nnodes,ppn,nthreads,order,ndirsets,ngroupsets,nzonesetsx,nzonesetsy,nzonesetsz,ngroups,ndirections,nx,ny,nz,legendre_order,solver,k1,k2,k3,k4,k5,k6,k7,k8,k9
0,1,2,64,2,40,1,1,1,1,48,80,32,32,32,3,1,0.11901,0.258735,0.268915,0.403033,0.666017,6.13151,0.000665952,3.62624,0.664762
0,1,2,32,3,24,8,1,1,1,16,72,32,32,32,3,1,0.0960113,0.290903,0.441884,0.106713,0.162534,9.43206,0.00129649,7.84674,3.76805
0,1,1,64,3,40,2,1,1,1,104,40,32,32,32,0,1,0.242891,0.235545,0.255229,0.182707,3.91548,16.3229,0.00308599,10.2296,1.6842
0,1,8,16,1,32,4,1,1,1,80,32,32,32,32,2,0,0.0502382,0.170558,0.246193,0.449121,1.18118,8.41924,0.00612115,6.01366,3.77979
0,1,32,4,0,24,16,1,1,1,16,96,32,32,32,0,0,0.049361,0.0130125,0.0230222,0.0258786,0.0250155,0.610321,0.000582901,0.454652,0.259625
0,1,32,2,5,16,2,1,1,1,8,48,32,32,32,2,1,0.0270849,0.0445602,0.0484795,0.0165887,0.0201231,0.375356,0.00019368,0.226717,0.166007
0,1,64,1,0,32,32,1,1,1,96,96,32,32,32,2,1,0.168334,0.245915,0.233224,1.57553,1.92455,28.5804,0.00170927,24.325,2.14695
0,1,16,4,2,32,1,1,1,1,96,32,32,32,32,4,1,0.0496314,0.327239,0.377454,0.553045,6.04563,9.59384,0.00121311,2.106,0.881489
0,1,8,16,4,24,2,1,1,1,16,48,32,32,32,3,0,0.034638,0.140193,0.170176,0.0675405,0.128874,1.34231,0.000918754,0.71805,0.25571
0,1,8,16,0,8,8,1,1,1,48,8,32,32,32,0,0,0.0357217,0.00672567,0.00633888,0.0153924,0.124148,0.61544,0.000821621,0.402209,0.115331
0,1,1,64,4,24,32,1,1,1,64,24,32,32,32,0,0,0.217482,0.210704,0.190208,0.376584,0.476342,9.27932,0.00475925,6.69094,6.50036
0,1,4,32,2,64,32,1,1,1,32,128,32,32,32,3,0,0.168899,3.0946,0.509305,0.512081,0.789458,14.97,0.00188464,9.02666,6.35035
0,1,8,16,4,16,1,1,1,1,32,48,32,32,32,2,1,0.0468248,0.0780585,0.0872221,0.0578076,0.209493,1.16982,0.000619826,0.642469,0.415745
0,1,64,1,2,40,2,1,1,1,8,120,32,32,32,3,1,0.0519415,0.0409893,0.0413331,0.119116,0.0250244,0.627435,0.000301738,0.363485,0.167204
0,1,32,2,2,40,1,1,1,1,104,40,32,32,32,2,0,0.0348185,0.159522,0.194765,0.241763,2.73896,4.37772,0.00144504,0.868933,0.808437
0,1,4,32,1,24,1,1,1,1,40,24,32,32,32,4,0,0.0770069,1.08684,0.145495,0.192843,0.637621,4.59711,0.000433434,2.30361,2.24528
0,1,64,2,0,24,1,1,1,1,8,72,32,32,32,3,1,0.042393,0.0259643,0.0270203,0.0316205,0.0166299,0.265387,0.000304927,0.135598,0.079609
0,1,16,4,2,16,4,1,1,1,128,32,32,32,32,2,0,0.0395857,0.159222,0.166846,0.163437,3.92109,6.31815,0.00195232,1.63015,0.895879
0,1,4,32,4,64,32,1,1,1,32,128,32,32,32,2,1,0.165707,1.88132,2.69663,2.31303,0.843679,117.389,0.00236935,108.666,7.29667
0,1,4,32,1,56,4,1,1,1,40,56,32,32,32,0,1,0.0657426,0.0404763,0.0416826,0.906808,0.0413065,13.6976,0.000591793,12.1462,6.05876
0,1,1,64,3,40,32,1,1,1,96,80,32,32,32,2,1,0.829289,1.17473,2.35713,0.655495,3.73394,296.244,0.00468626,284.398,36.0715
0,1,32,2,1,56,4,1,1,1,24,56,32,32,32,0,0,0.0420269,0.0381527,0.0358676,0.0569668,0.0237981,0.764329,0.000489616,0.549622,0.473164
0,1,8,8,1,48,16,1,1,1,64,48,32,32,32,3,1,0.0975386,1.78874,2.15225,1.23637,3.46879,31.6976,0.00172165,22.6392,4.44478
0,1,4,32,4,56,16,1,1,1,32,56,32,32,32,3,1,0.112399,0.721958,1.54597,1.73436,0.891398,28.3864,0.00206104,23.0316,3.04682
0,1,1,64,1,8,2,1,1,1,24,88,32,32,32,3,0,0.163153,0.903336,0.606315,0.0303451,0.368716,5.13002,0.0031904,2.28415,2.12604
0,1,4,32,4,8,16,1,1,1,16,56,32,32,32,3,1,0.0532647,0.505551,0.570567,1.0953,0.295403,4.73064,0.00130569,1.98331,0.585476
0,1,1,64,0,40,32,1,1,1,128,40,32,32,32,4,1,0.328815,8.60251,1.26464,0.741679,17.6632,215.335,0.00455744,181.354,13.61
0,1,8,8,3,32,4,1,1,1,8,64,32,32,32,2,0,0.0367486,0.0712709,0.139402,0.0550333,0.0261531,0.916195,0.000590569,0.551611,0.458827
0,1,4,16,2,24,1,1,1,1,16,72,32,32,32,0,0,0.0653129,0.00887564,0.00715898,0.0501092,0.00772533,0.512313,0.000457971,0.33433,0.274044
0,1,8,16,5,48,32,1,1,1,128,96,32,32,32,0,1,0.143565,0.483585,0.383234,1.6006,0.860464,147.048,0.00191721,142.283,5.59566
0,1,32,4,1,40,2,1,1,1,128,40,32,32,32,1,0,0.040049,0.105409,0.107688,0.189026,1.03449,3.48927,0.00109941,1.81872,1.70412
0,1,8,8,1,32,4,1,1,1,16,96,32,32,32,2,1,0.0381618,0.346524,0.38098,0.182714,0.105064,3.4755,0.000446493,2.25765,0.820969
0,1,2,32,0,8,8,1,1,1,24,8,32,32,32,3,0,0.0887011,0.145044,0.025183,0.0224686,0.400751,1.15304,0.000942826,0.364116,0.339247
0,1,8,8,1,8,2,1,1,1,32,16,32,32,32,4,0,0.0327963,0.446363,0.154985,0.0644471,0.761473,2.0198,0.000717692,0.472376,0.32731
0,1,2,32,5,16,1,1,1,1,56,16,32,32,32,4,1,0.122658,0.279087,0.601366,0.0413555,2.39562,4.64332,0.000919833,0.809081,0.489168
0,1,4,32,3,56,1,1,1,1,48,56,32,32,32,2,0,0.101897,0.268853,0.955767,0.434058,1.15198,4.23968,0.00240959,1.14079,0.845894
0,1,32,4,3,56,2,1,1,1,16,112,32,32,32,1,1,0.0345534,0.0874831,0.14081,0.0580492,0.0240362,1.48573,0.000369094,1.08846,0.375008
0,1,2,32,3,48,32,1,1,1,32,48,32,32,32,0,1,0.170233,0.140308,0.140466,1.93529,0.16321,62.2718,0.0023489,59.1881,12.3742
0,1,32,2,3,64,1,1,1,1,16,128,32,32,32,3,1,0.0316665,0.373998,0.689657,0.291155,0.121118,2.48861,0.000342102,0.931975,0.425485
0,1,8,8,5,56,8,1,1,1,24,112,32,32,32,3,0,0.064659,0.621651,0.854088,0.146469,0.313442,4.48804,0.000723385,2.20873,1.59676
0,1,32,4,4,24,32,1,1,1,32,24,32,32,32,2,1,0.0625368,0.262889,0.563878,0.418999,0.638156,5.22704,0.00105255,3.30652,0.716489
0,1,8,16,3,32,16,1,1,1,16,96,32,32,32,3,1,0.059906,0.239807,0.40835,0.469,0.122919,11.2095,0.00143295,9.7511,2.68082
0,1,4,32,0,48,1,1,1,1,8,96,32,32,32,4,1,0.0489088,0.109405,0.0884854,0.0925019,0.0336871,1.18652,0.000354973,0.650848,0.188128
0,1,32,2,4,16,1,1,1,1,40,96,32,32,32,1,0,0.0442774,0.0912567,0.0981194,0.267386,0.1661,1.71538,0.000650499,1.04273,0.852124
0,1,2,32,0,64,2,1,1,1,32,64,32,32,32,4,0,0.192987,0.431618,0.352089,0.0536007,0.732482,3.00105,0.000815662,0.93362,0.76346
0,1,16,4,5,40,4,1,1,1,24,40,32,32,32,2,0,0.0327488,0.137951,0.282243,0.086687,0.228341,1.80181,0.000530679,0.99107,0.544699
0,1,64,2,3,16,1,1,1,1,16,16,32,32,32,0,1,0.0429139,0.00801399,0.00831404,0.0148683,0.0101295,0.127132,0.000482239,0.0740405,0.0471315
0,1,8,16,4,48,16,1,1,1,96,48,32,32,32,0,1,0.0866798,0.16703,0.152079,0.639211,0.324628,29.8489,0.00215867,28.0119,2.58287
0,1,16,4,0,24,32,1,1,1,32,24,32,32,32,4,0,0.0569597,0.246912,0.0963852,0.0524473,0.828343,2.80017,0.00116272,1.47521,0.587801
0,1,4,16,1,32,2,1,1,1,8,96,32,32,32,3,1,0.0502968,0.615211,0.359891,0.0726432,0.0506701,2.70025,0.000300395,1.40297,0.784503
0,1,32,2,1,40,2,1,1,1,16,40,32,32,32,4,1,0.0341572,0.803456,0.309545,0.0153353,0.240529,1.99619,0.000399065,0.595357,0.404828
0,1,8,16,1,24,16,1,1,1,16,24,32,32,32,3,1,0.0474572,0.376976,0.869038,0.482299,0.465729,4.88832,0.000719474,2.60529,1.00979
0,1,8,8,1,16,2,1,1,1,48,48,32,32,32,3,0,0.0674808,0.654755,0.3383,0.129055,1.14074,3.43689,0.000666235,1.03184,0.95475
0,1,2,64,2,48,8,1,1,1,24,96,32,32,32,1,0,0.109037,0.263376,0.150311,0.165588,0.225013,4.47389,0.00106747,2.60911,2.36259
0,1,64,2,1,24,16,1,1,1,64,24,32,32,32,4,0,0.0806541,0.440908,0.823833,0.0459913,2.59227,4.6473,0.000949928,0.634656,0.36295
0,1,8,8,0,8,2,1,1,1,40,32,32,32,32,4,0,0.0476681,0.159805,0.173172,0.0776528,1.08838,2.15523,0.000923913,0.533792,0.285006
0,1,8,8,2,64,16,1,1,1,16,64,32,32,32,4,1,0.0775511,0.770989,0.157603,0.749071,0.230038,12.3386,0.000990103,10.2597,1.37581
0,1,64,2,3,56,32,1,1,1,96,56,32,32,32,0,0,0.196616,0.18979,0.186231,0.187085,0.397083,8.58402,0.00134822,7.4639,1.60787
0,1,16,4,1,24,4,1,1,1,128,48,32,32,32,1,0,0.0412861,0.213282,0.232671,0.130161,1.7068,5.23413,0.00156687,2.57688,1.92137
0,1,16,4,4,16,32,1,1,1,32,112,32,32,32,1,0,0.0557498,1.05628,0.90516,0.209582,0.512743,5.62634,0.00113541,2.72756,1.8128
0,1,64,1,0,8,1,1,1,1,104,8,32,32,32,4,0,0.047645,0.0738083,0.114754,0.132662,6.12696,6.75697,0.00131077,0.25049,0.120941
0,1,32,2,5,56,4,1,1,1,88,56,32,32,32,1,0,0.0453098,0.348469,0.569551,0.239086,1.01349,3.85099,0.00104942,1.47257,1.33083
0,1,64,1,1,8,2,1,1,1,96,8,32,32,32,2,0,0.0491467,0.0368875,0.0423501,0.0358247,1.7106,2.01259,0.00119382,0.150118,0.105729
0,1,4,32,0,40,2,1,1,1,48,40,32,32,32,3,0,0.0885637,0.140494,0.146065,0.0958562,0.658744,2.12934,0.00081609,0.732746,0.415254
0,1,8,8,2,8,1,1,1,1,40,24,32,32,32,2,1,0.0393314,0.0424383,0.0421407,0.0280281,0.434863,0.951968,0.000711599,0.337152,0.249893
0,1,16,4,4,40,2,1,1,1,32,80,32,32,32,2,0,0.0328421,0.19241,0.2884,0.149564,0.305497,2.18531,0.000689247,1.08313,0.922645
0,1,8,8,0,16,4,1,1,1,48,16,32,32,32,4,0,0.039938,0.11623,0.107562,0.0286466,1.54156,2.45616,0.000944988,0.490006,0.215155
0,1,4,16,4,32,8,1,1,1,64,32,32,32,32,3,0,0.0782557,0.486333,0.785499,0.0886958,2.53818,6.29616,0.00166208,1.79276,1.23729
0,1,2,32,4,40,1,1,1,1,8,40,32,32,32,1,1,0.0756336,0.0260625,0.0319729,0.0143794,0.0113523,0.800241,0.000796036,0.555471,0.289622
0,1,2,64,0,24,1,1,1,1,56,72,32,32,32,2,1,0.109821,0.161714,0.20187,0.0418908,0.51562,4.50818,0.000750859,2.70774,0.68552
0,1,16,4,3,48,8,1,1,1,24,48,32,32,32,2,0,0.0448033,0.13778,0.518204,0.0948664,0.207999,2.51848,0.000614874,1.47563,0.532493
0,1,32,4,3,32,16,1,1,1,48,128,32,32,32,3,1,0.0669264,0.757414,1.10884,0.941197,0.771834,16.054,0.000764911,12.1894,1.73282
0,1,32,4,0,64,2,1,1,1,8,128,32,32,32,4,1,0.038313,0.0758005,0.0778427,0.0347693,0.0287994,0.97933,0.000339896,0.704046,0.212317
0,1,4,16,3,32,16,1,1,1,64,64,32,32,32,3,1,0.102068,0.9823,2.06158,0.15865,2.32126,34.8734,0.00186305,28.3119,3.87847
0,1,64,2,2,24,2,1,1,1,120,72,32,32,32,3,0,0.0608048,0.365608,0.383045,0.263392,4.03392,6.61854,0.00106808,1.29706,1.21756
0,1,2,64,0,16,16,1,1,1,16,32,32,32,32,0,0,0.0913931,0.0596704,0.098256,0.107315,0.325463,2.44003,0.00138707,1.60213,1.50264
0,1,2,64,3,8,8,1,1,1,8,16,32,32,32,3,0,0.0821287,0.0261439,0.0503734,0.0360319,0.0347376,1.28478,0.00164395,1.02722,0.990662
0,1,16,4,3,64,2,1,1,1,64,64,32,32,32,1,0,0.0369834,0.29809,1.00552,0.473106,1.66791,6.59656,0.00102864,2.89697,1.32559
0,1,64,1,0,40,1,1,1,1,8,40,32,32,32,3,0,0.0462819,0.0208997,0.0258156,0.0312497,0.025667,0.180173,0.000363804,0.0622719,0.0536741
0,1,1,64,0,32,1,1,1,1,128,96,32,32,32,1,1,0.250497,0.325391,0.386004,0.120266,2.07146,22.0893,0.00494245,14.4073,3.07148
0,1,64,1,4,32,32,1,1,1,64,64,32,32,32,1,1,0.136566,0.435892,0.523506,2.07155,0.949454,15.9078,0.00144386,11.8032,1.42803
0,1,32,4,4,8,16,1,1,1,16,16,32,32,32,3,0,0.0325755,0.134529,0.221414,0.0158574,0.280957,1.10813,0.000623184,0.431916,0.125658
0,1,8,8,2,16,2,1,1,1,8,48,32,32,32,3,0,0.0310878,0.0359869,0.0276402,0.0293629,0.0272292,0.315907,0.00031897,0.139363,0.100095
0,1,64,1,5,32,1,1,1,1,8,32,32,32,32,0,0,0.0437492,0.0104509,0.0111718,0.0327397,0.00500717,0.127925,0.000188327,0.0593237,0.0509099
0,1,2,64,0,16,16,1,1,1,32,32,32,32,32,3,0,0.11304,0.696324,0.132619,0.11123,0.694535,4.01153,0.00163751,1.77941,1.56424
0,1,64,2,0,16,8,1,1,1,104,48,32,32,32,4,0,0.0690049,0.354796,0.335821,0.0976144,4.20806,6.11354,0.00114014,0.890692,0.701468
0,1,4,16,5,24,16,1,1,1,16,72,32,32,32,3,0,0.0704827,0.280749,0.310276,0.0547694,0.169204,2.63266,0.00085921,1.4827,1.30701
0,1,8,16,2,64,16,1,1,1,16,128,32,32,32,3,1,0.0904381,0.589399,0.138385,0.449744,0.108276,20.7058,0.000752561,19.1448,1.56378
0,1,8,16,3,24,16,1,1,1,16,24,32,32,32,3,1,0.0469697,0.0774402,0.30012,0.192172,0.140052,3.46211,0.000957979,2.66561,0.968768
0,1,2,64,1,8,1,1,1,1,24,8,32,32,32,3,1,0.0937098,0.0509288,0.0288599,0.0052065,0.201116,1.38421,0.000440087,0.94103,0.89575
0,1,64,2,1,32,2,1,1,1,80,32,32,32,32,3,1,0.0549075,0.201137,0.218654,0.186876,1.52573,3.18704,0.000656581,0.94526,0.580172
0,1,8,16,4,16,16,1,1,1,64,112,32,32,32,2,1,0.0557552,1.36426,1.26775,0.423021,1.43384,20.2056,0.00143523,14.8196,2.31885
0,1,2,32,5,24,1,1,1,1,8,96,32,32,32,0,1,0.0914818,0.0500269,0.020139,0.0197681,0.00509328,1.00564,0.000209235,0.776598,0.401419
0,1,4,32,3,24,16,1,1,1,128,24,32,32,32,0,0,0.0916151,0.115154,0.128708,0.185731,0.768134,5.34157,0.00214906,3.41038,2.13473
0,1,32,4,2,48,4,1,1,1,40,48,32,32,32,1,1,0.0399487,0.0287247,0.0293558,0.152122,0.112874,2.04593,0.000594096,1.63085,0.366585
0,1,64,1,2,8,4,1,1,1,40,32,32,32,32,4,0,0.0455356,0.0856163,0.0891748,0.0475285,0.939953,1.47808,0.00064638,0.237138,0.190351
0,1,4,16,4,24,16,1,1,1,16,24,32,32,32,3,1,0.0650663,0.370396,0.867897,0.0555804,0.504508,5.18226,0.00118616,3.21895,0.990215
0,1,16,4,0,16,4,1,1,1,8,80,32,32,32,2,0,0.0256965,0.03366,0.0318053,0.0456236,0.0202737,0.815733,0.000451566,0.635169,0.191694
0,1,2,64,0,8,1,1,1,1,8,32,32,32,32,1,1,0.0786326,0.00793225,0.00830845,0.0111124,0.0102342,0.229211,0.000383818,0.127141,0.0675054
0,1,64,1,2,24,2,1,1,1,8,96,32,32,32,1,0,0.0493561,0.0134688,0.0119724,0.0371523,0.00770469,0.250996,0.000330426,0.150605,0.13367
0,1,4,32,4,16,1,1,1,1,16,128,32,32,32,3,1,0.0612468,0.210112,0.218858,0.312128,0.108135,2.12936,0.00076428,1.05114,0.574211
0,1,32,2,2,8,32,1,1,1,96,8,32,32,32,4,0,0.0470038,0.0917964,0.0856956,0.0216135,6.59452,7.19091,0.00193103,0.252385,0.204032
0,1,8,8,0,64,32,1,1,1,32,64,32,32,32,4,1,0.123334,1.49488,0.292667,0.241263,0.91261,42.231,0.00126152,38.9656,2.83535
0,1,32,2,2,24,8,1,1,1,8,96,32,32,32,3,1,0.0400421,0.0458462,0.0414345,0.0545103,0.0322393,1.08058,0.000385814,0.868872,0.272285
0,1,16,4,4,32,1,1,1,1,80,32,32,32,32,3,1,0.0397593,0.214901,0.269289,0.547698,2.37916,5.47576,0.000951155,1.90952,1.15811
0,1,64,1,0,64,16,1,1,1,128,64,32,32,32,2,0,0.17059,0.221305,0.233747,0.158187,3.32453,7.37921,0.00175967,3.19057,1.36313
0,1,64,2,1,40,8,1,1,1,40,120,32,32,32,2,1,0.0813226,0.437494,0.547707,0.726532,0.330289,6.88931,0.000715368,4.64911,1.07855
0,1,32,2,5,32,1,1,1,1,32,32,32,32,32,1,0,0.0289642,0.0753232,0.12486,0.133109,0.133378,0.795088,0.00045328,0.279187,0.257043
0,1,8,16,1,24,4,1,1,1,128,48,32,32,32,0,1,0.142098,0.0658047,0.0548364,0.191064,0.414147,9.58599,0.00138383,8.60862,4.29651
0,1,64,1,0,48,16,1,1,1,16,48,32,32,32,4,0,0.092355,0.0558786,0.0581063,0.0321997,0.164564,1.24391,0.000648581,0.914753,0.190858
0,1,32,4,0,56,4,1,1,1,64,56,32,32,32,4,1,0.0508104,0.299554,0.409575,0.126833,1.77041,5.81184,0.00076433,3.03097,0.524544
0,1,8,16,5,56,4,1,1,1,48,56,32,32,32,0,1,0.0478575,0.133934,0.154705,1.19723,0.119835,7.31318,0.000704759,5.38074,1.13172
0,1,64,2,0,64,2,1,1,1,8,64,32,32,32,0,0,0.0517225,0.00509688,0.0067522,0.0289207,0.00338143,0.182853,0.000298782,0.118631,0.0840984
0,1,64,1,3,32,1,1,1,1,8,64,32,32,32,2,1,0.0454233,0.0537379,0.0991102,0.0182836,0.0186409,0.36831,0.000334073,0.160221,0.10863
0,1,32,2,5,8,1,1,1,1,80,80,32,32,32,1,1,0.0400378,0.432538,0.248336,0.152636,0.799456,3.20284,0.00102264,1.4785,1.24205
0,1,32,2,0,32,8,1,1,1,48,32,32,32,32,4,0,0.0459817,0.173839,0.208792,0.0376002,1.60413,2.54088,0.000901863,0.41574,0.329173
0,1,32,2,1,48,16,1,1,1,96,48,32,32,32,4,0,0.0897724,1.76027,2.67092,0.103502,9.74501,16.4682,0.0018598,1.94852,1.62234
0,1,2,32,1,40,8,1,1,1,80,40,32,32,32,0,1,0.193164,0.106964,0.0747881,0.118253,0.296657,35.9301,0.00147571,34.245,15.9437
0,1,64,1,3,24,8,1,1,1,8,96,32,32,32,4,0,0.0596922,0.170004,0.224046,0.0256386,0.0438854,0.717193,0.000407596,0.226671,0.143894
0,1,2,64,1,48,2,1,1,1,8,48,32,32,32,3,0,0.0815229,0.266322,0.150368,0.168641,0.0294097,3.46419,0.000388819,2.63074,2.39648
0,1,64,1,5,16,32,1,1,1,32,96,32,32,32,2,1,0.098523,0.266741,0.233924,0.583121,0.34942,6.72278,0.000679643,5.19145,1.01711
0,1,16,4,3,64,32,1,1,1,32,128,32,32,32,1,1,0.123572,0.348894,0.529287,3.32423,0.2094,57.6788,0.00117911,53.0351,6.86467
0,1,4,16,2,56,4,1,1,1,96,56,32,32,32,4,1,0.174528,0.870783,0.839678,0.498232,6.74467,25.0767,0.00185292,15.1469,1.71509
0,1,32,4,5,64,2,1,1,1,8,128,32,32,32,4,0,0.0371355,0.175908,0.296161,0.0334718,0.0315158,0.893706,0.000233981,0.301211,0.258279
0,1,1,64,1,40,16,1,1,1,48,120,32,32,32,0,1,0.703115,0.412347,0.277968,0.350735,0.167145,121.038,0.00201174,118.17,25.3549
0,1,4,16,5,16,8,1,1,1,40,16,32,32,32,1,1,0.0588311,0.0628535,0.0903675,0.0737656,0.260248,2.23654,0.000698619,1.55918,0.537456
0,1,1,64,2,16,4,1,1,1,112,16,32,32,32,1,0,0.233284,0.0954294,0.0672441,0.0435815,1.84091,3.99127,0.00235276,1.11103,0.967743
0,1,8,16,3,64,1,1,1,1,64,64,32,32,32,2,0,0.0954651,0.496136,1.85909,0.505674,2.00244,7.04988,0.00331918,1.98015,1.13898
0,1,8,16,2,64,1,1,1,1,40,64,32,32,32,4,1,0.0542391,0.250892,0.269115,0.970227,0.768589,4.51733,0.000568254,1.96629,0.526538
0,1,32,4,5,16,32,1,1,1,64,16,32,32,32,3,1,0.0561044,0.144681,0.269376,0.330993,1.45864,5.30047,0.00129217,3.008,0.645452
0,1,4,32,0,40,1,1,1,1,32,40,32,32,32,1,0,0.0809515,0.0225799,0.0309573,0.0226934,0.0757565,0.549276,0.000515865,0.272096,0.194927
0,1,8,8,3,24,2,1,1,1,48,120,32,32,32,0,0,0.075071,0.333247,0.115103,0.17916,0.184798,2.74353,0.00105969,1.6779,1.50727
0,1,32,4,5,16,1,1,1,1,8,16,32,32,32,4,0,0.027457,0.0223005,0.0486696,0.0165486,0.0297461,0.171757,0.000179977,0.0408996,0.0332238
0,1,2,64,2,64,4,1,1,1,104,128,32,32,32,2,0,0.314946,0.67289,0.66732,0.192482,1.98045,9.98152,0.00147406,3.85873,2.73437
0,1,2,64,4,24,16,1,1,1,32,72,32,32,32,4,0,0.122802,1.37235,2.03165,0.178647,1.43242,9.38568,0.00251236,3.15449,2.93621
0,1,64,2,3,32,2,1,1,1,40,128,32,32,32,0,0,0.0490258,0.172841,0.0663263,0.165609,0.0576395,1.49415,0.000519483,0.819067,0.747132
0,1,64,1,1,64,8,1,1,1,32,128,32,32,32,3,0,0.102268,0.804544,1.14658,0.138239,0.581545,4.07237,0.000600603,1.25035,0.722543
0,1,8,8,5,24,2,1,1,1,16,48,32,32,32,0,1,0.0315896,0.0411249,0.0311796,0.0833485,0.0170305,0.900097,0.000315441,0.633582,0.333952
0,1,32,4,3,48,8,1,1,1,24,48,32,32,32,3,0,0.0490586,0.137899,0.514255,0.040972,0.191709,1.38548,0.000530188,0.438711,0.313793
0,1,64,2,0,64,16,1,1,1,48,128,32,32,32,1,0,0.151338,0.0834381,0.082313,0.116185,0.154169,3.4408,0.000887264,2.78514,0.992069
0,1,64,2,3,8,16,1,1,1,32,8,32,32,32,0,0,0.0504595,0.0101305,0.00981788,0.0144576,0.0519048,0.199734,0.00133047,0.103656,0.0604179
0,1,2,64,2,16,8,1,1,1,8,16,32,32,32,2,0,0.080753,0.189798,0.033576,0.0567013,0.0863096,1.22556,0.000877743,0.751759,0.713612
0,1,64,1,4,32,8,1,1,1,24,64,32,32,32,3,0,0.0680643,0.362394,0.535252,0.0636417,0.384005,1.93212,0.000686518,0.526743,0.325845
0,1,8,8,4,8,4,1,1,1,32,16,32,32,32,1,1,0.0325625,0.0345716,0.0393615,0.0952957,0.179733,0.799946,0.000887204,0.369835,0.219298
0,1,64,2,5,32,2,1,1,1,64,96,32,32,32,2,0,0.0500826,0.422152,0.50855,0.299288,0.720093,3.33904,0.000521157,1.12536,0.991113
0,1,64,2,3,48,16,1,1,1,48,48,32,32,32,3,0,0.109804,0.293372,1.04337,0.0998785,0.776514,3.68479,0.000852763,1.39359,0.655643
0,1,32,2,0,40,1,1,1,1,8,40,32,32,32,0,1,0.0269004,0.00281964,0.00324392,0.0296313,0.00331001,0.191058,0.000279528,0.135391,0.0727249
0,1,16,4,4,40,8,1,1,1,64,40,32,32,32,2,1,0.0479282,0.32972,0.49994,1.25603,1.44236,9.45065,0.00134703,5.73361,1.60099
0,1,2,64,5,24,32,1,1,1,32,48,32,32,32,2,0,0.13754,0.209849,0.272305,0.314368,0.38384,7.18259,0.00261669,5.16956,4.86762
0,1,8,8,0,56,16,1,1,1,128,56,32,32,32,3,1,0.114087,0.617218,0.694755,0.153495,7.73632,57.8665,0.00248633,47.715,2.01405
0,1,4,16,2,32,16,1,1,1,32,96,32,32,32,0,0,0.0811709,0.0549098,0.128539,0.0989265,0.257692,3.15227,0.00106801,1.89335,1.53178
0,1,4,16,2,64,32,1,1,1,32,128,32,32,32,3,0,0.172337,2.36044,0.399547,0.355991,0.59577,12.3046,0.00144341,7.536,5.9753
0,1,8,16,2,64,32,1,1,1,32,64,32,32,32,2,0,0.122825,0.630794,0.200265,0.350156,0.458508,9.77133,0.001513,7.85992,3.17861
0,1,8,16,4,24,2,1,1,1,16,120,32,32,32,4,0,0.0469556,0.665853,0.759395,0.121818,0.222432,3.39222,0.000833608,1.4134,0.579672
0,1,8,8,0,56,8,1,1,1,48,56,32,32,32,1,0,0.0613652,0.0818057,0.0776991,0.086011,0.266974,2.08158,0.00105217,1.2296,0.822356
0,1,64,1,3,56,8,1,1,1,8,56,32,32,32,1,1,0.0685036,0.0266468,0.0721624,0.117173,0.0109808,1.27036,0.00074594,1.03614,0.226313
0,1,16,4,1,24,1,1,1,1,48,48,32,32,32,3,0,0.0405731,0.473626,0.285767,0.335453,0.896445,3.58423,0.000722736,1.48761,0.696718
0,1,32,2,4,24,2,1,1,1,80,24,32,32,32,0,0,0.0322546,0.0192371,0.0191513,0.12768,0.170774,0.9234,0.00121148,0.497195,0.458147
0,1,8,16,5,8,1,1,1,1,32,24,32,32,32,2,1,0.041528,0.0958878,0.120298,0.0501913,0.279623,0.920505,0.000449469,0.307831,0.23121
0,1,4,16,2,8,32,1,1,1,96,8,32,32,32,2,0,0.0964438,0.172827,0.0474613,0.0452594,3.22694,4.71851,0.00239308,0.925596,0.743464
0,1,64,1,0,40,16,1,1,1,16,120,32,32,32,3,1,0.0954136,0.0830337,0.0840048,0.365829,0.107129,4.67251,0.000568947,3.9759,0.607722
0,1,16,4,4,64,16,1,1,1,64,64,32,32,32,0,0,0.0844178,0.218204,0.209057,0.163266,0.234216,4.51422,0.00141138,3.45246,2.41817
0,1,64,2,5,24,1,1,1,1,96,24,32,32,32,3,1,0.0497828,0.252823,0.525086,0.289837,2.564,4.35526,0.000688894,0.630567,0.391682
0,1,32,2,4,40,4,1,1,1,128,40,32,32,32,3,0,0.0469192,0.548595,0.736298,0.143813,6.99622,10.0058,0.00157904,1.35157,1.23562
0,1,32,4,1,8,16,1,1,1,16,72,32,32,32,3,0,0.036117,0.624198,0.73635,0.0405395,0.285016,2.05763,0.000543007,0.31165,0.269619
0,1,8,8,2,24,16,1,1,1,96,24,32,32,32,0,0,0.062746,0.0276556,0.024354,0.0525656,0.370186,1.75934,0.00167928,1.00379,0.77362
0,1,16,4,1,48,8,1,1,1,104,96,32,32,32,0,0,0.0551642,0.175379,0.150478,0.478535,0.354963,6.33147,0.00137729,4.56301,3.34688
0,1,16,8,0,48,8,1,1,1,16,48,32,32,32,0,1,0.0407898,0.0173499,0.025666,53.5773,0.027117,57.1267,0.000590667,3.4211,0.664466
0,1,8,8,5,48,4,1,1,1,24,48,32,32,32,1,1,0.0429755,0.10417,0.143352,0.124681,0.0885209,2.98973,0.000492,2.37688,0.698604
