nnodes,ppn,nthreads,order,ndirsets,ngroupsets,nzonesetsx,nzonesetsy,nzonesetsz,ngroups,ndirections,nx,ny,nz,legendre_order,solver,k1,k2,k3,k4,k5,k6,k7,k8,k9
0,1,1,64,2,8,1,1,1,1,32,8,32,32,32,4,1,0.145595,0.0735548,0.0474343,0.0062033,0.799929,1.60889,0.000965225,0.184146,0.107041
0,1,1,64,5,56,8,1,1,1,8,56,32,32,32,2,0,0.162279,0.0919095,0.160649,0.234018,0.0331236,4.52041,0.000749635,3.58642,3.51673
0,1,1,64,3,56,8,1,1,1,56,56,32,32,32,1,1,0.456325,0.319236,0.834929,0.276442,0.609034,47.7606,0.00303946,44.5025,8.73369
0,1,1,64,0,40,16,1,1,1,32,120,32,32,32,1,0,0.457704,0.849086,0.59829,0.361643,1.18827,11.9578,0.00174258,7.1485,6.78027
0,1,1,64,3,40,4,1,1,1,72,40,32,32,32,3,1,0.299008,0.643717,2.58293,0.141889,4.92873,24.7978,0.00237417,14.9876,3.1995
0,1,1,64,5,32,32,1,1,1,96,64,32,32,32,4,1,0.708078,2.11556,3.44349,0.548629,8.29216,189.842,0.00402723,171.444,11.1456
0,1,1,64,1,32,1,1,1,1,56,32,32,32,32,1,0,0.221924,0.0642698,0.0783149,0.0298432,0.387293,15.8721,0.000844383,14.5754,14.4401
0,1,1,64,0,16,32,1,1,1,128,64,32,32,32,2,1,0.674551,1.50063,0.800991,0.324865,9.37764,128.005,0.00402224,112.813,7.1436
0,1,1,64,0,64,32,1,1,1,64,64,32,32,32,3,0,0.324253,8.81282,0.888075,1.22568,4.69554,40.892,0.00315522,21.3928,20.6991
0,1,1,64,1,48,1,1,1,1,8,48,32,32,32,3,1,0.169651,0.468049,0.189245,0.0265585,0.0511748,4.93778,0.000555847,4.02428,3.50754
0,1,1,64,5,16,8,1,1,1,128,48,32,32,32,1,1,0.346016,0.581421,0.572869,0.156416,2.77964,30.6477,0.00221435,24.1269,4.22631
0,1,1,64,3,8,2,1,1,1,48,8,32,32,32,4,0,0.161145,0.12583,0.531016,0.0189356,2.98218,4.74753,0.00213892,0.353302,0.319687
0,1,1,64,4,32,16,1,1,1,48,96,32,32,32,4,1,0.608348,3.00118,4.24001,0.286193,3.59016,78.7156,0.00326694,65.7023,6.29121
0,1,1,64,0,8,2,1,1,1,104,8,32,32,32,3,0,0.188256,0.0974854,0.102324,0.0126634,5.08272,6.75531,0.00201358,0.335855,0.269635
0,1,1,64,1,48,4,1,1,1,56,48,32,32,32,0,1,0.323642,0.0613446,0.0631705,0.107509,0.129194,36.9124,0.00113845,35.6902,22.711
0,1,1,64,1,40,4,1,1,1,24,40,32,32,32,0,0,0.21162,0.0434657,0.0436742,0.0819187,0.0306738,9.93853,0.000726451,9.27241,9.17758
0,1,1,64,2,48,32,1,1,1,64,48,32,32,32,0,0,0.280727,0.549557,0.527054,0.853854,4.41422,24.9993,0.00320991,15.9681,15.4614
0,1,1,64,3,16,1,1,1,1,24,16,32,32,32,3,1,0.149078,0.0876525,0.340381,0.0179071,0.651234,1.93249,0.00391937,0.507077,0.311683
0,1,1,64,2,64,1,1,1,1,40,128,32,32,32,0,0,0.196743,0.0605247,0.0596531,0.0779503,0.0755014,4.27002,0.000905306,2.16874,1.79248
0,1,1,64,0,16,4,1,1,1,8,32,32,32,32,3,1,0.134682,0.298142,0.0507337,0.0397816,0.0787556,1.89053,0.000622512,1.13729,0.676498
0,1,1,64,5,24,16,1,1,1,32,72,32,32,32,4,0,0.336746,0.757283,1.01461,0.195235,0.949675,8.72658,0.00160314,4.35708,4.14874
0,1,1,64,2,64,4,1,1,1,112,128,32,32,32,1,1,0.393211,0.468587,0.496604,0.205532,1.73223,104.239,0.00282661,96.0619,4.28909
0,1,1,64,2,8,2,1,1,1,16,64,32,32,32,2,0,0.147784,0.067797,0.105534,0.0154545,0.148156,1.15247,0.000941691,0.376195,0.29454
0,1,1,64,5,64,8,1,1,1,24,128,32,32,32,1,1,0.391639,0.354512,0.42023,0.27273,0.123859,48.2873,0.00102734,45.6535,5.6154
0,1,1,64,0,32,32,1,1,1,32,32,32,32,32,4,1,0.233457,5.30286,0.441595,0.527167,2.46178,47.5555,0.00272939,37.6092,9.21378
0,1,1,64,4,24,32,1,1,1,64,72,32,32,32,1,0,0.544633,0.986935,1.09541,0.417861,1.49241,14.8697,0.004389,8.63322,8.23928
0,1,1,64,4,8,2,1,1,1,48,16,32,32,32,4,0,0.18819,0.144409,0.219527,0.0155766,1.87318,3.71361,0.00223929,0.597957,0.535205
0,1,1,64,1,24,16,1,1,1,128,24,32,32,32,2,0,0.538375,0.694392,0.823525,0.206611,6.52834,38.0788,0.00320543,28.4074,28.1175
0,1,1,64,5,64,16,1,1,1,80,128,32,32,32,4,0,1.08092,3.49405,5.59226,0.588284,5.46324,32.5806,0.0025528,13.4991,12.6986
0,1,1,64,4,40,8,1,1,1,72,80,32,32,32,3,0,0.465465,1.22296,1.77952,0.175461,3.43656,14.6719,0.00319957,5.61456,5.16807
0,1,1,64,1,48,16,1,1,1,16,48,32,32,32,1,1,0.18219,0.353127,0.52555,0.36461,0.153641,30.3726,0.00137758,28.2629,11.8618
0,1,1,64,0,8,32,1,1,1,96,72,32,32,32,2,1,0.445706,0.809148,0.711344,0.174878,6.88747,59.1455,0.00368356,47.8219,3.52922
0,1,1,64,4,48,2,1,1,1,72,96,32,32,32,4,1,0.301446,1.33202,1.54618,0.0955396,3.68413,31.2641,0.00288079,21.2025,4.25359
0,1,1,64,5,32,4,1,1,1,16,64,32,32,32,2,1,0.244831,0.179711,0.232575,0.0774783,0.106631,5.88557,0.000721379,4.93517,1.54545
0,1,1,64,0,24,2,1,1,1,16,48,32,32,32,2,0,0.172114,0.156395,0.0848945,0.034871,0.147169,1.38478,0.000926204,0.635609,0.572344
0,1,1,64,5,16,32,1,1,1,64,96,32,32,32,0,1,0.604473,0.460124,0.172853,0.26327,0.53747,88.4457,0.00331785,85.0817,6.89826
0,1,1,64,1,48,1,1,1,1,104,48,32,32,32,2,0,0.315775,0.514439,0.373748,0.0580477,2.54114,45.9601,0.00151814,40.25,39.8888
0,1,1,64,3,24,32,1,1,1,128,96,32,32,32,3,1,0.898313,2.92825,4.52428,0.437026,9.91553,293.342,0.00511337,270.665,35.0846
0,1,1,64,2,24,32,1,1,1,96,24,32,32,32,1,1,0.275876,0.948733,0.289416,0.441891,7.13656,64.7371,0.0037419,53.8132,7.84347
0,1,1,64,2,48,8,1,1,1,16,96,32,32,32,1,1,0.168562,0.527636,0.254248,0.22635,0.291288,21.868,0.00100607,19.2755,4.15761
0,1,1,64,1,32,16,1,1,1,16,32,32,32,32,2,0,0.177689,0.42172,0.695963,0.243082,0.322398,10.4401,0.00160918,8.25918,8.15595
0,1,1,64,3,64,8,1,1,1,8,64,32,32,32,4,1,0.165953,0.202826,0.765186,0.24782,0.0752303,17.8586,0.00204567,16.0302,8.82368
0,1,1,64,2,8,16,1,1,1,32,40,32,32,32,3,1,0.273636,0.631457,0.226286,0.0739396,1.25033,8.4418,0.00201094,5.62833,1.41164
0,1,1,64,0,56,8,1,1,1,8,56,32,32,32,3,1,0.16079,1.72115,0.171198,0.246132,0.16785,12.8687,0.00097162,10.1169,4.46092
0,1,1,64,4,48,1,1,1,1,40,48,32,32,32,0,1,0.209914,0.0306984,0.0285297,0.0386627,0.0521657,4.70886,0.00246125,3.87307,1.43269
0,1,1,64,4,24,1,1,1,1,8,120,32,32,32,0,1,0.147905,0.0306006,0.0215736,0.0189607,0.0041982,1.75045,0.0018426,1.33737,0.676119
0,1,1,64,3,48,1,1,1,1,40,48,32,32,32,3,0,0.183871,0.420474,1.63701,0.0799459,1.66754,5.93824,0.00200306,1.15936,1.0047
0,1,1,64,3,40,32,1,1,1,64,80,32,32,32,1,0,0.284104,0.567726,0.861782,0.631456,0.973773,43.5362,0.00473395,36.2003,35.5893
0,1,1,64,2,32,4,1,1,1,56,32,32,32,32,0,0,0.264097,0.0639999,0.0547218,0.081395,0.491291,2.9044,0.00189855,1.62481,1.47148
0,1,1,64,4,48,16,1,1,1,64,96,32,32,32,3,1,0.8665,2.16017,3.33737,0.389012,3.46976,138.508,0.00359797,126.955,8.93545
0,1,1,64,3,40,16,1,1,1,16,120,32,32,32,2,0,0.190705,0.334661,0.515407,0.304571,0.13577,25.1471,0.00327631,22.1902,21.9394
0,1,1,64,5,8,8,1,1,1,88,72,32,32,32,4,1,0.245393,1.78344,1.92345,0.0945938,6.03215,27.7708,0.00214272,14.5878,3.86152
0,1,1,64,1,32,2,1,1,1,24,128,32,32,32,3,1,0.195408,1.44321,0.645141,0.0487459,0.346548,15.9538,0.000774654,12.2162,7.09549
0,1,1,64,4,40,4,1,1,1,32,40,32,32,32,0,0,0.294972,0.0569419,0.0501881,0.083162,0.050624,2.66107,0.0025185,2.04869,1.92764
0,1,1,64,2,40,16,1,1,1,16,120,32,32,32,0,0,0.176246,0.27163,0.549293,0.40798,0.524729,11.3514,0.00165965,7.97077,7.71578
0,1,1,64,1,48,32,1,1,1,128,96,32,32,32,2,0,1.65929,3.90244,3.9852,0.777208,7.75359,87.732,0.00393198,67.4317,66.2513
0,1,1,64,2,48,32,1,1,1,64,48,32,32,32,0,1,0.265546,0.511986,0.523307,0.849737,3.92895,144.874,0.00323721,136.423,15.2403
0,1,1,64,0,56,8,1,1,1,56,56,32,32,32,4,0,0.476578,3.01842,0.673341,0.254023,2.80547,13.5312,0.00157247,4.97588,4.70461
0,1,1,64,0,24,32,1,1,1,64,24,32,32,32,4,0,0.240963,4.50388,0.399923,0.424744,4.84377,19.7367,0.00324477,7.5259,7.29535
0,1,1,64,1,48,8,1,1,1,40,96,32,32,32,3,0,0.502274,2.8961,1.76501,0.201929,1.16988,27.6852,0.00125995,20.1955,19.8535
0,1,1,64,4,8,32,1,1,1,64,8,32,32,32,1,0,0.211708,0.123086,0.199769,0.122786,1.563,4.78627,0.0052813,2.21604,2.15585
0,1,1,64,5,32,8,1,1,1,16,96,32,32,32,0,1,0.249496,0.128773,0.0698319,0.128786,0.0323484,13.8456,0.000821592,12.7591,2.72188
0,1,1,64,5,32,2,1,1,1,40,128,32,32,32,0,1,0.214099,0.351931,0.144361,0.107143,0.111381,14.3447,0.000797435,11.8148,3.35673
0,1,1,64,4,32,1,1,1,1,24,32,32,32,32,1,1,0.176098,0.0390647,0.0528201,0.0223477,0.0820926,1.85651,0.00205179,1.34614,0.665462
0,1,1,64,2,8,1,1,1,1,32,80,32,32,32,1,0,0.155215,0.0745836,0.0785508,0.0251332,0.136392,2.05803,0.000819967,0.772355,0.665226
0,1,1,64,2,40,32,1,1,1,96,120,32,32,32,1,1,1.3234,1.63362,1.2666,0.710804,7.03358,396.089,0.00385411,382.032,13.8228
0,1,1,64,5,40,1,1,1,1,56,120,32,32,32,0,1,0.240289,0.433589,0.216026,0.146906,0.184368,14.5797,0.000903842,11.1855,3.85175
0,1,1,64,4,8,8,1,1,1,120,8,32,32,32,2,0,0.277287,0.100607,0.16005,0.0396396,4.44747,6.6545,0.00434472,1.04264,0.962533
0,1,1,64,4,32,4,1,1,1,112,96,32,32,32,2,0,0.359074,0.70621,0.80079,0.150215,3.42556,16.7984,0.00330496,7.44655,6.63692
0,1,1,64,0,16,16,1,1,1,80,16,32,32,32,0,0,0.247664,0.0940963,0.0928425,0.154659,2.76298,6.72244,0.00237069,2.77326,2.65375
0,1,1,64,5,32,1,1,1,1,56,128,32,32,32,3,1,0.248043,1.53081,1.73037,0.137049,1.55969,18.4988,0.000938625,10.5425,4.02525
0,1,1,64,4,24,16,1,1,1,48,72,32,32,32,2,0,0.506799,0.932908,1.22916,0.217085,1.28085,9.65377,0.00326442,4.81442,4.54543
0,1,1,64,0,40,16,1,1,1,16,40,32,32,32,1,1,0.178372,0.667989,0.232495,0.3401,0.593666,19.4797,0.00151241,17.0433,5.79779
0,1,1,64,0,32,2,1,1,1,24,96,32,32,32,3,0,0.191777,0.391044,0.29272,0.0462263,0.296255,3.08558,0.000665771,1.08292,0.909698
0,1,1,64,4,64,16,1,1,1,96,128,32,32,32,4,1,1.08807,5.38901,7.79389,0.532208,10.7329,355.976,0.0045857,326.588,13.7964
0,1,1,64,2,64,8,1,1,1,16,64,32,32,32,3,1,0.174333,2.08323,0.214292,0.276985,0.29529,22.9264,0.00102961,19.0618,5.19937
0,1,1,64,1,16,4,1,1,1,8,64,32,32,32,2,1,0.189023,0.297377,0.280748,0.03518,0.0593654,3.53871,0.000527723,2.68301,1.79902
0,1,1,64,3,8,4,1,1,1,88,32,32,32,32,1,1,0.192117,0.25525,0.275337,0.0626407,3.76276,9.76126,0.00304599,4.22799,1.76701
0,1,1,64,1,64,32,1,1,1,64,64,32,32,32,3,1,0.333153,7.93882,5.36388,1.00878,5.71348,294.283,0.00346087,270.263,52.5559
0,1,1,64,4,48,16,1,1,1,32,48,32,32,32,4,1,0.208085,1.2894,2.98204,0.371875,2.21592,46.0366,0.00309131,37.4837,6.43279
0,1,1,64,4,64,2,1,1,1,48,64,32,32,32,4,1,0.28512,0.639748,0.944938,0.0888321,1.77967,17.8752,0.00220503,12.7936,2.59147
0,1,1,64,3,32,1,1,1,1,8,96,32,32,32,3,0,0.157346,0.214397,0.351735,0.0219861,0.045431,2.19214,0.00141737,1.23001,1.16685
0,1,1,64,5,56,1,1,1,1,8,56,32,32,32,2,0,0.176475,0.0814917,0.16777,0.035894,0.0281429,1.244,0.000310488,0.761806,0.72055
0,1,1,64,2,48,16,1,1,1,48,48,32,32,32,0,1,0.20872,0.285598,0.294313,0.438906,1.72766,58.5002,0.00216258,53.7924,7.94963
0,1,1,64,0,8,32,1,1,1,32,24,32,32,32,3,1,0.187751,1.15787,0.268733,0.155412,2.54941,12.7611,0.00282802,7.74397,2.59184
0,1,1,64,1,8,16,1,1,1,96,32,32,32,32,1,1,0.305311,0.314347,0.311209,0.0750065,1.93303,21.6618,0.00293263,17.8299,7.79802
0,1,1,64,5,16,8,1,1,1,8,16,32,32,32,1,1,0.136053,0.0241203,0.0304073,0.0645075,0.0221743,1.8691,0.000814756,1.57492,1.07784
0,1,1,64,2,56,1,1,1,1,16,112,32,32,32,2,1,0.177997,0.194783,0.156433,0.0391361,0.101488,4.56333,0.0010652,3.39229,0.755877
0,1,1,64,1,8,2,1,1,1,64,8,32,32,32,1,1,0.212674,0.0268583,0.0311109,0.0129785,0.615378,5.47294,0.00118622,4.48493,4.23428
0,1,1,64,2,48,4,1,1,1,88,96,32,32,32,2,1,0.326712,0.684674,0.680099,0.137011,2.64238,51.6235,0.00211219,44.1592,3.42471
0,1,1,64,4,56,16,1,1,1,16,56,32,32,32,1,1,0.187988,0.414561,0.636547,0.45251,0.158418,31.6411,0.00324319,29.1662,7.12624
0,1,1,64,5,16,16,1,1,1,112,80,32,32,32,3,1,0.426648,2.16539,1.98132,0.196392,7.10911,79.8266,0.00297845,64.4241,6.7677
0,1,1,64,2,8,32,1,1,1,32,56,32,32,32,2,0,0.358199,0.658879,0.516814,0.141523,2.44408,7.34802,0.002886,2.82025,2.66098
0,1,1,64,4,56,4,1,1,1,8,56,32,32,32,1,0,0.144387,0.119759,0.187599,0.108812,0.0271674,2.80498,0.00228139,1.95577,1.89931
0,1,1,64,0,32,16,1,1,1,128,96,32,32,32,2,1,0.642844,1.44329,1.24386,0.310958,8.43381,177.432,0.00359453,161.338,5.59423
0,1,1,64,5,56,2,1,1,1,16,112,32,32,32,0,1,0.231844,0.124425,0.0922196,0.0753793,0.0205957,7.86147,0.000462861,6.97194,1.84151
0,1,1,64,0,24,4,1,1,1,8,72,32,32,32,2,0,0.172063,0.273426,0.118589,0.0608594,0.0812779,1.96046,0.000675175,1.11087,1.05465
0,1,1,64,3,64,32,1,1,1,32,64,32,32,32,0,0,0.272212,0.281805,0.264765,0.966674,0.214866,37.828,0.00430519,34.3693,33.8464
0,1,1,64,2,8,8,1,1,1,72,16,32,32,32,1,1,0.215704,0.107742,0.0597728,0.0469574,1.53799,4.97594,0.00216587,2.7052,0.776282
0,1,1,64,2,24,32,1,1,1,128,72,32,32,32,2,0,0.93738,2.18895,0.89285,0.46946,9.54768,27.0644,0.00417324,10.5801,9.76813
0,1,1,64,3,24,32,1,1,1,32,24,32,32,32,0,0,0.192307,0.106304,0.099926,0.389106,0.21507,15.0297,0.00409247,13.5343,13.3533
0,1,1,64,5,48,1,1,1,1,48,48,32,32,32,4,1,0.223152,0.701276,1.63126,0.0943437,1.70532,10.1179,0.000874014,4.59588,1.69048
0,1,1,64,3,40,8,1,1,1,8,120,32,32,32,1,0,0.14857,0.125023,0.134836,0.161836,0.0219686,12.4965,0.00283414,11.2083,11.0804
0,1,1,64,5,48,8,1,1,1,64,96,32,32,32,3,1,0.514515,1.59204,2.28333,0.23505,2.26082,74.0471,0.00165087,65.1525,6.25343
0,1,1,64,5,48,1,1,1,1,88,48,32,32,32,4,1,0.281941,1.25126,2.88537,0.164783,5.57167,20.566,0.00136704,8.11828,2.79353
0,1,1,64,5,40,2,1,1,1,40,40,32,32,32,3,1,0.24528,0.399739,0.813284,0.0805026,0.872726,7.95337,0.000973453,4.91917,1.50234
0,1,1,64,2,64,16,1,1,1,16,128,32,32,32,2,0,0.212916,2.74909,0.714021,0.577216,0.610219,17.077,0.00173328,10.6465,10.3315
0,1,1,64,1,64,32,1,1,1,32,128,32,32,32,1,1,0.278793,1.51251,1.74957,0.993729,0.584738,260.331,0.00265547,252.029,34.8217
0,1,1,64,0,56,8,1,1,1,56,56,32,32,32,4,1,0.480022,2.94306,0.683681,0.250489,2.89215,48.6566,0.00149424,40.0865,4.68285
0,1,1,64,1,40,1,1,1,1,40,80,32,32,32,0,0,0.204967,0.0459342,0.037742,0.0435401,0.0501215,15.3181,0.00074804,14.0185,13.7744
0,1,1,64,2,64,2,1,1,1,32,128,32,32,32,1,0,0.252166,0.211329,0.14995,0.0864419,0.145309,4.18716,0.000788555,2.15788,1.86227
0,1,1,64,4,56,16,1,1,1,32,56,32,32,32,4,0,0.214075,1.46233,3.46765,0.432205,2.20621,17.1345,0.00319292,7.68656,7.47445
0,1,1,64,0,16,1,1,1,1,64,16,32,32,32,0,0,0.167233,0.0130933,0.0122236,0.0151332,0.143323,0.985606,0.00124252,0.407061,0.328572
0,1,1,64,1,64,1,1,1,1,16,64,32,32,32,1,1,0.189095,0.0580861,0.0709638,0.0397439,0.042667,11.1782,0.000494335,10.612,8.86446
0,1,1,64,3,64,8,1,1,1,32,64,32,32,32,1,0,0.188229,0.235153,0.555991,0.276288,0.217485,12.6415,0.00278433,9.61227,9.40856
0,1,1,64,2,8,8,1,1,1,32,32,32,32,32,2,0,0.20246,0.220326,0.108456,0.0458635,0.62512,2.39057,0.00123117,0.915877,0.82609
0,1,1,64,3,64,16,1,1,1,16,64,32,32,32,0,0,0.196744,0.134328,0.127924,0.534473,0.0517773,19.6424,0.00267456,17.9296,17.6887
0,1,1,64,4,48,16,1,1,1,64,48,32,32,32,4,1,0.240111,1.66458,3.32113,0.391989,5.29773,82.4866,0.00343804,68.5125,7.56422
0,1,1,64,2,56,32,1,1,1,32,56,32,32,32,1,0,0.255325,1.99803,0.625398,0.991642,2.33565,24.7486,0.00293337,17.2005,16.7629
0,1,1,64,1,8,4,1,1,1,128,16,32,32,32,2,0,0.303792,0.229675,0.210516,0.0311959,4.22946,15.0973,0.00193178,9.12041,8.96247
0,1,1,64,1,48,16,1,1,1,48,48,32,32,32,4,0,0.223126,5.77714,3.25224,0.375697,3.57715,41.1023,0.00195113,25.6273,25.3408
0,1,1,64,1,32,4,1,1,1,24,32,32,32,32,1,1,0.202766,0.0870282,0.109235,0.0640482,0.122601,10.7438,0.000875186,9.9398,7.38268
0,1,1,64,1,24,4,1,1,1,24,120,32,32,32,1,0,0.217684,0.288293,0.294974,0.0619415,0.125671,7.77805,0.000923106,5.99695,5.78882
0,1,1,64,5,56,8,1,1,1,56,56,32,32,32,2,0,0.457172,0.488434,1.01072,0.278992,1.22805,9.90496,0.00149301,5.53678,5.26149
0,1,1,64,4,24,4,1,1,1,8,24,32,32,32,1,0,0.136974,0.0528135,0.0812869,0.0479075,0.0297773,1.2503,0.00245769,0.84717,0.822298
0,1,1,64,1,40,4,1,1,1,16,40,32,32,32,2,0,0.151405,0.189158,0.278978,0.0812665,0.129443,8.08132,0.000637936,6.78665,6.71131
0,1,1,64,5,8,1,1,1,1,8,56,32,32,32,3,1,0.136276,0.120729,0.104588,0.0101147,0.0416368,0.951047,0.000308565,0.445807,0.311684
0,1,1,64,1,8,8,1,1,1,88,8,32,32,32,4,1,0.240736,0.639754,0.384691,0.0352227,7.6386,17.4033,0.0021314,7.40964,6.19851
0,1,1,64,0,8,16,1,1,1,48,8,32,32,32,0,0,0.165291,0.0537704,0.0487362,0.0743847,1.68625,3.61434,0.00214281,1.36357,1.31541
0,1,1,64,4,40,16,1,1,1,112,120,32,32,32,2,1,0.807759,2.14253,2.64465,0.396843,5.38132,238.977,0.00427014,223.421,11.6425
0,1,1,64,4,64,8,1,1,1,8,128,32,32,32,3,1,0.168129,1.07813,1.82284,0.254285,0.147806,22.4033,0.00265537,18.1617,4.29938
0,1,1,64,0,24,4,1,1,1,120,96,32,32,32,0,0,0.27255,0.109281,0.136121,0.129697,0.821809,9.13462,0.00232675,3.80352,2.94158
0,1,1,64,0,56,4,1,1,1,24,112,32,32,32,2,1,0.341801,0.718326,0.230841,0.140959,0.238789,20.0021,0.000807058,17.7471,2.61278
0,1,1,64,0,64,2,1,1,1,64,128,32,32,32,1,0,0.269764,0.256682,0.300644,0.116916,0.539333,7.1445,0.00150406,2.82045,2.17065
0,1,1,64,0,40,16,1,1,1,16,80,32,32,32,1,0,0.175991,0.846387,0.418679,0.360854,0.554348,9.84692,0.00160983,6.51542,6.31803
0,1,1,64,3,48,16,1,1,1,16,48,32,32,32,0,0,0.181654,0.0994483,0.0963725,0.362788,0.0515007,14.7506,0.00254209,13.4778,13.3018
0,1,1,64,1,24,2,1,1,1,8,48,32,32,32,0,0,0.16658,0.0249957,0.019165,0.0264424,0.00562534,2.34029,0.000373955,2.14258,2.10512
0,1,1,64,1,56,4,1,1,1,16,56,32,32,32,1,1,0.151725,0.154058,0.198369,0.11068,0.0620529,16.0311,0.000676084,14.7285,9.54162
0,1,1,64,5,48,8,1,1,1,16,48,32,32,32,0,0,0.156806,0.0808479,0.0854172,0.194227,0.0319495,4.36146,0.000983336,3.30186,3.21228
0,1,1,64,1,56,16,1,1,1,48,112,32,32,32,1,1,0.608588,0.821667,1.04799,0.451596,0.605845,161.342,0.00198254,155.837,33.3228
0,1,1,64,0,8,16,1,1,1,32,16,32,32,32,3,0,0.166994,0.62118,0.0980844,0.0742069,1.18665,4.05824,0.00178797,1.39676,1.34008
0,1,1,64,0,8,16,1,1,1,32,16,32,32,32,4,0,0.167525,0.976293,0.120084,0.0815529,1.31536,4.82825,0.00170339,1.50149,1.44338
0,1,1,64,5,40,2,1,1,1,8,80,32,32,32,2,1,0.198296,0.113493,0.158944,0.0472456,0.0290003,2.94629,0.000373363,2.37948,1.01756
0,1,1,64,0,48,2,1,1,1,24,48,32,32,32,2,0,0.217346,0.303921,0.0977083,0.0596915,0.208896,2.34426,0.000853967,1.21232,1.11297
0,1,1,64,2,8,2,1,1,1,32,8,32,32,32,3,1,0.155058,0.0837014,0.0332348,0.00978033,0.592141,1.37986,0.000999063,0.31992,0.185192
0,1,1,64,2,16,16,1,1,1,16,16,32,32,32,4,0,0.162597,1.51039,0.104968,0.141685,0.628545,5.32833,0.00157514,2.52774,2.47391
0,1,1,64,4,40,16,1,1,1,32,40,32,32,32,0,1,0.187093,0.158386,0.148481,0.30579,0.0961024,28.8971,0.00313775,27.0924,5.29784
0,1,1,64,0,8,1,1,1,1,40,8,32,32,32,3,1,0.158256,0.0460347,0.0420649,0.0066683,0.887123,1.66555,0.000855079,0.237422,0.135229
0,1,1,64,1,56,4,1,1,1,32,56,32,32,32,3,1,0.326624,2.31464,0.829627,0.114316,0.740365,31.3279,0.000995002,26.5809,16.3611
0,1,1,64,1,16,16,1,1,1,96,32,32,32,32,1,1,0.409543,0.283034,0.333061,0.137156,1.78929,38.9874,0.00278837,35.3261,15.5151
0,1,1,64,3,8,16,1,1,1,48,24,32,32,32,4,0,0.272102,0.370851,0.797244,0.0689854,2.18796,9.06585,0.00290789,4.72469,4.61897
0,1,1,64,0,64,8,1,1,1,40,128,32,32,32,1,0,0.60367,0.714369,0.352643,0.290322,0.709822,9.63935,0.00146128,6.00224,5.56838
0,1,1,64,2,64,16,1,1,1,80,64,32,32,32,3,0,0.467886,4.54583,0.944791,0.614619,5.58871,27.5733,0.00230509,12.1086,11.5957
0,1,1,64,0,56,4,1,1,1,8,112,32,32,32,4,1,0.150619,1.59778,0.194076,0.133365,0.0712251,10.4603,0.000780898,7.61564,2.37713
0,1,1,64,4,16,8,1,1,1,24,96,32,32,32,4,1,0.259099,1.45204,1.86737,0.0808188,0.895957,15.0442,0.00235622,9.71221,2.20139
0,1,1,64,1,56,8,1,1,1,8,112,32,32,32,2,1,0.162918,0.77328,0.903566,0.223023,0.0815252,20.6141,0.000805885,17.8509,7.19703
0,1,1,64,1,24,8,1,1,1,8,120,32,32,32,4,0,0.19471,7.74006,2.08641,0.104074,0.222364,14.6152,0.000869533,3.75884,3.66017
0,1,1,64,5,16,16,1,1,1,64,112,32,32,32,0,1,0.395932,0.454671,0.175257,0.160424,0.386083,55.068,0.00216047,51.4072,5.71027
0,1,1,64,5,8,16,1,1,1,96,56,32,32,32,2,0,0.311918,0.736615,0.671606,0.101308,3.42457,11.4026,0.00269393,4.16619,3.75481
0,1,1,64,2,40,4,1,1,1,16,40,32,32,32,4,0,0.148222,1.09168,0.144783,0.0950736,0.294877,4.12998,0.000754387,1.75433,1.68424
0,1,1,64,5,40,8,1,1,1,48,80,32,32,32,0,1,0.432617,0.264791,0.200163,0.184318,0.19494,37.39,0.00141975,35.3713,4.42486
0,1,1,64,1,16,8,1,1,1,48,32,32,32,32,3,0,0.268483,1.14257,0.689936,0.068455,1.91639,12.5229,0.00151865,7.85605,7.71344
0,1,1,64,3,16,16,1,1,1,32,32,32,32,32,2,1,0.175787,0.164376,0.324066,0.129576,0.458884,15.9315,0.00326381,13.8575,7.15078
0,1,1,64,1,56,4,1,1,1,64,112,32,32,32,1,1,0.36595,0.402715,0.420367,0.164038,0.598452,77.2235,0.00139819,73.0709,33.0139
0,1,1,64,3,64,2,1,1,1,72,64,32,32,32,3,1,0.270895,1.04183,4.03731,0.206776,10.5132,35.6211,0.00272316,17.6746,2.80037
0,1,1,64,2,16,4,1,1,1,24,128,32,32,32,0,1,0.192114,0.0401829,0.15294,0.0538092,0.211795,7.82365,0.00100258,6.25334,1.1471
0,1,1,64,0,16,4,1,1,1,8,48,32,32,32,2,1,0.158558,0.191192,0.0741784,0.0415116,0.0742846,1.98564,0.000828518,1.37877,0.707692
0,1,1,64,4,24,32,1,1,1,32,72,32,32,32,4,0,0.223097,3.31572,4.78985,0.389789,3.21445,21.2563,0.0049254,7.23774,7.01248
0,1,1,64,1,64,32,1,1,1,32,128,32,32,32,0,1,0.275579,0.874323,0.590483,1.02275,0.212319,259.572,0.0026939,253.457,36.2687
0,1,1,64,1,64,4,1,1,1,40,128,32,32,32,4,1,0.383138,5.52143,2.20027,0.135998,1.57153,68.8179,0.00110416,57.1662,24.3764
0,1,1,64,1,40,2,1,1,1,8,40,32,32,32,0,1,0.133906,0.0243343,0.0245479,0.0392084,0.00614918,4.30393,0.000418017,3.91742,3.21641
0,1,1,64,3,56,8,1,1,1,128,112,32,32,32,1,0,0.567363,1.29787,2.30836,0.42631,4.72817,28.0875,0.00330727,14.2413,13.1581
