,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,1,64,15257,cube,135,4,6,0.003677,0.010669,6e-06,0.010722,0.090876,1.81956,0.206326,0.000957,2.14014
0,1,1,64,16317,cube,80,3,13,0.003901,0.011252,6e-06,0.017229,0.088927,0.281792,2.09805,0.004573,2.50284
0,1,1,64,14359,cube,123,3,5,0.003467,0.009782,6e-06,0.009832,0.085929,0.261749,0.124164,0.000708,0.493171
0,1,1,64,14041,cube,240,1,4,0.003369,0.00825,6e-06,0.006466,0.079045,0.024593,0.129133,0.000544,0.249127
0,1,1,64,14166,cube,110,3,15,0.003669,0.010211,7e-06,0.017764,0.091819,0.283975,3.57631,0.006234,3.98753
0,1,1,64,15667,cube,85,4,11,0.003613,0.011007,8e-06,0.014507,0.083964,1.89853,1.19197,0.003039,3.20398
0,1,1,64,15567,cube,106,1,9,0.003724,0.009318,6e-06,0.012546,0.083244,0.045249,0.662571,0.001982,0.816028
0,1,1,64,14327,cube,109,2,4,0.003321,0.008826,6e-06,0.009399,0.086142,0.058695,0.082646,0.000564,0.247384
0,1,1,64,16066,cube,248,3,7,0.003791,0.01077,6e-06,0.010155,0.084464,0.183561,0.265444,0.00122,0.556706
0,1,1,64,16219,cube,50,2,5,0.003736,0.01006,7e-06,0.011675,0.080756,0.066229,0.12686,0.000778,0.297379
0,1,1,64,16096,cube,135,4,9,0.003938,0.011811,6e-06,0.013132,0.083054,1.82645,0.643929,0.001976,2.58138
0,1,1,64,15432,cube,75,3,15,0.003779,0.011156,6e-06,0.019034,0.090137,0.282519,3.60792,0.006401,4.01818
0,1,1,64,14299,cube,134,2,7,0.003397,0.00909,6e-06,0.011349,0.088261,0.062387,0.305504,0.001147,0.478818
0,1,1,64,14288,cube,85,3,15,0.003743,0.010425,7e-06,0.018206,0.092845,0.279699,3.56094,0.00625,3.96941
0,1,1,64,15133,cube,197,3,5,0.00394,0.010838,7e-06,0.01073,0.086318,0.268348,0.126164,0.000732,0.504327
0,1,1,64,14706,cube,143,1,4,0.003707,0.008902,6e-06,0.009985,0.086594,0.036222,0.081847,0.000636,0.225362
