m,n,p,avg,std
5424,17521,107,4,0.0163789,0.370134
5425,20036,107,4,0.0166921,0.385127
5426,22913,107,4,0.0201804,0.588284
5427,26203,107,4,0.0197276,0.388237
5428,29965,107,4,0.0218965,0.599218
5429,34267,107,4,0.021113,0.312574
5430,39186,107,4,0.0217321,0.317758
5431,44812,107,4,0.0258646,0.745799
5432,51246,107,4,0.0245383,0.46185
5433,58604,107,4,0.0264963,0.320441
5434,67018,107,4,0.0279535,0.327616
5435,76640,107,4,0.0302637,0.373406
5436,87643,107,4,0.032332,0.292202
5437,100226,107,4,0.0339772,0.195242
5438,114616,107,4,0.0382614,0.441091
5439,131072,107,4,0.0400227,0.198636
5440,2048,122,4,0.0105259,0.0845807
5441,2342,122,4,0.010216,0.0868798
5442,2678,122,4,0.010467,0.104036
5443,3063,122,4,0.0109104,0.0904219
5444,3503,122,4,0.0105496,0.102216
5445,4005,122,4,0.0123086,0.0797554
5446,4581,122,4,0.0121667,0.0720236
5447,5238,122,4,0.0122805,0.0786559
5448,5990,122,4,0.0120201,0.085766
5449,6850,122,4,0.0122969,0.063151
5450,7834,122,4,0.0133409,0.247212
5451,8958,122,4,0.0157478,0.311544
5452,10245,122,4,0.0166814,0.386255
5453,11715,122,4,0.0168384,0.408431
5454,13398,122,4,0.0160256,0.253101
5455,15321,122,4,0.0167477,0.397179
5456,17521,122,4,0.0193734,0.376593
5457,20036,122,4,0.0216334,0.652701
5458,22913,122,4,0.0201145,0.331616
5459,26203,122,4,0.0236108,0.399955
5460,29965,122,4,0.0253054,0.476944
5461,34267,122,4,0.0247186,0.301376
5462,39186,122,4,0.0277707,0.618651
5463,44812,122,4,0.02703,0.247667
5464,51246,122,4,0.0287345,0.270383
5465,58604,122,4,0.0299752,0.211737
5466,67018,122,4,0.0318741,0.265693
5467,76640,122,4,0.0343754,0.233871
5468,87643,122,4,0.0370986,0.278993
5469,100226,122,4,0.0381444,0.172221
5470,114616,122,4,0.0426651,0.150214
5471,131072,122,4,0.0452432,0.19829
5472,2048,140,4,0.0140419,0.0720952
5473,2342,140,4,0.0145661,0.0742856
5474,2678,140,4,0.0144993,0.0838734
5475,3063,140,4,0.0149898,0.0947005
5476,3503,140,4,0.0153276,0.105356
5477,4005,140,4,0.0167654,0.104133
5478,4581,140,4,0.0174241,0.0996766
5479,5238,140,4,0.017091,0.0606819
5480,5990,140,4,0.0173012,0.0706451
5481,6850,140,4,0.0177996,0.0826874
5482,7834,140,4,0.0181022,0.0881286
5483,8958,140,4,0.0210729,0.209378
5484,10245,140,4,0.0222028,0.275804
5485,11715,140,4,0.0224983,0.230235
5486,13398,140,4,0.0225208,0.199791
5487,15321,140,4,0.022873,0.202212
5488,17521,140,4,0.0265552,0.247765
5489,20036,140,4,0.0277352,0.249568
5490,22913,140,4,0.0275292,0.253612
5491,26203,140,4,0.0315899,0.221499
5492,29965,140,4,0.0334429,0.223342
5493,34267,140,4,0.0330448,0.167331
5494,39186,140,4,0.0338826,0.164957
5495,44812,140,4,0.0366867,0.202799
5496,51246,140,4,0.0390839,0.18502
5497,58604,140,4,0.0398574,0.198552
5498,67018,140,4,0.0431779,0.232622
5499,76640,140,4,0.0463336,0.116858
5500,87643,140,4,0.0501239,0.153338
5501,100226,140,4,0.0521394,0.109993
5502,114616,140,4,0.05809,0.130959
5503,131072,140,4,0.0616658,0.0927923
5504,2048,160,4,0.0143298,0.105602
5505,2342,160,4,0.0163568,0.0674439
5506,2678,160,4,0.0165813,0.0830738
5507,3063,160,4,0.0167626,0.0827016
5508,3503,160,4,0.017226,0.0830159
5509,4005,160,4,0.0170783,0.0876416
5510,4581,160,4,0.0194834,0.0814552
5511,5238,160,4,0.0196077,0.0786216
5512,5990,160,4,0.019698,0.0897143
5513,6850,160,4,0.0199972,0.0597346
5514,7834,160,4,0.0208076,0.0829133
5515,8958,160,4,0.0240004,0.1876
5516,10245,160,4,0.0255083,0.329195
5517,11715,160,4,0.0251606,0.286861
5518,13398,160,4,0.0261938,0.267926
5519,15321,160,4,0.0264518,0.267226
5520,17521,160,4,0.0301072,0.245054
5521,20036,160,4,0.0305717,0.223504
5522,22913,160,4,0.0320219,0.237054
5523,26203,160,4,0.0355325,0.18786
5524,29965,160,4,0.0376303,0.280505
5525,34267,160,4,0.0379978,0.242846
5526,39186,160,4,0.0384869,0.187354
5527,44812,160,4,0.0415285,0.195297
5528,51246,160,4,0.0435693,0.195546
5529,58604,160,4,0.0444708,0.128701
5530,67018,160,4,0.0476505,0.131156
5531,76640,160,4,0.0548499,0.287277
5532,87643,160,4,0.0570942,0.143552
5533,100226,160,4,0.059069,0.0876831
5534,114616,160,4,0.0648537,0.112377
5535,131072,160,4,0.0699135,0.0880059
5536,2048,183,4,0.0163334,0.063038
5537,2342,183,4,0.0189643,0.0640061
5538,2678,183,4,0.0190553,0.0589132
5539,3063,183,4,0.0191499,0.0513823
5540,3503,183,4,0.0194043,0.0572505
5541,4005,183,4,0.0200367,0.0665747
5542,4581,183,4,0.0226251,0.0460076
5543,5238,183,4,0.022739,0.0545808
5544,5990,183,4,0.0227476,0.050259
5545,6850,183,4,0.0232911,0.0748761
5546,7834,183,4,0.0235691,0.061786
5547,8958,183,4,0.0274852,0.156245
5548,10245,183,4,0.0278133,0.161462
5549,11715,183,4,0.0281601,0.164698
5550,13398,183,4,0.0299448,0.220609
5551,15321,183,4,0.0298707,0.14937
5552,17521,183,4,0.034676,0.192563
5553,20036,183,4,0.0351839,0.197487
5554,22913,183,4,0.0370234,0.27723
5555,26203,183,4,0.0403952,0.211414
5556,29965,183,4,0.041724,0.147875
5557,34267,183,4,0.04341,0.204583
5558,39186,183,4,0.0451313,0.200498
5559,44812,183,4,0.0466806,0.136725
5560,51246,183,4,0.0491495,0.151101
5561,58604,183,4,0.0514219,0.149503
5562,67018,183,4,0.0537647,0.15274
5563,76640,183,4,0.0600108,0.10893
5564,87643,183,4,0.0639913,0.0870526
5565,100226,183,4,0.0671759,0.120043
5566,114616,183,4,0.0734954,0.0885324
5567,131072,183,4,0.0780754,0.107215
5568,2048,209,4,0.0189563,0.0608785
5569,2342,209,4,0.02214,0.0471578
5570,2678,209,4,0.0226154,0.0511827
5571,3063,209,4,0.0223754,0.0503931
5572,3503,209,4,0.0229846,0.0800868
5573,4005,209,4,0.0228303,0.0434963
5574,4581,209,4,0.026247,0.0506888
5575,5238,209,4,0.026142,0.0365936
5576,5990,209,4,0.0265161,0.0367603
5577,6850,209,4,0.0267128,0.0359637
5578,7834,209,4,0.0274809,0.0504656
5579,8958,209,4,0.0311131,0.140566
5580,10245,209,4,0.0318575,0.130564
5581,11715,209,4,0.0322112,0.141429
5582,13398,209,4,0.0342122,0.198895
5583,15321,209,4,0.0344166,0.183638
5584,17521,209,4,0.03948,0.179369
5585,20036,209,4,0.0401728,0.16711
5586,22913,209,4,0.0422412,0.161293
5587,26203,209,4,0.0452147,0.146084
5588,29965,209,4,0.0483334,0.162262
5589,34267,209,4,0.049303,0.124354
5590,39186,209,4,0.0506723,0.158648
5591,44812,209,4,0.0535311,0.127549
5592,51246,209,4,0.0565743,0.11329
5593,58604,209,4,0.0584329,0.115803
5594,67018,209,4,0.0612628,0.104683
5595,76640,209,4,0.0674932,0.0869237
5596,87643,209,4,0.0727284,0.0794064
5597,100226,209,4,0.0763456,0.0917835
5598,114616,209,4,0.0833232,0.0714225
5599,131072,209,4,0.0886315,0.0594769
5600,2048,239,4,0.0219443,0.0437782
5601,2342,239,4,0.0261689,0.0383829
5602,2678,239,4,0.0266171,0.0422519
5603,3063,239,4,0.0263635,0.0460856
5604,3503,239,4,0.0271209,0.0581742
5605,4005,239,4,0.0269692,0.0390523
5606,4581,239,4,0.0302564,0.0485536
5607,5238,239,4,0.0307675,0.0396072
5608,5990,239,4,0.0308168,0.051872
5609,6850,239,4,0.0313925,0.0561537
5610,7834,239,4,0.0319757,0.0404415
5611,8958,239,4,0.0361643,0.128941
5612,10245,239,4,0.0366044,0.123794
5613,11715,239,4,0.03784,0.17299
5614,13398,239,4,0.03936,0.119691
5615,15321,239,4,0.0397837,0.111308
5616,17521,239,4,0.0453765,0.167819
5617,20036,239,4,0.0469124,0.149345
5618,22913,239,4,0.0485365,0.141289
5619,26203,239,4,0.0530297,0.126502
5620,29965,239,4,0.0557209,0.139217
5621,34267,239,4,0.0573637,0.135694
5622,39186,239,4,0.0593445,0.112168
5623,44812,239,4,0.0630532,0.0964374
5624,51246,239,4,0.0660439,0.11818
5625,58604,239,4,0.0682738,0.085799
5626,67018,239,4,0.0710639,0.0870391
5627,76640,239,4,0.0785939,0.0946352
5628,87643,239,4,0.0840204,0.0870918
5629,100226,239,4,0.0873087,0.0653396
5630,114616,239,4,0.0968635,0.065042
5631,131072,239,4,0.102251,0.0720249
5632,2048,274,4,0.0280025,0.029228
5633,2342,274,4,0.0330699,0.0326853
5634,2678,274,4,0.0330992,0.0275383
5635,3063,274,4,0.0329811,0.0421289
5636,3503,274,4,0.0338831,0.0296083
5637,4005,274,4,0.0340416,0.0214993
5638,4581,274,4,0.0391422,0.0325461
5639,5238,274,4,0.0391524,0.0342926
5640,5990,274,4,0.0397521,0.0389451
5641,6850,274,4,0.0407663,0.0376724
5642,7834,274,4,0.0408186,0.0284473
5643,8958,274,4,0.0454623,0.0968094
5644,10245,274,4,0.0466354,0.138562
5645,11715,274,4,0.0475517,0.0948385
5646,13398,274,4,0.0502199,0.078801
5647,15321,274,4,0.0512135,0.117549
5648,17521,274,4,0.0566969,0.133456
5649,20036,274,4,0.0588066,0.132441
5650,22913,274,4,0.0615963,0.124589
5651,26203,274,4,0.0664794,0.10302
5652,29965,274,4,0.0706174,0.122782
5653,34267,274,4,0.0719012,0.121889
5654,39186,274,4,0.075288,0.114092
5655,44812,274,4,0.0783627,0.0907125
5656,51246,274,4,0.0836355,0.0979338
5657,58604,274,4,0.0860697,0.0782022
5658,67018,274,4,0.0895289,0.085852
5659,76640,274,4,0.098745,0.0634029
5660,87643,274,4,0.108951,0.0762801
5661,100226,274,4,0.111156,0.0658814
5662,114616,274,4,0.121384,0.0661398
5663,131072,274,4,0.129674,0.0503972
5664,2048,313,4,0.0310894,0.0320876
5665,2342,313,4,0.0367222,0.0303742
5666,2678,313,4,0.0370685,0.0312188
5667,3063,313,4,0.0369887,0.0216828
5668,3503,313,4,0.037787,0.0368781
5669,4005,313,4,0.0381737,0.0268272
5670,4581,313,4,0.043496,0.0302794
5671,5238,313,4,0.0440817,0.0254267
5672,5990,313,4,0.044355,0.0328542
5673,6850,313,4,0.0446634,0.0244809
5674,7834,313,4,0.0454789,0.0201209
5675,8958,313,4,0.0507125,0.0878005
5676,10245,313,4,0.0518244,0.0792744
5677,11715,313,4,0.0529691,0.095143
5678,13398,313,4,0.0557905,0.0750152
5679,15321,313,4,0.0565983,0.0794754
5680,17521,313,4,0.0640791,0.126432
5681,20036,313,4,0.0650086,0.0961153
5682,22913,313,4,0.0693744,0.109166
5683,26203,313,4,0.0748056,0.0966321
5684,29965,313,4,0.0795676,0.089364
5685,34267,313,4,0.0804337,0.0825451
5686,39186,313,4,0.0834471,0.0992638
5687,44812,313,4,0.0891269,0.0821178
5688,51246,313,4,0.0933183,0.0773901
5689,58604,313,4,0.0975105,0.0834341
5690,67018,313,4,0.101229,0.0838538
5691,76640,313,4,0.111847,0.0637259
5692,87643,313,4,0.119341,0.058721
5693,100226,313,4,0.125097,0.0613398
5694,114616,313,4,0.137261,0.0412585
5695,131072,313,4,0.145021,0.0475619
5696,2048,358,4,0.0368084,0.0224704
5697,2342,358,4,0.0434047,0.0276063
5698,2678,358,4,0.0434387,0.0162432
5699,3063,358,4,0.043613,0.0197323
5700,3503,358,4,0.0438361,0.0183488
5701,4005,358,4,0.0441696,0.0170511
5702,4581,358,4,0.0510361,0.0228139
5703,5238,358,4,0.051309,0.0132749
5704,5990,358,4,0.0516717,0.0218094
5705,6850,358,4,0.0528459,0.0524537
5706,7834,358,4,0.0533019,0.0157239
5707,8958,358,4,0.0588013,0.0666283
5708,10245,358,4,0.0599526,0.0658727
5709,11715,358,4,0.061509,0.058958
5710,13398,358,4,0.0650179,0.0680972
5711,15321,358,4,0.0661724,0.0618282
5712,17521,358,4,0.0745436,0.0961255
5713,20036,358,4,0.0772205,0.0927263
5714,22913,358,4,0.080595,0.0928173
5715,26203,358,4,0.0866266,0.0869896
5716,29965,358,4,0.0914203,0.0610438
5717,34267,358,4,0.0952797,0.0861173
5718,39186,358,4,0.0974182,0.0958063
5719,44812,358,4,0.104287,0.0766386
5720,51246,358,4,0.108632,0.0708259
5721,58604,358,4,0.113057,0.0573741
5722,67018,358,4,0.116639,0.0601832
5723,76640,358,4,0.128125,0.056106
5724,87643,358,4,0.137686,0.0535735
5725,100226,358,4,0.144156,0.0515417
5726,114616,358,4,0.15785,0.0320974
5727,131072,358,4,0.167592,0.053925
5728,2048,409,4,0.0443646,0.0155692
5729,2342,409,4,0.0522381,0.0145281
5730,2678,409,4,0.0527746,0.0164622
5731,3063,409,4,0.0533158,0.0118012
5732,3503,409,4,0.0542142,0.0220395
5733,4005,409,4,0.054562,0.0125905
5734,4581,409,4,0.0619792,0.0151182
5735,5238,409,4,0.0630049,0.00994846
5736,5990,409,4,0.063381,0.0120497
5737,6850,409,4,0.0641919,0.0122489
5738,7834,409,4,0.0653154,0.00976687
5739,8958,409,4,0.071674,0.0515283
5740,10245,409,4,0.0728081,0.061928
5741,11715,409,4,0.0751762,0.0511381
5742,13398,409,4,0.0797964,0.0470047
5743,15321,409,4,0.0799742,0.062631
5744,17521,409,4,0.0900254,0.0812793
5745,20036,409,4,0.0946003,0.0797685
5746,22913,409,4,0.0990283,0.068542
5747,26203,409,4,0.107183,0.093914
5748,29965,409,4,0.113456,0.0682955
5749,34267,409,4,0.115966,0.0613092
5750,39186,409,4,0.12294,0.0745256
5751,44812,409,4,0.127379,0.0590075
5752,51246,409,4,0.133321,0.0518047
5753,58604,409,4,0.138223,0.052251
5754,67018,409,4,0.144862,0.0660653
5755,76640,409,4,0.158485,0.046834
5756,87643,409,4,0.169328,0.0364228
5757,100226,409,4,0.176211,0.0420868
5758,114616,409,4,0.194171,0.0420715
5759,131072,409,4,0.204879,0.0332844
5760,2048,468,4,0.0496722,0.0148451
5761,2342,468,4,0.0570137,0.0191453
5762,2678,468,4,0.0589274,0.0165578
5763,3063,468,4,0.060155,0.0143013
5764,3503,468,4,0.0606704,0.014831
5765,4005,468,4,0.0610062,0.0171055
5766,4581,468,4,0.0695988,0.0128858
5767,5238,468,4,0.0703828,0.0131882
5768,5990,468,4,0.0710563,0.0153009
5769,6850,468,4,0.0716637,0.0128679
5770,7834,468,4,0.0728535,0.0137867
5771,8958,468,4,0.0805342,0.0510871
5772,10245,468,4,0.0821495,0.0461821
5773,11715,468,4,0.0859205,0.0678771
5774,13398,468,4,0.0905884,0.0478495
5775,15321,468,4,0.0914649,0.0456394
5776,17521,468,4,0.100563,0.0707589
5777,20036,468,4,0.104069,0.062435
5778,22913,468,4,0.111465,0.0742567
5779,26203,468,4,0.120999,0.059624
5780,29965,468,4,0.126701,0.0537
5781,34267,468,4,0.130868,0.0518604
5782,39186,468,4,0.136929,0.069911
5783,44812,468,4,0.143164,0.0464947
5784,51246,468,4,0.169547,0.208596
5785,58604,468,4,0.156878,0.0502739
5786,67018,468,4,0.162761,0.0484153
5787,76640,468,4,0.175328,0.0383626
5788,87643,468,4,0.190405,0.0364233
5789,100226,468,4,0.198978,0.0471429
5790,114616,468,4,0.214295,0.031852
5791,131072,468,4,0.230725,0.0405051
5792,2048,535,4,0.0615971,0.0141795
5793,2342,535,4,0.0683543,0.014287
5794,2678,535,4,0.0727176,0.013474
5795,3063,535,4,0.0734356,0.0179991
5796,3503,535,4,0.0747601,0.0162415
5797,4005,535,4,0.0753671,0.0182194
5798,4581,535,4,0.0847536,0.0843532
5799,5238,535,4,0.087926,0.0895611
5800,5990,535,4,0.0898989,0.10118
5801,6850,535,4,0.0984015,0.0925711
5802,7834,535,4,0.0998151,0.0857199
5803,8958,535,4,0.111735,0.113945
5804,10245,535,4,0.116494,0.104707
5805,11715,535,4,0.122501,0.101948
5806,13398,535,4,0.130256,0.0912358
5807,15321,535,4,0.140423,0.105049
5808,17521,535,4,0.147727,0.0925759
5809,20036,535,4,0.155412,0.0872599
5810,22913,535,4,0.165101,0.0859562
5811,26203,535,4,0.173451,0.0742617
5812,29965,535,4,0.179749,0.0743371
5813,34267,535,4,0.190167,0.0653406
5814,39186,535,4,0.210732,0.0505295
5815,44812,535,4,0.223541,0.0540932
5816,51246,535,4,0.237071,0.059293
5817,58604,535,4,0.260314,0.0558205
5818,67018,535,4,0.27738,0.0442641
5819,76640,535,4,0.314269,0.0387107
5820,87643,535,4,0.338038,0.0418534
5821,100226,535,4,0.374402,0.0325711
5822,114616,535,4,0.416978,0.0330568
5823,131072,535,4,0.45857,0.0262143
5824,2048,612,4,0.0694942,0.0108754
5825,2342,612,4,0.0758463,0.0163406
5826,2678,612,4,0.0816447,0.0142965
5827,3063,612,4,0.0828634,0.0185199
5828,3503,612,4,0.0840755,0.0126342
5829,4005,612,4,0.0840949,0.0139217
5830,4581,612,4,0.0953265,0.0723702
5831,5238,612,4,0.0981447,0.0861856
5832,5990,612,4,0.10092,0.0808587
5833,6850,612,4,0.108877,0.0653908
5834,7834,612,4,0.111324,0.0801795
5835,8958,612,4,0.124128,0.109251
5836,10245,612,4,0.129017,0.109872
5837,11715,612,4,0.136902,0.111212
5838,13398,612,4,0.146806,0.0990885
5839,15321,612,4,0.154576,0.0926227
5840,17521,612,4,0.163173,0.0722144
5841,20036,612,4,0.169193,0.069465
5842,22913,612,4,0.182988,0.0639158
5843,26203,612,4,0.190279,0.0648666
5844,29965,612,4,0.198468,0.0688344
5845,34267,612,4,0.209185,0.0628771
5846,39186,612,4,0.231328,0.0553939
5847,44812,612,4,0.246231,0.0557682
5848,51246,612,4,0.26231,0.0512809
5849,58604,612,4,0.287718,0.0475083
5850,67018,612,4,0.307811,0.0399963
5851,76640,612,4,0.349666,0.0466401
5852,87643,612,4,0.375975,0.0289506
5853,100226,612,4,0.413519,0.0300017
5854,114616,612,4,0.456801,0.0328664
5855,131072,612,4,0.504074,0.0283042
5856,2048,700,4,0.0802909,0.0115137
5857,2342,700,4,0.0870838,0.0138952
5858,2678,700,4,0.0941431,0.0128756
5859,3063,700,4,0.096964,0.00969473
5860,3503,700,4,0.0979035,0.00924138
5861,4005,700,4,0.098196,0.00975467
5862,4581,700,4,0.108905,0.0639142
5863,5238,700,4,0.112837,0.0624814
5864,5990,700,4,0.115452,0.0688583
5865,6850,700,4,0.126594,0.0593043
5866,7834,700,4,0.127429,0.0626026
5867,8958,700,4,0.143315,0.0908589
5868,10245,700,4,0.147512,0.0908468
5869,11715,700,4,0.156946,0.0888194
5870,13398,700,4,0.170198,0.0895591
5871,15321,700,4,0.179209,0.0650096
5872,17521,700,4,0.200107,0.0978607
5873,20036,700,4,0.197362,0.0684527
5874,22913,700,4,0.213868,0.0618391
5875,26203,700,4,0.222657,0.0558683
5876,29965,700,4,0.23287,0.0556275
5877,34267,700,4,0.245771,0.0561617
5878,39186,700,4,0.269759,0.0480907
5879,44812,700,4,0.286709,0.0427944
5880,51246,700,4,0.306265,0.0431792
5881,58604,700,4,0.334988,0.038193
5882,67018,700,4,0.36202,0.0324601
5883,76640,700,4,0.40424,0.0237702
5884,87643,700,4,0.440624,0.0212404
5885,100226,700,4,0.487559,0.0217242
5886,114616,700,4,0.537151,0.021671
5887,131072,700,4,0.598441,0.0209001
5888,2048,801,4,0.0959615,0.00609606
5889,2342,801,4,0.101774,0.00968667
5890,2678,801,4,0.10957,0.0103756
5891,3063,801,4,0.113153,0.0128557
5892,3503,801,4,0.114205,0.010308
5893,4005,801,4,0.116604,0.00512398
5894,4581,801,4,0.126777,0.0498507
5895,5238,801,4,0.131462,0.0560796
5896,5990,801,4,0.137116,0.0648583
5897,6850,801,4,0.152103,0.07389
5898,7834,801,4,0.150793,0.0480874
5899,8958,801,4,0.169189,0.0888407
5900,10245,801,4,0.174862,0.0763426
5901,11715,801,4,0.186664,0.0692074
5902,13398,801,4,0.201971,0.064164
5903,15321,801,4,0.213376,0.0638874
5904,17521,801,4,0.223942,0.0625191
5905,20036,801,4,0.233086,0.0525785
5906,22913,801,4,0.248857,0.0562884
5907,26203,801,4,0.262725,0.0460812
5908,29965,801,4,0.27602,0.0670785
5909,34267,801,4,0.286504,0.0487051
5910,39186,801,4,0.316907,0.044883
5911,44812,801,4,0.338736,0.0423531
5912,51246,801,4,0.36161,0.0333035
5913,58604,801,4,0.397842,0.0365997
5914,67018,801,4,0.425541,0.0302996
5915,76640,801,4,0.478047,0.0372588
5916,87643,801,4,0.516786,0.0240984
5917,100226,801,4,0.569863,0.0208957
5918,114616,801,4,0.633193,0.021553
5919,131072,801,4,0.70284,0.0430772
5920,2048,916,4,0.109436,0.0108397
5921,2342,916,4,0.116757,0.0114165
5922,2678,916,4,0.12546,0.00555399
5923,3063,916,4,0.130612,0.00833107
5924,3503,916,4,0.133848,0.00964445
5925,4005,916,4,0.135971,0.00365906
5926,4581,916,4,0.144644,0.0468564
5927,5238,916,4,0.153526,0.0501542
5928,5990,916,4,0.15725,0.0530014
5929,6850,916,4,0.169941,0.0446153
5930,7834,916,4,0.174902,0.0530065
5931,8958,916,4,0.193267,0.067438
5932,10245,916,4,0.20531,0.0729281
5933,11715,916,4,0.221006,0.061602
5934,13398,916,4,0.235876,0.0583075
5935,15321,916,4,0.249873,0.0475699
5936,17521,916,4,0.26073,0.0458865
5937,20036,916,4,0.271697,0.0617257
5938,22913,916,4,0.291392,0.0441225
5939,26203,916,4,0.302839,0.0472426
5940,29965,916,4,0.320774,0.0429239
5941,34267,916,4,0.333384,0.0392175
5942,39186,916,4,0.36726,0.038308
5943,44812,916,4,0.392687,0.0251721
5944,51246,916,4,0.418784,0.0340177
5945,58604,916,4,0.458615,0.0284003
5946,67018,916,4,0.494661,0.0359967
5947,76640,916,4,0.558453,0.0236711
5948,87643,916,4,0.603903,0.0219788
5949,100226,916,4,0.662463,0.0164737
5950,114616,916,4,0.743761,0.0212023
5951,131072,916,4,0.818249,0.013836
5952,2048,1047,4,0.127627,0.00991815
5953,2342,1047,4,0.135804,0.0685855
5954,2678,1047,4,0.143425,0.0968404
5955,3063,1047,4,0.152341,0.0985543
5956,3503,1047,4,0.162956,0.0921038
5957,4005,1047,4,0.170894,0.100672
5958,4581,1047,4,0.18745,0.130678
5959,5238,1047,4,0.20298,0.117928
5960,5990,1047,4,0.216796,0.121888
5961,6850,1047,4,0.236299,0.114496
5962,7834,1047,4,0.254946,0.0926724
5963,8958,1047,4,0.268516,0.0843269
5964,10245,1047,4,0.278426,0.0912821
5965,11715,1047,4,0.301643,0.0774971
5966,13398,1047,4,0.315914,0.0735838
5967,15321,1047,4,0.336436,0.0634469
5968,17521,1047,4,0.360423,0.0856139
5969,20036,1047,4,0.390086,0.0614649
5970,22913,1047,4,0.422188,0.0588379
5971,26203,1047,4,0.440106,0.0467487
5972,29965,1047,4,0.477706,0.047865
5973,34267,1047,4,0.511467,0.0459983
5974,39186,1047,4,0.569575,0.0439965
5975,44812,1047,4,0.626454,0.0378254
5976,51246,1047,4,0.674502,0.0352669
5977,58604,1047,4,0.749587,0.0366885
5978,67018,1047,4,0.835011,0.0347255
5979,76640,1047,4,0.944237,0.0296533
5980,87643,1047,4,1.06354,0.023559
5981,100226,1047,4,1.19838,0.0217356
5982,114616,1047,4,1.35405,0.0195267
5983,131072,1047,4,1.54247,0.019277
5984,2048,1197,4,0.143173,0.00932147
5985,2342,1197,4,0.154898,0.0588674
5986,2678,1197,4,0.161261,0.0983631
5987,3063,1197,4,0.170471,0.0830062
5988,3503,1197,4,0.184828,0.0764837
5989,4005,1197,4,0.192867,0.0836329
5990,4581,1197,4,0.211767,0.102767
5991,5238,1197,4,0.227195,0.119542
5992,5990,1197,4,0.246413,0.101759
5993,6850,1197,4,0.268037,0.0855981
5994,7834,1197,4,0.290176,0.0903254
5995,8958,1197,4,0.30458,0.0702479
5996,10245,1197,4,0.319159,0.0694648
5997,11715,1197,4,0.339377,0.0654776
5998,13398,1197,4,0.358096,0.0633412
5999,15321,1197,4,0.380939,0.06066
6000,17521,1197,4,0.399982,0.0664982
6001,20036,1197,4,0.436929,0.046432
6002,22913,1197,4,0.472765,0.0520894
6003,26203,1197,4,0.496428,0.0456756
6004,29965,1197,4,0.53925,0.0462338
6005,34267,1197,4,0.578258,0.0415741
6006,39186,1197,4,0.648433,0.035714
6007,44812,1197,4,0.710555,0.0285623
6008,51246,1197,4,0.769675,0.0280198
6009,58604,1197,4,0.86304,0.0228308
6010,67018,1197,4,0.956456,0.0256501
6011,76640,1197,4,1.08247,0.0246195
6012,87643,1197,4,1.22234,0.0159886
6013,100226,1197,4,1.37282,0.0188299
6014,114616,1197,4,1.54902,0.0220632
6015,131072,1197,4,1.74644,0.0176507
6016,2048,1369,4,0.160776,0.0093136
6017,2342,1369,4,0.17564,0.0526386
6018,2678,1369,4,0.182138,0.0695627
6019,3063,1369,4,0.192227,0.0785053
6020,3503,1369,4,0.209644,0.0698293
6021,4005,1369,4,0.219261,0.074649
6022,4581,1369,4,0.239918,0.0905143
6023,5238,1369,4,0.257709,0.0951887
6024,5990,1369,4,0.281318,0.0960241
6025,6850,1369,4,0.305037,0.0881595
6026,7834,1369,4,0.328482,0.080275
6027,8958,1369,4,0.345858,0.0692374
6028,10245,1369,4,0.36194,0.0790171
6029,11715,1369,4,0.38529,0.0693454
6030,13398,1369,4,0.407859,0.0563857
6031,15321,1369,4,0.430894,0.0502478
6032,17521,1369,4,0.456592,0.0496487
6033,20036,1369,4,0.499162,0.0529414
6034,22913,1369,4,0.541175,0.0423337
6035,26203,1369,4,0.56621,0.036301
6036,29965,1369,4,0.621893,0.0366757
6037,34267,1369,4,0.668588,0.03391
6038,39186,1369,4,0.748838,0.0272146
6039,44812,1369,4,0.815358,0.0313491
6040,51246,1369,4,0.893191,0.0306831
6041,58604,1369,4,0.983636,0.0208569
6042,67018,1369,4,1.09263,0.0216483
6043,76640,1369,4,1.23109,0.0226701
6044,87643,1369,4,1.39385,0.0188148
6045,100226,1369,4,1.55945,0.0201232
6046,114616,1369,4,1.75636,0.0174838
6047,131072,1369,4,2.00508,0.0169077
6048,2048,1566,4,0.18145,0.0107183
6049,2342,1566,4,0.197365,0.0476228
6050,2678,1566,4,0.209385,0.0687817
6051,3063,1566,4,0.220324,0.0645354
6052,3503,1566,4,0.237535,0.0603333
6053,4005,1566,4,0.250352,0.0703057
6054,4581,1566,4,0.276792,0.0792347
6055,5238,1566,4,0.292821,0.0818569
6056,5990,1566,4,0.325447,0.0809171
6057,6850,1566,4,0.351414,0.0794156
6058,7834,1566,4,0.381189,0.0696501
6059,8958,1566,4,0.402318,0.0689429
6060,10245,1566,4,0.419873,0.0567549
6061,11715,1566,4,0.447529,0.0499639
6062,13398,1566,4,0.474315,0.0504102
6063,15321,1566,4,0.520629,0.0606209
6064,17521,1566,4,0.536168,0.052082
6065,20036,1566,4,0.577309,0.043943
6066,22913,1566,4,0.627755,0.0322272
6067,26203,1566,4,0.659544,0.0339146
6068,29965,1566,4,0.71535,0.0412324
6069,34267,1566,4,0.764233,0.0381597
6070,39186,1566,4,0.857448,0.0310624
6071,44812,1566,4,0.935139,0.0261451
6072,51246,1566,4,1.00836,0.0280745
6073,58604,1566,4,1.13118,0.025013
6074,67018,1566,4,1.2594,0.0222596
6075,76640,1566,4,1.41119,0.0221511
6076,87643,1566,4,1.5946,0.0168583
6077,100226,1566,4,1.80881,0.0176299
6078,114616,1566,4,2.0432,0.0122113
