4 5 3 2 7 0.366398
1 6 2 4 6 2.89113
0 7 6 0 8 0.859003
2 4 2 4 6 1.10937
4 4 7 4 2 0.316542
3 8 8 4 5 0.451673
4 0 1 0 8 0.697249
2 5 4 3 6 0.22595
5 0 8 1 0 0.084146
6 3 8 3 7 0.272938
2 1 5 0 6 0.3338
0 5 7 2 6 0.3706
0 7 8 2 8 0.861814
0 6 3 3 8 3.81997
4 7 0 0 4 0.726975
5 0 5 2 7 0.202609
2 9 7 2 4 0.324661
5 7 0 3 5 2.39521
4 1 6 0 2 0.083733
2 7 2 1 6 0.699778
2 8 1 2 8 1.79154
6 0 1 4 1 0.337109
6 4 4 2 7 0.252468
5 4 2 0 0 0.100254
4 7 8 4 5 0.40354
4 6 2 4 2 1.89144
4 1 4 0 3 0.116851
3 9 5 4 2 1.92688
3 6 5 4 1 0.325723
5 6 0 4 7 9.75029
1 4 0 2 0 0.230588
6 0 7 1 2 0.092093
1 4 3 3 1 0.110869
0 3 5 4 6 0.551903
2 2 3 3 0 0.097097
2 0 9 3 2 0.081205
5 5 4 0 8 0.327153
5 7 1 1 7 0.886301
0 1 5 2 0 0.072035
5 7 7 1 4 0.151034
5 6 9 4 7 0.492586
6 7 8 4 7 0.524224
3 2 1 4 3 0.536843
2 6 0 2 6 2.11323
1 4 4 0 7 0.347963
3 5 2 2 7 0.808808
1 8 2 4 1 1.9768
4 3 0 2 5 0.435105
5 4 0 3 4 0.753967
1 5 1 1 8 2.61939
5 1 9 4 4 0.146802
1 1 0 0 0 0.162185
0 7 1 3 7 3.41572
5 4 4 2 1 0.092494
6 6 5 1 7 0.271234
4 6 2 0 8 1.24345
1 0 7 2 7 0.157981
2 5 0 3 0 0.798707
0 3 8 0 4 0.153175
0 6 6 4 0 0.382976
6 4 4 0 2 0.105687
1 8 1 4 5 3.03961
5 5 4 4 2 0.332346
3 8 5 0 5 0.354604
1 6 4 1 5 0.262228
5 1 6 4 6 0.359582
1 5 6 1 2 0.105556
1 1 5 2 1 0.087442
6 4 4 4 5 0.380045
3 7 1 1 4 0.248031
3 4 1 3 5 0.550686
3 4 0 2 5 0.557859
6 7 7 0 6 0.23157
5 0 0 4 0 1.28495
1 8 6 3 4 0.576253
5 1 1 4 0 0.34556
5 0 2 0 5 0.23292
