m,n,k,avg,std
15401,69,185,281,0.000319187,0.0835626
15449,2386,53,74,0.000820024,0.0555041
15497,61,40,737,0.00017057,0.108989
15513,74,131,2536,0.00225808,0.0355303
15577,43,346,45,0.000205337,0.0821961
15609,3098,117,32,0.0012952,0.0298146
15641,1147,197,46,0.00101949,0.0084807
15673,3936,49,115,0.00180228,0.0234595
15689,568,47,76,0.000170227,0.102332
15705,60,72,1873,0.000834638,0.0422906
15897,204,50,480,0.00047876,0.0992633
15961,36,167,400,0.00101666,0.0372379
15977,40,75,1744,0.00053119,0.0822843
15993,223,547,104,0.00106588,0.0322484
16025,706,36,32,7.22081e-05,0.204517
16201,952,134,37,0.000498283,0.0877623
16233,146,201,1925,0.00462584,0.0210198
16249,131,132,2302,0.00394267,0.00747952
16281,77,1124,177,0.00561376,0.0215034
16297,62,113,888,0.000602125,0.0643894
16329,67,512,125,0.00144422,0.0418472
16377,291,212,90,0.000487017,0.0850826
16393,62,210,89,0.000341846,0.0651871
16409,43,205,32,9.66813e-05,0.0606088
16473,1712,98,50,0.000982471,0.0194777
16505,750,103,121,0.000885777,0.0221999
16537,131,42,995,0.00063125,0.053463
16553,359,41,207,0.000282547,0.0966398
16617,33,58,1742,0.000420883,0.102177
16633,171,2695,249,0.00805498,0.023636
16665,73,2127,50,0.00282299,0.0119526
16697,130,268,95,0.00028606,0.0878548
16713,99,491,80,0.000376653,0.0812245
16777,36,307,212,0.000857223,0.035952
16825,1878,132,175,0.00356129,0.00916092
16873,2032,176,157,0.00405337,0.000619696
16937,96,45,796,0.000337347,0.109692
16953,43,3022,202,0.0102794,0.00905731
17065,74,244,420,0.000764278,0.0648494
17113,140,47,343,0.000201232,0.11138
17161,76,2254,125,0.00715359,0.00562088
17193,103,372,56,0.000216012,0.151601
17209,94,1426,192,0.00234763,0.0170474
17225,931,48,128,0.000494877,0.0927706
17241,116,218,696,0.00162561,0.0416524
17273,731,148,42,0.000479851,0.128083
17321,274,68,137,0.00020281,0.0903598
17337,175,164,393,0.00116615,0.0487323
17353,179,89,40,0.000165223,0.106998
17433,48,230,177,0.000650318,0.0408514
17449,2814,90,47,0.00142524,0.042217
17497,146,2233,54,0.00160082,0.0266529
17545,62,879,67,0.00123714,0.0208264
17609,275,68,49,0.000283366,0.0797909
17657,43,70,1166,0.000386598,0.0966802
17785,85,44,125,0.000201733,0.0943961
17817,2463,79,33,0.00079207,0.0469536
17833,125,98,373,0.000487337,0.0739423
17897,65,109,90,0.0002583,0.166466
17913,87,198,90,0.000469152,0.0695546
17993,155,1348,40,0.000892953,0.039757
18025,90,2756,40,0.00353877,0.00591855
18217,468,65,57,0.000132773,0.103347
18233,36,3784,71,0.00375667,0.0204253
18265,186,138,62,0.000152649,0.202355
18297,4001,38,46,0.000691061,0.0724775
18313,1130,85,57,0.000457807,0.0846985
18345,231,39,477,0.000487456,0.0747198
18441,89,48,230,8.90412e-05,0.127466
18457,467,39,117,0.000184721,0.145457
18505,971,64,148,0.000792296,0.0491833
18537,243,54,58,0.000280143,0.0898096
18569,584,86,73,0.000273458,0.092172
18617,192,115,1281,0.00265423,0.0155073
18681,191,129,450,0.00111774,0.0325864
18745,43,138,477,0.000279796,0.107986
18761,39,1695,237,0.00576327,0.02714
18825,34,123,46,7.0013e-05,0.0819653
18841,188,243,2165,0.0078919,0.00635313
18873,57,60,42,5.38964e-05,0.0799714
18905,1888,252,182,0.00572808,0.0797852
18953,75,2857,90,0.00687643,0.00883856
19017,167,2147,103,0.00302339,0.0169545
19113,88,339,137,0.00121711,0.0301952
19145,310,59,52,0.000299627,0.0278488
19177,47,165,425,0.000313798,0.118235
19209,459,188,106,0.000799715,0.0554864
19225,127,3704,75,0.00314555,0.0364341
19241,220,90,81,0.000116411,0.125073
19289,69,51,137,0.00018849,0.0872103
19305,58,35,839,0.00018645,0.176613
19321,39,300,59,0.000228751,0.0784997
19337,230,46,634,0.000705306,0.0545065
19369,152,34,171,8.23752e-05,0.142528
19385,63,158,249,0.000665682,0.051893
19401,1042,54,147,0.000750378,0.055859
19449,92,268,46,0.000323111,0.050201
19481,243,84,1312,0.00213507,0.0246884
19497,216,107,379,0.000868868,0.0363361
19529,54,2528,37,0.00171131,0.0228036
19545,52,3776,79,0.00551633,0.0247084
19577,46,251,700,0.000862497,0.0388821
19657,145,575,159,0.00106917,0.0328182
19721,681,68,166,0.000652385,0.0608269
19769,154,32,137,6.29798e-05,0.171082
19785,99,56,83,0.000176166,0.180082
19801,61,1979,32,0.00144984,0.0241086
19849,207,45,2438,0.00226791,0.0135493
19865,254,694,170,0.00216605,0.0199922
19881,142,89,37,0.000116631,0.192552
19945,39,90,287,0.000251291,0.0595785
19961,47,3933,106,0.00698644,0.00779881
19977,170,33,42,0.000118763,0.153967
20057,228,88,1807,0.00320248,0.0315797
20073,32,846,114,0.00116155,0.0609865
20169,196,346,74,0.000425359,0.0851904
20185,190,1621,227,0.0048149,0.00908292
20217,189,1426,212,0.00401593,0.0099582
20265,81,2729,35,0.00276887,0.00977669
20329,3869,47,38,0.000659715,0.0477608
20345,88,3361,60,0.00575386,0.00304245
20377,103,48,1446,0.000793098,0.0551405
20409,42,145,107,0.000220237,0.159261
20441,32,443,39,0.000160242,0.0881467
20457,90,256,782,0.00171307,0.0283203
20473,82,84,1199,0.000874209,0.0378655
20489,832,100,42,0.000365024,0.103979
20537,239,138,1467,0.00456085,0.0188906
20553,56,303,56,0.000305086,0.0319443
20569,60,3378,74,0.00499811,0.00176358
20617,64,2186,185,0.00874599,0.00795246
20633,495,228,129,0.00117432,0.0254564
20665,33,69,1072,0.000295782,0.150783
20713,168,66,2649,0.00245777,0.0209913
20777,200,127,2852,0.00693571,0.0174912
20841,185,53,2100,0.00199033,0.0116515
20873,133,3713,35,0.00203683,0.0206031
20905,283,162,101,0.000440337,0.079496
20937,367,48,90,0.000119381,0.113314
20953,144,3441,136,0.00467771,0.0230977
21017,87,69,171,0.000299794,0.0665029
21033,78,80,2396,0.00140506,0.0384597
21049,32,1024,71,0.000782515,0.048494
21097,1174,108,91,0.00105543,0.0265029
21161,758,157,162,0.00163118,0.0301786
21193,113,118,135,0.000163026,0.141655
21225,158,33,309,0.000153549,0.109108
21241,840,105,137,0.00110343,0.00490448
21257,293,118,96,0.000309818,0.106564
21289,55,228,70,0.000285533,0.0824262
21353,1198,192,235,0.00376045,0.00605187
21369,58,195,2170,0.00234194,0.0162285
21385,48,791,38,0.000393741,0.0331703
21545,1336,192,63,0.0014449,0.0316511
21561,63,41,142,0.000164252,0.10059
21577,198,765,52,0.000736211,0.05684
21625,60,2236,47,0.00215763,0.0136535
21657,979,35,234,0.000834251,0.0460705
21673,36,193,34,8.10025e-05,0.0685239
21721,161,55,3068,0.00278461,0.0275438
21865,233,220,1174,0.00448025,0.0106656
21881,139,799,192,0.00169732,0.0355449
21929,1046,68,40,0.000245152,0.119916
21945,66,530,47,0.000486243,0.0484237
21961,92,185,78,0.000421007,0.057163
22009,1259,131,81,0.00142992,0.0420797
22041,927,239,73,0.00144237,0.0426888
22057,153,33,3904,0.0024739,0.035813
22137,1430,103,34,0.000602038,0.0721021
22185,61,187,338,0.000350764,0.102813
22281,53,1443,65,0.00182393,0.0154742
22313,510,137,190,0.00129795,0.0468196
22361,59,981,82,0.00172087,0.0278618
22377,249,925,61,0.00117386,0.0293122
22409,256,1357,58,0.00173116,0.018966
22505,44,216,1264,0.00117564,0.0252957
22521,180,93,446,0.000640846,0.0676816
22537,364,42,122,0.000142495,0.080457
22633,77,157,499,0.000548313,0.0680786
22697,2886,123,89,0.0029554,0.00130722
22777,85,42,1547,0.000672032,0.0844905
22793,140,96,493,0.000685305,0.0416525
22905,1012,47,55,0.000229347,0.115595
22969,52,39,34,3.78692e-05,0.188529
22985,209,39,1023,0.00108046,0.0085876
23033,201,74,33,0.000149038,0.151973
23065,85,4064,60,0.00681737,0.00258289
23113,72,47,832,0.000277207,0.265242
23129,2664,119,119,0.00340473,0.0124407
23177,135,53,1764,0.00124782,0.0262496
23273,132,94,43,0.000130261,0.145778
23289,48,46,804,0.000165095,0.148413
23369,211,1453,199,0.00429417,0.0231991
23385,43,140,3602,0.00206274,0.000881529
23449,649,235,52,0.000811778,0.0442523
23817,36,4090,168,0.0101265,0.00325322
23849,108,53,296,0.000143425,0.099355
23929,1753,88,232,0.00311191,0.0071571
23945,79,1406,142,0.00527224,0.00598127
23961,91,157,92,0.000353413,0.0656934
23977,55,299,46,0.000228802,0.0377675
24025,33,1475,42,0.000846346,0.0323705
24137,97,84,43,9.44262e-05,0.107098
24249,97,33,111,0.00019308,0.0378649
24281,781,59,42,0.000167907,0.153236
24313,57,52,2406,0.000827853,0.0445922
24361,231,94,57,0.000290805,0.0702513
24393,89,173,300,0.00043325,0.0715812
24489,38,34,37,2.85366e-05,0.333159
24505,65,990,54,0.00118188,0.00932477
24521,86,127,198,0.000171929,0.0755475
24601,2445,95,37,0.00109363,0.0254123
24649,157,74,1909,0.00191828,0.0280684
24729,178,795,150,0.00158943,0.0347946
24745,39,81,211,0.000196944,0.162543
24777,160,58,537,0.000475379,0.117061
24873,47,101,142,0.000248856,0.0579875
24889,83,125,2794,0.00285628,0.0261526
24905,397,150,227,0.00119974,0.0459304
24937,84,83,1268,0.00085677,0.0447872
24953,116,2192,34,0.00108022,0.0340528
25033,114,3757,109,0.00371507,0.00214326
25129,131,67,807,0.000670682,0.0585382
25161,215,193,226,0.000848526,0.0410927
25193,266,172,106,0.000412052,0.0862183
25209,115,53,129,0.000301513,0.0527226
25225,2780,47,128,0.00141063,0.027713
25273,67,221,44,0.000188907,0.10546
25305,89,2143,207,0.00389973,0.00744884
25337,663,162,103,0.00101582,0.0199007
25353,46,243,103,0.00038172,0.102437
25369,126,87,171,0.000173802,0.099768
25385,158,235,148,0.000501202,0.0942264
25417,32,47,2477,0.000443012,0.0878886
25433,47,48,4073,0.000994767,0.0460956
25545,479,165,54,0.000482918,0.0698623
25625,1262,49,178,0.00104725,0.0186131
25721,56,1426,37,0.00100826,0.00709366
25737,3523,99,68,0.00248514,0.029915
25769,89,345,141,0.00131695,0.028263
25801,3753,172,173,0.0078216,0.00920073
25817,71,159,146,0.000437836,0.053502
25849,42,75,1165,0.000391116,0.0827307
26009,33,3379,240,0.0118588,0.00489409
26137,139,168,2475,0.00493907,0.00810661
26153,217,48,1784,0.00184474,0.00597494
26169,94,167,1437,0.00207293,0.0132889
26201,182,3193,94,0.0041236,0.00829577
26265,115,3858,53,0.00233792,0.0155031
26361,1223,241,41,0.00112145,0.0214667
26393,187,153,260,0.000709226,0.0460914
26409,48,180,531,0.00042522,0.0857226
26441,2166,188,115,0.00354886,0.00929389
26457,58,68,943,0.000385251,0.0781267
26473,1410,40,133,0.000734691,0.0576457
26521,65,413,161,0.00148301,0.0300737
26553,249,153,2087,0.00672631,0.0151874
26633,79,2835,47,0.0033058,0.019126
26665,34,526,49,0.000314498,0.0829639
26681,97,143,281,0.000416864,0.158937
26697,410,35,58,7.06902e-05,0.174341
26745,56,42,287,0.000316273,0.128667
26809,169,1180,227,0.00313341,0.0193602
26841,562,122,224,0.0014837,0.0303874
26873,179,2317,255,0.00736889,0.00514237
26889,215,2357,191,0.00689075,0.00832843
26985,57,253,1026,0.00163517,0.0264104
27033,103,39,3951,0.00185061,0.0265963
27145,250,1110,118,0.00244102,0.0404179
27209,158,678,197,0.0016715,0.0529382
27241,185,87,241,0.000337496,0.136677
27289,951,163,237,0.00326332,0.0286624
27305,60,144,2613,0.00206656,0.0253409
27321,3374,52,36,0.000592938,0.0713885
27353,71,235,961,0.00160625,0.048175
27433,1700,187,194,0.00496452,0.0269465
27497,196,147,806,0.00213384,0.0456852
27513,34,95,52,5.36327e-05,0.30325
27561,214,329,86,0.000535917,0.0595485
27593,647,224,221,0.00235911,0.0270393
27641,50,697,43,0.000500305,0.0333454
27673,80,308,58,0.000441366,0.0475104
27737,170,207,54,0.000168662,0.128022
27785,613,170,168,0.00142493,0.0278985
27801,3381,73,88,0.00166044,0.0227352
27817,1477,249,36,0.0012631,0.0440273
27881,662,221,33,0.000500234,0.0862309
27945,32,1017,170,0.00215455,0.0174809
28121,44,1849,52,0.00159291,0.0259996
28153,394,58,78,0.000142704,0.16205
28249,711,106,130,0.000996218,0.0490983
28297,206,60,875,0.00098062,0.0332393
28313,588,76,255,0.000958025,0.00957696
28329,38,866,192,0.00254907,0.0133762
28393,47,452,240,0.00178944,0.0218985
28473,53,210,208,0.000716625,0.0324779
28505,238,35,129,0.000101292,0.203071
28521,87,56,3191,0.00159211,0.0391753
28553,70,108,89,0.000247003,0.067812
28585,65,146,342,0.000298227,0.138021
28649,53,59,1843,0.000627784,0.0595038
28665,42,53,1105,0.000284777,0.103848
28681,131,72,2389,0.0020251,0.0251075
28697,67,163,2517,0.00259005,0.0174751
28745,32,132,612,0.000248243,0.126953
28761,39,65,60,4.91841e-05,0.181878
28793,1314,252,71,0.00188047,0.0234579
28809,207,35,754,0.000656298,0.0568131
28825,177,60,44,0.000151411,0.0673776
28841,90,121,1410,0.00146522,0.028746
28921,71,45,114,0.000153426,0.0915307
28953,658,57,108,0.000331905,0.108593
28969,59,110,3492,0.00223522,0.0186737
29081,32,453,140,0.000632672,0.0561239
29097,1646,117,61,0.00135613,0.0307212
29129,108,47,1905,0.00109594,0.0253951
29161,53,447,35,0.000263898,0.0656496
29177,3593,138,76,0.00341792,0.0287954
29193,66,33,224,0.00028754,0.0275575
29241,1511,42,50,0.00030257,0.140804
29321,420,242,78,0.000714293,0.0852847
29353,75,356,55,0.000477089,0.0586956
29401,128,163,76,0.00013335,0.0837565
29433,93,210,138,0.000768515,0.0373603
29529,706,132,33,0.000336371,0.120237
29545,1558,171,97,0.00222349,0.0178957
29609,663,41,75,0.000173723,0.123152
29641,123,634,201,0.00129769,0.0240129
29657,649,47,35,9.22901e-05,0.139762
29673,171,177,37,0.000122796,0.169895
29721,52,212,555,0.000625997,0.0572175
29785,32,699,134,0.0011069,0.0201247
29801,1135,140,163,0.00211018,0.0179035
29833,137,375,124,0.000546968,0.0571167
29865,61,1504,45,0.00138722,0.0307339
29897,229,98,82,0.000169868,0.0948533
29945,44,165,3339,0.00233425,0.0167312
29993,182,55,1015,0.000969887,0.0239551
30057,78,80,489,0.000240366,0.123924
30073,34,3318,175,0.00861736,0.00793309
30137,119,139,174,0.000302707,0.0993292
30153,1393,105,56,0.000878878,0.0243121
30185,42,2109,147,0.00547991,0.00431238
30201,61,193,61,0.000221874,0.0653077
30249,75,355,43,0.000386415,0.056244
30345,44,2005,49,0.00166935,0.0248592
30393,200,131,37,9.37751e-05,0.143291
30457,88,159,77,0.000270348,0.0626594
30473,88,1404,119,0.0046747,0.00369217
30489,181,237,294,0.00109973,0.0420622
30505,160,44,2628,0.00191266,0.016739
30521,439,54,39,7.74257e-05,0.148882
30537,112,114,48,5.9177e-05,0.178868
30553,34,728,181,0.00188063,0.0223321
30585,157,100,140,0.000189542,0.187766
30601,1592,81,71,0.00107632,0.0321765
30633,77,489,100,0.00124761,0.021714
30713,181,135,152,0.000374648,0.11332
30761,78,812,196,0.00439872,0.0199737
30809,1107,246,184,0.00363197,0.0138396
30857,92,46,237,9.42457e-05,0.139299
30873,52,481,98,0.000882471,0.0386825
30985,36,67,1880,0.000502242,0.0757108
31017,75,2001,123,0.00633896,0.00569298
31033,127,39,618,0.000329475,0.0954803
31097,101,34,1856,0.000837823,0.0379619
31129,46,92,1546,0.000628198,0.0712274
31145,67,122,91,0.000250124,0.0570036
31177,37,149,2027,0.00113051,0.0252398
31193,58,160,898,0.00082691,0.0431547
31321,111,55,45,9.62307e-05,0.164225
31337,165,50,399,0.000300214,0.115951
31353,44,294,45,0.000197227,0.0909307
31369,120,157,96,0.000143937,0.138166
31385,32,185,1329,0.000818335,0.0453402
31401,1359,55,83,0.000572171,0.0627455
31433,113,1384,51,0.00082601,0.0639588
31481,93,156,138,0.000522507,0.0426805
31545,2370,253,175,0.00709418,0.00929541
31577,75,198,1654,0.00229353,0.022396
31593,49,34,84,8.376e-05,0.123863
31609,98,233,62,0.000126378,0.151314
31657,183,1673,158,0.00364685,0.0131668
31689,74,48,407,0.000125958,0.116312
31705,73,70,49,8.14924e-05,0.100364
31753,1691,34,136,0.000817841,0.0571626
31801,3880,142,58,0.00296418,0.0138384
31817,36,300,86,0.000338856,0.13378
31913,101,350,106,0.000344997,0.0889338
31929,171,32,617,0.000417165,0.0864271
31945,101,43,471,0.000183558,0.133728
32041,125,556,39,0.000293291,0.108717
32089,98,323,94,0.000262905,0.109524
32105,89,38,3449,0.00152347,0.042576
32169,33,69,3290,0.000932666,0.100925
32201,359,36,148,0.000179709,0.103259
32233,2745,92,53,0.00171349,0.0330538
32249,77,232,81,0.00049146,0.0433716
32345,80,143,88,0.000282309,0.0358666
32361,172,1120,37,0.00077678,0.043298
32393,71,569,40,0.000557523,0.0727306
32409,725,41,96,0.000251682,0.124785
32473,50,166,63,0.000194125,0.144398
32633,58,121,1860,0.00131507,0.0244596
32761,244,550,194,0.00181297,0.0187501
32777,288,185,95,0.000445653,0.104139
32793,107,69,1597,0.00121883,0.0397963
32841,409,54,142,0.000271185,0.0852245
32857,127,504,93,0.000586905,0.105029
32873,217,50,2846,0.00290021,0.00980496
32937,252,259,51,0.000311551,0.0915187
32969,32,53,4028,0.00074752,0.0493675
32985,63,155,3609,0.00307428,0.0159455
33017,85,35,2630,0.00102087,0.0242878
33033,415,60,89,0.000162406,0.0972365
33065,190,510,161,0.00123783,0.0429392
33209,116,234,1847,0.00425165,0.0301408
33273,61,141,36,9.17574e-05,0.103216
33305,46,119,945,0.000548377,0.0675015
33401,34,424,75,0.000397633,0.0408977
33481,3968,44,75,0.00113834,0.018565
33497,81,857,72,0.00160526,0.0191415
33561,255,1412,36,0.00138168,0.032405
33625,1755,72,66,0.000779857,0.0488098
33641,48,70,419,0.000109561,0.123874
33657,40,59,94,7.46282e-05,0.100119
33689,36,92,562,0.000167588,0.146443
33785,83,115,2516,0.00229778,0.0314038
33801,59,940,108,0.00219257,0.0170063
33817,57,1093,48,0.00111156,0.0200558
33865,170,40,220,0.000122709,0.0964761
33897,83,502,137,0.00196941,0.0227693
33945,165,243,34,0.000156085,0.172954
33977,41,212,59,0.000168918,0.082993
33993,120,69,656,0.000466727,0.071455
34009,508,85,114,0.000371706,0.0850135
34025,2848,114,221,0.00614119,0.0120222
34105,45,38,54,5.14602e-05,0.189473
34153,270,96,75,0.000181329,0.184047
34185,250,1551,32,0.00123737,0.0305816
34201,73,74,185,0.000298743,0.058913
34217,166,229,753,0.00244062,0.0229992
34233,36,1466,36,0.000691,0.0448234
34249,1941,91,36,0.000873879,0.0386341
34265,60,69,603,0.000232097,0.101929
34297,155,39,2195,0.00154238,0.033051
34313,56,35,145,0.000153148,0.0791951
34345,3735,44,53,0.000790135,0.0464274
34361,220,2191,239,0.00743221,0.00973794
34457,109,43,362,0.000155514,0.106561
34473,95,48,32,6.05399e-05,0.101325
34553,42,171,386,0.00113826,0.0211971
34585,210,395,61,0.000462906,0.102915
34633,41,52,1629,0.00043664,0.0874311
34649,230,142,2319,0.00634927,0.018051
34681,3578,56,61,0.00100553,0.00725156
34729,92,164,2177,0.00299144,0.0203434
34777,82,121,35,0.000116951,0.0484066
34841,158,69,344,0.00031745,0.117278
34873,158,50,2810,0.00214316,0.0193303
34889,353,34,140,0.000162449,0.164486
34921,70,660,159,0.0025245,0.030286
34969,65,262,137,0.000781644,0.0534808
35081,226,975,46,0.000951876,0.0291237
35113,580,44,66,0.000138554,0.146071
35129,203,62,3317,0.00353428,0.0121162
35145,652,128,40,0.000341881,0.134506
35161,109,52,72,0.000157334,0.0816343
35177,121,33,126,0.000276008,0.057952
35193,96,65,3224,0.00184123,0.0277611
35209,85,46,1914,0.000872189,0.0469584
35241,494,94,100,0.000347527,0.0912067
35257,50,2860,90,0.00503127,0.00932696
35273,111,372,92,0.000365681,0.0870324
35289,50,161,107,0.000351139,0.10838
35305,311,139,63,0.000294023,0.140643
35385,2581,33,232,0.00192567,0.0145719
35417,42,1454,60,0.00144056,0.0218637
35433,62,46,1471,0.000493806,0.080696
35465,138,1923,98,0.00210738,0.0271535
35481,120,134,80,0.000109912,0.141451
35497,100,41,274,0.000101342,0.109444
35593,129,146,596,0.00106269,0.0228307
35609,181,1570,55,0.00141218,0.0295464
35625,319,53,33,0.000201887,0.0436628
35641,2672,51,165,0.00189947,0.0281014
35673,66,516,105,0.00124002,0.0367466
35689,516,153,93,0.000684862,0.0575845
35769,40,66,2622,0.000702732,0.0568273
35849,206,3192,52,0.00288879,0.0256339
35865,191,2927,139,0.0057624,0.00931727
35929,101,411,242,0.000902082,0.0325174
36105,772,140,65,0.000668412,0.0624915
36121,57,2509,51,0.00273868,0.0130108
36137,75,1239,99,0.00315873,0.0134185
36185,109,3342,203,0.00568177,0.0219288
36201,2434,51,130,0.00138517,0.0290922
36249,69,193,58,0.00024409,0.0699862
36265,2131,85,150,0.0024151,0.015928
36473,69,49,3306,0.00120865,0.0182989
36505,102,54,2749,0.0015283,0.0199039
36537,138,645,61,0.000499339,0.088918
36553,50,292,113,0.00059702,0.035306
36569,3508,148,150,0.00571857,0.00651424
36745,79,2163,38,0.00208962,0.0157177
36761,2934,153,90,0.00335845,0.00996779
36825,79,95,328,0.00019454,0.157958
36841,243,179,296,0.00109566,0.0224673
36889,244,3174,242,0.0117905,0.00583458
36953,116,3633,229,0.0069208,0.0288515
37017,490,102,39,0.000203599,0.175341
37081,43,1480,232,0.00570134,0.00360616
37145,41,88,3078,0.00114032,0.0268674
37289,123,2456,73,0.00195048,0.0174492
37305,201,189,1301,0.00401338,0.00183971
37353,60,452,56,0.000499794,0.0331384
37369,161,87,3554,0.00409005,0.0205319
37417,946,55,108,0.000479365,0.0807058
37465,45,151,1483,0.000990972,0.0321699
37481,122,131,41,7.25454e-05,0.208355
37497,844,42,54,0.000166615,0.134625
37529,775,65,150,0.000647755,0.0618587
37641,118,115,109,0.000147791,0.185845
37657,3195,77,62,0.00152396,0.0279113
37673,248,484,33,0.000410835,0.091305
37721,39,61,184,0.000149529,0.0400708
37769,200,174,715,0.00207389,0.02094
37785,1680,72,61,0.000591077,0.0600009
37833,133,66,446,0.000344262,0.100631
37849,118,213,191,0.000445206,0.0845062
37865,65,191,60,0.00025058,0.0828277
37881,92,380,206,0.000738083,0.0683287
37897,240,1824,94,0.00286841,0.0133837
37913,163,618,32,0.000371215,0.0917068
37929,272,102,146,0.000324044,0.0853268
38009,256,583,41,0.000706937,0.0722988
38025,391,148,39,0.000243204,0.206607
38057,48,2469,50,0.00209825,0.0151664
38073,38,175,901,0.000627517,0.0800449
38105,154,34,198,0.00010751,0.239007
38121,1432,149,108,0.00187892,0.0189761
38169,50,934,81,0.00146224,0.0303191
38185,108,211,2735,0.0056078,0.00948817
38281,109,105,986,0.00119551,0.0208946
38297,58,2008,109,0.00458267,0.0225245
38377,221,248,65,0.000323959,0.140155
38393,41,1646,113,0.00315886,0.0144366
38425,176,38,318,0.000192306,0.124941
38441,3753,53,246,0.00386849,0.00565804
38473,138,2755,54,0.00186117,0.00686144
38505,3497,55,189,0.00291009,0.00985141
38569,1913,159,102,0.0026032,0.0286209
38681,175,95,504,0.000689217,0.059404
38713,228,51,54,0.000218555,0.0405835
38729,107,50,287,0.000132194,0.118379
38809,195,831,111,0.00147138,0.0405806
38825,2412,69,215,0.00274082,0.0157188
38841,38,70,46,3.95822e-05,0.264506
38905,113,126,175,0.000234034,0.118952
38953,129,2381,221,0.00480354,0.00533592
39033,295,108,118,0.000322361,0.0896113
39049,64,223,3200,0.00396443,0.00783887
39065,74,3515,242,0.00624812,0.0155188
39097,116,599,190,0.00105872,0.00791792
39113,2688,123,83,0.00255497,0.02978
39145,212,176,43,0.000138637,0.0971145
39209,41,48,259,0.000236967,0.0682287
39241,128,312,77,0.000244379,0.14713
39305,2719,243,246,0.0117597,0.00741449
39337,69,155,2191,0.00208207,0.0145834
39433,100,92,104,0.000235977,0.0753882
39465,132,136,58,9.34599e-05,0.0981235
39497,176,97,1023,0.00167396,0.0201355
39513,68,162,73,0.000300591,0.0657457
39529,403,138,146,0.000777028,0.0467255
39561,647,204,244,0.00245873,0.0346041
39689,2101,52,37,0.000393346,0.103979
39705,1104,50,105,0.000476587,0.0703021
39721,1726,177,63,0.00177995,0.0375244
39753,187,36,499,0.000379583,0.0910338
39769,273,42,46,0.000220254,0.0790285
39785,74,497,197,0.00264979,0.0121059
39833,106,143,442,0.000672116,0.056224
39881,878,132,52,0.000706942,0.0477936
39913,150,36,66,0.000181322,0.110799
39961,168,2023,34,0.00126576,0.0334986
39977,405,50,67,0.000104734,0.0731351
40041,46,1080,70,0.00122845,0.0458232
40105,39,1741,55,0.00132855,0.0295282
40121,45,2639,34,0.00151253,0.0226231
40153,3708,80,101,0.00222744,0.0160428
40169,175,60,2331,0.00218182,0.0173936
40185,86,80,139,0.000247475,0.0779979
40201,634,73,200,0.000768961,0.0358502
40217,133,107,798,0.00123809,0.0254348
40249,76,55,263,9.78976e-05,0.0931414
40313,190,602,88,0.000854066,0.00684328
40329,2280,169,116,0.00333222,0.00855591
40377,143,143,281,0.000598702,0.0729492
40393,90,274,120,0.000940307,0.0240655
40489,774,208,119,0.00151752,0.0282111
40553,310,42,126,0.00013097,0.129008
40633,190,43,1389,0.00118965,0.023667
40649,33,94,79,7.2502e-05,0.145175
40713,68,79,226,0.000357373,0.108173
40745,76,67,128,0.000208555,0.0903752
40809,201,161,770,0.00218502,0.00991517
40857,89,734,165,0.00379008,0.00505526
40889,1676,80,86,0.00117892,0.031771
40985,129,110,750,0.00106646,0.0211106
41177,113,80,96,0.00024036,0.0749772
41209,78,408,50,0.000471012,0.0559328
41241,203,187,2715,0.00879848,0.00821766
41305,1747,220,135,0.00364729,0.0067481
41321,35,240,894,0.000860352,0.00702735
41337,1005,118,207,0.00235413,0.0164525
41369,169,83,296,0.000341644,0.114195
41401,37,230,91,0.000280812,0.0713958
41417,2195,189,32,0.00133827,0.0266132
41433,50,134,4055,0.0026647,0.0128208
41449,200,2917,197,0.00735395,0.0136836
41545,237,77,294,0.000444931,0.081563
41561,1196,73,129,0.00118554,0.0302067
41577,33,1325,102,0.00194106,0.0156344
41657,59,35,534,0.000110307,0.102324
41689,247,1018,169,0.00307189,0.00857359
41737,35,94,369,0.00033579,0.0518212
41769,804,220,227,0.00293546,0.00987067
41817,34,657,37,0.000276999,0.0650404
41881,104,255,40,9.55812e-05,0.155589
41993,3359,44,224,0.00283026,0.015465
42057,158,105,938,0.00153704,0.0272523
42073,1373,119,201,0.00319193,0.00996356
42105,73,2516,174,0.0113835,0.0198872
42137,948,91,106,0.000718803,0.043128
42185,35,74,760,0.000201976,0.179338
42217,217,83,2199,0.00325122,0.0428351
42297,93,2218,102,0.00686528,0.0011192
42313,38,152,1298,0.000736348,0.0522191
42425,292,58,37,0.000200817,0.0860408
42457,72,1317,227,0.00738971,0.0221424
42489,93,2877,59,0.0052127,0.00389991
42505,56,324,130,0.00074494,0.0335551
42553,148,661,205,0.0014981,0.0279493
42569,489,92,176,0.000643146,0.0560362
42681,1869,147,34,0.00100152,0.0189107
42777,73,111,1608,0.00128133,0.0247981
42825,69,126,597,0.000488952,0.0704367
42841,70,34,43,5.97058e-05,0.293465
42937,144,1190,248,0.00285176,0.009504
42985,38,922,96,0.00123303,0.0392771
43001,3474,139,34,0.00172772,0.0214071
43065,198,456,36,0.000345257,0.100534
43081,245,202,108,0.000502063,0.119798
43097,99,161,1156,0.00192167,0.0118065
43113,56,1870,73,0.00263963,0.0141298
43161,1816,34,35,0.000239616,0.208152
43193,420,71,103,0.000230341,0.0855636
