nx,ny,nz,nmom,nang,ng,ichunk,node,ppn,thread,solve
0,8,32,32,4,63,128,2,2,64,1,12.982000
0,8,32,32,1,256,26,2,2,64,1,2.938000
0,8,32,32,3,4096,11,4,2,64,1,21.695000
0,8,32,32,1,256,57,8,2,64,1,5.416900
0,8,32,32,3,511,8,2,2,64,1,1.959500
0,8,32,32,3,256,128,2,2,64,1,25.431000
0,8,32,32,4,32,39,4,2,64,1,1.640100
0,8,32,32,2,2047,11,4,2,64,1,7.916900
0,8,32,32,2,511,128,4,2,64,1,30.622000
0,8,32,32,1,127,57,2,2,64,1,4.656000
0,8,32,32,2,2047,17,2,2,64,1,12.351000
0,8,32,32,4,511,128,4,2,64,1,47.661000
0,8,32,32,1,256,17,2,2,64,1,1.963400
0,8,32,32,2,4096,11,2,2,64,1,17.529000
0,8,32,32,1,127,57,8,2,64,1,2.959900
0,8,32,32,1,511,39,4,2,64,1,7.094200
0,8,32,32,3,256,57,1,2,64,1,11.479000
0,8,32,32,4,32,26,1,2,64,1,1.630800
0,8,32,32,1,32,39,2,2,64,1,1.459800
0,8,32,32,4,63,86,2,2,64,1,8.224300
0,8,32,32,1,63,26,8,2,64,1,0.784870
0,8,32,32,1,256,86,2,2,64,1,12.584000
0,8,32,32,1,511,8,2,2,64,1,1.437100
0,8,32,32,2,127,17,1,2,64,1,1.893000
0,8,32,32,4,63,86,8,2,64,1,5.611600
0,8,32,32,4,127,39,1,2,64,1,5.911400
0,8,32,32,2,127,57,4,2,64,1,4.189400
0,8,32,32,4,4096,8,1,2,64,1,20.882000
0,8,32,32,3,127,26,1,2,64,1,3.175700
0,8,32,32,4,32,86,2,2,64,1,5.326500
0,8,32,32,4,127,26,4,2,64,1,2.429300
0,8,32,32,4,32,86,1,2,64,1,6.928600
0,8,32,32,3,256,8,2,2,64,1,1.171500
0,8,32,32,4,511,8,1,2,64,1,2.654500
0,8,32,32,2,127,26,4,2,64,1,1.896500
0,8,32,32,1,32,26,8,2,64,1,0.559750
0,8,32,32,1,127,26,8,2,64,1,1.271800
0,8,32,32,1,256,26,4,2,64,1,2.521200
0,8,32,32,1,1023,39,8,2,64,1,12.396000
0,8,32,32,3,63,8,1,2,64,1,0.656180
0,8,32,32,4,63,39,4,2,64,1,2.414800
0,8,32,32,2,32,17,8,2,64,1,0.426280
0,8,32,32,3,127,128,2,2,64,1,16.813000
0,8,32,32,2,127,39,1,2,64,1,4.536300
0,8,32,32,1,127,26,4,2,64,1,1.524500
0,8,32,32,4,4096,8,2,2,64,1,20.326000
0,8,32,32,2,63,86,8,2,64,1,3.858900
0,8,32,32,4,32,11,4,2,64,1,0.449010
0,8,32,32,3,127,128,4,2,64,1,13.830000
0,8,32,32,4,63,86,2,2,64,1,8.224300
0,8,32,32,3,32,17,2,2,64,1,0.719440
0,8,32,32,1,511,17,1,2,64,1,3.895800
0,8,32,32,1,256,17,8,2,64,1,1.535900
0,8,32,32,1,63,57,1,2,64,1,4.327900
0,8,32,32,3,511,8,4,2,64,1,1.871000
0,8,32,32,1,2047,8,8,2,64,1,4.835000
0,8,32,32,1,63,8,8,2,64,1,0.290130
0,8,32,32,4,127,8,2,2,64,1,0.874110
0,8,32,32,3,256,8,4,2,64,1,1.102700
0,8,32,32,4,256,17,8,2,64,1,2.618800
0,8,32,32,1,63,26,2,2,64,1,1.296100
0,8,32,32,3,127,17,4,2,64,1,1.364700
0,8,32,32,1,2047,8,1,2,64,1,5.201500
0,8,32,32,1,2047,17,2,2,64,1,10.560000
0,8,32,32,3,511,57,2,2,64,1,15.543000
0,8,32,32,1,127,39,4,2,64,1,2.593900
0,8,32,32,1,32,57,4,2,64,1,1.693400
0,8,32,32,3,63,26,8,2,64,1,1.084200
0,8,32,32,1,256,11,1,2,64,1,1.626000
0,8,32,32,1,511,8,8,2,64,1,1.335700
0,8,32,32,4,256,26,4,2,64,1,4.089700
0,8,32,32,2,32,11,1,2,64,1,0.573070
0,8,32,32,1,63,128,2,2,64,1,8.463400
0,8,32,32,3,127,17,1,2,64,1,2.121000
0,8,32,32,2,256,26,4,2,64,1,2.837200
0,8,32,32,3,511,39,2,2,64,1,10.113000
0,8,32,32,2,256,8,8,2,64,1,0.959590
0,8,32,32,4,63,39,4,2,64,1,2.414800
0,8,32,32,3,1023,11,4,2,64,1,4.815300
0,8,32,32,3,127,57,1,2,64,1,7.843100
0,8,32,32,3,1023,17,1,2,64,1,8.567300
0,8,32,32,3,63,11,2,2,64,1,0.727870
0,8,32,32,1,63,17,1,2,64,1,1.201900
0,8,32,32,1,256,11,4,2,64,1,1.133500
0,8,32,32,4,511,128,2,2,64,1,51.928000
0,8,32,32,3,127,17,8,2,64,1,1.207800
0,8,32,32,3,127,26,1,2,64,1,3.175700
0,8,32,32,4,1023,26,2,2,64,1,14.670000
0,8,32,32,2,63,86,2,2,64,1,6.345300
0,8,32,32,1,2047,26,8,2,64,1,14.954000
0,8,32,32,4,63,11,8,2,64,1,0.617600
0,8,32,32,1,63,86,8,2,64,1,3.202500
0,8,32,32,2,32,11,1,2,64,1,0.573070
0,8,32,32,1,511,26,2,2,64,1,4.661800
0,8,32,32,4,1023,11,1,2,64,1,7.010000
0,8,32,32,4,1023,26,4,2,64,1,13.523000
0,8,32,32,2,127,57,1,2,64,1,7.031400
0,8,32,32,3,63,57,8,2,64,1,2.574600
0,8,32,32,1,2047,17,4,2,64,1,10.082000
0,8,32,32,2,511,8,2,2,64,1,1.639900
0,8,32,32,4,511,26,8,2,64,1,6.990500
0,8,32,32,1,32,57,1,2,64,1,3.152900
0,8,32,32,3,1023,26,1,2,64,1,12.848000
0,8,32,32,3,4096,11,8,2,64,1,23.402000
0,8,32,32,1,256,128,2,2,64,1,17.683000
0,8,32,32,2,63,26,1,2,64,1,1.903400
0,8,32,32,3,1023,11,1,2,64,1,5.565600
0,8,32,32,4,63,8,2,2,64,1,0.595690
0,8,32,32,1,256,39,2,2,64,1,5.033800
0,8,32,32,3,511,11,4,2,64,1,2.594900
0,8,32,32,2,127,86,8,2,64,1,5.948700
0,8,32,32,3,1023,26,4,2,64,1,10.697000
0,8,32,32,3,63,86,2,2,64,1,7.027800
0,8,32,32,2,32,17,2,2,64,1,0.656760
0,8,32,32,1,2047,26,8,2,64,1,14.954000
0,8,32,32,4,1023,11,1,2,64,1,7.010000
0,8,32,32,3,1023,8,1,2,64,1,3.809000
0,8,32,32,3,63,86,8,2,64,1,4.498500
0,8,32,32,4,32,86,1,2,64,1,6.928600
0,8,32,32,3,256,39,1,2,64,1,7.632800
0,8,32,32,2,32,26,2,2,64,1,1.073000
0,8,32,32,1,511,128,8,2,64,1,24.525000
0,8,32,32,4,1023,11,1,2,64,1,7.010000
0,8,32,32,2,1023,8,1,2,64,1,3.248500
0,8,32,32,2,4096,8,8,2,64,1,13.224000
0,8,32,32,4,2047,11,1,2,64,1,14.471000
0,8,32,32,3,32,8,8,2,64,1,0.215690
0,8,32,32,1,63,26,4,2,64,1,1.005600
0,8,32,32,3,511,57,8,2,64,2,11.438000
0,8,32,32,1,32,17,1,2,64,2,1.042600
0,8,32,32,4,127,57,4,2,64,2,5.099200
0,8,32,32,2,32,57,1,2,64,2,3.893700
0,8,32,32,1,2047,8,8,2,64,2,5.068300
0,8,32,32,1,63,26,2,2,64,2,1.279800
0,8,32,32,2,63,8,2,2,64,2,0.492410
0,8,32,32,2,32,128,8,2,64,2,3.523000
0,8,32,32,2,256,128,4,2,64,2,15.983000
0,8,32,32,2,32,128,1,2,64,2,10.406000
0,8,32,32,3,127,86,4,2,64,2,7.203900
0,8,32,32,2,511,128,2,2,64,2,30.867000
0,8,32,32,4,256,8,2,2,64,2,1.288800
0,8,32,32,1,2047,11,8,2,64,2,6.877900
0,8,32,32,1,127,8,1,2,64,2,0.818580
0,8,32,32,1,1023,39,8,2,64,2,11.296000
0,8,32,32,3,2047,17,2,2,64,2,14.186000
0,8,32,32,3,63,86,8,2,64,2,3.921800
0,8,32,32,3,1023,11,8,2,64,2,5.172300
0,8,32,32,1,32,11,4,2,64,2,0.366110
0,8,32,32,4,511,39,4,2,64,2,9.583600
0,8,32,32,1,1023,11,8,2,64,2,3.502900
0,8,32,32,2,511,17,4,2,64,2,2.963200
0,8,32,32,3,511,39,4,2,64,2,7.799700
0,8,32,32,3,32,11,1,2,64,2,0.726820
0,8,32,32,4,127,128,8,2,64,2,12.422000
0,8,32,32,3,1023,26,2,2,64,2,10.472000
0,8,32,32,4,1023,39,2,2,64,2,20.793000
0,8,32,32,2,256,8,8,2,64,2,0.954990
0,8,32,32,1,256,17,8,2,64,2,1.525500
0,8,32,32,1,32,11,4,2,64,2,0.366110
0,8,32,32,3,4096,8,1,2,64,2,14.038000
0,8,32,32,2,256,128,2,2,64,2,18.846000
0,8,32,32,4,1023,26,4,2,64,2,12.403000
0,8,32,32,1,127,17,4,2,64,2,1.007100
0,8,32,32,1,256,17,1,2,64,2,2.371400
0,8,32,32,2,127,86,8,2,64,2,5.273100
0,8,32,32,3,2047,26,2,2,64,2,20.898000
0,8,32,32,3,2047,11,1,2,64,2,10.442000
0,8,32,32,3,256,17,1,2,64,2,2.876800
0,8,32,32,4,127,57,8,2,64,2,4.463800
0,8,32,32,1,32,86,1,2,64,2,6.413400
0,8,32,32,2,127,11,2,2,64,2,0.931800
0,8,32,32,1,32,86,2,2,64,2,3.960300
0,8,32,32,3,32,8,4,2,64,2,0.279140
0,8,32,32,2,127,11,4,2,64,2,0.779940
0,8,32,32,3,32,39,8,2,64,2,1.075000
0,8,32,32,4,127,128,2,2,64,2,17.497000
0,8,32,32,3,1023,11,4,2,64,2,4.839600
0,8,32,32,4,63,39,2,2,64,2,2.685000
0,8,32,32,1,2047,26,8,2,64,2,14.700000
0,8,32,32,2,63,128,8,2,64,2,5.203400
0,8,32,32,3,1023,39,4,2,64,2,15.228000
0,8,32,32,4,511,128,4,2,64,2,38.808000
0,8,32,32,3,127,17,8,2,64,2,1.180200
0,8,32,32,4,63,39,2,2,64,2,2.685000
0,8,32,32,2,32,11,2,2,64,2,0.499540
0,8,32,32,4,63,8,4,2,64,2,0.520000
0,8,32,32,2,4096,11,4,2,64,2,16.730000
0,8,32,32,2,32,8,8,2,64,2,0.234010
0,8,32,32,1,63,57,4,2,64,2,2.208200
0,8,32,32,2,1023,17,8,2,64,2,5.594900
0,8,32,32,3,1023,11,4,2,64,2,4.839600
0,8,32,32,1,63,86,4,2,64,2,3.647700
0,8,32,32,4,511,8,4,2,64,2,2.211800
0,8,32,32,4,256,86,8,2,64,2,13.260000
0,8,32,32,3,256,39,8,2,64,2,4.338800
0,8,32,32,2,63,26,8,2,64,2,0.897320
0,8,32,32,4,256,26,8,2,64,2,3.525100
0,8,32,32,4,511,17,1,2,64,2,5.259800
0,8,32,32,4,256,26,4,2,64,2,3.615800
0,8,32,32,2,511,17,2,2,64,2,3.263100
0,8,32,32,3,32,57,8,2,64,2,1.548100
0,8,32,32,2,63,128,4,2,64,2,6.600300
0,8,32,32,4,511,11,2,2,64,2,3.234300
0,8,32,32,3,32,26,8,2,64,2,0.690870
0,8,32,32,2,127,86,2,2,64,2,8.164400
0,8,32,32,4,511,11,8,2,64,2,3.526800
0,8,32,32,4,1023,26,1,2,64,2,14.138000
0,8,32,32,1,1023,8,4,2,64,2,2.365200
0,8,32,32,4,1023,39,8,2,64,2,19.255000
0,8,32,32,2,511,8,1,2,64,2,1.771300
0,8,32,32,3,32,57,8,2,64,2,1.548100
0,8,32,32,4,127,128,8,2,64,2,12.422000
0,8,32,32,3,32,128,4,2,64,2,5.379700
0,8,32,32,2,127,8,4,2,64,2,0.577130
0,8,32,32,4,4096,11,1,2,64,2,27.690000
0,8,32,32,4,63,128,1,2,64,2,15.031000
0,8,32,32,2,63,128,2,2,64,2,8.858200
0,8,32,32,3,511,17,2,2,64,2,3.828000
0,8,32,32,3,511,11,4,2,64,2,2.654300
0,8,32,32,1,127,57,1,2,64,2,6.454400
0,8,32,32,3,127,8,1,2,64,2,0.907020
0,8,32,32,1,4096,11,2,2,64,2,14.044000
0,8,32,32,3,1023,39,1,2,64,2,18.060000
0,8,32,32,1,127,17,1,2,64,2,1.758600
0,8,32,32,4,63,39,8,2,64,2,1.866300
0,8,32,32,1,32,26,2,2,64,2,1.002300
0,8,32,32,2,63,26,4,2,64,2,1.064500
0,8,32,32,4,2047,17,2,2,64,2,18.509000
0,8,32,32,3,511,57,8,2,64,2,11.438000
0,8,32,32,3,511,11,4,2,64,2,2.654300
0,8,32,32,4,256,128,8,2,64,2,21.166000
0,8,32,32,3,1023,11,4,2,64,2,4.839600
0,8,32,32,3,511,8,2,2,64,2,1.776200
0,8,32,32,1,127,26,4,2,64,2,1.410000
0,8,32,32,1,32,86,4,2,64,2,2.592100
0,8,32,32,4,127,17,4,2,64,2,1.513600
0,8,32,32,2,63,11,2,2,64,2,0.677440
0,8,32,32,1,2047,17,1,2,64,2,11.011000
0,8,32,32,2,256,8,8,2,64,2,0.954990
0,8,32,32,4,127,8,2,2,64,2,0.845400
0,8,32,32,2,256,128,4,2,64,2,15.983000
0,8,32,32,2,63,86,8,2,64,2,3.397800
0,8,32,32,3,511,39,4,2,64,2,7.799700
0,8,32,32,4,63,26,8,2,64,2,1.253700
0,8,32,32,1,32,57,1,2,64,2,3.837600
0,8,32,32,4,63,26,1,2,64,2,2.205700
0,8,32,32,3,2047,26,1,2,64,2,22.701000
0,8,32,32,1,127,57,4,2,64,2,3.232000
0,8,32,32,1,32,26,4,2,64,2,0.714880
0,8,32,32,2,127,26,1,2,64,2,2.914400
0,8,32,32,2,256,8,2,2,64,2,0.939990
0,8,32,32,3,1023,39,8,2,64,2,14.785000
0,8,32,32,4,32,8,2,2,64,2,0.364150
0,8,32,32,1,63,39,2,2,64,2,2.004200
0,8,32,32,1,511,39,1,2,64,2,8.862300
0,8,32,32,4,256,11,1,2,64,2,2.398200
0,8,32,32,1,256,26,2,2,64,2,2.667700
0,8,32,32,4,127,17,8,2,64,2,1.439200
0,8,32,32,4,2047,26,1,2,64,2,29.478000
0,8,32,32,2,256,86,2,2,64,2,11.904000
0,8,32,32,4,4096,8,4,2,64,2,20.067000
0,8,32,32,1,511,86,1,2,64,2,21.772000
0,8,32,32,3,127,128,8,2,64,2,9.929100
0,8,32,32,3,127,17,8,2,64,2,1.180200
0,8,32,32,2,1023,8,2,2,64,2,2.849500
0,8,32,32,1,256,17,1,2,64,2,2.371400
0,8,32,32,1,511,8,4,2,64,2,1.297900
0,8,32,32,3,32,39,4,2,64,2,1.305800
0,8,32,32,1,32,26,4,2,64,2,0.714880
0,8,32,32,4,1023,11,8,2,64,2,6.854600
0,8,32,32,4,1023,17,2,2,64,2,8.970700
0,8,32,32,1,63,8,1,2,64,2,0.642120
0,8,32,32,4,511,86,4,2,64,2,24.274000
0,8,32,32,1,511,11,1,2,64,2,2.363300
0,8,32,32,2,511,11,4,2,64,2,2.116700
0,8,32,32,3,127,128,2,2,64,2,14.772000
0,8,32,32,1,511,128,8,2,64,2,22.133000
0,8,32,32,2,32,39,1,2,64,2,2.638900
0,8,32,32,4,63,57,4,2,64,2,3.313700
0,8,32,32,4,511,128,2,2,64,2,43.413000
0,8,32,32,2,63,57,2,2,64,2,3.584400
0,8,32,32,2,32,39,8,2,64,2,0.952260
0,8,32,32,2,256,128,4,2,64,2,15.983000
0,8,32,32,2,511,8,2,2,64,2,1.524700
0,8,32,32,1,127,26,8,2,64,2,1.191300
0,8,32,32,3,511,57,2,2,64,2,13.260000
0,8,32,32,1,32,128,8,2,64,2,2.847300
0,8,32,32,4,63,57,2,2,64,2,4.159000
0,8,32,32,4,127,17,4,2,64,2,1.513600
0,8,32,32,3,511,57,4,2,64,2,11.665000
0,8,32,32,1,2047,8,1,2,64,2,4.829400
0,8,32,32,2,511,57,4,2,64,2,9.846400
0,8,32,32,2,511,86,1,2,64,2,23.768000
0,8,32,32,2,511,57,1,2,64,2,13.829000
0,8,32,32,1,256,17,2,2,64,2,1.843800
0,8,32,32,1,1023,11,8,2,64,2,3.502900
0,8,32,32,1,2047,11,2,2,64,2,6.390600
0,8,32,32,2,511,8,1,2,64,2,1.771300
0,8,32,32,2,127,39,1,2,64,2,4.323500
0,8,32,32,4,32,11,8,2,64,2,0.424240
0,8,32,32,3,256,128,8,2,64,2,17.164000
0,8,32,32,3,2047,17,8,2,64,2,14.686000
0,8,32,32,1,127,8,2,2,64,2,0.596500
0,8,32,32,1,2047,17,8,2,64,2,9.813100
0,8,32,32,3,1023,39,4,2,64,2,15.228000
0,8,32,32,3,127,39,2,2,64,2,3.506200
0,8,32,32,2,2047,17,1,2,64,2,12.922000
0,8,32,32,4,127,128,1,2,64,2,23.183000
0,8,32,32,4,256,17,2,2,64,2,2.718700
0,8,32,32,2,63,128,1,4,32,2,10.876000
0,8,32,32,4,127,8,4,4,32,2,0.687540
0,8,32,32,2,256,17,1,4,32,2,2.130800
0,8,32,32,1,511,17,8,4,32,2,2.286400
0,8,32,32,2,256,39,4,4,32,2,3.476500
0,8,32,32,3,256,57,4,4,32,2,6.116300
0,8,32,32,4,511,128,8,4,32,2,34.006000
0,8,32,32,4,2047,26,8,4,32,2,22.212000
0,8,32,32,2,63,86,8,4,32,2,3.084500
0,8,32,32,1,127,39,8,4,32,2,1.728100
0,8,32,32,1,1023,39,8,4,32,2,9.219100
0,8,32,32,3,32,57,8,4,32,2,1.366300
0,8,32,32,2,63,86,1,4,32,2,6.891700
0,8,32,32,4,256,57,2,4,32,2,8.560300
0,8,32,32,3,63,8,8,4,32,2,0.362970
0,8,32,32,2,256,57,1,4,32,2,8.077100
0,8,32,32,3,63,128,8,4,32,2,5.566100
0,8,32,32,3,127,39,1,4,32,2,4.143000
0,8,32,32,2,4096,11,1,4,32,2,13.050000
0,8,32,32,2,32,57,1,4,32,2,3.270500
0,8,32,32,4,256,17,8,4,32,2,2.320500
0,8,32,32,1,1023,17,8,4,32,2,4.141200
0,8,32,32,4,2047,26,2,4,32,2,21.631000
0,8,32,32,3,1023,26,1,4,32,2,9.634300
0,8,32,32,1,511,8,8,4,32,2,1.261300
0,8,32,32,3,511,17,4,4,32,2,3.204300
0,8,32,32,2,127,86,2,4,32,2,7.442200
0,8,32,32,2,1023,39,1,4,32,2,13.261000
0,8,32,32,1,1023,57,2,4,32,2,15.399000
0,8,32,32,1,63,39,4,4,32,2,1.266300
0,8,32,32,1,256,39,8,4,32,2,3.088800
0,8,32,32,3,127,39,2,4,32,2,3.176800
0,8,32,32,4,1023,57,2,4,32,2,26.762000
0,8,32,32,3,32,17,2,4,32,2,0.600570
0,8,32,32,4,256,17,8,4,32,2,2.320500
0,8,32,32,2,2047,17,1,4,32,2,10.491000
0,8,32,32,3,127,17,4,4,32,2,1.149000
0,8,32,32,3,2047,26,2,4,32,2,16.684000
0,8,32,32,4,32,8,4,4,32,2,0.243020
0,8,32,32,4,127,17,8,4,32,2,1.347200
0,8,32,32,3,32,8,4,4,32,2,0.217430
0,8,32,32,4,256,17,8,4,32,2,2.320500
0,8,32,32,1,256,57,8,4,32,2,4.304400
0,8,32,32,2,127,8,2,4,32,2,0.544300
0,8,32,32,2,1023,39,1,4,32,2,13.261000
0,8,32,32,1,32,11,4,4,32,2,0.288220
0,8,32,32,1,127,17,8,4,32,2,0.774530
0,8,32,32,3,63,86,1,4,32,2,7.256200
0,8,32,32,3,256,26,1,4,32,2,3.701600
0,8,32,32,4,256,57,1,4,32,2,10.924000
0,8,32,32,1,127,11,2,4,32,2,0.720810
0,8,32,32,2,127,8,4,4,32,2,0.499090
0,8,32,32,2,63,57,8,4,32,2,1.944100
0,8,32,32,3,32,26,2,4,32,2,0.856960
0,8,32,32,2,127,86,1,4,32,2,9.913100
0,8,32,32,2,511,57,4,4,32,2,8.564100
0,8,32,32,1,256,17,4,4,32,2,1.409200
0,8,32,32,1,1023,39,1,4,32,2,12.512000
0,8,32,32,1,1023,17,4,4,32,2,4.001300
0,8,32,32,4,63,8,8,4,32,2,0.440950
0,8,32,32,2,63,57,1,4,32,2,4.294200
0,8,32,32,4,256,57,2,4,32,2,8.560300
0,8,32,32,2,4096,8,8,4,32,2,11.006000
0,8,32,32,2,32,8,2,4,32,2,0.252830
0,8,32,32,4,256,128,4,4,32,2,20.555000
0,8,32,32,2,127,128,8,4,32,2,7.715200
0,8,32,32,1,256,8,1,4,32,2,0.878070
0,8,32,32,4,256,128,8,4,32,2,19.589000
0,8,32,32,1,63,11,4,4,32,2,0.398050
0,8,32,32,1,1023,57,1,4,32,2,17.914000
0,8,32,32,4,256,57,2,4,32,2,8.560300
0,8,32,32,2,256,86,1,4,32,2,14.084000
0,8,32,32,4,127,26,8,4,32,2,1.845100
0,8,32,32,3,4096,8,8,4,32,2,14.213000
0,8,32,32,1,511,39,2,4,32,2,6.248300
0,8,32,32,2,256,11,2,4,32,2,1.127600
0,8,32,32,4,63,26,4,4,32,2,1.245700
0,8,32,32,2,511,26,2,4,32,2,4.133300
0,8,32,32,3,32,39,2,4,32,2,1.389100
0,8,32,32,4,2047,17,1,4,32,2,15.916000
0,8,32,32,3,4096,11,2,4,32,2,16.110000
0,8,32,32,2,63,26,8,4,32,2,0.783010
0,8,32,32,2,32,11,2,4,32,2,0.385760
0,8,32,32,4,63,86,8,4,32,2,4.422000
0,8,32,32,4,1023,39,4,4,32,2,16.630000
0,8,32,32,1,256,57,2,4,32,2,5.536400
0,8,32,32,2,256,128,8,4,32,2,13.065000
0,8,32,32,1,127,39,8,4,32,2,1.728100
0,8,32,32,4,511,39,1,4,32,2,10.964000
0,8,32,32,1,4096,11,2,4,32,2,10.330000
0,8,32,32,4,127,26,4,4,32,2,1.983500
0,8,32,32,4,256,57,4,4,32,2,7.550900
0,8,32,32,2,32,8,8,4,32,2,0.179280
0,8,32,32,2,511,39,2,4,32,2,6.600800
0,8,32,32,3,511,26,4,4,32,2,4.450600
0,8,32,32,4,511,26,4,4,32,2,5.548300
0,8,32,32,2,1023,57,8,4,32,2,15.404000
0,8,32,32,2,2047,8,4,4,32,2,4.605700
0,8,32,32,4,256,26,8,4,32,2,3.268300
0,8,32,32,4,63,86,2,4,32,2,6.437900
0,8,32,32,2,127,8,4,4,32,2,0.499090
0,8,32,32,3,1023,57,4,4,32,2,19.571000
0,8,32,32,2,1023,8,4,4,32,2,2.409600
0,8,32,32,4,511,17,2,4,32,2,4.117600
0,8,32,32,1,63,128,8,4,32,2,3.942400
0,8,32,32,4,63,39,8,4,32,2,1.699100
0,8,32,32,3,32,128,1,4,32,2,9.655800
0,8,32,32,2,256,8,1,4,32,2,0.965200
0,8,32,32,4,32,26,1,4,32,2,1.367300
0,8,32,32,4,127,128,8,4,32,2,11.496000
0,8,32,32,4,32,57,2,4,32,2,2.304100
0,8,32,32,3,511,86,4,4,32,2,17.450000
0,8,32,32,2,256,86,8,4,32,2,8.288100
0,8,32,32,3,63,17,4,4,32,2,0.745010
0,8,32,32,3,256,57,8,4,32,2,5.923100
0,8,32,32,4,32,8,2,4,32,2,0.278090
0,8,32,32,1,511,128,4,4,32,2,18.419000
0,8,32,32,2,511,57,1,4,32,2,12.436000
0,8,32,32,4,1023,39,2,4,32,2,17.604000
0,8,32,32,3,127,57,2,4,32,2,4.875200
0,8,32,32,2,1023,57,4,4,32,2,15.819000
0,8,32,32,2,256,11,2,4,32,2,1.127600
0,8,32,32,4,511,86,1,4,32,2,28.820000
0,8,32,32,2,1023,39,2,4,32,2,11.784000
0,8,32,32,1,256,39,2,4,32,2,3.778700
0,8,32,32,1,511,128,4,4,32,2,18.419000
0,8,32,32,3,256,128,1,4,32,2,25.562000
0,8,32,32,2,32,57,1,4,32,2,3.270500
0,8,32,32,4,4096,11,8,4,32,2,25.805000
0,8,32,32,4,256,17,4,4,32,2,2.268000
0,8,32,32,1,127,11,1,4,32,2,0.959330
0,8,32,32,3,127,128,4,4,32,2,10.778000
0,8,32,32,1,127,8,2,4,32,2,0.489430
0,8,32,32,1,1023,39,4,4,32,2,9.499500
0,8,32,32,4,4096,11,2,4,32,2,21.351000
0,8,32,32,1,63,8,4,4,32,2,0.293600
0,8,32,32,3,511,17,2,4,32,2,3.380900
0,8,32,32,1,2047,11,1,4,32,2,5.900000
0,8,32,32,3,1023,57,1,4,32,2,23.620000
0,8,32,32,4,32,11,1,4,32,2,0.667180
0,8,32,32,2,4096,8,1,4,32,2,8.710400
0,8,32,32,3,63,11,4,4,32,2,0.505500
0,8,32,32,4,511,128,2,4,32,2,38.650000
0,8,32,32,3,63,17,8,4,32,2,0.663080
0,8,32,32,3,127,86,1,4,32,2,11.009000
0,8,32,32,2,32,17,2,4,32,2,0.561830
0,8,32,32,3,127,39,8,4,32,2,2.242100
0,8,32,32,3,32,26,1,4,32,2,1.313800
0,8,32,32,4,32,128,2,4,32,2,6.538200
0,8,32,32,2,4096,8,1,4,32,2,8.710400
0,8,32,32,3,1023,39,8,4,32,2,12.734000
0,8,32,32,3,32,57,4,4,32,2,1.635900
0,8,32,32,3,127,17,8,4,32,2,1.067600
0,8,32,32,2,63,57,2,4,32,2,3.105200
0,8,32,32,1,256,86,4,4,32,2,7.842700
0,8,32,32,3,32,8,8,4,32,2,0.205040
0,8,32,32,1,127,26,1,4,32,2,2.137300
0,8,32,32,1,127,39,2,4,32,2,2.695100
0,8,32,32,3,511,86,2,4,32,2,19.835000
0,8,32,32,2,2047,17,4,4,32,2,9.189600
0,8,32,32,3,127,17,8,4,32,2,1.067600
0,8,32,32,2,511,11,1,4,32,2,2.292800
0,8,32,32,1,4096,11,2,4,32,2,10.330000
0,8,32,32,3,32,57,8,4,32,2,1.366300
0,8,32,32,3,32,17,2,4,32,2,0.600570
0,8,32,32,3,511,26,1,4,32,2,5.778400
0,8,32,32,4,1023,17,1,4,32,2,8.198500
0,8,32,32,1,511,8,2,4,32,2,1.176300
0,8,32,32,3,511,128,2,4,32,2,31.735000
0,8,32,32,2,32,39,1,4,32,2,2.166100
0,8,32,32,4,32,8,2,4,32,2,0.278090
0,8,32,32,2,1023,39,1,4,32,2,13.261000
0,8,32,32,3,63,128,2,4,32,2,8.554800
0,8,32,32,2,127,17,4,4,32,2,0.995420
0,8,32,32,2,63,57,1,4,32,2,4.294200
0,8,32,32,2,32,128,4,4,32,2,3.964700
0,8,32,32,1,511,57,4,4,32,2,7.394200
0,8,32,32,2,1023,8,4,4,32,2,2.409600
0,8,32,32,2,2047,11,1,4,32,2,6.993800
0,8,32,32,4,256,57,1,4,32,2,10.924000
0,8,32,32,2,32,128,1,4,32,2,8.466500
0,8,32,32,3,256,11,1,4,32,2,1.649200
0,8,32,32,2,127,11,1,4,32,2,0.996130
0,8,32,32,3,256,57,2,4,32,2,7.196900
0,8,32,32,1,511,128,2,4,32,2,22.795000
0,8,32,32,3,127,128,1,4,32,2,17.427000
0,8,32,32,2,32,57,4,4,32,2,1.506300
0,8,32,32,4,2047,17,8,4,32,2,16.070000
0,8,32,32,1,511,39,8,4,32,2,5.087000
0,8,32,32,1,4096,8,2,4,32,2,7.051700
0,8,32,32,4,256,39,8,4,32,2,4.973500
0,8,32,32,3,511,57,2,4,32,2,11.675000
0,8,32,32,2,256,57,2,4,32,2,6.195400
0,8,32,32,4,256,8,8,4,32,2,1.291100
0,8,32,32,2,63,8,1,4,32,2,0.505110
0,8,32,32,4,127,8,1,4,32,2,0.862930
0,8,32,32,3,127,17,1,4,32,4,1.833000
0,8,32,32,1,127,26,4,4,32,4,1.313600
0,8,32,32,3,1023,39,4,4,32,4,12.647000
0,8,32,32,3,1023,8,2,4,32,4,3.065000
0,8,32,32,1,63,39,4,4,32,4,1.330800
0,8,32,32,1,63,17,1,4,32,4,1.406900
0,8,32,32,3,1023,26,4,4,32,4,8.775100
