1 4 4 1 2 0 1 6.6008
3 1 7 2 3 0 2 4.522
1 6 5 3 2 1 1 23.029
1 3 3 2 0 1 1 3.7077
3 0 2 1 3 0 1 0.51361
0 1 3 2 0 1 1 1.2026
1 1 1 2 0 1 1 0.68769
2 0 1 0 1 1 1 0.72682
3 2 4 1 3 0 1 2.2621
2 1 4 3 1 1 0 1.8156
0 1 7 3 2 1 1 2.9236
1 7 0 1 3 1 0 4.5571
3 2 2 3 2 1 1 0.9545
3 1 4 0 3 0 1 2.1743
0 6 3 2 3 0 1 6.7804
2 7 5 3 4 1 0 22.236
1 1 2 3 1 0 2 0.97168
1 5 2 1 3 1 0 2.7683
1 2 2 0 1 1 0 1.893
0 2 2 1 1 0 2 1.5019
2 4 3 2 2 0 1 4.4506
2 1 7 3 2 0 1 5.5661
2 7 1 1 2 1 1 12.18
2 3 4 0 3 0 2 4.0881
0 3 0 1 4 0 1 0.43653
0 5 1 0 0 1 0 5.8379
1 1 4 3 1 0 2 1.8927
2 0 5 0 1 0 1 4.0542
0 6 4 1 4 1 0 7.3008
1 2 3 3 4 0 1 0.70879
3 2 0 3 0 0 1 1.7684
1 3 7 1 0 1 0 32.445
3 0 5 1 0 0 1 6.049
0 1 1 1 2 0 2 0.6369
3 2 6 1 0 1 0 18.91
2 0 1 0 3 1 1 0.59669
1 1 7 1 2 0 2 8.6174
1 3 1 3 4 0 1 0.59979
0 7 2 1 3 0 1 9.4045
2 7 0 2 1 0 2 20.291
3 6 2 3 2 0 1 16.07
0 0 3 1 2 0 2 1.0663
1 0 5 0 3 0 1 2.8817
0 6 1 0 4 0 2 3.1301
3 1 4 2 2 1 1 1.3847
2 5 0 3 3 0 2 3.2291
0 1 4 2 3 0 2 1.1054
1 3 3 0 2 0 2 3.2509
3 0 1 1 0 1 1 0.72944
1 6 3 2 4 1 1 4.3571
2 7 1 1 4 1 1 4.8516
3 6 3 0 3 1 0 11.864
3 2 5 1 1 0 1 9.0879
0 5 1 0 2 1 0 2.6917
3 2 0 1 1 1 1 0.8454
2 7 1 2 2 0 2 17.957
3 5 3 0 1 1 1 14.138
0 5 0 3 3 0 2 2.1664
3 5 3 2 0 1 1 20.94
3 0 5 1 2 0 1 2.3041
2 6 3 1 1 1 1 20.898
1 7 2 3 3 0 2 14.345
1 3 2 0 1 0 2 2.948
3 7 2 2 2 1 1 23.678
0 5 7 1 4 0 1 18.071
2 0 4 3 0 0 1 2.2923
2 5 1 0 3 0 1 2.8287
3 3 2 3 3 0 1 1.4125
2 2 3 2 3 0 1 1.0419
1 1 0 0 1 0 2 0.77749
2 1 0 0 1 1 0 0.65618
3 5 0 2 4 0 1 1.7339
1 4 4 0 4 1 0 3.4379
1 1 4 1 4 1 1 1.3634
0 5 5 0 2 0 2 16.952
3 1 7 2 0 0 1 23.05
2 3 1 0 4 0 1 0.83788
2 6 7 2 4 0 1 36.383
3 1 7 0 3 1 1 10.234
2 2 7 1 4 0 2 7.8202
3 0 4 2 1 1 0 1.6401
2 6 2 1 4 0 1 4.7351
0 1 3 2 0 0 1 1.695
1 3 3 3 2 1 1 1.5357
3 2 7 1 2 1 1 11.213
2 3 7 1 2 1 0 15.674
0 3 5 0 3 1 1 5.4226
3 4 2 2 0 1 1 6.9012
3 3 4 0 3 0 2 4.3032
3 5 0 2 4 1 1 1.3511
0 0 7 0 0 0 2 12.244
1 1 1 3 2 1 1 0.36219
2 1 1 1 2 1 0 0.49293
0 1 4 2 2 0 1 1.2663
1 6 0 2 3 0 2 3.5777
0 1 7 2 2 1 1 3.8962
1 5 5 1 2 0 2 16.95
0 3 3 1 4 1 0 1.0154
1 4 0 3 1 0 2 2.6404
3 0 6 2 3 0 2 2.3785
1 5 0 0 1 1 0 3.2485
2 0 5 0 2 0 2 4.2321
3 4 7 3 2 0 1 34.006
2 7 1 2 3 0 1 9.8413
1 3 7 3 2 0 1 13.065
1 1 3 1 3 1 1 0.95338
0 5 4 3 1 1 0 12.396
1 7 5 1 3 1 1 31.809
3 0 3 1 2 0 2 1.1873
0 2 0 1 1 1 1 0.5965
1 3 3 3 0 1 1 3.4991
3 1 1 0 2 1 0 0.70635
3 3 2 3 3 0 2 1.6973
2 0 0 1 4 1 1 0.29788
1 1 1 3 0 1 1 0.619
1 2 2 2 0 1 1 1.4819
3 3 3 0 2 1 0 3.5899
0 0 0 3 0 1 1 0.24547
3 5 4 3 3 0 2 10.527
0 5 0 1 4 1 0 0.87779
2 2 1 1 3 0 1 0.58275
0 0 6 1 1 0 1 3.9398
3 5 5 0 2 1 0 24.004
0 2 2 3 0 1 1 1.1703
0 1 7 0 3 0 2 10.881
3 5 1 2 4 1 1 1.7665
3 0 5 3 0 1 0 3.1893
2 7 1 0 2 1 1 12.468
1 1 3 3 2 0 1 0.78301
1 3 4 3 0 0 1 8.6889
2 0 2 0 4 0 2 1.1667
2 4 5 3 1 1 1 11.438
2 4 5 1 2 0 1 11.675
3 0 4 0 1 0 2 3.3326
3 1 1 0 0 1 0 1.4416
1 4 4 3 3 1 0 3.1621
0 0 7 0 4 0 2 9.6961
3 0 6 1 4 1 0 2.4276
1 1 5 3 0 1 1 3.0457
3 2 2 1 1 0 2 2.3455
0 7 4 1 4 0 1 15.096
2 4 3 0 4 1 0 2.5405
2 2 6 1 0 0 1 20.118
1 2 2 2 2 0 1 0.99542
2 2 1 3 2 1 1 0.61624
2 5 3 0 2 0 1 9.6343
3 3 0 1 1 0 2 1.7532
1 3 3 2 2 0 2 2.2652
1 4 2 2 2 1 1 1.9214
2 0 3 3 2 1 1 0.51328
0 3 5 2 3 0 2 3.2742
2 3 1 0 2 0 1 1.6492
0 3 3 2 1 0 2 2.8903
0 0 5 1 4 1 1 1.6529
0 4 4 3 4 0 1 2.4788
3 5 5 1 3 0 2 14.349
0 6 0 3 0 1 1 7.6736
0 5 3 2 3 1 1 3.2156
3 5 4 0 4 1 0 1.6482
3 1 5 3 0 1 1 4.3461
2 2 4 2 4 0 2 1.4268
1 7 0 3 2 0 1 11.006
2 7 0 0 2 1 1 8.4089
1 0 5 2 0 1 1 2.3246
1 1 3 3 3 0 2 0.67799
0 7 2 0 4 1 0 6.1639
3 2 5 2 1 1 1 5.0992
1 2 6 2 0 0 1 14.745
2 6 2 3 4 1 0 3.7601
1 1 7 2 4 0 1 3.0644
0 0 7 2 3 1 0 2.5055
3 6 0 2 1 0 2 13.517
1 6 4 0 3 0 1 14.474
1 3 7 3 4 0 1 5.5329
0 0 1 2 3 1 0 0.23247
3 4 1 0 0 0 1 8.3807
1 5 2 0 3 1 0 3.525
0 3 0 0 2 0 1 0.87807
2 4 7 2 3 1 0 15.267
1 2 2 0 2 1 0 1.2571
2 4 1 2 1 1 0 2.5949
3 3 5 1 2 0 1 8.5603
1 5 6 3 2 1 1 18.999
0 1 1 0 1 0 2 1.0304
2 5 3 0 3 0 2 6.1059
3 6 5 0 3 0 1 32.244
3 0 3 2 3 1 1 0.61408
3 0 1 3 4 0 2 0.36189
3 0 0 0 0 1 1 0.53718
1 7 0 3 4 0 1 5.2221
2 1 6 2 0 0 1 11.101
3 6 2 1 3 1 0 7.3105
2 3 1 0 3 0 2 1.2055
0 2 5 1 1 1 0 4.656
2 6 2 3 2 1 0 8.8762
2 4 3 2 3 0 2 2.9205
1 1 5 1 1 1 0 3.8355
3 1 0 0 0 1 0 1.0243
2 4 0 3 2 1 0 1.2525
2 2 5 2 3 0 2 2.388
3 1 0 2 4 0 2 0.39615
2 2 6 3 3 1 0 3.0039
0 1 0 3 2 1 1 0.25616
3 3 2 0 0 1 0 5.1921
1 2 2 0 0 1 0 2.5279
2 1 3 3 1 1 0 1.0842
0 4 3 3 3 1 0 1.8815
1 3 0 2 3 0 2 0.66431
2 3 6 2 4 0 1 4.5424
2 0 0 0 4 1 1 0.4082
3 4 7 1 4 1 0 14.61
2 3 0 1 4 0 1 0.49045
3 5 4 2 4 0 2 6.654
2 0 4 0 1 1 0 2.4091
3 7 0 1 0 1 1 34.988
2 2 2 2 2 0 2 1.1898
2 3 7 3 3 0 2 8.2584
2 6 4 0 4 0 2 11.326
1 1 4 2 3 0 1 1.032
2 3 6 0 2 1 0 13.738
2 1 1 3 3 0 2 0.47185
2 2 3 3 2 0 2 1.6095
1 5 4 3 4 0 1 4.3275
2 1 7 3 1 0 2 8.2622
0 3 4 3 0 0 1 7.2811
3 4 3 3 1 1 0 6.9905
2 1 0 0 2 1 0 0.46363
1 4 6 1 2 1 0 14.498
3 5 6 3 4 1 0 11.261
0 2 7 3 2 1 1 4.5224
1 5 2 1 0 1 0 10.08
3 7 1 2 2 1 1 16.657
0 3 3 0 3 1 0 1.8139
1 3 2 0 0 0 1 4.5879
2 1 6 2 2 1 0 3.4689
0 6 4 0 4 1 0 9.7183
1 0 0 1 3 0 1 0.23087
0 0 0 0 1 0 1 0.38661
1 1 0 2 3 1 1 0.28109
0 3 1 2 0 0 2 2.2537
0 5 1 0 3 1 0 1.8515
2 4 5 2 1 1 1 11.665
0 0 6 2 0 1 1 3.2127
1 5 3 2 1 0 2 11.336
3 1 1 2 3 0 2 0.50337
2 1 6 2 4 0 1 2.0885
2 6 0 2 1 0 1 9.1649
2 2 5 1 4 1 0 2.2815
0 4 4 0 1 0 1 11.635
2 3 6 0 0 1 0 29.093
1 1 7 2 1 0 2 7.6598
1 1 4 0 2 1 1 2.7526
0 3 4 3 2 0 1 3.0888
3 4 3 3 3 1 0 2.6285
3 3 0 3 2 1 0 0.85813
0 3 2 3 0 0 1 3.1238
1 7 3 1 3 1 0 14.121
3 1 0 2 0 0 2 1.0744
2 5 4 3 1 1 1 14.785
3 7 5 3 4 1 1 27.637
1 4 5 3 1 0 2 13.336
0 5 0 3 0 0 1 5.1394
2 2 2 0 0 1 1 2.5005
3 0 2 1 4 0 2 0.75156
3 3 2 2 0 0 2 6.4451
1 3 2 0 2 0 1 2.1308
2 0 0 2 3 0 1 0.17958
1 1 6 2 3 1 1 2.3903
3 0 3 1 3 1 1 0.84572
2 3 0 3 3 1 1 0.63349
2 0 0 0 0 1 1 0.48932
1 0 0 3 2 1 1 0.19475
1 1 0 0 2 0 1 0.50511
2 4 3 1 2 1 0 4.0171
3 4 7 3 3 0 2 18.385
0 6 2 0 1 1 1 11.011
0 2 1 2 0 0 1 1.2649
3 1 4 0 4 0 2 2.7426
0 7 0 1 4 0 1 3.1409
0 6 1 0 1 0 1 9.3183
2 1 2 3 0 1 0 1.1431
0 3 5 2 0 1 1 7.4894
1 4 5 2 2 0 1 8.5641
2 4 3 2 0 0 1 12.672
1 4 2 3 0 1 1 4.3797
3 6 0 0 2 1 0 5.713
3 3 0 3 0 1 0 2.1521
1 1 4 3 3 1 1 0.87242
3 5 0 0 4 0 2 1.6974
0 0 7 2 0 1 1 4.8128
2 0 4 2 4 0 2 1.059
2 2 2 2 1 0 1 1.7812
1 3 0 3 1 1 0 0.95959
1 5 5 2 2 0 1 15.819
3 2 1 1 3 0 1 0.65647
3 7 1 2 2 1 0 16.65
1 4 0 1 1 1 1 1.5247
2 0 0 0 2 1 1 0.40887
0 4 0 2 4 0 1 0.63823
2 4 4 1 1 1 0 10.113
3 1 0 2 1 0 1 0.67202
0 0 4 2 3 0 2 0.98655
2 4 6 0 3 0 2 14.465
0 0 2 3 1 0 2 0.50552
3 5 5 1 4 1 0 9.4273
2 2 3 0 0 1 1 3.6598
1 2 6 2 3 1 0 3.748
3 4 1 2 2 1 0 2.008
3 4 1 0 2 0 2 3.0733
2 6 6 0 4 1 1 26.022
3 0 5 2 2 1 0 1.6063
1 0 3 1 2 1 1 0.94894
1 3 0 0 3 0 1 0.67299
2 3 3 3 4 1 0 0.94669
3 5 2 2 3 0 1 4.4967
2 6 0 0 3 1 0 3.0379
1 3 0 3 3 1 0 0.47775
0 0 1 1 2 0 2 0.52003
0 6 2 2 3 0 2 5.3541
2 5 2 1 4 0 1 2.5587
3 1 1 1 2 1 0 0.54988
3 7 0 0 0 1 1 35.16
3 0 0 1 2 1 1 0.30224
2 5 4 0 4 1 1 5.8583
3 6 1 0 4 1 0 3.808
3 3 3 1 2 1 0 2.7657
1 7 4 3 3 1 0 20.918
1 2 1 3 2 1 0 0.46997
1 0 4 2 3 0 2 0.98717
2 1 5 3 3 1 0 1.3477
2 3 5 1 2 0 1 7.1969
1 3 4 3 3 0 2 2.1655
2 5 2 1 3 0 2 3.7939
3 3 2 2 3 0 1 1.3831
1 4 4 2 2 0 2 5.6451
3 0 5 2 0 1 0 3.714
1 0 3 1 4 1 1 0.82432
3 5 2 2 1 0 1 12.739
3 2 2 3 1 1 1 1.4392
1 1 6 1 3 1 1 3.8196
3 5 2 0 2 1 1 5.9752
0 2 4 2 4 1 0 1.1541
0 1 5 2 3 0 1 1.2907
1 2 6 3 1 1 0 5.9487
0 2 4 1 1 0 2 3.4218
2 6 7 0 4 1 1 41.463
1 5 2 3 3 0 2 3.8489
0 4 3 2 4 1 1 1.5822
1 4 1 1 2 0 2 2.0625
0 1 7 2 3 0 2 3.9603
1 2 4 1 1 0 2 3.381
0 3 2 1 1 1 0 1.9634
0 7 0 3 0 1 0 18.211
1 0 6 0 4 0 1 4.8205
0 6 5 1 2 1 0 22.964
1 3 0 2 3 1 0 0.45496
1 2 6 0 4 0 2 8.2778
3 4 6 0 4 1 0 12.223
3 1 6 0 4 1 1 5.9073
0 5 7 0 4 0 2 24.095
2 4 4 3 3 0 1 4.0947
2 6 5 1 4 0 2 15.613
2 1 3 2 0 0 1 2.5506
0 1 1 0 2 0 2 0.89605
3 1 3 2 4 1 0 0.62095
0 5 2 2 1 0 2 6.752
0 3 7 2 3 1 1 6.4832
2 1 0 2 3 0 2 0.36401
1 1 5 1 0 1 1 4.4956
0 7 7 3 4 1 1 40.091
3 3 2 0 3 1 0 1.9771
1 3 6 1 1 0 2 14.351
1 1 4 2 4 0 2 1.206
2 3 5 0 3 1 1 5.8526
3 6 1 2 4 0 2 5.4256
2 1 1 2 0 0 2 1.1925
1 1 7 3 1 1 1 5.2034
3 0 6 1 1 1 0 5.3265
0 1 6 2 4 1 1 2.0191
2 3 2 0 3 0 1 1.5794
3 2 6 1 0 0 2 22.388
1 1 0 3 3 0 1 0.22514
3 6 3 1 2 0 1 21.631
3 7 1 0 2 1 1 16.003
1 5 0 1 1 0 2 3.7821
2 5 4 0 1 1 1 18.06
1 6 1 0 0 1 1 12.762
3 0 3 3 0 0 2 1.9194
0 2 3 3 2 1 1 0.8831
3 1 0 0 1 1 0 0.72976
3 2 0 2 3 1 0 0.34318
1 1 5 3 1 0 1 3.0284
1 0 1 3 4 1 1 0.26713
3 2 5 3 0 0 2 12.546
1 1 5 1 2 1 1 2.6487
3 3 7 2 0 1 0 45.541
3 6 3 3 4 1 0 6.5072
3 1 7 0 4 1 1 9.1978
2 1 6 2 0 1 0 8.3935
1 2 4 2 2 0 2 2.087
2 2 3 3 3 0 1 0.95399
2 3 4 0 1 0 2 7.4533
1 3 4 0 2 1 0 4.5443
2 4 5 1 4 0 2 5.2601
2 2 3 1 0 1 1 2.8809
3 0 1 2 4 0 2 0.41657
1 1 7 3 3 1 1 2.5902
2 4 3 3 4 0 2 2.4489
0 5 4 2 2 0 1 9.4995
1 2 6 0 0 0 2 17.133
3 3 6 2 4 1 0 4.8454
3 6 5 1 3 1 0 25.322
1 4 3 0 0 0 1 11.392
0 2 4 1 2 0 1 2.6951
0 1 3 3 1 1 0 0.78487
2 0 0 2 4 0 2 0.31275
3 3 4 3 3 0 1 2.8693
0 0 0 0 0 0 2 0.54502
3 1 4 1 3 1 1 1.5436
0 3 5 3 1 1 0 5.4169
1 4 6 1 3 1 0 10.219
2 0 3 3 1 1 1 0.69087
3 3 7 2 2 1 0 16.046
3 0 4 3 4 1 0 0.5338
3 6 3 3 2 1 0 16.621
3 3 1 2 0 1 0 2.8751
2 1 7 0 0 1 1 16.721
3 5 1 1 4 0 2 2.7251
2 0 5 1 0 0 1 4.9421
2 7 4 1 4 0 2 18.22
1 5 0 1 0 0 1 5.8671
0 7 0 2 0 1 1 16.922
3 2 0 0 3 0 1 0.54948
2 5 4 2 4 0 2 5.56
3 3 2 1 2 0 2 2.3534
0 1 1 0 3 0 2 0.78358
2 0 0 1 4 1 0 0.21451
2 6 5 3 3 1 1 17.354
2 0 1 3 1 0 1 0.41934
1 1 3 2 1 1 0 1.1332
1 0 3 0 4 1 1 1.3241
0 5 4 0 3 1 1 6.9974
1 1 1 1 4 0 1 0.39763
1 2 3 0 3 1 0 1.8919
1 0 0 1 0 0 2 0.46134
0 0 5 3 3 0 2 0.9631
0 1 2 3 0 0 2 1.1605
2 3 4 0 0 0 1 13.106
2 4 2 1 2 0 1 3.3809
0 1 2 0 2 0 2 1.4069
3 1 4 1 1 1 1 2.685
0 3 5 3 3 1 0 2.3527
3 5 1 0 1 1 0 7.01
1 5 2 2 4 0 2 2.5465
2 1 2 0 0 0 1 2.5448
1 5 1 1 0 1 1 5.9333
3 0 4 3 2 1 0 0.89971
2 6 0 2 2 0 2 6.6464
2 0 5 3 1 1 1 1.5481
0 4 1 3 3 0 2 1.4299
3 2 7 0 1 1 1 23.183
3 4 4 0 1 0 2 15.809
1 2 0 0 4 0 1 0.47436
1 6 0 0 2 1 1 3.4355
0 2 0 1 4 1 1 0.37886
2 5 1 0 3 0 2 2.9158
3 7 1 3 3 0 1 15.555
3 1 2 2 2 1 0 0.68349
1 1 3 2 3 1 0 0.66055
3 4 2 0 1 0 1 7.6409
2 2 2 2 0 0 2 2.8906
3 5 4 1 2 1 1 12.064
0 3 6 0 3 1 1 9.4705
2 3 3 0 3 0 2 2.6313
1 2 1 3 0 0 2 1.6973
1 2 6 2 0 1 0 10.439
2 1 6 0 0 1 1 10.643
2 1 0 1 0 1 0 0.73153
1 0 7 1 3 0 2 5.4717
3 5 1 3 1 1 1 6.8546
3 1 7 3 1 0 1 12.021
0 7 7 2 4 1 1 42.371
1 0 6 2 2 1 0 2.5286
3 5 3 0 3 0 2 7.1066
3 3 3 3 3 0 1 1.9097
1 1 7 3 3 0 2 3.0617
1 2 2 3 0 0 2 2.3486
0 7 0 3 4 1 1 3.6999
2 6 3 0 3 0 2 10.268
0 6 2 3 4 0 2 4.7878
1 2 7 2 4 1 0 4.3267
2 0 5 1 4 0 1 1.6383
2 6 1 1 1 1 0 9.9736
3 3 4 3 0 0 2 14.066
1 1 7 0 3 1 1 10.03
0 0 7 1 1 0 2 7.0742
2 4 1 0 3 0 2 1.7037
0 3 5 1 3 0 1 3.6064
2 2 3 3 4 0 2 0.95397
1 4 1 3 3 1 0 1.0762
1 5 6 2 4 0 2 11.666
1 5 3 2 3 0 2 4.579
2 3 4 3 0 0 2 10.617
1 4 0 0 2 0 2 1.5175
1 2 6 2 2 1 0 4.6641
0 2 7 1 4 1 0 4.5149
1 5 0 3 2 1 0 1.9363
1 7 0 0 4 1 0 3.2321
1 0 0 1 4 0 2 0.39599
1 1 7 2 0 0 1 14.275
0 4 5 1 1 0 1 13.314
1 4 4 2 4 0 1 2.6839
1 2 5 3 4 0 2 1.6515
3 4 4 2 3 0 2 4.9699
0 6 1 1 1 0 2 8.4922
2 4 7 3 4 1 0 8.228
2 2 6 0 0 0 2 20.179
1 3 0 3 2 1 0 0.61132
2 0 7 2 3 1 0 3.351
3 7 2 3 4 0 2 15.77
0 3 5 3 0 1 1 6.9411
3 4 2 2 4 1 0 1.3463
0 1 3 1 1 0 1 1.4818
3 1 1 1 3 1 0 0.41876
2 3 7 0 1 1 0 31.697
2 3 4 2 2 1 0 3.3257
3 5 6 0 4 0 1 21.885
2 7 3 1 2 1 1 27.511
3 5 4 2 2 0 2 16.233
0 5 3 0 4 1 0 2.9161
2 1 2 2 2 1 0 0.60455
0 0 6 2 3 1 1 1.9246
2 0 3 3 4 1 1 0.45908
1 5 1 0 4 0 1 1.6692
0 2 2 2 1 1 1 1.0071
3 3 5 0 3 1 0 6.3566
2 1 6 0 4 1 1 5.798
1 3 1 0 1 0 1 2.0133
2 1 0 3 0 0 2 0.92783
2 0 3 0 3 1 1 1.3149
0 4 2 2 3 1 1 1.4097
1 0 1 1 1 1 1 0.49954
2 3 1 3 3 0 1 0.87161
1 1 3 0 1 0 1 2.1495
3 6 2 0 2 0 1 15.916
0 2 5 0 0 0 1 10.359
0 1 6 3 3 1 1 1.6707
1 6 0 1 2 1 1 3.3998
0 6 0 2 3 1 1 2.1574
1 6 0 1 0 1 1 8.2822
3 0 4 1 0 0 2 3.3039
2 7 2 2 4 0 2 9.73
1 1 2 3 4 1 0 0.31971
2 5 4 2 4 1 0 4.189
2 4 0 0 1 0 1 2.7529
3 3 5 1 2 0 2 7.4461
0 3 4 2 4 0 1 1.555
1 0 0 3 1 1 1 0.23401
0 0 0 2 3 1 1 0.21878
1 3 4 2 4 0 2 1.9275
0 0 3 0 0 1 1 1.521
3 5 7 0 3 0 2 44.279
0 0 6 2 1 1 1 2.5921
1 5 2 2 1 0 1 7.822
1 3 5 1 2 1 0 5.0926
3 0 7 1 2 0 1 6.5382
0 1 3 1 0 0 2 1.8751
3 1 3 2 4 0 2 0.86716
1 0 4 3 3 0 1 0.60493
2 6 3 3 2 1 0 12.58
1 2 1 1 4 0 2 0.69455
1 1 7 2 4 0 2 3.9214
3 2 0 2 0 1 0 1.1865
2 2 0 3 4 0 2 0.54057
2 4 1 3 2 1 0 1.6801
1 5 6 0 3 0 2 23.241
0 7 0 3 2 1 1 6.926
2 6 2 0 3 0 1 7.381
0 1 0 1 4 0 1 0.29171
2 2 7 3 2 1 0 7.0875
3 6 3 1 3 0 2 12.67
1 3 1 0 0 0 2 2.81
0 6 5 2 3 1 1 12.511
2 1 6 3 3 0 1 2.294
2 7 0 1 3 1 1 5.2212
0 2 5 2 4 1 0 1.2586
2 1 6 1 0 1 1 8.3768
2 3 6 2 2 0 2 9.3794
0 2 1 0 2 1 1 0.89271
1 1 0 1 1 1 1 0.49241
1 7 5 2 4 1 0 19.886
0 4 0 3 1 1 0 1.3357
1 2 3 2 2 0 2 1.5665
0 1 0 1 2 1 0 0.30167
0 3 6 1 3 0 2 6.7221
2 6 3 1 4 0 2 6.9394
1 2 2 1 3 1 0 0.73949
3 2 7 3 1 1 1 12.422
2 4 1 3 0 1 0 4.2134
0 6 4 3 3 1 0 9.577
3 4 2 2 2 1 0 2.895
1 3 4 2 2 0 1 3.4765
3 3 0 0 1 0 1 1.921
2 6 0 3 3 1 1 3.7542
3 0 0 1 1 1 1 0.36415
2 5 5 0 4 1 1 8.8686
3 6 5 1 3 1 1 23.72
3 0 3 3 3 0 1 0.48763
3 2 2 0 3 1 0 1.2201
1 4 1 1 0 0 2 4.8539
2 0 3 2 4 0 2 0.74173
3 3 6 0 1 0 2 24.17
0 1 4 0 3 0 2 2.59
2 5 2 0 1 1 0 8.5673
3 3 1 1 1 0 2 2.6306
0 0 3 3 2 0 2 0.58226
3 4 5 0 0 1 1 27.799
3 0 4 1 3 0 1 1.2088
2 7 0 3 2 0 1 14.213
1 7 0 0 3 1 0 4.9387
3 1 3 3 2 1 0 0.83558
2 3 5 2 0 1 0 12.677
1 2 0 0 3 0 2 0.70587
2 6 0 1 3 0 2 3.7244
2 3 2 1 3 0 2 1.4081
3 2 0 2 4 1 0 0.26595
0 3 3 3 2 1 0 1.4389
1 0 6 0 3 0 2 6.3589
1 1 6 1 4 1 1 3.2893
2 1 3 0 4 0 2 1.7727
3 2 0 0 3 1 0 0.5344
2 3 3 0 4 0 1 1.7872
0 1 2 0 3 1 0 0.77678
1 2 1 0 0 0 2 1.7836
2 3 7 2 2 0 2 14.696
2 4 7 1 2 0 1 31.735
1 1 3 0 4 0 2 1.7493
3 2 1 2 0 1 0 1.6799
0 0 1 3 3 1 1 0.24275
0 4 4 1 3 1 1 3.5999
3 2 7 1 4 0 2 7.988
3 3 5 0 4 1 0 5.0236
2 4 6 2 3 1 0 9.4831
2 4 0 2 1 1 0 1.871
2 3 0 0 3 1 0 0.81286
1 5 0 1 3 0 2 1.6683
0 0 4 1 3 0 1 1.0813
0 3 7 3 3 0 2 6.494
2 6 0 0 2 1 1 4.0828
1 0 5 1 2 0 2 2.5243
0 3 3 3 0 1 0 3.43
3 3 4 2 3 0 2 2.9072
1 0 3 2 4 0 2 0.78038
2 3 3 0 2 0 1 3.7016
0 5 1 3 0 1 0 5.3758
2 5 3 3 4 0 2 4.3665
3 2 5 0 4 1 1 4.1354
3 7 0 0 3 1 1 6.5795
1 1 2 2 4 0 2 0.63439
3 4 4 0 2 0 2 9.5659
3 2 0 3 4 0 2 0.62578
3 7 3 2 4 0 2 15.972
1 3 7 2 0 1 0 29.478
3 3 6 2 0 1 0 28.157
1 3 2 3 4 0 2 1.0367
2 1 2 0 3 0 2 1.2266
1 2 3 1 2 1 1 1.4481
3 4 0 0 1 1 0 2.6545
2 2 4 1 2 0 1 3.1768
1 4 5 0 4 1 0 5.1527
2 3 2 1 1 0 1 3.2401
0 0 4 1 1 0 1 1.5889
0 3 1 2 1 0 1 1.4086
3 6 4 3 3 1 1 15.265
0 2 3 3 1 1 1 1.1913
1 3 6 2 2 1 0 7.6232
0 6 2 1 4 0 2 3.9308
0 2 4 2 2 1 0 1.7035
2 5 2 2 3 0 1 3.6347
3 3 2 1 3 0 2 1.5359
1 1 5 1 1 1 1 3.5844
1 2 5 1 2 1 1 3.1351
2 0 0 3 3 1 1 0.20167
2 3 0 2 3 0 1 0.6004
3 5 4 1 3 0 2 9.5142
0 4 3 1 0 0 1 8.6045
0 3 1 2 4 0 2 0.73427
1 6 2 0 1 1 1 12.922
2 3 4 3 2 0 2 3.9588
3 4 4 3 3 0 1 5.0473
1 4 2 0 1 0 1 5.241
1 0 1 3 4 0 2 0.3358
0 3 3 3 0 1 1 3.025
2 2 0 3 1 0 1 0.86373
2 4 1 1 1 0 1 3.7467
1 4 0 0 4 0 2 0.99209
0 5 2 1 2 1 0 3.4963
2 3 6 2 2 1 1 7.403
0 0 7 3 1 1 1 2.8473
0 4 1 2 3 1 1 0.99016
1 5 3 3 1 0 1 10.971
1 2 1 0 3 0 1 0.70767
1 3 0 2 0 1 0 1.3852
3 0 4 2 2 1 0 1.0878
2 5 4 2 3 0 1 7.8793
2 2 2 3 1 1 1 1.1802
2 5 0 3 1 0 1 5.2015
1 1 2 2 0 1 0 1.1358
1 7 1 3 4 0 2 8.8352
2 7 3 0 4 1 1 10.502
2 3 0 2 1 0 1 1.3872
1 2 4 0 4 1 0 2.4086
3 2 5 0 0 1 1 10.739
3 7 4 1 3 1 0 33.387
2 5 7 2 3 0 1 31.115
1 2 5 1 0 0 2 8.2796
0 6 1 3 1 1 1 6.8779
3 7 4 3 4 0 1 23.113
2 3 5 0 1 0 1 13.649
1 2 5 1 4 0 1 2.1683
3 5 1 2 0 0 2 16.495
1 2 6 3 2 1 0 3.816
1 5 0 2 2 1 0 1.7744
1 3 2 3 0 0 2 3.9891
2 4 1 1 3 0 1 1.4762
1 2 5 2 3 0 2 2.2721
2 0 2 3 3 0 1 0.3013
3 5 4 1 2 0 1 17.604
1 3 5 3 3 0 1 2.9973
0 6 7 0 4 1 0 2.1825
3 5 4 3 1 1 1 19.255
0 0 7 1 4 0 1 3.8311
1 4 5 2 4 0 2 4.3876
1 4 7 0 3 0 2 21.817
1 3 6 2 0 1 0 19.402
1 6 2 2 4 0 2 4.4697
0 3 7 3 4 0 1 4.7697
0 6 2 3 4 1 0 2.8798
0 2 4 1 0 0 2 4.9116
2 6 7 1 3 1 1 53.601
3 7 0 3 3 1 1 9.6233
3 5 5 2 3 0 1 14.476
0 3 1 3 0 1 1 1.5481
1 2 5 3 1 0 1 4.4495
1 1 3 1 3 0 2 1.0992
0 6 3 2 1 1 0 14.934
3 1 0 1 0 0 1 1.1286
