nnodes,ppn,nthreads,nbodies,dist,ncrit,level,order,Initialize_bodies,Partition,Precalculation,Build_tree,P2M_&_M2M,Local_essential_tree,M2L_&_P2P,L2L_&_L2P,Total_FMM
0,1,1,16,1756,cube,44,0,2,0.00064,0.001355,5e-06,0.000828,0.053598,0.004744,0.01858,0.000305,0.080211
0,1,1,16,8192,cube,18,2,6,0.002033,0.005599,4.8e-05,0.011884,0.061599,0.109874,0.478921,0.002524,0.671624
0,1,1,16,4424,cube,4,4,3,0.001182,0.003288,5e-06,0.011904,0.057103,9.92656,0.327897,0.001918,10.3297
0,1,1,16,1290,cube,72,1,1,0.000719,0.001573,5e-06,0.000906,0.055104,0.004436,0.012784,0.000214,0.075958
0,1,1,16,1290,cube,100,2,6,0.000557,0.001368,3e-06,0.000885,0.054865,0.007706,0.10233,0.000604,0.168621
0,1,1,16,4424,cube,128,4,3,0.001242,0.003874,8e-06,0.002391,0.055326,0.245276,0.057062,0.000811,0.365755
0,1,1,16,2390,cube,44,3,3,0.000776,0.001987,4e-06,0.001556,0.056312,0.076233,0.041293,0.000557,0.179037
0,1,1,16,948,cube,30,4,3,0.000598,0.001592,7e-06,0.000719,0.053505,0.234273,0.024595,0.000388,0.31595
0,1,1,16,1290,cube,44,0,2,0.000689,0.001357,5e-06,0.00078,0.057113,0.003966,0.015311,0.000244,0.079639
0,1,1,16,4424,cube,18,3,4,0.001114,0.002973,5e-06,0.004252,0.056143,0.242862,0.168311,0.00122,0.476804
0,1,1,16,696,cube,86,2,4,0.000408,0.001003,3e-06,0.000447,0.056453,0.004148,0.059897,0.00121,0.123965
0,1,1,16,948,cube,100,2,6,0.000501,0.001149,3e-06,0.000663,0.058449,0.00669,0.102142,0.000694,0.170645
0,1,1,16,1756,cube,58,0,3,0.000662,0.001359,3e-06,0.000876,0.055105,0.004525,0.02541,0.000384,0.088467
0,1,1,16,3250,cube,128,3,4,0.001077,0.002796,6e-06,0.001851,0.055175,0.035195,0.054638,0.000761,0.151344
0,1,1,16,8192,cube,114,4,3,0.001868,0.00596,7e-06,0.005715,0.057031,1.55909,0.054493,0.00091,1.68429
0,1,1,16,6020,cube,30,2,2,0.001508,0.004003,7e-06,0.004931,0.05886,0.044074,0.061963,0.000913,0.175753
0,1,1,16,4424,cube,58,3,1,0.001221,0.003528,7e-06,0.003689,0.056419,0.211625,0.046604,0.000675,0.323529
0,1,1,16,4424,cube,58,3,3,0.0012,0.003729,7e-06,0.004097,0.055408,0.213168,0.092178,0.000968,0.370538
0,1,1,16,696,cube,86,2,4,0.000708,0.001334,6e-06,0.000626,0.049874,0.004133,0.059989,0.00121,0.118122
0,1,1,16,1290,cube,86,1,4,0.000573,0.00114,3e-06,0.000702,0.055314,0.004722,0.036777,0.000366,0.099908
0,1,1,16,6020,cube,4,1,8,0.001677,0.004146,6e-06,0.029737,0.06603,0.133149,4.87973,0.012092,5.12606
0,1,1,16,8192,cube,44,4,8,0.002289,0.006509,7e-06,0.008478,0.059452,1.80483,0.650254,0.002874,2.5335
0,1,1,16,4424,cube,4,0,6,0.001224,0.002616,5e-06,0.017636,0.061847,0.079399,1.75592,0.005209,1.92372
0,1,1,16,4424,cube,114,4,5,0.001506,0.004113,7e-06,0.002615,0.058084,0.240399,0.096081,0.001227,0.40354
0,1,1,16,4424,cube,30,3,3,0.001192,0.003203,6e-06,0.003981,0.056201,0.241445,0.095005,0.000987,0.401898
0,1,1,16,948,cube,86,2,7,0.000534,0.001242,5e-06,0.000953,0.051389,0.007298,0.188122,0.000981,0.250882
0,1,1,16,512,cube,18,1,1,0.000349,0.000804,3e-06,0.00045,0.057649,0.002517,0.024922,0.000557,0.087767
0,1,1,16,948,cube,100,2,0,0.000662,0.001538,6e-06,0.000621,0.05476,0.005539,0.012082,0.000217,0.075692
0,1,1,16,696,cube,30,2,3,0.000448,0.00111,5e-06,0.000642,0.052177,0.005987,0.053952,0.001042,0.115772
0,1,1,16,1756,cube,72,1,3,0.000754,0.001835,4e-06,0.000959,0.055966,0.004524,0.02535,0.000374,0.089971
0,1,1,16,1756,cube,100,0,3,0.000977,0.001893,8e-06,0.00106,0.058388,0.004671,0.025299,0.000402,0.092735
0,1,1,16,948,cube,114,3,0,0.000521,0.001204,4e-06,0.000426,0.049949,0.021314,0.013151,0.000219,0.087123
0,1,1,16,2390,cube,100,0,6,0.000837,0.001917,6e-06,0.001469,0.050901,0.005851,0.110005,0.000914,0.172088
0,1,1,16,696,cube,44,0,2,0.000442,0.000961,3e-06,0.000509,0.054554,0.002457,0.034538,0.000853,0.094685
0,1,1,16,696,cube,18,4,5,0.000664,0.001651,6e-06,0.000776,0.056475,0.258114,0.173113,0.00175,0.492853
0,1,1,16,6020,cube,4,3,3,0.001479,0.004299,6e-06,0.014767,0.058406,1.57085,0.373846,0.002161,2.02549
0,1,1,16,8192,cube,114,3,5,0.001921,0.005816,6e-06,0.006212,0.056764,0.217718,0.138012,0.001397,0.42698
0,1,1,16,4424,cube,18,2,0,0.001304,0.003334,7e-06,0.00311,0.052251,0.039289,0.045292,0.000629,0.144892
0,1,1,16,1290,cube,128,0,8,0.000612,0.001312,4e-06,0.001025,0.055065,0.004245,0.240854,0.000976,0.304482
0,1,1,16,3250,cube,18,1,3,0.001127,0.002439,5e-06,0.003538,0.054125,0.016396,0.093054,0.000769,0.171424
0,1,1,16,512,cube,30,2,4,0.000369,0.000798,4e-06,0.000519,0.053308,0.005837,0.092378,0.001051,0.154728
0,1,1,16,1290,cube,18,0,5,0.000549,0.001296,5e-06,0.002272,0.056665,0.009489,0.207609,0.000759,0.279124
0,1,1,16,1290,cube,128,3,2,0.000671,0.001689,7e-06,0.000833,0.05301,0.032423,0.015389,0.000264,0.104486
0,1,1,16,696,cube,18,4,1,0.000415,0.00113,3e-06,0.000469,0.050565,0.260888,0.028238,0.000721,0.342883
0,1,1,16,4424,cube,44,3,4,0.001375,0.00366,6e-06,0.004851,0.058399,0.244358,0.166173,0.00122,0.47966
0,1,1,16,3250,cube,30,4,2,0.000991,0.00251,5e-06,0.00313,0.058159,1.76714,0.058898,0.000622,1.89144
0,1,1,16,1290,cube,44,4,4,0.000491,0.001478,3e-06,0.000655,0.055621,0.235567,0.037027,0.000384,0.331575
0,1,1,16,8192,cube,4,0,2,0.001915,0.004545,7e-06,0.016875,0.058996,0.078937,0.166271,0.001242,0.327921
0,1,1,16,1290,cube,128,0,5,0.000674,0.001359,6e-06,0.000979,0.057181,0.004128,0.06171,0.000481,0.12683
0,1,1,16,1756,cube,100,1,8,0.000621,0.001438,3e-06,0.001073,0.058538,0.006011,0.242869,0.001195,0.312059
0,1,1,16,948,cube,18,4,5,0.000527,0.001224,3e-06,0.000887,0.057341,0.448032,0.103977,0.000626,0.61305
0,1,1,16,948,cube,114,2,0,0.000602,0.001335,6e-06,0.000568,0.05643,0.004516,0.013042,0.000213,0.077044
0,1,1,16,3250,cube,30,0,8,0.000914,0.00204,4e-06,0.00534,0.058034,0.020858,1.15312,0.00311,1.24345
0,1,1,16,3250,cube,100,0,7,0.00091,0.002033,5e-06,0.001735,0.052678,0.007172,0.178897,0.001475,0.244885
0,1,1,16,4424,cube,114,3,8,0.001487,0.003937,7e-06,0.002842,0.058276,0.037402,0.274653,0.002333,0.380459
0,1,1,16,512,cube,30,2,0,0.000406,0.000937,4e-06,0.000507,0.055187,0.005535,0.022962,0.000499,0.086452
0,1,1,16,6020,cube,30,0,0,0.001655,0.003636,6e-06,0.003844,0.05544,0.013792,0.04579,0.000709,0.124247
0,1,1,16,948,cube,18,2,8,0.000491,0.001125,4e-06,0.001255,0.056148,0.012737,0.421177,0.00142,0.494801
0,1,1,16,2390,cube,30,0,7,0.000873,0.001743,5e-06,0.004061,0.057394,0.015691,0.711098,0.001997,0.792995
0,1,1,16,3250,cube,44,2,3,0.001262,0.002915,7e-06,0.003271,0.057183,0.033647,0.086123,0.000789,0.185015
0,1,1,16,4424,cube,100,3,1,0.001118,0.00316,6e-06,0.002128,0.056576,0.03677,0.047728,0.000567,0.147861
0,1,1,16,1756,cube,44,0,5,0.000692,0.001593,6e-06,0.001003,0.055623,0.004898,0.064583,0.000576,0.129146
0,1,1,16,2390,cube,72,0,2,0.000969,0.002219,7e-06,0.001396,0.055067,0.00548,0.023818,0.000392,0.089458
0,1,1,16,2390,cube,100,1,4,0.00082,0.001864,5e-06,0.00121,0.056014,0.006126,0.045287,0.000613,0.112213
0,1,1,16,6020,cube,72,2,7,0.001527,0.003977,6e-06,0.006384,0.057936,0.047678,0.714241,0.003096,0.834351
0,1,1,16,4424,cube,100,2,0,0.001115,0.002842,5e-06,0.001912,0.054529,0.011922,0.046736,0.000521,0.119474
0,1,1,16,948,cube,100,2,6,0.000525,0.001274,6e-06,0.000781,0.056557,0.006422,0.101962,0.000695,0.168557
0,1,1,16,3250,cube,100,3,2,0.001216,0.003164,7e-06,0.001829,0.054569,0.035538,0.033047,0.000525,0.129756
0,1,1,16,3250,cube,4,4,5,0.001013,0.002495,5e-06,0.011442,0.059634,7.64486,0.784698,0.002709,8.50703
0,1,1,16,1756,cube,100,2,6,0.000745,0.001967,5e-06,0.00125,0.056969,0.00829,0.105388,0.000735,0.175569
0,1,1,16,2390,cube,4,3,0,0.000768,0.001934,5e-06,0.003375,0.059499,0.642546,0.077867,0.000666,0.786996
0,1,1,16,2390,cube,128,3,8,0.000761,0.001958,4e-06,0.001443,0.052888,0.034407,0.248659,0.001487,0.341901
0,1,1,16,696,cube,86,0,2,0.000429,0.000907,3e-06,0.00035,0.05046,0.00214,0.028381,0.000793,0.083733
0,1,1,16,696,cube,44,0,8,0.000543,0.001239,6e-06,0.000944,0.059277,0.004494,0.640049,0.003796,0.710692
0,1,1,16,8192,cube,114,0,6,0.001926,0.004526,7e-06,0.006604,0.059256,0.021651,0.221223,0.001816,0.316055
0,1,1,16,1756,cube,114,3,6,0.000756,0.001756,6e-06,0.001087,0.05092,0.033609,0.105072,0.000736,0.194065
0,1,1,16,1756,cube,100,3,5,0.000589,0.00162,5e-06,0.001039,0.055516,0.033528,0.064331,0.000594,0.157588
0,1,1,16,4424,cube,4,0,4,0.001271,0.002926,6e-06,0.013934,0.058943,0.058937,0.588486,0.002632,0.726975
0,1,1,16,948,cube,114,3,6,0.000462,0.001245,4e-06,0.000629,0.056897,0.022273,0.08609,0.000622,0.168756
0,1,1,16,1756,cube,18,3,4,0.00066,0.001652,4e-06,0.002763,0.054245,0.222282,0.155148,0.000717,0.437713
0,1,1,16,4424,cube,128,3,3,0.001223,0.003181,6e-06,0.002072,0.055602,0.036694,0.057075,0.000797,0.15638
0,1,1,16,1290,cube,4,2,5,0.000566,0.001396,5e-06,0.003965,0.053439,0.052943,0.321361,0.001041,0.435105
0,1,1,32,2390,cube,58,4,2,0.000841,0.003312,5e-06,0.001197,0.062996,0.237056,0.026363,0.000415,0.332346
0,1,1,32,948,cube,72,0,2,0.000691,0.00125,5e-06,0.000612,0.060302,0.003481,0.017699,0.000303,0.08455
0,1,1,32,948,cube,86,1,6,0.000507,0.001117,4e-06,0.000744,0.062956,0.004046,0.120643,0.000758,0.191244
0,1,1,32,4424,cube,100,2,0,0.001442,0.003682,7e-06,0.002242,0.06493,0.01245,0.04792,0.000547,0.132816
0,1,1,32,1290,cube,86,1,4,0.000653,0.001211,4e-06,0.00087,0.063023,0.004916,0.038683,0.000389,0.110045
0,1,1,32,8192,cube,44,0,1,0.002201,0.004848,7e-06,0.00591,0.062614,0.019473,0.028942,0.00036,0.123113
0,1,1,32,8192,cube,4,0,7,0.001848,0.004429,6e-06,0.03138,0.0695,0.12401,2.00101,0.003478,2.23494
0,1,1,32,4424,cube,44,2,7,0.001445,0.003714,7e-06,0.006045,0.064282,0.047321,0.771445,0.002759,0.896595
0,1,1,32,1290,cube,100,2,1,0.000597,0.001334,5e-06,0.000675,0.060678,0.007504,0.015063,0.000214,0.086323
0,1,1,32,948,cube,128,2,0,0.000769,0.001472,7e-06,0.000481,0.063029,0.00299,0.018772,0.000227,0.087978
0,1,1,32,1290,cube,100,3,7,0.000508,0.001404,6e-06,0.000951,0.062537,0.033241,0.161858,0.000777,0.261706
0,1,1,32,6020,cube,100,2,5,0.001816,0.004766,6e-06,0.004317,0.063646,0.02402,0.128865,0.001501,0.228174
0,1,1,32,512,cube,128,2,5,0.00041,0.000917,3e-06,0.000269,0.063654,0.002014,0.048698,0.001098,0.117533
0,1,1,32,8192,cube,128,0,6,0.001857,0.004462,8e-06,0.005621,0.067149,0.020523,0.157934,0.00099,0.25771
0,1,1,32,1290,cube,18,4,4,0.000525,0.001595,5e-06,0.002008,0.06293,1.21641,0.120554,0.000609,1.40511
0,1,1,32,948,cube,72,1,1,0.000469,0.001103,3e-06,0.000646,0.062602,0.004041,0.015142,0.000264,0.084688
0,1,1,32,696,cube,114,1,1,0.000421,0.00099,4e-06,0.000309,0.064509,0.001736,0.033125,0.000627,0.10209
0,1,1,32,4424,cube,18,1,7,0.001293,0.002926,5e-06,0.005648,0.064164,0.023399,0.786369,0.002748,0.886301
0,1,1,32,3250,cube,128,4,3,0.001159,0.003012,7e-06,0.001756,0.063591,0.237691,0.042491,0.000633,0.350125
0,1,1,32,2390,cube,128,3,2,0.000732,0.002325,6e-06,0.001248,0.059228,0.034218,0.02661,0.000411,0.124958
0,1,1,32,3250,cube,86,2,0,0.000974,0.002082,5e-06,0.001373,0.059809,0.009773,0.031126,0.000425,0.105481
0,1,1,32,6020,cube,18,3,5,0.001439,0.004256,6e-06,0.006509,0.063641,0.303456,0.310777,0.001956,0.691809
0,1,1,32,696,cube,86,0,0,0.000485,0.000994,3e-06,0.000305,0.058031,0.002252,0.023278,0.000624,0.086275
0,1,1,32,6020,cube,100,2,3,0.001529,0.004067,7e-06,0.003473,0.066478,0.023936,0.070423,0.000988,0.170388
0,1,1,32,512,cube,18,3,7,0.00035,0.000877,4e-06,0.000754,0.061047,0.032071,0.431526,0.002397,0.529542
0,1,1,32,1756,cube,4,2,0,0.000835,0.001988,7e-06,0.002687,0.060117,0.061967,0.059988,0.000455,0.188199
0,1,1,32,1756,cube,44,1,7,0.000885,0.001853,6e-06,0.001345,0.061568,0.00588,0.16485,0.000942,0.237514
0,1,1,32,1756,cube,30,0,0,0.000615,0.001388,4e-06,0.001058,0.064849,0.005835,0.025969,0.000301,0.100254
0,1,1,32,3250,cube,4,4,7,0.001222,0.00333,7e-06,0.016175,0.06569,7.50478,2.15366,0.005564,9.75029
0,1,1,32,1756,cube,18,4,7,0.00076,0.001987,7e-06,0.004105,0.061812,1.68258,0.74054,0.001785,2.49379
0,1,1,32,512,cube,4,3,1,0.000389,0.000889,3e-06,0.001224,0.062669,0.151564,0.081679,0.001098,0.299955
0,1,1,32,8192,cube,128,3,3,0.002209,0.006225,7e-06,0.005007,0.068844,0.142999,0.047263,0.000503,0.271912
0,1,1,32,512,cube,58,3,4,0.000389,0.000921,3e-06,0.000476,0.056642,0.024506,0.071862,0.000994,0.156243
0,1,1,32,3250,cube,30,3,3,0.001095,0.00269,7e-06,0.0035,0.062885,0.235944,0.096252,0.000805,0.403124
0,1,1,32,1756,cube,44,1,2,0.000703,0.001482,4e-06,0.000907,0.062365,0.005035,0.019991,0.000308,0.090994
0,1,1,32,1756,cube,72,0,0,0.000855,0.001777,7e-06,0.000964,0.060823,0.004454,0.017044,0.000245,0.086279
0,1,1,32,8192,cube,72,2,5,0.002192,0.005885,6e-06,0.007157,0.067064,0.049855,0.145463,0.000789,0.277169
0,1,1,32,512,cube,44,3,1,0.00035,0.000875,4e-06,0.000469,0.06013,0.030653,0.024733,0.000577,0.118349
0,1,1,32,2390,cube,30,0,2,0.000791,0.001886,6e-06,0.002643,0.062721,0.010484,0.055636,0.000541,0.134844
0,1,1,32,948,cube,30,0,1,0.000427,0.000992,3e-06,0.000538,0.06475,0.003923,0.014584,0.000265,0.085907
0,1,1,32,4424,cube,100,1,4,0.001195,0.00272,6e-06,0.002196,0.061999,0.008716,0.073369,0.001006,0.151034
0,1,1,32,512,cube,18,1,0,0.000362,0.000883,3e-06,0.000317,0.062315,0.00249,0.022965,0.000502,0.09026
0,1,1,32,1290,cube,100,2,1,0.000529,0.001315,4e-06,0.000703,0.063532,0.007348,0.014999,0.000232,0.088969
0,1,1,32,1756,cube,44,4,2,0.000654,0.00179,5e-06,0.00093,0.064644,0.235822,0.01915,0.000326,0.323571
0,1,1,32,4424,cube,4,0,2,0.001478,0.003217,7e-06,0.011512,0.062754,0.051142,0.20854,0.001532,0.339796
0,1,1,32,2390,cube,100,1,5,0.000745,0.001724,5e-06,0.001312,0.064918,0.006599,0.070921,0.000759,0.14716
0,1,1,32,1756,cube,86,2,5,0.00065,0.001483,5e-06,0.001021,0.064512,0.008298,0.065417,0.000578,0.142273
0,1,1,32,1290,cube,18,2,6,0.000712,0.001634,6e-06,0.002688,0.063625,0.029493,0.355238,0.001048,0.454691
0,1,1,32,2390,cube,44,0,3,0.000772,0.001742,4e-06,0.001667,0.063186,0.006852,0.042615,0.000561,0.117553
0,1,1,32,948,cube,18,0,1,0.000554,0.001306,6e-06,0.000837,0.063236,0.004302,0.018929,0.000288,0.089938
0,1,1,32,6020,cube,100,0,3,0.001667,0.003803,8e-06,0.003756,0.063992,0.012769,0.070657,0.000969,0.157028
0,1,1,32,948,cube,86,4,6,0.000485,0.001249,5e-06,0.000703,0.064007,0.235388,0.119887,0.000776,0.422977
0,1,1,32,696,cube,58,0,6,0.00046,0.000964,3e-06,0.000665,0.059528,0.003728,0.273116,0.002234,0.341278
0,1,1,32,696,cube,114,1,3,0.000619,0.001278,6e-06,0.000412,0.058718,0.001969,0.03961,0.0009,0.103755
0,1,1,32,696,cube,128,4,4,0.000567,0.001287,5e-06,0.000415,0.065684,0.030461,0.046929,0.001102,0.146802
0,1,1,32,1290,cube,58,1,2,0.000738,0.001384,5e-06,0.000759,0.060464,0.004776,0.01749,0.000267,0.086017
0,1,1,32,948,cube,114,1,2,0.000828,0.001452,6e-06,0.000671,0.061955,0.003109,0.016384,0.000305,0.084874
0,1,1,32,512,cube,4,3,6,0.000366,0.000929,3e-06,0.002091,0.067348,0.15705,0.979518,0.004331,1.21221
0,1,1,32,3250,cube,100,2,5,0.001098,0.002625,7e-06,0.001827,0.063615,0.010502,0.080345,0.000969,0.16096
0,1,1,32,512,cube,30,4,0,0.000426,0.001193,5e-06,0.000421,0.060725,0.235863,0.023079,0.000503,0.322681
0,1,1,32,3250,cube,128,3,3,0.001036,0.002443,5e-06,0.001563,0.066432,0.035337,0.041541,0.000636,0.148946
0,1,1,32,2390,cube,44,3,0,0.000807,0.002003,5e-06,0.00119,0.064766,0.075169,0.025142,0.000361,0.169597
0,1,1,32,6020,cube,4,2,2,0.001417,0.004336,7e-06,0.013895,0.063522,0.244475,0.236692,0.00174,0.565694
0,1,1,32,1290,cube,72,3,4,0.000687,0.001316,4e-06,0.00071,0.063275,0.032761,0.037974,0.000371,0.137354
0,1,1,32,696,cube,30,4,1,0.000432,0.001155,4e-06,0.000536,0.061883,0.23404,0.026972,0.000731,0.326118
0,1,1,32,4424,cube,4,3,5,0.001513,0.004017,6e-06,0.01569,0.064406,1.27149,1.03494,0.003639,2.39521
0,1,1,32,3250,cube,100,0,6,0.001232,0.002569,8e-06,0.002152,0.06582,0.00752,0.120993,0.0012,0.2013
0,1,1,32,2390,cube,4,4,5,0.000975,0.002503,7e-06,0.008611,0.063019,5.16931,0.58206,0.002052,5.8286
0,1,1,32,948,cube,44,3,0,0.000626,0.001435,6e-06,0.000543,0.063259,0.03109,0.013502,0.000242,0.110938
0,1,1,32,3250,cube,128,2,1,0.001153,0.002725,7e-06,0.001771,0.062112,0.010331,0.032295,0.000461,0.110738
0,1,1,32,4424,cube,72,0,5,0.00156,0.003207,6e-06,0.003663,0.058649,0.012109,0.163282,0.001419,0.243315
0,1,1,32,696,cube,44,2,6,0.000527,0.001337,6e-06,0.000815,0.064343,0.006886,0.272846,0.002224,0.34942
0,1,1,32,696,cube,30,0,6,0.000468,0.001236,6e-06,0.000717,0.064193,0.003517,0.272273,0.00222,0.345184
0,1,1,32,2390,cube,114,0,7,0.001079,0.002192,7e-06,0.001711,0.061295,0.006549,0.17092,0.001182,0.244932
0,1,1,32,3250,cube,128,3,2,0.00092,0.002434,5e-06,0.001536,0.063852,0.03579,0.034433,0.000535,0.139605
0,1,1,32,3250,cube,58,3,3,0.000929,0.00247,5e-06,0.001886,0.064847,0.070695,0.04843,0.000669,0.189942
0,1,1,32,3250,cube,128,0,7,0.000936,0.002015,6e-06,0.001827,0.06269,0.007491,0.179393,0.001484,0.255871
0,1,1,32,948,cube,100,1,4,0.000646,0.001315,6e-06,0.000789,0.055997,0.003959,0.038643,0.000431,0.102072
0,1,1,32,3250,cube,100,0,2,0.00093,0.001998,4e-06,0.001516,0.056503,0.006907,0.034505,0.000547,0.102846
0,1,1,32,3250,cube,100,4,8,0.001114,0.00313,6e-06,0.002194,0.066126,0.239683,0.261081,0.001866,0.575105
0,1,1,32,6020,cube,114,0,2,0.001431,0.003371,6e-06,0.002834,0.064473,0.010742,0.071232,0.000794,0.15438
0,1,1,32,1290,cube,128,3,4,0.000666,0.001576,6e-06,0.000815,0.063919,0.032925,0.038557,0.000376,0.1391
0,1,1,32,512,cube,128,1,5,0.000396,0.000832,3e-06,0.000348,0.062842,0.001528,0.048104,0.001027,0.115495
0,1,1,32,1756,cube,44,3,5,0.000671,0.001619,4e-06,0.000931,0.063518,0.033555,0.06576,0.000602,0.16686
0,1,1,32,2390,cube,58,0,8,0.000783,0.001679,5e-06,0.001468,0.064191,0.006498,0.250857,0.001484,0.327153
0,1,1,32,512,cube,100,4,4,0.000393,0.001114,4e-06,0.000265,0.064095,0.03021,0.033834,0.000833,0.131159
0,1,1,32,2390,cube,100,1,6,0.00077,0.001715,4e-06,0.001362,0.064122,0.006611,0.11189,0.000951,0.187533
0,1,1,32,948,cube,30,2,4,0.000497,0.001319,6e-06,0.000812,0.063312,0.007102,0.043417,0.000496,0.117367
0,1,1,32,3250,cube,30,1,8,0.001006,0.002551,5e-06,0.005818,0.065169,0.024356,1.15522,0.003175,1.25732
0,1,1,32,4424,cube,128,3,8,0.001193,0.00311,6e-06,0.002454,0.067532,0.037846,0.276709,0.002362,0.391026
0,1,1,32,2390,cube,128,1,7,0.000777,0.001776,4e-06,0.00142,0.061091,0.007345,0.170648,0.001193,0.244487
0,1,1,32,1290,cube,128,0,8,0.000557,0.00112,3e-06,0.000908,0.062933,0.005008,0.242058,0.001,0.313996
0,1,1,32,696,cube,18,4,0,0.000428,0.001192,4e-06,0.000348,0.059482,0.256585,0.026432,0.000671,0.34556
0,1,1,32,948,cube,18,2,4,0.000642,0.001297,6e-06,0.000976,0.063109,0.011039,0.061401,0.000505,0.139308
0,1,1,32,8192,cube,114,3,6,0.001896,0.005798,7e-06,0.006759,0.068954,0.218238,0.198604,0.001043,0.500499
0,1,1,32,3250,cube,86,3,5,0.001083,0.002791,6e-06,0.001963,0.065287,0.035556,0.079889,0.000962,0.187467
0,1,1,32,6020,cube,4,4,4,0.001653,0.004996,7e-06,0.017285,0.062216,12.335,0.672288,0.002956,13.0958
0,1,1,32,512,cube,30,0,5,0.000365,0.000806,3e-06,0.000568,0.064464,0.0029,0.161827,0.001426,0.23292
0,1,1,32,2390,cube,18,1,0,0.0011,0.002469,6e-06,0.002186,0.060718,0.011291,0.043098,0.000428,0.121287
0,1,1,32,1290,cube,4,2,1,0.000723,0.001594,5e-06,0.002685,0.066876,0.048472,0.049668,0.000379,0.170665
0,1,1,32,3250,cube,72,3,5,0.000922,0.002419,5e-06,0.001699,0.064362,0.035587,0.080533,0.00098,0.186601
0,1,1,32,8192,cube,30,1,6,0.002032,0.005252,6e-06,0.007718,0.065827,0.026846,0.239489,0.00105,0.347151
0,1,1,32,1756,cube,4,4,5,0.000623,0.001715,4e-06,0.005525,0.063786,3.33692,0.426316,0.001464,3.83668
0,1,1,32,512,cube,72,2,7,0.000592,0.001128,6e-06,0.000453,0.063175,0.002624,0.132675,0.001644,0.202609
0,1,1,32,4424,cube,58,3,4,0.00143,0.003834,6e-06,0.004499,0.060883,0.21634,0.162628,0.001243,0.450382
0,1,1,32,2390,cube,72,3,8,0.000902,0.002112,6e-06,0.001682,0.062072,0.035245,0.249926,0.00148,0.353457
0,1,1,32,2390,cube,72,4,2,0.000774,0.002098,4e-06,0.001093,0.064931,0.236547,0.026449,0.000414,0.332477
0,1,1,32,3250,cube,86,3,1,0.001141,0.003173,7e-06,0.001854,0.061181,0.035447,0.031849,0.00046,0.134955
0,1,1,32,512,cube,4,4,0,0.000393,0.00099,3e-06,0.000695,0.059358,1.14648,0.075584,0.000996,1.28495
0,1,1,32,696,cube,86,4,6,0.000531,0.001389,6e-06,0.000708,0.064299,0.133653,0.156673,0.001948,0.359582
0,1,1,32,3250,cube,30,4,3,0.001263,0.003196,7e-06,0.003672,0.056329,1.79729,0.095034,0.000822,1.9574
0,1,1,32,948,cube,30,3,4,0.000432,0.001164,3e-06,0.000607,0.064477,0.032088,0.043157,0.000478,0.14282
0,1,1,32,1756,cube,86,3,7,0.000633,0.001538,4e-06,0.001123,0.062743,0.033926,0.164962,0.000943,0.266088
0,1,1,32,696,cube,86,3,1,0.000427,0.001211,6e-06,0.000462,0.061482,0.018095,0.023914,0.000683,0.106752
0,1,1,32,948,cube,86,1,4,0.000549,0.001256,5e-06,0.000757,0.065196,0.004342,0.043727,0.000479,0.116678
0,1,1,32,8192,cube,100,1,0,0.002292,0.005539,6e-06,0.005077,0.063051,0.019736,0.028039,0.000355,0.122738
0,1,1,32,512,cube,18,3,5,0.000349,0.000894,3e-06,0.000585,0.060725,0.031171,0.161311,0.001381,0.256885
0,1,1,32,696,cube,128,0,1,0.000433,0.000999,5e-06,0.000298,0.060131,0.00166,0.033304,0.000645,0.097814
0,1,1,32,6020,cube,72,2,2,0.001731,0.004531,7e-06,0.004708,0.064174,0.043424,0.061535,0.000922,0.18031
0,1,1,32,948,cube,4,2,8,0.000481,0.001236,6e-06,0.004475,0.06132,0.046723,1.33112,0.003451,1.44931
0,1,1,32,3250,cube,30,3,8,0.001353,0.003126,7e-06,0.006079,0.068748,0.2431,1.15449,0.003206,1.47982
0,1,1,32,1290,cube,30,3,4,0.00081,0.001742,7e-06,0.000948,0.064921,0.032694,0.039104,0.000382,0.140796
0,1,1,32,1756,cube,58,2,1,0.000704,0.001512,5e-06,0.000898,0.063608,0.007856,0.017466,0.000293,0.092494
0,1,1,32,3250,cube,100,1,2,0.000929,0.002085,4e-06,0.001741,0.060422,0.007789,0.034706,0.000509,0.10824
0,1,1,32,4424,cube,86,4,4,0.001212,0.003327,6e-06,0.002224,0.065524,0.240178,0.073567,0.001002,0.386829
0,1,1,32,696,cube,58,3,8,0.000462,0.001097,3e-06,0.00076,0.065936,0.032895,0.638959,0.003836,0.744351
0,1,1,32,512,cube,114,1,0,0.000414,0.000883,4e-06,0.000339,0.060339,0.001718,0.019607,0.00043,0.084146
0,1,1,32,948,cube,18,4,5,0.00062,0.001578,6e-06,0.001178,0.062605,0.44696,0.105082,0.000637,0.619016
0,1,1,32,512,cube,72,3,1,0.000345,0.000877,3e-06,0.000264,0.060173,0.008136,0.018624,0.000485,0.089327
0,1,1,32,4424,cube,114,1,5,0.001159,0.002741,6e-06,0.002201,0.064707,0.009211,0.097096,0.001241,0.178233
0,1,1,32,948,cube,86,0,5,0.000423,0.001086,4e-06,0.000736,0.060672,0.00403,0.072082,0.000596,0.14011
0,1,1,32,948,cube,18,1,3,0.00049,0.001068,4e-06,0.000824,0.062234,0.004949,0.035881,0.000397,0.106214
