m,n,k,avg
0,813,44,588,0.00186401
0,117,2964,4096,0.095525
0,2145,84,588,0.00848966
0,32,84,813,0.000245232
0,588,117,44,0.000338767
0,308,2964,2964,0.176379
0,44,61,44,4.32763e-05
0,223,117,161,0.000384257
0,4096,4096,223,0.138168
0,4096,161,1123,0.0525916
0,61,44,1552,0.00050503
0,1123,61,84,0.000495987
0,161,588,2145,0.0156009
0,2964,426,2964,0.237318
0,813,2145,1123,0.119515
0,117,588,84,0.000562141
0,813,223,61,0.00103386
0,2145,32,161,0.0012959
0,32,223,117,0.000317923
0,84,1552,1123,0.0133277
0,588,84,813,0.00347072
0,84,84,61,0.000109525
0,4096,1123,1552,0.368263
0,426,813,44,0.00140489
0,223,1552,426,0.0108727
0,61,588,44,0.000530257
0,1123,813,1552,0.0922484
0,161,44,32,0.000109233
0,2964,32,2145,0.0256672
0,813,426,308,0.00713376
0,813,161,117,0.00127484
0,84,2145,4096,0.0595238
0,588,2145,4096,0.299299
0,308,308,2964,0.0210555
0,32,2964,1123,0.0137546
0,44,44,161,0.000152632
0,84,117,426,0.000374203
0,1552,1123,2964,0.288555
0,4096,84,84,0.00215604
0,426,61,1552,0.00335314
0,1123,2964,223,0.0473634
0,84,2964,1552,0.035534
0,61,2964,813,0.0140528
0,44,1123,2964,0.0149386
0,44,44,44,4.08962e-05
0,813,32,813,0.00248275
0,117,2145,2964,0.0537979
0,2145,117,426,0.0092709
0,32,61,588,0.000129663
0,588,161,61,0.000594209
0,2145,4096,44,0.0270152
0,308,4096,2145,0.169788
0,223,308,117,0.000674322
0,4096,1552,308,0.107463
0,1552,1552,588,0.087295
0,223,426,161,0.00125822
0,61,32,4096,0.00102092
0,1123,84,32,0.000312137
0,161,813,1552,0.0158024
0,2964,1123,4096,0.751563
0,813,1552,426,0.0345509
0,117,426,117,0.000546899
0,44,588,1552,0.00408775
0,117,161,1123,0.00207179
0,32,161,161,0.000333804
0,84,2145,1552,0.025339
0,32,813,117,0.00134716
0,1552,61,2964,0.023496
0,4096,426,2145,0.213842
0,426,588,32,0.000925023
0,223,4096,588,0.0349451
0,61,426,61,0.000500626
0,1123,1123,4096,0.306278
0,161,61,44,0.000138211
0,2964,84,1552,0.0318552
0,813,1123,223,0.0137536
0,813,117,308,0.00269936
0,588,2964,2964,0.323519
0,308,117,4096,0.0125659
0,32,2145,813,0.00716265
0,84,161,4096,0.00400721
0,308,2964,117,0.00705988
0,1552,813,2145,0.164785
0,4096,32,61,0.000878193
0,426,44,2145,0.003828
0,1123,4096,161,0.0412694
0,161,4096,588,0.0257073
0,32,1123,588,0.00261127
0,44,61,32,3.65655e-05
0,813,84,1123,0.00652293
0,117,1552,44,0.000933547
0,2145,2964,161,0.0621168
0,2145,161,1123,0.0295026
0,32,44,426,0.000245808
0,588,223,84,0.00100842
0,308,1552,1552,0.0471726
0,223,223,84,0.000386231
0,4096,2145,426,0.20241
0,223,1123,117,0.00221147
0,61,84,2964,0.00148794
0,1123,32,44,0.000158918
0,161,1123,1123,0.0144561
0,2964,813,32,0.00679547
0,32,426,2964,0.00486441
0,813,4096,588,0.110211
0,117,4096,161,0.00549358
0,44,813,2145,0.00816788
0,2145,61,308,0.00333596
0,32,117,61,9.44818e-05
0,84,813,2145,0.0135763
0,32,588,161,0.00136905
0,1552,44,4096,0.0222585
0,61,2145,32,0.00150273
0,4096,588,813,0.112795
0,426,426,4096,0.0480291
0,223,2964,2964,0.133147
0,84,2964,2145,0.0490671
0,161,426,308,0.00161231
0,61,1123,84,0.00200537
0,1123,426,2964,0.0918833
0,161,84,223,0.000283535
0,813,813,44,0.00255662
0,117,1123,4096,0.0353497
0,4096,161,117,0.00546212
0,813,308,223,0.00402722
0,2145,2145,588,0.164373
0,588,4096,588,0.0825099
0,2145,44,4096,0.0350658
0,61,2145,2145,0.0278417
0,32,1552,2145,0.0127383
0,84,61,2964,0.00156645
0,4096,813,117,0.024023
0,1552,588,1552,0.0868302
0,4096,44,161,0.00243996
0,2964,2145,1552,0.544166
0,1123,1552,117,0.0135478
0,161,32,426,0.000253829
0,44,84,4096,0.00153184
0,813,61,1552,0.00638358
0,117,84,32,9.17392e-05
0,588,1552,161,0.0102225
0,2145,223,813,0.027267
0,32,32,308,0.000245533
0,117,161,4096,0.00656815
0,426,4096,2145,0.208238
0,223,44,61,0.000227487
0,4096,61,588,0.0104275
0,61,61,588,0.000201658
0,1123,44,2964,0.0126656
0,161,1552,813,0.0144398
0,44,426,161,0.00106658
0,161,308,84,0.000373331
0,813,2964,223,0.0310628
0,2145,1552,588,0.116737
0,117,117,1123,0.00161636
0,2145,84,32,0.000805988
0,308,61,1552,0.00258141
0,32,84,84,7.21108e-05
0,2145,2964,308,0.118162
0,1552,32,426,0.00227985
0,4096,2964,1123,0.707227
0,426,308,2964,0.0275471
0,223,588,4096,0.0327688
0,61,44,161,0.000195772
0,161,588,117,0.000951954
0,61,813,117,0.00217492
0,161,117,308,0.00059043
0,44,117,2145,0.00120884
0,813,2145,32,0.00508292
0,117,813,1552,0.0111278
0,2145,44,426,0.00389335
0,588,426,426,0.0081049
0,308,813,44,0.00108228
0,32,1123,1552,0.00673627
0,84,84,2145,0.00137202
0,4096,1123,308,0.0841094
0,1552,426,1123,0.0459196
0,426,32,588,0.00102941
0,1123,223,813,0.0156022
0,2964,1552,4096,1.04168
0,1123,2145,84,0.0141297
0,161,44,1123,0.00088419
0,84,1552,61,0.00230613
0,44,1552,2964,0.021213
0,813,161,2145,0.0198733
0,117,61,84,0.00019485
0,588,2145,223,0.0165273
0,2145,308,161,0.00738135
0,32,4096,223,0.0108075
0,588,32,161,0.000351012
0,588,84,84,0.000343351
0,426,2964,2964,0.239807
0,223,32,44,0.000168787
0,4096,84,813,0.0197554
0,61,161,426,0.000421911
0,1552,84,117,0.00165734
0,161,2145,588,0.0147162
0,2964,117,61,0.00225675
0,61,2964,44,0.00273764
0,84,4096,588,0.0170385
0,813,44,308,0.00106494
0,117,2145,308,0.00579527
0,44,1123,588,0.00322197
0,2145,117,44,0.00124409
0,308,84,4096,0.00834208
0,32,61,32,3.13639e-05
0,84,426,4096,0.0124188
0,1552,308,588,0.0188657
0,4096,4096,426,0.36217
0,426,223,2145,0.01501
0,1552,1552,32,0.00714624
0,223,426,1552,0.0102453
0,61,32,223,0.000219507
0,161,813,161,0.00164783
0,32,32,2145,0.000377397
0,61,2145,161,0.00784264
0,161,161,117,0.000253825
0,44,161,2964,0.00205202
0,813,1552,84,0.00740897
0,117,588,2145,0.0118476
0,588,588,1123,0.0263144
0,32,1552,1552,0.00951529
0,32,813,4096,0.0127084
0,84,32,1552,0.000614094
0,4096,426,223,0.0234828
0,1552,4096,813,0.257387
0,4096,308,308,0.0234667
0,1123,308,588,0.0137769
0,2964,4096,2964,1.89251
0,1123,813,61,0.00423864
0,84,2964,588,0.0143076
0,161,61,813,0.000797209
0,44,2145,2145,0.0193449
0,813,117,2964,0.0247543
0,117,44,61,0.000130352
0,588,2964,308,0.0358462
0,2145,426,117,0.00719377
0,426,32,32,0.000200816
0,32,2964,161,0.00716167
0,588,44,223,0.000560584
0,426,2145,4096,0.221191
0,223,84,32,0.000168263
0,813,61,84,0.000353685
0,61,117,1123,0.000826652
0,1123,4096,1552,0.395299
0,161,2964,426,0.0143105
0,2964,308,84,0.00546575
0,813,32,117,0.000329483
0,117,1552,426,0.00598282
0,2145,161,61,0.00202532
0,308,32,2964,0.00379531
0,32,44,44,3.53143e-05
0,2145,4096,4096,1.70967
0,84,588,32,0.000546988
0,1552,223,813,0.0197074
0,4096,1552,588,0.208279
0,426,161,1552,0.00870357
0,223,1123,2145,0.0356645
0,61,84,308,0.000187859
0,161,1123,61,0.00094546
0,61,1552,223,0.00716869
0,161,223,161,0.000520337
0,44,223,4096,0.00365677
0,813,4096,61,0.0163025
0,117,426,813,0.00336532
0,588,813,813,0.0254756
0,308,426,84,0.000932228
0,32,588,2964,0.00650926
0,1552,44,32,0.000235148
0,4096,588,44,0.00807835
0,1552,2964,588,0.16282
0,4096,117,223,0.00756512
0,1123,117,426,0.00518864
0,2964,2964,588,0.28394
0,1123,1123,44,0.00457449
0,161,84,2145,0.00256881
0,117,1123,117,0.00132598
0,44,2964,1552,0.0225548
0,813,308,4096,0.0649334
0,117,32,161,6.69519e-05
0,588,4096,32,0.00640152
0,2145,588,308,0.0240944
0,32,2145,117,0.00321719
0,588,61,308,0.000971824
0,426,1552,426,0.0194985
0,223,61,4096,0.00429346
0,4096,44,1552,0.0240288
0,2964,2145,161,0.0580491
0,61,308,813,0.00150433
0,1123,1552,2145,0.215765
0,161,4096,308,0.0131372
0,2964,223,117,0.00563795
0,813,84,161,0.00101842
0,117,84,588,0.000617831
0,2145,223,84,0.00309012
0,308,44,588,0.000833673
0,32,32,2964,0.000491998
0,1552,1123,588,0.0627189
0,426,4096,61,0.0073097
0,1552,161,1123,0.0208142
0,4096,2145,223,0.146783
0,426,117,1123,0.00499474
0,61,61,32,4.37952e-05
0,161,1552,84,0.00177407
0,61,4096,308,0.0122979
0,44,308,426,0.000868701
0,813,2964,2145,0.303832
0,117,4096,1123,0.0357773
0,117,117,61,8.49338e-05
0,308,61,161,0.000242565
0,588,1123,161,0.00717291
0,308,588,117,0.00158981
0,84,44,813,0.000306735
0,1552,32,308,0.00170503
0,223,161,2145,0.00670649
0,4096,2964,32,0.0303312
0,1552,2145,426,0.083407
0,1123,161,4096,0.0516756
0,2964,588,426,0.0498188
0,1123,426,32,0.00145706
0,161,117,1552,0.00276602
0,44,117,61,0.00011676
0,117,813,308,0.00264358
0,44,4096,1123,0.0202517
0,117,308,117,0.000369569
0,32,308,813,0.00106167
0,588,426,44,0.000997824
0,2145,813,223,0.0229066
0,32,1552,84,0.00183786
0,32,426,1123,0.00192128
0,426,1123,588,0.0190433
0,223,2145,2964,0.0911517
0,4096,223,2145,0.121082
0,1123,223,84,0.00169121
0,2964,1552,223,0.0619558
0,61,223,161,0.000760381
0,1123,2145,813,0.113704
0,161,32,223,0.000114035
0,2964,44,161,0.0018859
0,813,588,1123,0.0367005
0,84,1123,223,0.00242881
0,813,61,61,0.000244881
0,117,61,813,0.000594269
0,2145,308,1552,0.072651
0,308,223,426,0.00241485
0,32,4096,4096,0.0506977
0,84,308,61,0.000492842
0,308,2145,44,0.00253015
0,426,2964,44,0.00469701
0,1552,117,117,0.00196351
0,4096,61,308,0.00597973
0,426,84,813,0.00269952
0,223,813,588,0.00792747
0,61,161,44,0.000140388
0,161,2145,32,0.00137497
0,44,32,588,9.40582e-05
0,813,44,1552,0.004801
0,117,2964,426,0.0116772
0,44,1123,32,0.000599954
0,308,84,223,0.000530642
0,588,117,117,0.000910467
0,308,2964,161,0.00994877
0,1552,308,223,0.00745546
0,223,117,2964,0.00729704
0,4096,4096,84,0.0735481
0,117,2964,813,0.0190137
0,1123,61,2964,0.0165938
0,161,308,61,0.000263516
0,2964,426,1123,0.0946233
0,161,161,4096,0.00900162
0,44,161,44,0.000106468
0,117,588,223,0.00118096
0,813,223,308,0.00465171
0,2145,32,426,0.00324586
0,32,223,588,0.000531304
0,588,588,61,0.00176815
0,84,1552,2964,0.0335816
0,588,84,4096,0.0162223
0,426,813,813,0.0192977
0,223,1552,2145,0.0510137
0,4096,308,2964,0.220322
0,1123,308,32,0.00112168
0,2964,4096,308,0.193923
0,61,588,117,0.00147684
0,1123,813,1123,0.0682354
0,161,44,161,0.000103144
0,2964,32,223,0.00240213
0,813,426,426,0.0113671
0,813,161,84,0.000975413
0,117,44,1123,0.000705371
0,2145,426,2145,0.12637
0,308,308,1123,0.00768781
0,32,2964,1552,0.0174007
0,84,117,84,0.000256882
0,426,2145,32,0.00271605
0,1552,1123,161,0.0177869
0,4096,84,117,0.00320192
0,426,61,588,0.00132958
0,61,117,61,0.000150515
0,161,2964,44,0.00213367
0,61,2964,4096,0.0713434
0,44,44,813,0.000169945
0,813,32,4096,0.0101303
0,117,2145,588,0.0116106
0,84,1123,44,0.00143679
0,32,426,813,0.00146862
0,308,32,308,0.000382213
0,588,161,308,0.00232314
0,2145,4096,223,0.10568
0,308,4096,223,0.01681
0,1552,223,161,0.00421231
0,223,308,4096,0.0205082
0,4096,1552,61,0.0264067
0,1552,1552,2964,0.408085
0,1123,84,2145,0.0159954
0,2964,1123,813,0.157867
0,161,223,2964,0.0087741
0,44,223,32,0.000114784
0,223,588,84,0.000949748
0,117,426,44,0.000223685
0,44,588,588,0.00174771
0,117,161,223,0.000452641
0,32,161,426,0.000879294
0,588,813,84,0.0029755
0,84,2145,588,0.00959225
0,32,813,44,0.000423015
0,426,588,1123,0.018391
0,223,4096,1552,0.0873332
0,4096,117,4096,0.124972
0,1123,117,44,0.000654847
0,2964,2964,32,0.0229638
0,61,426,308,0.00126496
0,1123,1123,426,0.0366418
0,161,61,117,0.000111288
0,2964,84,308,0.00626115
0,813,1123,588,0.0335803
0,813,117,32,0.000363803
0,84,813,44,0.000932032
0,813,1552,44,0.00474156
0,2145,588,2964,0.223904
0,308,117,813,0.00264012
0,32,2145,2145,0.0194259
0,84,161,117,0.00046461
0,426,1552,308,0.0136009
0,1552,813,223,0.0176637
0,4096,32,161,0.00202699
0,426,44,426,0.000820185
0,61,308,84,0.000519737
0,161,4096,2964,0.114888
0,44,61,1123,0.000328799
0,813,84,2964,0.0167699
0,117,1552,223,0.00331889
0,308,44,32,0.000211976
0,588,223,223,0.00223684
0,308,1552,308,0.00976471
0,1552,161,117,0.00238433
0,223,223,426,0.00182905
0,4096,2145,2145,1.06928
0,161,117,117,0.000206173
0,1123,32,1552,0.00610098
0,2964,813,161,0.0234843
0,813,223,161,0.00232937
0,44,308,308,0.00144882
0,117,4096,32,0.00192153
0,84,2145,161,0.00809381
0,44,813,426,0.00244897
0,2145,61,813,0.00823144
0,117,223,588,0.00149565
0,32,117,4096,0.00148674
0,588,1123,1552,0.0616726
0,2145,2145,84,0.0258574
0,32,588,32,0.000260855
0,84,44,44,7.35603e-05
0,223,161,61,0.000202731
0,426,426,117,0.00160159
0,223,2964,1123,0.0487535
0,1123,161,223,0.00324998
0,161,426,813,0.00432457
0,2964,588,44,0.00631751
0,61,1123,223,0.00531985
0,1123,426,588,0.018765
0,161,84,84,0.000267451
0,2145,1123,308,0.0472036
0,813,308,44,0.00102984
0,117,308,2145,0.0064964
0,2145,44,32,0.000313787
0,32,308,84,0.000306625
0,2145,813,4096,0.369381
0,308,161,161,0.000734154
0,32,1552,813,0.00517612
0,84,61,161,0.000263453
0,4096,813,1123,0.207195
0,426,1123,223,0.00648216
0,1552,588,308,0.0191312
0,4096,44,61,0.000936103
0,1552,84,2964,0.0295864
0,61,223,1552,0.00202104
0,161,32,4096,0.00247799
0,813,588,32,0.00152678
0,44,84,117,0.000115262
0,813,61,588,0.00248668
0,117,84,308,0.000261994
0,588,1552,426,0.0250565
0,308,223,44,0.000322153
0,588,308,44,0.000738008
0,588,84,32,0.000134052
0,1552,117,1123,0.0162197
0,223,44,588,0.000655899
0,4096,61,1552,0.0282759
0,223,813,32,0.000725737
0,1123,44,84,0.000382115
0,1552,84,84,0.00125608
0,2964,161,117,0.00443058
0,161,308,426,0.00176926
0,44,32,223,0.000201034
0,117,2964,84,0.00248179
0,2145,84,2145,0.0319328
0,32,84,2964,0.000924443
0,588,117,2145,0.0131904
0,84,1123,1123,0.0101931
0,4096,161,4096,0.165974
0,223,117,44,0.000123197
0,426,308,161,0.00154824
0,4096,161,308,0.0125604
0,61,44,426,0.000115964
0,1123,61,308,0.0017745
0,161,588,588,0.00432107
0,2964,426,61,0.00609036
0,61,813,44,0.000751942
0,161,117,61,0.000119811
0,426,32,426,0.000700475
0,308,308,813,0.00584681
0,2145,32,44,0.000317194
0,32,223,32,0.000101988
0,2145,1123,426,0.0691517
0,308,813,117,0.00218391
0,588,84,223,0.000921187
0,84,84,223,0.000170658
0,4096,1123,426,0.112791
0,426,813,161,0.00369432
0,1552,426,32,0.00195395
0,426,32,2964,0.00487028
0,61,588,2145,0.00788177
0,161,44,1552,0.00116312
0,813,426,84,0.00217828
0,44,1552,161,0.00434547
0,813,161,426,0.00452031
0,117,61,117,0.0002436
0,588,2145,1123,0.0874848
0,308,308,61,0.000553878
0,588,32,32,6.60783e-05
0,308,2145,4096,0.149094
0,1552,1123,813,0.0869628
0,223,32,813,0.000763365
0,4096,84,4096,0.113091
0,1123,2964,61,0.0157609
0,2964,117,308,0.00863282
0,61,2964,223,0.0134603
0,2145,44,84,0.00075
0,117,2145,61,0.00155214
0,1123,2145,2145,0.313935
0,2145,117,1552,0.0354921
0,32,61,2145,0.000514066
0,588,161,2964,0.0227486
0,84,426,813,0.00267999
0,223,308,32,0.000260335
0,426,223,223,0.00162902
0,1552,1552,161,0.0228016
0,223,426,588,0.00411544
0,84,2964,308,0.00688684
0,61,32,1123,0.000301719
0,1123,84,117,0.0010917
0,161,813,426,0.00420584
0,2964,1123,84,0.0176866
0,1123,588,2145,0.0929873
0,161,161,44,0.000115415
0,813,1552,1552,0.11709
0,2145,44,61,0.000525194
0,32,161,44,8.38292e-05
0,84,2145,32,0.00204228
0,308,1123,308,0.00751248
0,32,813,426,0.00372688
0,84,32,308,9.17164e-05
0,4096,426,588,0.0639822
0,426,588,117,0.00201647
0,1552,4096,44,0.0212551
0,4096,308,32,0.00347495
0,61,426,2964,0.00801725
0,161,61,2145,0.00200438
0,813,1123,61,0.00422731
0,44,2145,223,0.00785583
0,813,117,1123,0.00929019
0,117,44,161,0.000132732
0,588,2964,813,0.085194
0,308,117,84,0.000295244
0,588,44,84,0.000187386
0,1552,813,588,0.0461118
0,223,84,1123,0.0017431
0,4096,32,2964,0.0356421
0,1123,4096,44,0.0133498
0,2964,308,223,0.0135325
0,44,61,117,0.000114868
0,117,1552,2145,0.0283432
0,2145,161,4096,0.0977374
0,32,44,1552,0.00031501
0,588,223,4096,0.0345811
0,84,588,161,0.00221708
0,223,223,308,0.00128822
0,426,161,308,0.0018274
0,223,1123,426,0.00756048
0,61,84,813,0.000416286
0,1123,32,161,0.000661397
0,161,1123,4096,0.0492942
0,2964,813,1552,0.220804
0,61,1552,84,0.00281848
0,161,223,32,0.000127728
0,813,4096,2145,0.390037
0,2145,61,84,0.000959378
0,32,117,223,0.000356542
0,2145,2145,813,0.21487
0,308,426,223,0.00210536
0,32,588,588,0.00136512
0,1552,44,1123,0.00696054
0,4096,588,2964,0.437032
0,426,426,1123,0.0141432
0,1552,2964,61,0.0205179
0,4096,117,44,0.00215988
0,161,426,84,0.00050962
0,61,1123,4096,0.0258789
0,161,84,813,0.00101989
0,813,813,161,0.00718248
0,117,1123,1123,0.0110607
0,44,2964,308,0.0141015
0,813,308,813,0.0147733
0,117,32,61,0.000132686
0,588,4096,2145,0.312114
0,308,161,1552,0.00613429
0,588,61,61,0.000181824
0,4096,813,32,0.00819359
0,1552,588,426,0.0252209
0,223,61,117,0.00013381
0,4096,44,588,0.00838177
0,2964,2145,426,0.176112
0,1123,1552,32,0.00477988
0,2964,223,44,0.00275523
0,44,84,1123,0.000436647
0,117,84,1552,0.00141332
0,588,1552,44,0.00323875
0,2145,223,2964,0.0977527
0,32,32,84,6.25541e-05
0,588,308,426,0.00540988
0,84,223,117,0.000616668
0,426,4096,588,0.0601501
0,223,44,223,0.000194834
0,426,117,32,0.000187355
0,61,61,2145,0.000874252
0,1123,44,813,0.0036538
0,161,1552,2964,0.0517802
0,2964,161,2145,0.0750105
0,61,4096,61,0.00453606
0,813,2964,61,0.0105482
0,117,117,308,0.000503214
0,2145,84,117,0.00224904
0,308,61,426,0.000740622
0,32,84,308,0.000276951
0,84,1123,61,0.00175017
0,308,588,44,0.000734883
0,84,44,4096,0.00154343
0,1552,32,1552,0.00824832
0,4096,2964,4096,2.24916
0,426,308,813,0.0079133
0,1552,2145,84,0.0179167
0,308,308,1552,0.0107498
0,61,44,44,4.73639e-05
0,161,588,32,0.000360646
0,61,813,426,0.00217522
0,117,161,117,0.000193412
0,2964,61,223,0.00326481
0,44,117,588,0.000294842
0,813,2145,117,0.0132935
0,117,813,426,0.00339781
0,44,4096,32,0.00219754
0,117,308,84,0.000272013
0,588,426,1552,0.0251368
0,308,813,2145,0.0375615
0,4096,1123,84,0.0207524
0,1552,426,4096,0.148641
0,223,2145,161,0.00544397
0,4096,223,426,0.0261905
0,1123,223,223,0.00415789
0,2964,1552,1123,0.309073
0,1123,2145,308,0.0451077
0,2964,44,32,0.000468979
0,813,588,2964,0.0922634
0,44,1552,813,0.00570745
0,117,61,4096,0.00265641
0,588,2145,61,0.00594233
0,2145,308,44,0.00261084
0,32,4096,61,0.00331098
0,588,32,588,0.00126959
0,84,308,308,0.000772706
0,308,2145,223,0.00980633
0,426,2964,813,0.0613891
0,32,426,84,0.000428166
0,223,32,161,0.000122738
0,426,84,44,0.000164627
0,223,813,2964,0.0355342
0,61,161,1552,0.00155318
0,1123,2964,1123,0.206926
0,161,2145,2145,0.0533171
0,2964,117,2964,0.0830537
0,813,44,84,0.000261433
0,44,1123,161,0.00314503
0,2145,117,161,0.00370245
0,308,84,1123,0.00252988
0,32,61,117,9.19967e-05
0,84,426,84,0.000775757
0,32,426,2145,0.00326973
0,1552,308,2145,0.061763
0,4096,4096,1552,1.18988
0,426,223,588,0.00460331
0,61,32,61,7.32985e-05
0,161,813,44,0.000627269
0,1123,588,117,0.00535971
0,161,161,426,0.00110807
0,44,161,813,0.000598437
0,813,1552,308,0.0257197
0,117,588,588,0.00337057
0,44,426,44,0.000280013
0,117,223,32,9.88022e-05
0,2145,2964,588,0.222817
0,588,588,4096,0.086108
0,61,2145,813,0.0101727
0,308,1123,2964,0.0666915
0,4096,426,61,0.00720657
0,1552,4096,2964,1.13894
0,223,1552,223,0.00517134
0,4096,308,1123,0.100334
0,1123,308,161,0.00393621
0,2964,4096,813,0.522532
0,1123,813,223,0.0118798
0,2964,32,84,0.000884968
0,813,426,2145,0.0530212
0,44,2145,588,0.00610291
0,117,44,2964,0.00167112
0,84,813,117,0.00274535
0,588,2964,84,0.0098904
0,2145,426,32,0.00281039
0,117,161,426,0.000799786
0,32,2964,44,0.00195849
0,588,44,813,0.00196472
0,84,117,223,0.000276935
0,1552,61,813,0.0062564
0,426,2145,1123,0.0586064
0,223,84,117,0.000164601
0,426,61,61,0.000120787
0,32,161,813,0.000521982
0,61,117,4096,0.0027754
0,813,223,4096,0.047366
0,161,2964,1552,0.0520138
0,2964,308,4096,0.233677
0,813,32,32,8.51989e-05
0,2145,161,223,0.00584434
0,308,32,813,0.00108803
0,32,44,161,0.00011728
0,2145,4096,1123,0.501848
0,84,588,1552,0.00711378
0,308,4096,84,0.00722024
0,1552,223,2964,0.0689098
0,4096,1552,2145,0.667467
0,426,161,426,0.00246138
0,161,117,1123,0.00206216
0,61,84,84,0.000127604
0,1552,61,2145,0.0177041
0,61,1552,813,0.00801762
0,161,223,588,0.00173921
0,44,223,1123,0.00113515
0,813,4096,223,0.0389852
0,117,426,2964,0.0114077
0,44,588,61,0.000513098
0,2145,44,1552,0.0128202
0,117,223,813,0.00183841
0,588,813,2964,0.0848984
0,308,426,4096,0.0360251
0,32,426,161,0.000925069
0,4096,588,161,0.0213145
0,1552,2964,2145,0.569223
0,223,4096,308,0.0182805
0,4096,117,813,0.0310432
0,1123,117,117,0.00155219
0,2964,2964,2145,1.03395
0,1123,1123,161,0.0127106
0,84,32,2145,0.000834884
0,2964,84,61,0.00156524
0,813,1123,1552,0.0870378
0,2145,1123,117,0.0172137
0,117,1123,32,0.000587354
0,44,2964,426,0.00744273
0,117,32,588,0.000288116
0,588,4096,117,0.0169992
0,2145,588,84,0.00753405
0,32,2145,32,0.00107088
0,588,61,1123,0.00341939
0,84,161,44,0.000176979
0,426,1552,1552,0.0634845
0,223,61,1123,0.00138711
0,426,44,84,0.000122343
0,2964,2145,44,0.0216484
0,61,308,2964,0.00559354
0,1123,1552,588,0.065257
0,161,4096,84,0.00376636
0,2964,223,426,0.0206268
0,2145,2964,813,0.28385
0,813,84,44,0.000268209
0,2145,223,308,0.0105557
0,308,44,2145,0.0030039
0,32,32,813,0.000111794
0,84,223,2145,0.00387942
0,308,1552,61,0.00229054
0,1552,161,4096,0.0680478
0,4096,2145,61,0.0363699
0,426,117,4096,0.0161535
0,61,61,117,0.000153435
0,161,1552,308,0.00583757
0,61,4096,1123,0.0247503
0,84,4096,308,0.00951011
0,44,308,1552,0.00222887
0,813,2964,588,0.0912433
0,117,4096,4096,0.122611
0,44,813,84,0.00111614
0,2145,61,2145,0.0244935
0,1552,61,161,0.00141185
0,588,1123,44,0.00253137
0,308,588,426,0.00566371
0,84,44,223,9.8439e-05
0,223,161,588,0.00189939
0,4096,2964,117,0.0791429
0,1552,2145,1552,0.284953
0,223,2964,32,0.00233482
0,1123,161,84,0.00136135
0,2964,588,1552,0.163155
0,84,2964,2964,0.0729181
0,1123,426,117,0.00393961
0,426,32,161,0.000248314
0,813,813,1123,0.0466054
0,117,813,84,0.000780251
0,44,4096,4096,0.0754066
0,117,308,426,0.00147087
0,32,308,223,0.000803891
0,588,426,161,0.0028642
0,2145,813,61,0.00790877
0,32,1552,308,0.0072278
0,84,61,32,6.22259e-05
0,4096,813,2964,0.526175
0,426,1123,2145,0.0643056
0,223,2145,813,0.0257505
0,2964,1552,61,0.021423
0,61,223,44,0.000202106
0,1123,2145,2964,0.404843
0,161,32,61,0.000175555
0,84,2964,84,0.00700099
0,813,588,308,0.00987283
0,813,61,223,0.000987234
0,588,1552,4096,0.19309
0,2145,308,426,0.0187112
0,308,223,1552,0.00803617
0,32,4096,1123,0.018494
0,84,308,2964,0.0070888
0,1552,117,32,0.000706702
0,4096,61,84,0.00165859
0,426,84,2964,0.00889063
0,223,813,161,0.00224032
0,61,161,161,0.000532819
0,161,2145,117,0.0029017
0,161,308,2145,0.00850971
0,44,32,2145,0.00044594
0,813,44,426,0.00142671
0,117,2964,1552,0.0382151
0,2145,84,813,0.0122874
0,308,84,61,0.00015505
0,588,117,32,0.000280786
0,308,2964,588,0.0351379
0,223,117,813,0.00213189
0,4096,4096,308,0.206194
0,223,588,44,0.000627424
0,61,44,4096,0.00119147
0,1123,61,61,0.000370729
0,2964,426,4096,0.30562
0,2145,2964,1123,0.39448
0,813,2145,813,0.082627
0,117,588,61,0.000443475
0,44,426,2964,0.00605583
0,117,223,1123,0.00254755
0,32,223,161,0.000405701
0,588,588,223,0.00497285
0,2145,1123,161,0.0242248
0,588,84,1123,0.0051218
0,84,84,84,0.000174681
0,4096,1123,2145,0.527834
0,426,813,2964,0.0669021
0,223,1552,588,0.0143266
0,2964,4096,84,0.0575016
0,61,588,32,0.000392368
0,1123,813,4096,0.211139
0,161,44,44,0.000126134
0,2964,32,813,0.00868886
0,813,426,117,0.00296269
0,813,161,308,0.00322209
0,588,2145,1552,0.119042
0,2145,426,588,0.0359424
0,308,308,4096,0.0272828
0,32,2964,426,0.0141012
0,84,117,4096,0.00385133
0,1552,1123,44,0.0059855
0,4096,84,32,0.0014729
0,426,61,2145,0.0047606
0,61,117,223,0.000534589
0,161,2964,161,0.00581045
0,61,2964,1123,0.0198243
0,44,44,2964,0.000722111
0,813,32,1123,0.00298704
0,117,2145,2145,0.0401112
0,2145,117,1123,0.0239989
0,308,32,84,7.67497e-05
0,588,161,84,0.000764639
0,2145,4096,61,0.0354378
0,308,4096,813,0.0590384
0,223,308,1123,0.00581992
0,4096,1552,223,0.0722999
0,1552,1552,813,0.114561
0,223,426,61,0.000545836
0,61,32,1552,0.0004212
0,1123,84,44,0.000359303
0,2964,1123,2964,0.567464
0,813,1552,588,0.0471482
0,117,426,161,0.000751672
0,44,588,2145,0.0062153
0,117,161,813,0.00153809
0,161,2964,223,0.00811124
0,32,161,117,0.000244069
