m,n,p,avg,std
9513,6850,107,4,0.0101211,0.0571756
9514,7834,107,4,0.0103558,0.045594
9515,8958,107,4,0.0105196,0.0422339
9516,10245,107,4,0.0109004,0.0413805
9517,11715,107,4,0.0119586,0.0486794
9518,13398,107,4,0.0122142,0.0546665
9519,15321,107,4,0.0138471,0.254698
9520,17521,107,4,0.0149159,0.38762
9521,20036,107,4,0.0143479,0.245876
9522,22913,107,4,0.0153156,0.367333
9523,26203,107,4,0.0149769,0.269873
9524,29965,107,4,0.016519,0.304109
9525,34267,107,4,0.0193151,1.04928
9526,39186,107,4,0.0174517,0.545917
9527,44812,107,4,0.0174933,0.315455
9528,51246,107,4,0.0171813,0.219935
9529,58604,107,4,0.0191861,0.280993
9530,67018,107,4,0.019601,0.379378
9531,76640,107,4,0.0212548,0.254651
9532,87643,107,4,0.0217751,0.406856
9533,100226,107,4,0.0238672,0.375398
9534,114616,107,4,0.0258938,0.485936
9535,131072,107,4,0.0271467,0.152249
9536,2048,122,4,0.00923431,0.0484151
9537,2342,122,4,0.00913444,0.0369227
9538,2678,122,4,0.00965184,0.0563301
9539,3063,122,4,0.00952979,0.0536422
9540,3503,122,4,0.00991476,0.0691393
9541,4005,122,4,0.0119681,0.0434904
9542,4581,122,4,0.0117474,0.0422834
9543,5238,122,4,0.0113013,0.105979
9544,5990,122,4,0.0116379,0.057432
9545,6850,122,4,0.0116883,0.0775439
9546,7834,122,4,0.0126498,0.0435381
9547,8958,122,4,0.0131941,0.064557
9548,10245,122,4,0.0133695,0.050229
9549,11715,122,4,0.0131343,0.0368348
9550,13398,122,4,0.014447,0.0673896
9551,15321,122,4,0.0148769,0.0637693
9552,17521,122,4,0.016559,0.217606
9553,20036,122,4,0.0179102,0.351675
9554,22913,122,4,0.0178098,0.356306
9555,26203,122,4,0.0177527,0.24978
9556,29965,122,4,0.0195493,0.3505
9557,34267,122,4,0.0185459,0.330992
9558,39186,122,4,0.0214029,0.355566
9559,44812,122,4,0.0203738,0.412639
9560,51246,122,4,0.0238967,0.438786
9561,58604,122,4,0.0219703,0.3382
9562,67018,122,4,0.0227099,0.370073
9563,76640,122,4,0.0224498,0.291572
9564,87643,122,4,0.0242955,0.155065
9565,100226,122,4,0.0266523,0.371761
9566,114616,122,4,0.0283049,0.184491
9567,131072,122,4,0.0323443,0.180704
9568,2048,140,4,0.0126797,0.0279784
9569,2342,140,4,0.0130239,0.025824
9570,2678,140,4,0.0132838,0.0239148
9571,3063,140,4,0.0134514,0.0327611
9572,3503,140,4,0.0142324,0.0527971
9573,4005,140,4,0.0153512,0.0467272
9574,4581,140,4,0.0156334,0.0481333
9575,5238,140,4,0.0158459,0.0240101
9576,5990,140,4,0.0159694,0.0380677
9577,6850,140,4,0.0163269,0.0281329
9578,7834,140,4,0.0165315,0.0285152
9579,8958,140,4,0.0188349,0.0311217
9580,10245,140,4,0.0192421,0.0242161
9581,11715,140,4,0.0199067,0.0306964
9582,13398,140,4,0.0205006,0.0316337
9583,15321,140,4,0.0220621,0.0393885
9584,17521,140,4,0.0251994,0.136232
9585,20036,140,4,0.028895,0.485718
9586,22913,140,4,0.0284552,0.285769
9587,26203,140,4,0.0283663,0.198231
9588,29965,140,4,0.028347,0.342306
9589,34267,140,4,0.0292182,0.367796
9590,39186,140,4,0.0285406,0.208946
9591,44812,140,4,0.0309808,0.228079
9592,51246,140,4,0.0330774,0.313017
9593,58604,140,4,0.0311052,0.128627
9594,67018,140,4,0.0338199,0.265161
9595,76640,140,4,0.0336426,0.133678
9596,87643,140,4,0.03654,0.0993276
9597,100226,140,4,0.0379072,0.0950822
9598,114616,140,4,0.0438446,0.14187
9599,131072,140,4,0.0428804,0.105345
9600,2048,160,4,0.0128245,0.0386294
9601,2342,160,4,0.0147482,0.0277155
9602,2678,160,4,0.0148773,0.035109
9603,3063,160,4,0.0149066,0.0243078
9604,3503,160,4,0.016194,0.0499628
9605,4005,160,4,0.0157827,0.0547777
9606,4581,160,4,0.0177828,0.0415196
9607,5238,160,4,0.0177467,0.0312868
9608,5990,160,4,0.0179886,0.0276602
9609,6850,160,4,0.0184719,0.0248849
9610,7834,160,4,0.018718,0.0468505
9611,8958,160,4,0.0216505,0.0511934
9612,10245,160,4,0.0214633,0.0243478
9613,11715,160,4,0.022153,0.0388956
9614,13398,160,4,0.0235116,0.0535884
9615,15321,160,4,0.0233866,0.0386605
9616,17521,160,4,0.0280116,0.126787
9617,20036,160,4,0.0283117,0.137646
9618,22913,160,4,0.0309681,0.464052
9619,26203,160,4,0.0316056,0.409956
9620,29965,160,4,0.0317755,0.459595
9621,34267,160,4,0.0317185,0.195701
9622,39186,160,4,0.0316313,0.222473
9623,44812,160,4,0.0325863,0.18457
9624,51246,160,4,0.0341232,0.161285
9625,58604,160,4,0.0354248,0.115121
9626,67018,160,4,0.0368693,0.161668
9627,76640,160,4,0.0369687,0.160781
9628,87643,160,4,0.0396464,0.0927289
9629,100226,160,4,0.0424891,0.130177
9630,114616,160,4,0.0427449,0.124639
9631,131072,160,4,0.0475717,0.158064
9632,2048,183,4,0.0153585,0.030029
9633,2342,183,4,0.0176318,0.0200209
9634,2678,183,4,0.0179129,0.0362194
9635,3063,183,4,0.0179206,0.0239717
9636,3503,183,4,0.0180655,0.0226808
9637,4005,183,4,0.0181333,0.0157881
9638,4581,183,4,0.0208815,0.0188921
9639,5238,183,4,0.0213088,0.0313755
9640,5990,183,4,0.0212552,0.0194748
9641,6850,183,4,0.0215861,0.0243848
9642,7834,183,4,0.0223385,0.0535646
9643,8958,183,4,0.0247613,0.0315595
9644,10245,183,4,0.0253705,0.028835
9645,11715,183,4,0.0260589,0.040676
9646,13398,183,4,0.0261935,0.0183774
9647,15321,183,4,0.026971,0.0211023
9648,17521,183,4,0.0319936,0.120329
9649,20036,183,4,0.0323808,0.123708
9650,22913,183,4,0.0343132,0.240829
9651,26203,183,4,0.0333333,0.117885
9652,29965,183,4,0.0342616,0.184304
9653,34267,183,4,0.0347201,0.120908
9654,39186,183,4,0.0360593,0.171709
9655,44812,183,4,0.0363179,0.122272
9656,51246,183,4,0.0379483,0.101189
9657,58604,183,4,0.03907,0.107423
9658,67018,183,4,0.0411638,0.149903
9659,76640,183,4,0.0415173,0.0931209
9660,87643,183,4,0.044697,0.0858368
9661,100226,183,4,0.0469783,0.0814035
9662,114616,183,4,0.0491818,0.111982
9663,131072,183,4,0.0520419,0.111185
9664,2048,209,4,0.0174594,0.0170946
9665,2342,209,4,0.0202938,0.0162727
9666,2678,209,4,0.0203705,0.0147356
9667,3063,209,4,0.0204265,0.0139575
9668,3503,209,4,0.0207721,0.013505
9669,4005,209,4,0.0208164,0.0114183
9670,4581,209,4,0.0242004,0.0138947
9671,5238,209,4,0.0246017,0.0129041
9672,5990,209,4,0.0249544,0.0115295
9673,6850,209,4,0.0253772,0.0107317
9674,7834,209,4,0.0259961,0.00704978
9675,8958,209,4,0.0289098,0.0128128
9676,10245,209,4,0.0294392,0.0119294
9677,11715,209,4,0.0298321,0.00996889
9678,13398,209,4,0.0306515,0.0108269
9679,15321,209,4,0.0310872,0.0129606
9680,17521,209,4,0.036718,0.0997261
9681,20036,209,4,0.0372048,0.104118
9682,22913,209,4,0.037856,0.161236
9683,26203,209,4,0.0385894,0.161075
9684,29965,209,4,0.0383159,0.100613
9685,34267,209,4,0.0397232,0.105058
9686,39186,209,4,0.0402692,0.0950397
9687,44812,209,4,0.0413372,0.115001
9688,51246,209,4,0.0438715,0.0851359
9689,58604,209,4,0.0451594,0.135015
9690,67018,209,4,0.046847,0.133667
9691,76640,209,4,0.0473525,0.0835806
9692,87643,209,4,0.0508689,0.0980662
9693,100226,209,4,0.0533086,0.0663389
9694,114616,209,4,0.0552737,0.102038
9695,131072,209,4,0.0586912,0.0956265
9696,2048,239,4,0.0206756,0.0168409
9697,2342,239,4,0.024424,0.00952989
9698,2678,239,4,0.0242699,0.0111438
9699,3063,239,4,0.0250768,0.00865454
9700,3503,239,4,0.02511,0.012744
9701,4005,239,4,0.0256728,0.00729593
9702,4581,239,4,0.0305349,0.0124242
9703,5238,239,4,0.0314223,0.00983806
9704,5990,239,4,0.0317425,0.010467
9705,6850,239,4,0.0322768,0.00802294
9706,7834,239,4,0.0326674,0.00987352
9707,8958,239,4,0.0362825,0.0099151
9708,10245,239,4,0.0369077,0.00985004
9709,11715,239,4,0.037619,0.00927191
9710,13398,239,4,0.0383791,0.00952128
9711,15321,239,4,0.0391871,0.00967943
9712,17521,239,4,0.0438866,0.0763841
9713,20036,239,4,0.0442232,0.0810247
9714,22913,239,4,0.0448825,0.0918732
9715,26203,239,4,0.0464661,0.0806248
9716,29965,239,4,0.047271,0.0813118
9717,34267,239,4,0.0486465,0.123824
9718,39186,239,4,0.0487856,0.0751283
9719,44812,239,4,0.0498798,0.117297
9720,51246,239,4,0.0518465,0.0693153
9721,58604,239,4,0.0547265,0.109783
9722,67018,239,4,0.0552779,0.0693108
9723,76640,239,4,0.0572974,0.100624
9724,87643,239,4,0.0599091,0.0583253
9725,100226,239,4,0.0639336,0.0614072
9726,114616,239,4,0.0647826,0.0561931
9727,131072,239,4,0.0689939,0.0525257
9728,2048,274,4,0.0253332,0.0157716
9729,2342,274,4,0.0298186,0.00988068
9730,2678,274,4,0.0300857,0.00937942
9731,3063,274,4,0.0304127,0.00945419
9732,3503,274,4,0.0307408,0.0097138
9733,4005,274,4,0.0308389,0.00704441
9734,4581,274,4,0.0358217,0.00984376
9735,5238,274,4,0.0361042,0.011172
9736,5990,274,4,0.0367498,0.0050001
9737,6850,274,4,0.0372163,0.00625262
9738,7834,274,4,0.0379835,0.00761068
9739,8958,274,4,0.0427336,0.00997665
9740,10245,274,4,0.0439791,0.00916958
9741,11715,274,4,0.0442011,0.00915871
9742,13398,274,4,0.0451904,0.00891553
9743,15321,274,4,0.047228,0.0081395
9744,17521,274,4,0.0559499,0.0692856
9745,20036,274,4,0.0588256,0.0666879
9746,22913,274,4,0.0615229,0.0659406
9747,26203,274,4,0.064688,0.0609996
9748,29965,274,4,0.0660316,0.0940398
9749,34267,274,4,0.0670359,0.0922523
9750,39186,274,4,0.067921,0.0886166
9751,44812,274,4,0.0707181,0.0836616
9752,51246,274,4,0.0736161,0.0739423
9753,58604,274,4,0.0758101,0.0790012
9754,67018,274,4,0.0780778,0.0743464
9755,76640,274,4,0.0808005,0.0731099
9756,87643,274,4,0.0855634,0.0412181
9757,100226,274,4,0.0886338,0.0618679
9758,114616,274,4,0.091346,0.0599013
9759,131072,274,4,0.0970839,0.0354649
9760,2048,313,4,0.0286607,0.0119292
9761,2342,313,4,0.034014,0.00959656
9762,2678,313,4,0.0340273,0.0112166
9763,3063,313,4,0.0340269,0.00972229
9764,3503,313,4,0.0347036,0.00839509
9765,4005,313,4,0.0347398,0.00539495
9766,4581,313,4,0.0403754,0.00986754
9767,5238,313,4,0.0412194,0.0197201
9768,5990,313,4,0.0415679,0.00998022
9769,6850,313,4,0.0419189,0.00944245
9770,7834,313,4,0.0423882,0.00898852
9771,8958,313,4,0.048207,0.00899838
9772,10245,313,4,0.0499022,0.0096829
9773,11715,313,4,0.0500097,0.00981217
9774,13398,313,4,0.0514714,0.00960126
9775,15321,313,4,0.0527032,0.00981688
9776,17521,313,4,0.060718,0.0687776
9777,20036,313,4,0.0626529,0.0672491
9778,22913,313,4,0.0652695,0.060972
9779,26203,313,4,0.0686852,0.0538404
9780,29965,313,4,0.0692016,0.0573535
9781,34267,313,4,0.0715857,0.0535815
9782,39186,313,4,0.0723064,0.0492936
9783,44812,313,4,0.0749727,0.0479013
9784,51246,313,4,0.0778551,0.0665681
9785,58604,313,4,0.080196,0.07357
9786,67018,313,4,0.0822073,0.0625777
9787,76640,313,4,0.0853281,0.0467423
9788,87643,313,4,0.0910578,0.0452046
9789,100226,313,4,0.096074,0.0629735
9790,114616,313,4,0.0999571,0.0337944
9791,131072,313,4,0.106529,0.0349364
9792,2048,358,4,0.0345444,0.0148842
9793,2342,358,4,0.0401133,0.0117358
9794,2678,358,4,0.0410413,0.00965111
9795,3063,358,4,0.0409399,0.00979669
9796,3503,358,4,0.0412434,0.0103919
9797,4005,358,4,0.0418578,0.00988758
9798,4581,358,4,0.04779,0.0131448
9799,5238,358,4,0.0485354,0.00980758
9800,5990,358,4,0.049372,0.00939453
9801,6850,358,4,0.0500804,0.00734468
9802,7834,358,4,0.0505919,0.00986389
9803,8958,358,4,0.0583045,0.00827012
9804,10245,358,4,0.0589383,0.0356056
9805,11715,358,4,0.0590586,0.011148
9806,13398,358,4,0.0598893,0.00988468
9807,15321,358,4,0.0618725,0.00958153
9808,17521,358,4,0.0696869,0.0466054
9809,20036,358,4,0.0713421,0.0483071
9810,22913,358,4,0.0733704,0.0466519
9811,26203,358,4,0.0772779,0.045632
9812,29965,358,4,0.0779668,0.0704366
9813,34267,358,4,0.0802964,0.0699623
9814,39186,358,4,0.0810121,0.0673955
9815,44812,358,4,0.0824302,0.04245
9816,51246,358,4,0.0863067,0.064208
9817,58604,358,4,0.0894507,0.0396164
9818,67018,358,4,0.0923904,0.0620178
9819,76640,358,4,0.0935617,0.0368176
9820,87643,358,4,0.0988882,0.0580259
9821,100226,358,4,0.103541,0.0322085
9822,114616,358,4,0.106129,0.051534
9823,131072,358,4,0.113519,0.0309456
9824,2048,409,4,0.0438026,0.00980722
9825,2342,409,4,0.0512089,0.00688051
9826,2678,409,4,0.0520111,0.00304533
9827,3063,409,4,0.0521112,0.00593121
9828,3503,409,4,0.0526564,0.00942978
9829,4005,409,4,0.0531728,0.00754823
9830,4581,409,4,0.0611927,0.00974916
9831,5238,409,4,0.0621228,0.00727393
9832,5990,409,4,0.0626287,0.00629227
9833,6850,409,4,0.063235,0.0085401
9834,7834,409,4,0.0642766,0.00215711
9835,8958,409,4,0.0732654,0.00998433
9836,10245,409,4,0.074192,0.00782145
9837,11715,409,4,0.075381,0.00680777
9838,13398,409,4,0.0770535,0.00311714
9839,15321,409,4,0.0788913,0.00364811
9840,17521,409,4,0.089298,0.0385974
9841,20036,409,4,0.092349,0.0361941
9842,22913,409,4,0.0958023,0.0351412
9843,26203,409,4,0.101011,0.0343478
9844,29965,409,4,0.101803,0.0370927
9845,34267,409,4,0.105711,0.052816
9846,39186,409,4,0.105432,0.0354094
9847,44812,409,4,0.109227,0.0514933
9848,51246,409,4,0.113093,0.051506
9849,58604,409,4,0.116597,0.0486944
9850,67018,409,4,0.120415,0.0482144
9851,76640,409,4,0.123962,0.0291044
9852,87643,409,4,0.129557,0.0405979
9853,100226,409,4,0.136916,0.0393685
9854,114616,409,4,0.13983,0.0384597
9855,131072,409,4,0.148192,0.022457
9856,2048,468,4,0.0496015,0.00972805
9857,2342,468,4,0.0562482,0.00979579
9858,2678,468,4,0.0587403,0.0102879
9859,3063,468,4,0.0584974,0.00649326
9860,3503,468,4,0.0589677,0.00551686
9861,4005,468,4,0.0595298,0.00819549
9862,4581,468,4,0.0689381,0.0089365
9863,5238,468,4,0.0700171,0.00755708
9864,5990,468,4,0.0707385,0.00734649
9865,6850,468,4,0.072199,0.00633883
9866,7834,468,4,0.0728821,0.00321092
9867,8958,468,4,0.0817584,0.00722167
9868,10245,468,4,0.0837986,0.00715843
9869,11715,468,4,0.0844873,0.00937638
9870,13398,468,4,0.086447,0.00384104
9871,15321,468,4,0.0876273,0.00481338
9872,17521,468,4,0.0989681,0.0335826
9873,20036,468,4,0.100842,0.0330244
9874,22913,468,4,0.10408,0.0617529
9875,26203,468,4,0.108287,0.0315187
9876,29965,468,4,0.108842,0.0364709
9877,34267,468,4,0.111558,0.0501703
9878,39186,468,4,0.114044,0.0421937
9879,44812,468,4,0.115989,0.0337702
9880,51246,468,4,0.119426,0.0325454
9881,58604,468,4,0.124057,0.0300004
9882,67018,468,4,0.129707,0.0413048
9883,76640,468,4,0.130727,0.0253241
9884,87643,468,4,0.137519,0.0368943
9885,100226,468,4,0.143918,0.0260721
9886,114616,468,4,0.148901,0.0388148
9887,131072,468,4,0.158038,0.0211996
9888,2048,535,4,0.0622248,0.00912276
9889,2342,535,4,0.067634,0.00996854
9890,2678,535,4,0.0718303,0.00581884
9891,3063,535,4,0.072078,0.00767296
9892,3503,535,4,0.0737436,0.0086092
9893,4005,535,4,0.0742831,0.00966426
9894,4581,535,4,0.0843022,0.0095701
9895,5238,535,4,0.0856576,0.00942791
9896,5990,535,4,0.086747,0.00906779
9897,6850,535,4,0.0882456,0.00409693
9898,7834,535,4,0.0894508,0.00823733
9899,8958,535,4,0.1053,0.0580873
9900,10245,535,4,0.109162,0.0829344
9901,11715,535,4,0.113984,0.0941483
9902,13398,535,4,0.121616,0.0856698
9903,15321,535,4,0.122117,0.0821039
9904,17521,535,4,0.128082,0.0767775
9905,20036,535,4,0.132459,0.0785976
9906,22913,535,4,0.135443,0.0579377
9907,26203,535,4,0.138714,0.0786751
9908,29965,535,4,0.145162,0.0753561
9909,34267,535,4,0.149701,0.0536615
9910,39186,535,4,0.155694,0.0577821
9911,44812,535,4,0.162673,0.0519673
9912,51246,535,4,0.17208,0.0489968
9913,58604,535,4,0.182276,0.0540037
9914,67018,535,4,0.193724,0.0489516
9915,76640,535,4,0.209687,0.0426284
9916,87643,535,4,0.226876,0.0361744
9917,100226,535,4,0.241304,0.0332021
9918,114616,535,4,0.25986,0.0313604
9919,131072,535,4,0.280261,0.0330219
9920,2048,612,4,0.0692156,0.0096499
9921,2342,612,4,0.0758943,0.0105323
9922,2678,612,4,0.0806142,0.00782065
9923,3063,612,4,0.0817724,0.00438861
9924,3503,612,4,0.0827259,0.00979379
9925,4005,612,4,0.0835495,0.00995414
9926,4581,612,4,0.0944082,0.00951694
9927,5238,612,4,0.0974488,0.00647564
9928,5990,612,4,0.0976704,0.00637392
9929,6850,612,4,0.0990823,0.00824582
9930,7834,612,4,0.100613,0.00790232
9931,8958,612,4,0.113503,0.0556996
9932,10245,612,4,0.116294,0.0658207
9933,11715,612,4,0.118717,0.0845816
9934,13398,612,4,0.125453,0.0603963
9935,15321,612,4,0.127436,0.0802549
9936,17521,612,4,0.133314,0.0736445
9937,20036,612,4,0.134289,0.0579147
9938,22913,612,4,0.138994,0.0588691
9939,26203,612,4,0.143465,0.071938
9940,29965,612,4,0.149986,0.0746991
9941,34267,612,4,0.155793,0.0656194
9942,39186,612,4,0.160934,0.062566
9943,44812,612,4,0.168094,0.0634708
9944,51246,612,4,0.180337,0.0571772
9945,58604,612,4,0.188664,0.0522619
9946,67018,612,4,0.20351,0.0493779
9947,76640,612,4,0.220775,0.045012
9948,87643,612,4,0.237838,0.0308875
9949,100226,612,4,0.254958,0.0337568
9950,114616,612,4,0.271161,0.0342101
9951,131072,612,4,0.296177,0.0318922
9952,2048,700,4,0.0814505,0.00496846
9953,2342,700,4,0.0871708,0.00930971
9954,2678,700,4,0.09434,0.00341503
9955,3063,700,4,0.0958586,0.00450349
9956,3503,700,4,0.0960411,0.00726906
9957,4005,700,4,0.0967315,0.00627981
9958,4581,700,4,0.108189,0.00735101
9959,5238,700,4,0.114022,0.00385108
9960,5990,700,4,0.114678,0.00539096
9961,6850,700,4,0.116937,0.00612166
9962,7834,700,4,0.118614,0.00797542
9963,8958,700,4,0.136296,0.0446842
9964,10245,700,4,0.140596,0.0555431
9965,11715,700,4,0.145753,0.0629083
9966,13398,700,4,0.155755,0.0478631
9967,15321,700,4,0.157607,0.0468183
9968,17521,700,4,0.163482,0.0490909
9969,20036,700,4,0.166702,0.0467626
9970,22913,700,4,0.173611,0.0414249
9971,26203,700,4,0.179964,0.0422884
9972,29965,700,4,0.186465,0.0524311
9973,34267,700,4,0.193953,0.036398
9974,39186,700,4,0.202266,0.0352765
9975,44812,700,4,0.210887,0.0343936
9976,51246,700,4,0.224693,0.0400854
9977,58604,700,4,0.23407,0.0342814
9978,67018,700,4,0.249301,0.028627
9979,76640,700,4,0.275204,0.0345899
9980,87643,700,4,0.291673,0.0265577
9981,100226,700,4,0.309814,0.0269891
9982,114616,700,4,0.334874,0.0199443
9983,131072,700,4,0.375199,0.111675
9984,2048,801,4,0.0959677,0.0077866
9985,2342,801,4,0.102123,0.00501837
9986,2678,801,4,0.109614,0.00320767
9987,3063,801,4,0.112732,0.00982093
9988,3503,801,4,0.114837,0.00948019
9989,4005,801,4,0.115559,0.0078273
9990,4581,801,4,0.127067,0.00194864
9991,5238,801,4,0.132972,0.00647762
9992,5990,801,4,0.134264,0.00616675
9993,6850,801,4,0.137013,0.00530496
9994,7834,801,4,0.139648,0.00372944
9995,8958,801,4,0.161298,0.0323238
9996,10245,801,4,0.169726,0.0373334
9997,11715,801,4,0.17455,0.0456815
9998,13398,801,4,0.188656,0.0428804
9999,15321,801,4,0.188732,0.0332627
10000,17521,801,4,0.196859,0.0433578
10001,20036,801,4,0.201597,0.0383192
10002,22913,801,4,0.20695,0.0431656
10003,26203,801,4,0.214382,0.0454701
10004,29965,801,4,0.217998,0.0402117
10005,34267,801,4,0.225558,0.0278774
10006,39186,801,4,0.233924,0.0306212
10007,44812,801,4,0.245981,0.026905
10008,51246,801,4,0.263517,0.0355684
10009,58604,801,4,0.276904,0.0249607
10010,67018,801,4,0.292026,0.0240487
10011,76640,801,4,0.32022,0.0295064
10012,87643,801,4,0.349224,0.0656628
10013,100226,801,4,0.3725,0.0143497
10014,114616,801,4,0.397813,0.0139374
10015,131072,801,4,0.432432,0.0120522
10016,2048,916,4,0.112499,0.00576481
10017,2342,916,4,0.11936,0.00284903
10018,2678,916,4,0.126121,0.00460668
10019,3063,916,4,0.132374,0.00676235
10020,3503,916,4,0.134587,0.00384363
10021,4005,916,4,0.136069,0.00341264
10022,4581,916,4,0.147529,0.00459088
10023,5238,916,4,0.15546,0.00479183
10024,5990,916,4,0.157036,0.005323
10025,6850,916,4,0.161618,0.00604282
10026,7834,916,4,0.163825,0.00563469
10027,8958,916,4,0.193507,0.0167895
10028,10245,916,4,0.20026,0.0218155
10029,11715,916,4,0.205225,0.0377803
10030,13398,916,4,0.22171,0.0321345
10031,15321,916,4,0.222203,0.0248809
10032,17521,916,4,0.231871,0.0232643
10033,20036,916,4,0.233131,0.022311
10034,22913,916,4,0.241065,0.0243472
10035,26203,916,4,0.249158,0.0234154
10036,29965,916,4,0.259838,0.0247844
10037,34267,916,4,0.268223,0.0245835
10038,39186,916,4,0.274549,0.027384
10039,44812,916,4,0.303873,0.159658
10040,51246,916,4,0.3034,0.025365
10041,58604,916,4,0.320428,0.0273175
10042,67018,916,4,0.343214,0.0235149
10043,76640,916,4,0.3739,0.0175646
10044,87643,916,4,0.40064,0.0165837
10045,100226,916,4,0.434137,0.0174548
10046,114616,916,4,0.463285,0.00980294
10047,131072,916,4,0.502612,0.0106394
10048,2048,1047,4,0.127668,0.0068741
10049,2342,1047,4,0.136059,0.00902212
10050,2678,1047,4,0.143769,0.00555931
10051,3063,1047,4,0.150529,0.00712003
10052,3503,1047,4,0.152476,0.00259025
10053,4005,1047,4,0.153961,0.00324991
10054,4581,1047,4,0.166522,0.0631351
10055,5238,1047,4,0.186992,0.0689228
10056,5990,1047,4,0.199379,0.0963139
10057,6850,1047,4,0.21104,0.0712938
10058,7834,1047,4,0.212394,0.0634396
10059,8958,1047,4,0.222367,0.0871427
10060,10245,1047,4,0.227144,0.0714521
10061,11715,1047,4,0.236276,0.083046
10062,13398,1047,4,0.243075,0.0658322
10063,15321,1047,4,0.252082,0.0593292
10064,17521,1047,4,0.275039,0.107693
10065,20036,1047,4,0.274179,0.0590457
10066,22913,1047,4,0.294571,0.0572784
10067,26203,1047,4,0.308056,0.0501388
10068,29965,1047,4,0.331408,0.0523532
10069,34267,1047,4,0.350253,0.0469973
10070,39186,1047,4,0.381036,0.0485381
10071,44812,1047,4,0.402286,0.0444581
10072,51246,1047,4,0.429581,0.0368052
10073,58604,1047,4,0.45905,0.0426731
10074,67018,1047,4,0.497256,0.037064
10075,76640,1047,4,0.552688,0.0324196
10076,87643,1047,4,0.602734,0.0282692
10077,100226,1047,4,0.677454,0.0205683
10078,114616,1047,4,0.752434,0.017166
10079,131072,1047,4,0.841803,0.0195175
10080,2048,1197,4,0.144149,0.0042413
10081,2342,1197,4,0.156424,0.00921741
10082,2678,1197,4,0.163772,0.00233447
10083,3063,1197,4,0.173309,0.00468131
10084,3503,1197,4,0.200691,0.141817
10085,4005,1197,4,0.177607,0.00262173
10086,4581,1197,4,0.188112,0.055647
10087,5238,1197,4,0.213271,0.0645276
10088,5990,1197,4,0.223763,0.0686195
10089,6850,1197,4,0.234115,0.0632681
10090,7834,1197,4,0.240765,0.0637938
10091,8958,1197,4,0.251128,0.0747987
10092,10245,1197,4,0.257913,0.0513226
10093,11715,1197,4,0.264358,0.0533627
10094,13398,1197,4,0.278293,0.0580971
10095,15321,1197,4,0.286095,0.0514047
10096,17521,1197,4,0.30005,0.0552118
10097,20036,1197,4,0.310471,0.0532641
10098,22913,1197,4,0.332199,0.0460818
10099,26203,1197,4,0.350814,0.0540117
10100,29965,1197,4,0.372687,0.0422658
10101,34267,1197,4,0.397914,0.0418511
10102,39186,1197,4,0.431146,0.0347014
10103,44812,1197,4,0.453781,0.0315512
10104,51246,1197,4,0.487125,0.0290787
10105,58604,1197,4,0.523692,0.0298852
10106,67018,1197,4,0.579065,0.0499809
10107,76640,1197,4,0.623531,0.024879
10108,87643,1197,4,0.692357,0.0181343
10109,100226,1197,4,0.773695,0.0203688
10110,114616,1197,4,0.861076,0.016726
10111,131072,1197,4,0.957088,0.0128836
10112,2048,1369,4,0.162441,0.00542696
10113,2342,1369,4,0.176234,0.00980429
10114,2678,1369,4,0.185107,0.0094324
10115,3063,1369,4,0.193545,0.00515201
10116,3503,1369,4,0.202571,0.00895095
10117,4005,1369,4,0.205518,0.0089851
10118,4581,1369,4,0.213433,0.045997
10119,5238,1369,4,0.236756,0.0491733
10120,5990,1369,4,0.249484,0.0526385
10121,6850,1369,4,0.270121,0.0459235
10122,7834,1369,4,0.278206,0.0519354
10123,8958,1369,4,0.289283,0.0434678
10124,10245,1369,4,0.296075,0.0563874
10125,11715,1369,4,0.30459,0.0491122
10126,13398,1369,4,0.316118,0.0398852
10127,15321,1369,4,0.343779,0.135258
10128,17521,1369,4,0.34221,0.0332116
10129,20036,1369,4,0.355619,0.0344998
10130,22913,1369,4,0.377438,0.0282614
10131,26203,1369,4,0.402798,0.0302104
10132,29965,1369,4,0.429788,0.03144
10133,34267,1369,4,0.456542,0.0246565
10134,39186,1369,4,0.489138,0.0240475
10135,44812,1369,4,0.516033,0.0269129
10136,51246,1369,4,0.55991,0.0311806
10137,58604,1369,4,0.607036,0.0282007
10138,67018,1369,4,0.654524,0.0205809
10139,76640,1369,4,0.721975,0.0181035
10140,87643,1369,4,0.794498,0.0183613
10141,100226,1369,4,0.866266,0.0150226
10142,114616,1369,4,0.960904,0.0154909
10143,131072,1369,4,1.08365,0.0132869
10144,2048,1566,4,0.187111,0.00585236
10145,2342,1566,4,0.201775,0.00455688
10146,2678,1566,4,0.213992,0.00764009
10147,3063,1566,4,0.223611,0.00324959
10148,3503,1566,4,0.235587,0.00387253
10149,4005,1566,4,0.238172,0.00344829
10150,4581,1566,4,0.252808,0.0324389
10151,5238,1566,4,0.272082,0.036616
10152,5990,1566,4,0.29758,0.0380638
10153,6850,1566,4,0.318317,0.0319535
10154,7834,1566,4,0.32805,0.0349073
10155,8958,1566,4,0.34122,0.0263805
10156,10245,1566,4,0.349114,0.0266344
10157,11715,1566,4,0.361008,0.0248161
10158,13398,1566,4,0.374498,0.0244166
10159,15321,1566,4,0.391277,0.0227156
10160,17521,1566,4,0.406786,0.0226361
10161,20036,1566,4,0.422725,0.0200556
10162,22913,1566,4,0.451856,0.0188978
10163,26203,1566,4,0.477869,0.0211957
