m,n,k,avg,std
188,511,4096,127,0.0201337,0.0235868
189,1023,4096,127,0.0376004,0.0244393
190,2047,4096,127,0.0832888,0.0162076
191,4096,4096,127,0.212892,0.00952177
192,32,32,256,0.000159594,0.141986
193,63,32,256,0.00031403,0.12451
194,127,32,256,9.71016e-05,0.237045
195,256,32,256,0.000216311,0.16037
196,511,32,256,0.000506242,0.123972
197,1023,32,256,0.00108461,0.0616636
198,2047,32,256,0.0021878,0.0223965
199,4096,32,256,0.00651666,0.0381103
200,32,63,256,0.000169795,0.0765501
201,63,63,256,0.000354031,0.114653
202,127,63,256,0.000158825,0.117724
203,256,63,256,0.000344088,0.103781
204,511,63,256,0.000741196,0.0835166
205,1023,63,256,0.00150222,0.0356335
206,2047,63,256,0.0031439,0.0365073
207,4096,63,256,0.00973516,0.035526
208,32,127,256,0.000357987,0.145044
209,63,127,256,0.000650553,0.0456884
210,127,127,256,0.000506086,0.116064
211,256,127,256,0.000978338,0.0294106
212,511,127,256,0.00196487,0.0421473
213,1023,127,256,0.00380862,0.0509926
214,2047,127,256,0.0086864,0.0319836
215,4096,127,256,0.0204806,0.026221
216,32,256,256,0.000677378,0.0598507
217,63,256,256,0.00147922,0.0454174
218,127,256,256,0.000798881,0.0555122
219,256,256,256,0.00151233,0.0505801
220,511,256,256,0.00280473,0.0403407
221,1023,256,256,0.00535807,0.027643
222,2047,256,256,0.0125093,0.0363168
223,4096,256,256,0.0290064,0.0246346
224,32,511,256,0.00174395,0.0722272
225,63,511,256,0.00304261,0.0343559
226,127,511,256,0.0015629,0.062085
227,256,511,256,0.00256553,0.0384517
228,511,511,256,0.0051853,0.0395175
229,1023,511,256,0.0101786,0.0323949
230,2047,511,256,0.0224251,0.0306251
231,4096,511,256,0.0508107,0.0161229
232,32,1023,256,0.00328713,0.0394457
233,63,1023,256,0.0060354,0.0298812
234,127,1023,256,0.00293105,0.0362792
235,256,1023,256,0.0049278,0.0383129
236,511,1023,256,0.00997375,0.025637
237,1023,1023,256,0.0191121,0.0231725
238,2047,1023,256,0.0414137,0.0214225
239,4096,1023,256,0.0929605,0.0180885
240,32,2047,256,0.00668865,0.0379635
241,63,2047,256,0.0121184,0.0328363
242,127,2047,256,0.00553989,0.0310098
243,256,2047,256,0.00938423,0.0258372
244,511,2047,256,0.0186046,0.0220436
245,1023,2047,256,0.0358159,0.0200145
246,2047,2047,256,0.0792599,0.0135727
247,4096,2047,256,0.174557,0.0114029
248,32,4096,256,0.0127741,0.0306167
249,63,4096,256,0.0238001,0.0274521
250,127,4096,256,0.011027,0.0330815
251,256,4096,256,0.0182663,0.0226251
252,511,4096,256,0.0364454,0.0210902
253,1023,4096,256,0.0707626,0.0156897
254,2047,4096,256,0.155019,0.0132816
255,4096,4096,256,0.34239,0.00327532
256,32,32,511,0.000302654,0.109455
257,63,32,511,0.000101753,0.114671
258,127,32,511,0.000215197,0.148014
259,256,32,511,0.000599653,0.0867433
260,511,32,511,0.00107256,0.0602573
261,1023,32,511,0.00207427,0.0311643
262,2047,32,511,0.004952,0.0287472
263,4096,32,511,0.0141181,0.0282606
264,32,63,511,0.000350714,0.0924659
265,63,63,511,0.000179347,0.0885263
266,127,63,511,0.000369839,0.116395
267,256,63,511,0.00078239,0.0560276
268,511,63,511,0.0015154,0.060622
269,1023,63,511,0.00319208,0.0365323
270,2047,63,511,0.00695637,0.0382732
271,4096,63,511,0.0196951,0.0262071
272,32,127,511,0.000704933,0.0511239
273,63,127,511,0.000380944,0.108512
274,127,127,511,0.00109231,0.0651235
275,256,127,511,0.00230164,0.0355137
276,511,127,511,0.00402447,0.0454321
277,1023,127,511,0.0083124,0.0360766
278,2047,127,511,0.0190328,0.0331287
279,4096,127,511,0.0450949,0.0205122
280,32,256,511,0.00148772,0.0462978
281,63,256,511,0.000804865,0.0539185
282,127,256,511,0.00176085,0.0471827
283,256,256,511,0.00335904,0.0363206
284,511,256,511,0.0060544,0.0394785
285,1023,256,511,0.0121053,0.0341133
286,2047,256,511,0.0275099,0.0224526
287,4096,256,511,0.0666124,0.00921477
288,32,511,511,0.00311588,0.0278878
289,63,511,511,0.00173808,0.0347104
290,127,511,511,0.00334344,0.0427782
291,256,511,511,0.00605635,0.0411802
292,511,511,511,0.0111012,0.0300454
293,1023,511,511,0.0221577,0.0293176
294,2047,511,511,0.0495431,0.0198247
295,4096,511,511,0.122167,0.0130793
296,32,1023,511,0.00635786,0.0324524
297,63,1023,511,0.0033673,0.0418713
298,127,1023,511,0.00630019,0.0296464
299,256,1023,511,0.0113528,0.0352417
300,511,1023,511,0.0211972,0.0216952
301,1023,1023,511,0.0415463,0.022572
302,2047,1023,511,0.0924759,0.0162461
303,4096,1023,511,0.232188,0.00728327
304,32,2047,511,0.0124506,0.0320362
305,63,2047,511,0.00655485,0.0382884
306,127,2047,511,0.0123096,0.028692
307,256,2047,511,0.021041,0.0361038
308,511,2047,511,0.0411239,0.025041
309,1023,2047,511,0.0795007,0.0195805
310,2047,2047,511,0.17619,0.00947641
311,4096,2047,511,0.445993,0.0024671
312,32,4096,511,0.0250691,0.0260282
313,63,4096,511,0.0129588,0.0237494
314,127,4096,511,0.0246858,0.0287262
315,256,4096,511,0.040363,0.00942811
316,511,4096,511,0.0804628,0.0189696
317,1023,4096,511,0.154905,0.0110549
318,2047,4096,511,0.34661,0.00949166
319,4096,4096,511,0.872955,0.00175998
320,32,32,1023,0.00010734,0.169295
321,63,32,1023,0.000239754,0.112269
322,127,32,1023,0.00055619,0.0759773
323,256,32,1023,0.00114499,0.0472105
324,511,32,1023,0.00199778,0.0329918
325,1023,32,1023,0.00440858,0.0392728
326,2047,32,1023,0.0116663,0.027866
327,4096,32,1023,0.0285217,0.0263201
328,32,63,1023,0.000215536,0.135846
329,63,63,1023,0.000458087,0.143681
330,127,63,1023,0.000887724,0.0722942
331,256,63,1023,0.00160755,0.0483608
332,511,63,1023,0.00296682,0.0448344
333,1023,63,1023,0.00600127,0.0347947
334,2047,63,1023,0.0161992,0.0264428
335,4096,63,1023,0.0400262,0.0189986
336,32,127,1023,0.000470051,0.105706
337,63,127,1023,0.000840588,0.05563
338,127,127,1023,0.00208607,0.0415529
339,256,127,1023,0.00472951,0.0395156
340,511,127,1023,0.00774746,0.031483
341,1023,127,1023,0.0183014,0.0249864
342,2047,127,1023,0.038063,0.0198165
343,4096,127,1023,0.0846341,0.0168452
344,32,256,1023,0.00097527,0.0399741
345,63,256,1023,0.00161679,0.0362732
346,127,256,1023,0.00332659,0.0378399
347,256,256,1023,0.00684292,0.0308265
348,511,256,1023,0.0117694,0.0236255
349,1023,256,1023,0.0252047,0.0261646
350,2047,256,1023,0.0531734,0.0188348
351,4096,256,1023,0.122924,0.00639641
352,32,511,1023,0.00211808,0.0445273
353,63,511,1023,0.00344047,0.039777
354,127,511,1023,0.00637563,0.0360517
355,256,511,1023,0.0119201,0.0332238
356,511,511,1023,0.02162,0.0213982
357,1023,511,1023,0.0452448,0.0185047
358,2047,511,1023,0.0955413,0.0151833
359,4096,511,1023,0.222457,0.00823723
360,32,1023,1023,0.00469144,0.031637
361,63,1023,1023,0.00691996,0.033501
362,127,1023,1023,0.0124886,0.0242461
363,256,1023,1023,0.0219648,0.0285703
364,511,1023,1023,0.0411352,0.020781
365,1023,1023,1023,0.0832951,0.0183101
366,2047,1023,1023,0.176761,0.0145568
367,4096,1023,1023,0.411531,0.00363554
368,32,2047,1023,0.00930706,0.032259
369,63,2047,1023,0.0140154,0.0316675
370,127,2047,1023,0.0244425,0.0296219
371,256,2047,1023,0.0408883,0.0229442
372,511,2047,1023,0.0782725,0.0145404
373,1023,2047,1023,0.1572,0.00987135
374,2047,2047,1023,0.334497,0.00939368
375,4096,2047,1023,0.783814,0.00479893
376,32,4096,1023,0.0191288,0.027098
377,63,4096,1023,0.0285787,0.00968382
378,127,4096,1023,0.0483306,0.0212648
379,256,4096,1023,0.0791326,0.0200455
380,511,4096,1023,0.153519,0.0129055
381,1023,4096,1023,0.305384,0.00622247
382,2047,4096,1023,0.657717,0.0018156
383,4096,4096,1023,1.53374,0.00101527
384,32,32,2047,0.000284175,0.13817
385,63,32,2047,0.000590618,0.113321
386,127,32,2047,0.00117535,0.0595878
387,256,32,2047,0.00221276,0.0411534
388,511,32,2047,0.00398707,0.0423445
389,1023,32,2047,0.00902043,0.0365179
390,2047,32,2047,0.025205,0.0188448
391,4096,32,2047,0.05735,0.00937798
392,32,63,2047,0.00047634,0.106054
393,63,63,2047,0.000922903,0.0551063
394,127,63,2047,0.0017513,0.051233
395,256,63,2047,0.00319589,0.0404264
396,511,63,2047,0.00615153,0.0333289
397,1023,63,2047,0.0126333,0.0353235
398,2047,63,2047,0.033807,0.0213859
399,4096,63,2047,0.0811104,0.0162643
400,32,127,2047,0.00097283,0.00608626
401,63,127,2047,0.00172064,0.045243
402,127,127,2047,0.00407269,0.0312374
403,256,127,2047,0.00906946,0.00973151
404,511,127,2047,0.0155365,0.0252132
405,1023,127,2047,0.0370766,0.0219226
406,2047,127,2047,0.0755062,0.0096623
407,4096,127,2047,0.166829,0.00672776
408,32,256,2047,0.00215039,0.0593239
409,63,256,2047,0.0036691,0.040056
410,127,256,2047,0.00679022,0.0407683
411,256,256,2047,0.0137555,0.0386454
412,511,256,2047,0.0232869,0.0278205
413,1023,256,2047,0.0509962,0.0207277
414,2047,256,2047,0.105514,0.0155024
415,4096,256,2047,0.244196,0.00996663
416,32,511,2047,0.00509739,0.0457237
417,63,511,2047,0.00821485,0.0307539
418,127,511,2047,0.0131573,0.0327137
419,256,511,2047,0.0239572,0.0239229
420,511,511,2047,0.043386,0.0197477
421,1023,511,2047,0.0896857,0.0157843
422,2047,511,2047,0.187914,0.013617
423,4096,511,2047,0.43136,0.00331199
424,32,1023,2047,0.010405,0.028449
425,63,1023,2047,0.0173587,0.0263926
426,127,1023,2047,0.025804,0.030296
427,256,1023,2047,0.044333,0.0260573
428,511,1023,2047,0.0816659,0.00988132
429,1023,1023,2047,0.166411,0.0170034
430,2047,1023,2047,0.349585,0.00710795
431,4096,1023,2047,0.810219,0.00302843
432,32,2047,2047,0.0206626,0.0238993
433,63,2047,2047,0.0354957,0.017105
434,127,2047,2047,0.0499532,0.0245478
435,256,2047,2047,0.0821917,0.0189716
436,511,2047,2047,0.157199,0.00910061
437,1023,2047,2047,0.312827,0.00841718
438,2047,2047,2047,0.66279,0.00374059
439,4096,2047,2047,1.52211,0.00225184
440,32,4096,2047,0.0412955,0.0242417
441,63,4096,2047,0.0713893,0.0213405
442,127,4096,2047,0.0987922,0.008592
443,256,4096,2047,0.160692,0.00969231
444,511,4096,2047,0.307021,0.00976958
445,1023,4096,2047,0.609967,0.00366612
446,2047,4096,2047,1.29098,0.00268926
447,4096,4096,2047,2.9641,0.00262573
448,32,32,4096,0.00058677,0.0916398
449,63,32,4096,0.00112136,0.0538569
450,127,32,4096,0.0022396,0.0260723
451,256,32,4096,0.00457026,0.0407977
452,511,32,4096,0.00829578,0.0301495
453,1023,32,4096,0.0206588,0.0366043
454,2047,32,4096,0.0527961,0.0190952
455,4096,32,4096,0.116845,0.0153921
456,32,63,4096,0.00104151,0.0572318
457,63,63,4096,0.00191149,0.0530333
458,127,63,4096,0.0035842,0.0484587
459,256,63,4096,0.00683276,0.0478726
460,511,63,4096,0.0126484,0.0242541
461,1023,63,4096,0.0273046,0.0258547
462,2047,63,4096,0.0721536,0.0202379
463,4096,63,4096,0.168996,0.00964797
464,32,127,4096,0.00229395,0.0460872
465,63,127,4096,0.0039394,0.0273816
466,127,127,4096,0.00976787,0.0355026
467,256,127,4096,0.020317,0.0259415
468,511,127,4096,0.0315758,0.0262819
469,1023,127,4096,0.0767077,0.0178913
470,2047,127,4096,0.15257,0.0110686
471,4096,127,4096,0.334229,0.0037609
472,32,256,4096,0.00498226,0.0349955
473,63,256,4096,0.00819686,0.0394901
474,127,256,4096,0.016839,0.0286345
475,256,256,4096,0.0301091,0.0250987
476,511,256,4096,0.0490567,0.0206344
477,1023,256,4096,0.106444,0.00946925
478,2047,256,4096,0.217004,0.0091621
479,4096,256,4096,0.480525,0.00199376
480,32,511,4096,0.010188,0.0313564
481,63,511,4096,0.0169674,0.0317598
482,127,511,4096,0.0332482,0.0315397
483,256,511,4096,0.0537519,0.0173109
484,511,511,4096,0.09281,0.0153915
485,1023,511,4096,0.185183,0.00997311
486,2047,511,4096,0.379781,0.00408297
487,4096,511,4096,0.858195,0.00312006
488,32,1023,4096,0.0201579,0.0288998
489,63,1023,4096,0.0343935,0.0255582
490,127,1023,4096,0.0650483,0.0155851
491,256,1023,4096,0.100778,0.0152545
492,511,1023,4096,0.177067,0.0097608
493,1023,1023,4096,0.345496,0.00613443
494,2047,1023,4096,0.709744,0.00651423
495,4096,1023,4096,1.59812,0.00311386
496,32,2047,4096,0.0405547,0.0230116
497,63,2047,4096,0.0688712,0.0165828
498,127,2047,4096,0.128144,0.0141027
499,256,2047,4096,0.192161,0.00789793
500,511,2047,4096,0.341995,0.00442998
501,1023,2047,4096,0.650264,0.00353088
502,2047,2047,4096,1.33821,0.00392917
503,4096,2047,4096,3.01989,0.00149108
504,32,4096,4096,0.0808679,0.0088273
505,63,4096,4096,0.135469,0.0114621
506,127,4096,4096,0.2546,0.00667202
507,256,4096,4096,0.373991,0.00948298
508,511,4096,4096,0.671323,0.00363142
509,1023,4096,4096,1.26316,0.00268132
510,2047,4096,4096,2.59977,0.00166584
511,4096,4096,4096,5.89058,0.00114596
