nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
34311,27,94,38,3,0,6,1,2,1,32,2,1,0.153727,0.122042
6485,47,42,24,4,8,12,4,4,2,4,32,1,0.532997,0.803952
2773,56,35,22,1,0,0,2,2,1,32,4,1,0.491043,0.128427
30762,43,102,39,1,1,0,1,4,1,32,4,1,1.286723,0.285416
729,18,58,38,3,6,13,2,8,4,1,64,1,0.506729,7.317903
54,21,41,31,0,7,3,1,2,2,16,4,1,0.718537,0.103040
1105,41,74,74,4,3,13,1,2,1,32,2,1,0.996267,0.333804
31767,21,26,76,6,7,2,1,1,4,32,4,1,0.426958,0.130136
10557,91,94,26,1,0,3,4,4,1,4,16,1,2.025471,1.225784
7972,74,31,56,5,6,12,4,1,2,16,8,1,1.195845,0.650005
654,119,19,79,1,3,11,2,1,2,32,4,1,1.487962,0.557894
314,28,46,90,3,3,8,1,2,2,16,4,1,0.198061,0.322356
42309,107,96,104,1,5,5,2,1,1,64,2,1,7.070855,0.907905
46727,28,100,23,0,7,12,1,1,1,64,1,1,1.461567,0.077302
361,54,59,53,1,2,1,4,4,4,1,64,1,7.121466,7.635054
3535,85,30,61,5,9,0,4,2,2,8,16,1,1.730311,1.210916
3154,21,29,45,0,2,12,2,2,4,4,16,1,0.900176,0.404468
569,27,18,16,1,9,6,2,2,1,32,4,1,0.190667,0.070552
890,19,51,25,6,9,4,2,8,2,4,32,1,0.369985,0.344698
32903,64,123,50,3,6,13,1,2,1,32,2,1,0.418077,0.752604
2827,34,99,94,5,7,13,1,2,2,16,4,1,2.019445,0.595818
21270,26,25,21,3,4,6,2,2,2,16,8,1,0.143721,0.157436
2122,23,25,23,4,3,5,4,4,4,2,64,1,0.375276,0.575728
9283,27,17,113,1,5,3,2,1,8,4,16,1,0.484591,0.325079
5410,99,70,101,1,9,2,4,4,4,2,64,1,12.748222,32.125280
41644,66,19,20,5,0,6,2,1,1,64,2,1,0.292857,0.058248
1779,41,40,48,2,5,10,1,1,2,32,2,1,0.840091,0.116323
18402,42,46,91,0,9,6,1,2,4,8,8,1,4.966278,0.603455
23513,16,21,39,3,3,12,1,2,2,16,4,1,0.061437,0.060562
121,120,22,36,6,4,12,4,1,1,16,4,1,0.636792,0.280866
15606,31,74,26,4,9,6,4,8,2,2,64,1,0.921216,1.320348
7688,31,20,47,5,2,9,2,2,4,4,16,1,0.309443,0.337548
12001,84,90,57,2,3,5,2,4,2,8,16,1,6.867982,6.637794
2110,30,77,40,1,9,12,2,8,4,2,64,1,1.972185,1.978898
34335,45,28,43,5,1,5,2,1,1,32,2,1,0.381065,0.099735
27522,121,57,50,5,4,2,4,1,1,16,4,1,2.311887,1.135396
11966,58,65,29,1,7,4,4,4,1,8,16,1,1.469845,0.826093
11895,68,48,17,2,0,10,2,1,1,32,2,1,0.608315,0.075651
8988,21,95,30,5,7,0,1,4,1,16,4,1,0.427104,0.141713
1298,42,50,61,4,7,9,1,1,2,32,2,1,0.640861,0.190116
23973,25,36,32,2,9,4,1,2,2,16,4,1,0.377222,0.102686
3001,58,90,121,4,7,9,2,4,4,4,32,1,5.753813,9.389430
18459,81,35,32,2,0,9,4,2,1,8,8,1,1.297360,0.333618
8059,72,49,42,5,0,9,4,2,2,4,16,1,1.289002,0.972351
5008,25,125,43,1,9,8,2,8,2,4,32,1,1.889734,1.382572
2404,35,71,24,4,5,3,4,4,2,2,32,1,0.595671,1.429453
2367,19,18,34,2,7,3,4,2,4,4,32,1,0.490782,0.263466
6220,56,35,47,0,6,13,4,2,4,4,32,1,3.646970,2.841135
20420,96,18,41,2,7,8,4,1,2,16,8,1,1.232833,0.307370
10614,43,19,116,1,1,3,1,1,4,32,4,1,0.723982,0.185977
44105,35,31,19,4,8,2,1,1,1,64,1,1,0.127496,0.028979
1365,80,34,42,2,9,4,2,1,1,64,2,1,1.374075,0.172006
12309,50,32,62,4,6,3,1,1,2,64,2,1,0.604477,0.189534
1931,38,63,124,0,2,11,2,4,8,2,64,1,12.475778,12.270893
36818,72,19,27,3,0,13,2,1,1,32,2,1,0.090221,0.062523
36998,83,19,59,0,3,10,2,1,1,32,2,1,2.324908,0.181222
10760,118,99,51,5,3,12,2,2,1,32,4,1,4.121098,1.560914
32282,107,64,36,3,8,0,2,2,1,32,4,1,0.440899,0.589989
14396,57,73,18,1,2,9,2,4,1,8,8,1,0.641615,0.351282
4147,23,27,103,6,5,8,1,2,8,4,16,1,0.523655,0.458091
1493,28,21,113,1,1,13,2,2,8,2,32,1,0.947548,0.857930
24304,20,92,33,6,7,6,1,4,1,16,4,1,0.442179,0.142737
1855,16,31,42,6,5,13,2,4,8,2,64,1,0.463472,0.555510
11386,21,95,34,4,0,7,1,2,1,32,2,1,0.345870,0.079493
1570,37,34,22,0,5,11,4,4,2,2,32,1,1.141951,3.198659
9215,28,53,71,4,5,2,1,2,2,16,4,1,0.500807,0.218079
11683,37,73,43,6,0,4,1,2,1,32,2,1,0.708316,0.136541
204,109,29,24,4,9,13,1,1,1,64,1,1,0.385571,0.060739
25379,39,24,33,6,2,10,2,1,2,16,4,1,0.254192,0.122268
22570,17,29,33,6,5,0,2,2,2,16,8,1,0.302759,0.161957
1452,30,79,84,5,0,0,1,1,2,64,2,1,1.350414,0.198954
5628,94,49,20,3,8,7,4,4,1,4,16,1,0.357396,0.872180
16577,106,69,97,3,1,7,2,2,2,8,8,1,1.583220,14.575232
1745,114,65,25,6,8,11,4,2,1,8,8,1,1.381213,0.787327
3946,57,17,57,4,5,7,4,2,4,2,32,1,0.568913,0.819993
16242,19,79,91,0,3,12,1,2,4,8,8,1,3.494598,0.655102
5313,25,47,77,6,1,6,2,4,4,4,32,1,1.160226,1.171905
28897,116,33,67,6,1,2,2,1,2,32,4,1,1.872651,0.427717
15909,84,30,42,5,0,1,4,1,2,8,8,1,0.784797,0.334565
21328,57,24,53,0,7,9,4,1,2,16,8,1,2.327683,0.363921
5012,37,108,25,1,3,8,4,8,2,1,64,1,2.217717,3.321607
18640,28,58,122,4,7,4,1,2,4,16,8,1,1.421145,0.680507
20825,20,96,96,3,9,11,1,4,2,16,8,1,0.494341,0.604172
12882,62,17,19,5,6,10,4,2,2,8,16,1,0.403467,0.306286
16824,117,37,44,6,3,4,4,1,2,8,8,1,1.422296,0.967380
5086,21,79,28,0,3,13,2,4,2,8,16,1,1.796012,0.688248
7904,23,43,21,0,8,9,2,4,1,16,8,1,0.819068,0.208519
3600,105,107,23,0,5,5,4,4,1,8,16,1,8.016597,2.997685
41948,50,34,37,5,2,13,2,1,1,64,2,1,0.544385,0.131843
7713,31,18,28,4,1,8,4,4,4,1,64,1,0.402086,0.644448
1095,87,61,50,1,3,4,4,4,4,1,64,1,5.603037,11.792638
4424,31,48,47,1,1,4,2,4,4,4,32,1,1.137316,1.012998
4289,31,27,73,5,1,2,2,2,4,4,16,1,0.519348,0.582345
15615,33,77,25,6,3,5,4,8,2,2,64,1,1.241972,2.290667
43500,95,33,34,5,0,11,1,1,1,64,1,1,0.669384,0.069371
16968,17,56,87,5,5,5,1,2,4,8,8,1,0.580368,0.280760
3149,16,78,49,5,0,4,1,4,4,4,16,1,0.502584,0.337809
8063,91,61,21,5,4,0,8,4,2,1,64,1,1.775065,4.124200
21908,118,47,66,1,3,1,4,1,2,16,8,1,3.474581,2.110311
3484,120,26,38,5,8,8,4,1,2,16,8,1,1.135172,0.573012
34252,29,127,77,1,9,5,1,2,1,32,2,1,1.724608,0.296689
4631,24,66,39,3,6,0,2,4,2,8,16,1,0.328082,3.503302
44001,52,18,103,6,2,9,1,1,1,64,1,1,0.562004,0.081442
335,115,64,35,5,8,13,2,2,1,16,4,1,1.752733,0.660206
37144,75,41,23,5,0,9,2,1,1,32,2,1,0.496520,0.097494
3082,17,25,21,2,0,7,1,2,2,16,4,1,0.153860,0.045208
22267,108,108,60,3,3,4,2,2,2,16,8,1,1.534083,7.673294
14292,45,55,17,4,7,1,2,4,1,8,8,1,0.298458,0.162802
22297,28,34,80,0,4,8,1,2,4,16,8,1,2.337678,0.494797
9228,34,60,36,0,1,5,1,2,2,16,4,1,1.946014,0.203349
5528,117,77,16,0,5,13,4,4,1,8,16,1,4.324304,1.115135
36042,73,52,32,1,4,2,2,1,1,32,2,1,0.825093,0.244186
40387,25,17,29,3,4,0,1,1,2,64,2,1,0.107310,0.065378
41285,45,17,21,5,5,2,2,1,1,64,2,1,0.214652,0.062046
26831,84,41,83,2,0,1,2,1,2,16,4,1,3.094961,0.441432
227,67,55,61,1,5,12,4,4,4,1,64,1,6.786924,6.862255
935,90,33,97,5,9,6,4,2,4,2,32,1,3.446589,3.994616
14137,16,33,87,5,1,6,1,2,4,8,8,1,0.349791,0.175590
32292,83,122,19,0,4,9,2,2,1,32,4,1,5.136511,0.556637
27652,113,53,69,6,9,11,2,1,2,16,4,1,2.766411,0.815225
5310,17,41,97,3,1,4,1,4,8,4,32,1,0.344541,1.475147
28595,52,31,17,1,6,9,2,2,1,32,4,1,0.385355,0.126331
24363,51,24,18,0,2,0,4,1,1,16,4,1,0.563418,0.088000
13794,37,22,17,1,7,5,4,2,2,8,16,1,0.527203,0.238133
12631,73,37,83,5,6,6,2,2,4,8,16,1,2.529640,2.696519
14090,55,43,19,5,1,0,1,1,1,64,1,1,0.301811,0.043015
13881,54,26,45,4,8,7,1,1,1,64,1,1,0.316375,0.059104
42660,89,18,46,5,2,10,2,1,1,64,2,1,0.630760,0.136541
20435,85,80,18,6,4,13,4,2,1,16,8,1,1.137847,0.776946
5867,19,125,97,3,9,7,1,4,2,8,8,1,0.520403,0.809978
33689,99,113,54,3,0,11,1,2,1,32,2,1,0.596020,0.643927
34093,28,99,42,1,4,7,1,2,1,32,2,1,0.758934,0.220390
2876,98,96,107,3,7,11,2,2,2,16,8,1,2.575530,6.504476
4417,30,116,69,4,0,2,1,4,4,8,16,1,1.780431,1.208196
3563,43,18,21,1,1,9,8,2,2,2,32,1,0.370829,0.325814
41547,71,94,86,4,8,1,1,2,1,64,2,1,2.682829,0.546462
4915,117,25,58,4,2,1,8,1,2,8,16,1,1.461538,1.685259
529,126,34,56,3,9,7,8,2,4,1,64,1,3.025994,6.918321
13731,45,28,17,2,2,9,1,1,1,64,1,1,0.229945,0.029681
12697,17,33,31,3,4,5,1,2,1,64,2,1,0.135151,0.066356
228,24,25,103,1,1,11,1,1,4,16,4,1,0.412738,0.141492
11043,21,27,46,0,5,9,1,1,2,32,2,1,0.653960,0.064224
4559,20,123,39,0,1,3,1,8,2,4,16,1,2.579392,0.927113
7949,106,53,69,2,4,13,8,2,4,1,64,1,9.389613,14.924212
1358,29,38,49,1,7,8,2,4,4,2,32,1,1.047129,0.832550
579,20,127,21,4,8,9,2,8,2,2,32,1,0.522843,0.983996
14552,120,21,27,2,4,13,8,1,1,8,8,1,0.825462,0.463595
9308,58,22,47,1,9,4,4,1,4,4,16,1,0.622339,0.476094
5509,32,25,38,5,4,3,4,2,4,4,32,1,0.460756,0.613579
4654,87,30,37,2,7,11,4,2,2,8,16,1,2.055478,0.787250
830,82,61,118,6,5,12,2,1,2,32,4,1,3.917032,0.912026
2010,101,37,100,6,8,9,8,2,4,2,64,1,5.383626,14.111982
44468,38,21,52,4,8,2,1,1,1,64,1,1,0.213955,0.040566
1580,45,103,75,3,8,0,1,2,1,32,2,1,0.384319,0.562297
6244,33,24,55,0,7,4,4,2,4,4,32,1,1.724429,0.719176
28316,19,43,39,1,5,3,1,2,2,32,4,1,0.425523,0.130783
47720,20,17,84,1,4,3,1,1,1,64,1,1,0.190739,0.031763
2753,27,110,102,2,3,6,1,2,2,16,4,1,3.136597,0.764664
20182,69,25,98,6,1,2,2,1,4,16,8,1,1.446078,0.635887
5561,107,24,68,6,3,12,4,1,4,4,16,1,1.425780,1.548880
43876,113,96,82,2,8,10,1,1,1,64,1,1,8.177497,0.554814
18058,92,41,56,0,5,6,4,1,2,8,8,1,6.137592,1.399746
6381,54,69,17,6,6,11,2,4,1,8,8,1,0.476639,0.358289
45857,105,16,25,1,0,2,1,1,1,64,1,1,0.278618,0.033869
4079,74,41,25,4,8,4,4,4,2,2,32,1,0.810207,1.798816
39830,40,121,94,5,0,9,1,2,1,64,2,1,2.935811,0.343407
27717,84,27,29,4,2,5,4,1,1,32,4,1,0.475266,0.170862
7265,74,31,104,4,9,3,4,2,8,2,64,1,2.884746,6.445395
16439,28,22,96,2,0,11,2,1,4,8,8,1,0.744628,0.191228
4670,53,79,43,2,3,9,4,4,2,2,32,1,3.450906,3.896799
35705,66,17,29,5,4,1,2,1,1,32,2,1,0.250966,0.089458
33936,51,95,17,2,0,6,1,2,1,32,2,1,0.827793,0.093890
2010,49,119,38,0,1,11,4,8,2,2,64,1,9.778229,34.461217
16516,34,67,20,4,8,6,2,4,1,8,8,1,0.304954,0.239186
39927,35,96,38,4,5,10,1,2,1,64,2,1,0.751011,0.156241
1842,30,36,122,3,7,8,2,4,8,2,64,1,1.395646,2.963995
40017,26,16,23,1,9,6,2,1,1,64,2,1,0.177140,0.053562
32281,16,92,47,5,4,11,1,2,2,32,4,1,0.570391,0.204876
29083,101,76,21,0,7,8,2,2,1,32,4,1,4.415393,0.313265
13170,63,36,76,4,7,2,2,2,4,8,16,1,1.539775,1.511562
16058,26,84,52,4,6,7,1,4,2,8,8,1,0.646744,0.598861
11790,65,18,29,3,8,4,2,1,1,32,2,1,0.084628,0.082660
23476,18,107,22,3,3,3,1,4,1,16,4,1,0.094765,0.147025
40144,88,28,34,6,9,1,2,1,1,64,2,1,0.697917,0.134639
17259,52,23,19,5,7,10,4,2,1,8,8,1,0.245986,0.134476
1980,28,24,38,3,6,9,1,1,1,64,1,1,0.059968,0.033937
5708,34,40,43,5,4,5,2,2,4,8,16,1,0.802657,0.829249
33203,66,43,45,1,6,0,2,1,1,32,2,1,0.874264,0.225430
33546,27,23,42,5,2,7,1,1,2,32,2,1,0.208151,0.062912
44550,25,48,45,3,7,0,1,1,1,64,1,1,0.103449,0.060764
2765,99,25,34,5,3,10,8,2,2,2,32,1,0.955550,1.769255
6838,27,33,52,6,5,2,2,4,4,2,32,1,0.525372,0.823205
42328,51,110,29,0,4,9,1,2,1,64,2,1,4.304719,0.324093
5398,93,89,19,1,3,6,4,4,1,4,16,1,1.507695,1.629371
47657,93,35,20,0,8,7,1,1,1,64,1,1,1.531499,0.087132
4812,57,59,17,1,9,7,4,4,1,8,16,1,0.870419,0.451254
24159,76,52,54,2,7,5,2,1,2,16,4,1,2.544403,0.463596
11572,21,25,88,2,8,2,1,2,8,8,16,1,0.897226,0.413326
6669,25,18,69,0,1,2,2,1,4,8,8,1,0.817635,0.168305
29341,21,40,97,2,2,2,1,1,4,32,4,1,0.973858,0.195985
9470,38,46,41,4,8,2,1,2,2,16,4,1,0.374229,0.230731
23541,62,25,17,2,2,7,4,1,1,16,4,1,0.330212,0.092134
929,88,94,21,2,5,12,8,8,1,1,64,1,3.421651,5.966304
12529,46,38,40,3,8,12,2,1,1,64,2,1,0.222653,0.188144
15679,19,48,36,6,8,5,1,4,2,8,8,1,0.279145,0.202707
2869,16,52,25,1,4,0,1,4,1,16,4,1,0.180820,0.079216
3031,47,31,37,3,2,10,4,2,4,2,32,1,0.402171,5.228324
470,17,53,45,0,9,11,1,2,2,32,4,1,1.167500,0.124557
1106,22,26,51,4,6,12,2,4,8,1,64,1,0.488592,1.257683
6179,112,77,63,1,5,7,4,4,2,4,32,1,8.268738,10.193703
1433,22,81,82,0,7,6,2,8,4,2,64,1,6.624250,3.459391
35902,87,46,19,1,5,4,2,1,1,32,2,1,0.534513,0.126011
1365,122,77,20,1,0,6,8,4,2,1,64,1,4.089443,4.137290
41648,44,45,60,2,9,3,1,1,2,64,2,1,1.379233,0.212016
6792,72,103,31,0,6,8,2,4,1,8,8,1,6.365550,2.567355
3519,37,86,21,0,9,0,2,8,1,8,16,1,2.139547,0.402983
8783,41,112,41,3,8,5,2,4,2,4,16,1,0.708654,1.967266
19069,18,49,44,5,8,8,1,4,2,16,8,1,0.488944,0.246182
23485,21,67,40,1,6,6,1,2,2,16,4,1,0.458835,0.170528
22258,101,18,47,1,9,4,4,1,2,16,8,1,0.962633,0.356148
17870,55,40,119,1,0,9,2,1,4,8,8,1,2.041089,0.805172
13540,23,30,63,6,9,12,2,2,4,8,16,1,0.603815,0.437270
14312,65,56,125,5,6,4,1,1,1,64,1,1,2.502880,0.276767
2879,18,114,28,1,8,8,2,8,2,4,32,1,0.926600,0.872183
3818,18,46,30,6,6,6,2,4,4,4,32,1,0.457780,0.468588
10793,48,102,36,6,9,9,2,4,2,8,16,1,1.880415,1.158549
11479,82,95,89,5,4,10,1,2,1,32,2,1,4.408543,1.475263
267,56,102,43,3,6,1,4,8,2,1,64,1,2.895332,44.715487
8033,23,36,46,4,8,6,2,2,2,16,8,1,0.435777,0.279251
11070,35,59,38,5,2,2,1,2,1,32,2,1,0.501100,0.150304
4094,92,34,116,6,9,10,4,2,4,2,32,1,4.187127,5.101343
821,70,31,96,5,3,6,1,1,2,64,2,1,1.508172,0.325135
5566,39,26,24,6,3,4,4,4,2,4,32,1,0.398575,0.550711
14188,117,21,25,5,3,1,1,1,1,64,1,1,0.399662,0.070015
41011,27,73,101,2,6,5,1,1,2,64,2,1,2.142927,0.257340
47019,25,61,98,0,0,9,1,1,1,64,1,1,3.437267,0.096507
4051,25,123,40,1,6,9,1,4,2,8,8,1,1.057902,0.723798
721,36,118,90,0,9,6,1,2,2,32,4,1,10.387832,0.552627
4447,82,71,64,6,3,4,4,2,2,8,16,1,3.580750,5.577765
25585,105,17,33,5,6,7,4,1,1,16,4,1,0.430627,0.164970
43084,19,103,51,6,8,5,1,1,1,64,1,1,0.578791,0.088920
9369,92,72,17,0,5,9,4,4,1,4,16,1,3.203252,1.637152
556,121,66,93,1,8,3,4,4,4,1,64,1,14.281471,41.348815
741,64,124,17,0,6,4,4,8,2,1,64,1,5.449435,27.935906
8027,19,18,58,0,3,12,2,2,4,4,16,1,0.654861,0.251544
3915,17,52,31,1,5,9,2,4,4,4,32,1,0.687084,0.479765
29169,28,113,22,0,9,4,1,4,1,32,4,1,1.851227,0.148909
710,20,20,118,0,3,7,2,2,8,4,32,1,1.739772,0.850420
20461,20,56,32,1,9,5,1,4,2,16,8,1,0.539050,0.197334
7901,69,23,48,5,6,1,4,1,2,16,8,1,0.785555,0.411234
28487,19,70,88,0,9,13,1,2,2,32,4,1,3.042219,0.208739
2330,19,42,39,5,1,4,2,4,4,2,32,1,0.384037,0.648177
29767,45,23,21,2,1,1,2,2,1,32,4,1,0.411474,0.097843
11596,22,122,86,5,1,5,1,4,4,8,16,1,2.168280,1.550502
3164,37,53,68,2,7,13,1,1,2,64,2,1,1.569790,0.242584
19908,97,67,19,1,8,12,4,2,1,16,8,1,1.290712,0.599348
239,93,33,84,5,6,2,1,1,1,64,1,1,1.551358,0.187319
3057,64,20,91,5,2,13,1,1,2,32,2,1,0.703927,0.164380
342,38,91,70,3,2,13,2,8,4,1,64,1,2.751071,43.379621
6815,36,75,96,3,7,5,2,4,4,2,32,1,1.917198,4.074233
463,88,77,69,5,4,11,4,4,2,2,32,1,5.939392,14.653381
2297,20,123,70,6,8,6,1,8,4,4,32,1,1.728383,1.736263
14,19,28,27,6,0,10,4,4,4,1,64,1,0.595600,0.568373
1866,113,20,88,0,0,9,4,1,2,16,8,1,5.720428,0.546078
17868,57,73,24,0,2,5,2,4,1,8,8,1,2.703708,0.769216
3233,25,24,63,6,3,12,2,2,4,4,16,1,0.360404,0.441391
2612,23,44,45,3,5,5,1,2,2,32,4,1,0.178494,0.131461
7591,75,21,34,3,3,11,4,2,2,4,16,1,0.227540,0.707966
19185,35,26,29,6,8,8,2,2,2,16,8,1,0.425992,0.267143
46443,68,112,38,6,0,11,1,1,1,64,1,1,1.705954,0.131405
30933,117,97,36,1,0,7,2,2,1,32,4,1,3.243566,0.488500
1898,18,21,32,6,9,12,1,1,2,32,2,1,0.105781,0.042970
3319,113,125,87,0,2,7,2,2,2,16,8,1,39.082933,45.242642
30296,34,118,35,4,2,12,1,4,1,32,4,1,0.777838,0.284486
5440,37,21,26,2,0,9,4,2,2,8,16,1,0.707610,0.224838
33980,57,85,96,4,1,1,1,1,2,32,2,1,2.035614,0.468696
8698,32,24,48,3,5,10,2,1,2,16,4,1,0.107598,0.132412
20324,36,74,19,1,4,4,2,4,1,16,8,1,0.632985,0.364121
1548,21,87,18,5,2,10,4,8,2,2,64,1,0.704383,1.651951
11853,16,21,92,4,4,9,1,2,8,8,16,1,0.379753,0.296937
33833,112,127,111,2,9,4,1,2,1,32,2,1,15.328005,1.451174
2067,95,60,69,5,7,2,4,2,4,2,32,1,4.661436,7.417892
2026,38,23,43,5,7,2,2,2,2,8,8,1,0.339381,0.211998
3779,84,111,99,4,4,9,2,4,2,8,16,1,6.481862,11.785125
15598,38,44,90,5,1,9,2,4,8,2,64,1,2.149648,3.027219
38921,16,57,97,5,9,5,1,1,2,64,2,1,0.681785,0.142452
26947,86,28,62,0,3,13,2,1,2,16,4,1,3.930978,0.449800
45519,24,74,77,3,2,7,1,1,1,64,1,1,0.172934,0.117142
8705,20,59,19,6,4,13,1,4,1,16,4,1,0.180216,0.098269
11081,33,95,38,5,7,11,2,4,2,8,16,1,1.446874,1.039720
14787,106,29,33,1,0,9,4,1,2,8,8,1,0.920461,0.343289
40192,31,52,56,1,4,12,1,1,2,64,2,1,0.748124,0.210353
37626,62,28,88,3,0,0,1,1,2,32,2,1,0.192932,0.189719
1998,110,90,84,4,5,10,1,1,1,64,1,1,3.795964,0.381807
4160,34,59,34,3,6,9,4,4,2,2,32,1,0.497451,8.265094
175,54,82,17,6,7,3,2,2,1,16,4,1,0.544707,0.159679
14618,95,73,82,6,1,3,1,1,1,64,1,1,3.281175,0.274322
2310,33,24,46,0,5,11,2,2,2,8,8,1,1.086742,0.282135
3989,57,98,45,1,3,4,4,4,2,2,32,1,3.516249,5.662737
31708,21,56,49,4,5,9,1,2,2,32,4,1,0.427123,0.134820
31058,108,18,61,2,7,4,2,1,2,32,4,1,1.493979,0.252872
5012,75,51,43,5,5,8,4,2,2,4,16,1,1.491751,1.997786
2949,61,17,30,5,7,11,8,2,2,2,32,1,0.426911,0.468313
5025,29,17,74,1,1,8,2,1,8,8,16,1,0.558730,0.296453
32410,20,75,32,0,3,7,1,4,1,32,4,1,1.356367,0.221576
1126,33,28,36,0,2,12,4,2,4,2,32,1,1.348811,1.333893
1279,68,97,74,4,1,9,4,4,4,2,64,1,6.041556,16.324277
18184,91,68,71,4,9,5,2,2,2,8,8,1,2.503340,1.788318
4774,19,32,56,1,0,2,2,2,4,8,16,1,0.646859,0.290660
1301,92,82,90,3,2,1,2,1,1,64,2,1,0.774912,1.235298
35187,24,26,33,3,4,12,1,1,2,32,2,1,0.075501,0.062265
1147,68,58,22,0,2,5,2,1,1,64,2,1,2.390271,0.191613
5801,47,45,44,3,3,1,4,4,2,4,32,1,0.518257,2.436461
1745,78,57,26,2,7,13,4,4,2,2,32,1,2.423960,1.611956
30451,78,106,57,2,0,12,2,2,1,32,4,1,5.454646,0.565466
11758,77,19,49,4,1,10,4,1,4,8,16,1,0.698857,0.553282
14226,35,32,72,0,1,2,2,1,4,8,8,1,2.164913,0.416145
7475,60,31,66,6,1,4,2,1,4,16,8,1,1.103700,0.519289
4306,60,42,91,3,7,5,2,2,4,4,16,1,0.997237,1.877410
8286,125,24,29,5,0,8,8,1,1,16,8,1,0.843619,0.258011
28257,22,60,88,3,0,5,1,2,2,32,4,1,0.248097,0.177267
9554,21,34,64,5,8,10,1,2,2,16,4,1,0.328551,0.151905
4454,109,125,55,3,2,4,4,4,2,2,32,1,4.488928,73.697622
249,43,39,74,1,2,2,1,1,1,64,1,1,0.716245,0.107341
26860,24,45,59,5,9,5,1,2,2,16,4,1,0.439878,0.165475
38057,86,93,103,5,2,3,1,1,2,64,2,1,5.180847,1.151987
2023,103,107,20,4,6,0,4,8,1,2,32,1,1.915905,9.383488
38603,110,123,63,0,7,5,1,2,1,64,2,1,23.036895,1.132204
14801,123,29,41,6,0,8,8,2,4,2,64,1,2.237311,2.685483
10405,16,85,83,0,6,0,1,2,2,32,4,1,2.909836,0.239328
3369,83,54,33,6,8,10,2,1,1,64,2,1,1.151695,0.217273
1061,105,76,62,1,9,10,4,2,2,4,16,1,5.508558,3.944011
33247,22,53,17,3,2,9,1,2,1,32,2,1,0.074922,0.047674
20023,28,37,26,4,8,0,2,2,2,16,8,1,0.336487,0.226609
18514,22,53,84,1,2,13,1,2,4,8,8,1,0.754822,0.396515
161,95,26,19,6,4,8,1,1,1,64,1,1,0.313036,0.057799
11684,54,50,44,5,3,12,2,1,1,32,2,1,0.753360,0.224868
9136,19,99,70,6,8,7,1,2,2,16,4,1,0.839067,0.346314
4426,43,59,84,0,7,6,2,2,4,8,16,1,7.908592,1.944504
7129,23,105,39,4,0,12,1,4,2,16,8,1,0.710441,0.301583
40141,48,26,42,0,8,1,2,1,1,64,2,1,1.463626,0.162996
6846,60,113,56,3,5,3,2,4,1,8,8,1,0.792178,7.755292
1717,52,29,31,4,2,11,4,4,4,2,64,1,0.729568,3.115302
14450,88,67,59,6,7,2,1,1,1,64,1,1,2.134890,0.258966
37043,45,28,83,1,1,3,1,1,2,32,2,1,0.671524,0.143723
22068,82,48,21,3,9,8,4,2,1,16,8,1,0.291436,0.306650
33263,95,45,77,4,0,9,2,1,1,32,2,1,1.600570,0.288126
40705,25,25,51,2,4,11,1,1,2,64,2,1,0.490798,0.098792
41946,19,35,76,0,7,6,1,1,2,64,2,1,1.405542,0.144868
44968,64,127,81,2,8,3,1,1,1,64,1,1,5.933662,0.387800
17692,23,102,31,3,2,13,1,4,2,8,8,1,0.179985,0.604136
19153,23,48,28,2,5,3,1,4,2,16,8,1,0.690977,0.176878
6204,66,34,55,4,4,13,2,2,2,8,8,1,0.716565,0.888045
42408,20,58,24,6,7,5,1,2,1,64,2,1,0.349668,0.074311
12175,33,30,24,4,8,6,2,1,1,32,2,1,0.166546,0.064214
26241,40,31,76,1,1,12,2,1,2,16,4,1,0.708601,0.215703
1491,43,79,56,0,8,3,4,4,4,2,64,1,8.177209,7.135148
11637,20,21,17,6,1,9,1,2,1,32,2,1,0.085159,0.031889
2718,25,113,69,0,8,1,1,8,4,2,32,1,6.330282,3.344409
5113,16,52,93,4,8,6,1,4,4,4,16,1,0.528778,0.617393
6291,55,77,29,1,5,9,4,4,2,4,32,1,2.008972,2.182086
25285,101,67,37,0,4,6,2,2,1,16,4,1,6.910236,0.932683
2109,25,102,22,0,6,6,2,4,1,8,8,1,1.533684,0.395874
82,36,39,48,4,8,12,1,1,1,64,1,1,0.314282,0.065406
35303,32,86,39,4,7,2,1,2,1,32,2,1,0.538638,0.161625
14267,40,118,37,3,3,4,2,4,1,8,8,1,0.397379,1.121764
9013,32,60,71,0,3,0,2,2,4,4,16,1,4.251549,1.775225
2667,21,29,17,4,4,10,4,4,2,2,32,1,0.187107,0.281667
39256,126,30,56,1,5,11,2,1,1,64,2,1,1.596570,0.236441
25477,27,50,29,0,5,13,1,2,2,16,4,1,1.036152,0.125366
581,93,47,51,3,3,8,8,2,4,1,64,1,2.728896,8.944578
33322,119,36,17,6,4,9,2,1,1,32,2,1,0.512557,0.154500
45721,34,44,123,1,6,4,1,1,1,64,1,1,1.054215,0.130955
38458,17,55,45,2,4,13,1,2,1,64,2,1,0.603893,0.105385
1532,59,44,106,0,3,13,1,1,2,64,2,1,7.248418,0.548756
3039,123,99,86,0,4,0,4,4,2,2,32,1,39.045329,34.027015
1978,103,51,119,1,6,5,4,2,8,2,64,1,12.629755,21.451230
