nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
10825,68,113,121,2,2,7,2,2,4,8,16,1,13.951386,50.952952
1455,116,79,83,3,2,3,4,2,2,8,16,1,2.529999,40.295527
36311,85,123,90,1,0,2,1,2,1,32,2,1,5.746734,0.729898
45268,105,119,72,4,3,9,1,1,1,64,1,1,3.991285,0.795344
44860,108,81,74,6,7,7,1,1,1,64,1,1,4.007451,0.365607
13146,125,101,110,5,6,13,2,1,1,64,2,1,8.747271,1.484398
12656,117,83,81,6,1,13,4,2,2,8,16,1,8.054346,9.724076
3279,85,84,77,5,7,11,4,4,2,2,32,1,7.735366,11.040502
26466,113,72,82,1,3,11,2,1,2,16,4,1,4.796741,1.837284
7911,94,65,78,1,5,12,4,2,2,4,16,1,5.143484,3.991923
3575,96,97,75,5,5,2,4,4,2,2,32,1,7.384847,19.970676
30373,70,117,78,0,7,8,1,2,2,32,4,1,18.001824,1.357680
2574,106,77,68,0,7,11,4,4,2,2,32,1,21.481949,10.358121
3724,87,66,65,0,8,11,4,2,2,8,16,1,13.004390,4.037109
1317,94,91,72,1,3,3,2,1,1,32,2,1,3.923323,0.956653
3788,100,84,70,4,9,4,4,4,2,2,32,1,5.326920,10.000318
1116,65,100,104,4,7,2,4,4,4,1,64,1,11.547180,50.162001
7794,106,73,108,3,4,2,2,2,4,4,16,1,2.728858,19.516324
37927,70,116,72,5,8,7,1,2,1,64,2,1,3.881639,0.589466
7978,75,88,94,4,6,12,2,2,4,4,16,1,3.996733,10.043558
5343,71,80,100,3,5,13,4,4,4,2,64,1,5.278784,100.354822
24912,112,80,89,4,3,3,2,1,2,16,4,1,3.905204,2.415272
108,71,104,104,5,5,10,4,4,4,1,64,1,15.239998,50.816264
12619,111,85,68,2,6,11,2,1,1,64,2,1,6.673425,0.774322
13224,98,71,100,0,8,7,1,1,2,64,2,1,19.166720,1.052591
28788,90,102,82,4,7,1,2,2,1,32,4,1,3.988821,1.344220
40600,88,75,83,6,0,6,2,1,1,64,2,1,3.748671,0.399646
11358,83,116,64,2,1,1,2,4,2,8,16,1,10.296097,5.063210
10022,82,86,71,2,0,8,2,2,1,32,4,1,5.790437,0.630596
29455,92,84,88,0,8,12,2,1,2,32,4,1,19.207337,1.576088
12745,97,119,64,1,6,7,2,4,2,8,16,1,8.722610,9.443578
20862,98,117,96,3,6,13,2,2,2,16,8,1,2.279147,29.322223
2362,119,96,109,0,3,12,4,2,4,4,32,1,45.243451,30.996471
548,76,72,83,0,2,12,4,4,4,1,64,1,22.835968,104.870378
2749,86,122,65,3,7,1,2,2,2,16,8,1,1.901613,4.264546
778,107,127,73,5,5,0,4,4,2,4,32,1,11.832473,26.262275
35269,107,90,86,3,0,11,2,1,1,32,2,1,0.789156,0.935493
8870,73,72,112,0,4,11,2,1,2,16,4,1,15.949683,2.138046
14907,73,92,64,3,0,10,2,2,2,8,8,1,0.987353,1.419284
18784,109,80,117,0,1,8,2,2,2,16,8,1,30.559342,10.110539
40672,82,97,105,3,1,8,1,1,2,64,2,1,0.999194,0.919473
15400,70,120,67,5,4,9,4,4,4,2,64,1,9.043160,27.480403
1000,106,114,103,2,2,9,1,2,1,64,2,1,12.672445,1.269804
42570,70,89,73,5,6,8,1,2,1,64,2,1,3.056584,0.516098
46473,83,98,77,0,4,8,1,1,1,64,1,1,15.495142,0.699722
1033,111,75,126,2,9,10,1,1,2,32,2,1,10.526848,1.115566
47215,65,87,108,5,2,7,1,1,1,64,1,1,3.460162,0.394069
14699,87,88,89,1,3,7,2,2,2,8,8,1,5.937916,4.206621
1120,96,94,114,0,6,3,1,1,2,64,2,1,27.461228,1.488177
44,71,100,74,3,3,9,4,4,4,1,64,1,6.295858,27.520909
591,72,75,114,0,9,1,4,4,4,1,64,1,41.199662,24.421384
15223,65,81,67,1,1,11,4,4,4,2,64,1,10.114302,12.026826
24411,84,65,126,3,6,5,2,1,2,16,4,1,0.931193,10.595611
3973,85,74,73,0,1,9,4,2,2,4,16,1,14.420546,23.127714
37307,118,100,78,4,3,6,2,1,1,32,2,1,4.454300,1.275728
33713,68,80,73,2,4,11,1,2,1,32,2,1,3.934663,0.627607
42131,117,70,120,6,3,1,1,1,2,64,2,1,6.265222,1.271847
1913,113,94,109,2,8,5,4,4,4,2,64,1,29.416018,505.868530
44541,70,92,103,0,1,1,1,1,1,64,1,1,16.221520,0.445514
930,68,126,65,3,2,5,4,4,4,1,64,1,6.856077,109.938829
28073,72,72,74,4,6,4,2,1,2,32,4,1,2.030985,0.895456
796,71,69,68,5,2,4,4,4,4,1,64,1,5.415603,18.980497
3232,105,111,68,5,4,4,1,2,1,64,2,1,5.096459,1.298074
13100,119,86,87,3,3,3,2,1,1,64,2,1,0.918310,1.707251
27856,115,98,101,1,9,3,2,1,2,32,4,1,8.208700,1.825830
2528,68,95,126,6,6,13,2,4,4,2,32,1,10.253921,24.667541
37354,112,108,67,2,7,4,2,1,1,32,2,1,8.276929,0.958877
3508,116,85,111,1,5,10,1,1,1,64,1,1,6.813597,0.532600
13984,75,74,105,0,4,4,1,1,1,64,1,1,14.099750,0.606718
11169,122,72,80,0,0,2,2,1,1,32,2,1,18.527235,0.649785
2986,120,123,110,5,9,8,1,2,1,32,2,1,10.078491,1.510166
14475,112,125,85,5,7,12,1,1,1,64,1,1,6.962935,0.654865
1410,104,121,122,3,1,1,1,1,2,64,2,1,1.427886,2.706323
1159,103,120,103,4,8,5,4,4,4,1,64,1,18.911291,110.448965
44677,82,76,84,0,0,0,1,1,1,64,1,1,12.846669,0.301686
2299,106,78,104,0,6,10,4,2,4,2,32,1,33.553485,115.882646
29017,65,77,87,1,6,9,1,2,2,32,4,1,3.357225,0.888881
4983,123,110,81,5,8,4,4,4,2,4,32,1,11.204828,29.506524
43340,73,127,98,0,4,8,1,1,1,64,1,1,22.422551,0.918076
27596,98,75,86,3,7,3,2,1,2,16,4,1,1.026783,1.770275
29702,69,66,72,1,7,6,2,1,2,32,4,1,2.856064,0.650142
35958,81,93,97,5,2,10,1,1,2,32,2,1,4.548678,0.915159
3353,81,116,67,0,8,10,1,2,1,64,2,1,16.936073,0.776301
25147,91,85,89,6,4,1,2,1,2,16,4,1,4.518891,2.253549
21070,96,123,112,3,7,8,2,2,2,16,8,1,3.654826,6.663548
1685,84,116,75,6,0,5,1,1,1,64,1,1,4.299514,0.311842
4235,74,66,105,5,1,11,2,2,2,8,8,1,3.635827,2.055679
19159,70,118,75,6,5,12,2,2,2,16,8,1,5.198057,3.357228
3689,87,80,71,0,2,8,1,1,1,64,1,1,12.143395,0.465583
15591,105,82,94,0,5,2,4,4,4,2,64,1,34.622326,204.832546
2506,97,91,106,4,7,8,4,2,4,4,32,1,8.985045,19.147305
24990,85,102,107,4,3,10,1,2,2,16,4,1,4.522262,2.681682
8357,105,96,65,6,1,3,2,2,2,16,8,1,5.141413,2.986724
21365,72,96,80,3,8,4,2,2,2,16,8,1,1.239497,3.924643
14216,82,87,122,2,6,12,2,2,2,8,8,1,10.530972,5.461518
8877,110,75,86,5,7,6,4,2,2,4,16,1,6.882619,6.015537
4120,78,126,107,2,7,9,2,4,2,4,16,1,14.753604,7.669263
3669,72,121,106,6,1,13,2,4,2,4,16,1,8.132406,7.301467
9808,122,109,106,3,7,1,2,2,1,32,4,1,2.078595,3.586296
16986,64,90,88,1,5,6,2,2,2,8,8,1,4.362429,2.033111
4133,73,87,117,0,9,6,2,2,2,8,8,1,22.314099,2.875020
39677,86,107,64,5,1,2,1,2,1,64,2,1,3.832489,0.564279
1932,118,118,73,2,2,8,2,2,1,32,4,1,11.468120,2.156369
13293,77,68,91,6,1,9,2,2,4,8,16,1,4.439173,4.705774
15180,91,74,120,4,3,2,2,2,2,8,8,1,4.261787,5.432887
13032,77,74,72,2,7,8,2,1,1,64,2,1,4.606778,0.504993
40579,84,84,113,6,7,6,1,1,2,64,2,1,5.429334,1.006884
2657,78,124,121,3,3,4,2,4,4,2,32,1,6.984618,47.245345
24464,92,82,93,3,7,5,2,1,2,16,4,1,1.141025,1.554350
1378,124,111,68,3,1,13,4,2,2,8,16,1,3.061901,40.325631
21418,122,99,99,2,2,13,2,2,2,16,8,1,15.426445,6.553717
2796,89,114,102,5,6,2,2,4,4,2,32,1,10.756414,33.226834
1109,82,78,102,6,1,6,4,4,4,1,64,1,13.769635,128.772060
36928,72,83,75,6,2,12,1,2,1,32,2,1,2.672751,0.578905
272,75,85,65,2,1,12,4,4,4,1,64,1,12.368197,16.667290
8914,68,119,100,3,5,2,2,4,2,4,16,1,2.655530,32.089974
26514,120,89,112,1,4,13,2,1,2,16,4,1,8.456279,3.756700
14272,120,68,86,5,0,4,2,2,2,8,8,1,4.952779,2.119770
3100,92,119,76,1,9,11,2,2,1,32,4,1,6.146963,1.227290
3875,71,93,83,1,5,7,2,4,4,2,32,1,8.511148,10.169006
34857,113,123,82,2,6,0,1,2,1,32,2,1,11.158940,1.477187
12747,75,99,125,0,1,2,1,1,2,64,2,1,24.591618,1.159963
1759,121,120,84,6,0,3,2,2,2,8,8,1,8.493945,3.982314
5330,64,114,109,1,1,10,2,4,4,4,32,1,10.552483,33.740415
41907,74,119,120,4,5,0,1,1,2,64,2,1,4.630331,0.969852
7334,111,100,96,5,1,7,4,4,4,2,64,1,18.630171,263.768713
44520,126,68,76,3,6,2,1,1,1,64,1,1,0.543211,0.591389
47696,67,118,81,3,9,6,1,1,1,64,1,1,0.573774,0.305873
30957,82,77,103,2,5,0,2,1,2,32,4,1,7.205977,0.983592
19937,64,117,77,0,1,2,2,2,2,16,8,1,16.946169,4.667313
40013,117,111,93,0,6,7,2,1,1,64,2,1,33.671425,1.635146
9406,112,100,90,1,1,8,2,2,1,16,4,1,7.182756,1.857910
4869,86,96,86,1,6,2,2,4,2,8,16,1,7.375437,8.888749
1878,124,75,112,2,3,3,1,1,1,64,1,1,9.390181,0.752958
11130,80,72,107,2,9,9,2,2,4,8,16,1,9.199011,3.914284
4508,73,78,102,6,7,9,2,2,4,8,16,1,5.741893,4.314378
3372,76,87,101,6,1,9,1,1,2,64,2,1,4.298345,0.654128
463,96,82,113,1,2,2,4,4,4,1,64,1,16.252192,44.549246
34290,125,75,97,2,9,13,2,1,1,32,2,1,9.059693,0.859262
2252,123,107,82,2,5,5,2,2,1,16,4,1,11.328569,2.625981
8771,80,82,109,0,1,8,1,2,2,16,4,1,19.474633,2.298302
10409,97,115,71,2,3,10,2,4,2,4,16,1,11.136206,12.152285
46796,79,126,85,3,9,4,1,1,1,64,1,1,0.659819,0.501636
4347,88,103,80,1,8,12,4,4,2,4,32,1,10.145131,11.513333
11018,82,121,94,5,7,6,1,2,1,32,2,1,5.881920,0.964302
16208,69,103,66,1,0,8,2,2,2,8,8,1,4.005242,1.510605
29117,109,79,125,2,0,12,2,1,2,32,4,1,11.638621,1.223311
26451,75,84,68,6,8,4,2,2,1,16,4,1,2.735041,1.126538
6444,65,78,70,5,0,8,2,4,4,2,32,1,3.912930,4.317608
1895,70,76,85,3,9,3,1,1,2,32,2,1,0.473353,0.649839
36495,103,75,124,6,5,2,1,1,2,32,2,1,5.715404,0.931172
21757,97,95,104,1,3,1,2,2,2,16,8,1,9.601355,6.049927
2981,123,68,74,4,2,13,4,2,4,2,32,1,5.621179,17.570523
27659,107,64,95,1,4,1,2,1,2,16,4,1,4.785759,2.053513
4699,78,73,121,0,7,5,2,2,4,8,16,1,23.412185,6.074971
3872,79,96,112,5,6,3,2,4,4,4,32,1,8.393139,15.833151
3016,89,67,106,0,7,7,4,2,4,4,32,1,25.210664,12.351098
3532,106,75,110,0,7,0,4,2,4,2,32,1,33.719405,20.109369
5938,70,124,88,6,1,13,2,4,4,4,32,1,9.510421,11.729516
14762,125,72,66,2,3,10,4,4,4,2,64,1,16.390379,90.854162
19903,69,110,126,4,4,6,2,2,2,16,8,1,5.804248,5.856832
13431,101,120,109,4,7,2,2,4,2,8,16,1,9.741331,13.953730
42243,106,127,100,6,2,4,1,2,1,64,2,1,8.335532,1.554808
47722,93,96,127,6,7,10,1,1,1,64,1,1,6.666932,0.580457
13682,96,72,89,1,0,0,1,1,1,64,1,1,3.516395,0.250130
6001,107,104,120,6,3,5,2,2,2,8,8,1,9.338349,8.340431
5680,95,113,119,0,0,12,2,4,4,4,32,1,45.937775,21.437151
42347,98,125,76,4,8,9,1,2,1,64,2,1,4.531101,0.818388
3071,78,67,84,4,7,6,4,2,4,2,32,1,4.628221,7.017601
11362,91,86,92,1,7,0,2,2,4,8,16,1,9.058342,5.033326
14850,79,91,98,3,1,0,4,4,4,2,64,1,6.406029,141.353462
9243,113,73,105,6,9,8,4,2,2,4,16,1,7.335580,6.576393
5688,86,74,107,5,8,4,2,2,4,8,16,1,5.952555,6.371999
1011,112,76,116,5,3,6,4,2,4,2,32,1,10.728763,29.249127
1235,117,72,87,0,2,5,4,2,2,4,16,1,23.980118,56.074386
11722,73,101,124,4,2,9,2,2,4,8,16,1,6.405299,9.535592
6060,72,102,89,4,2,1,2,4,4,4,32,1,5.131841,14.278387
2029,65,122,84,0,4,0,1,2,2,32,4,1,18.291877,2.028680
42399,103,93,90,4,4,10,2,1,1,64,2,1,4.343245,1.192586
36970,87,114,108,4,6,7,1,2,1,32,2,1,4.924313,1.371755
29457,67,96,97,6,9,11,1,2,2,32,4,1,4.129122,1.019531
38554,73,64,73,4,8,7,2,1,1,64,2,1,1.847544,0.382844
2237,116,93,93,6,3,11,4,4,4,2,64,1,21.203473,69.570893
1095,112,106,89,4,8,1,4,2,2,4,16,1,6.996612,12.250931
13271,111,97,84,1,7,2,4,2,2,8,16,1,10.137895,7.251362
9282,69,82,95,3,0,9,1,2,2,16,4,1,0.754674,0.871783
9434,114,99,109,5,0,12,4,2,2,4,16,1,10.887479,9.475139
33211,68,95,92,2,8,7,1,2,1,32,2,1,5.874632,0.771493
10091,89,121,90,1,2,7,2,4,2,4,16,1,9.993665,53.565620
25847,74,66,99,0,5,6,2,1,2,16,4,1,13.351334,1.575755
4924,84,107,83,6,7,8,4,4,2,4,32,1,8.726475,14.114061
14338,88,96,76,3,3,7,2,2,2,8,8,1,1.513023,4.341136
16183,96,88,110,1,5,9,2,2,2,8,8,1,7.674484,3.604667
19656,68,93,96,4,1,6,2,2,2,16,8,1,3.893958,13.845417
27303,66,116,111,0,0,2,1,2,2,16,4,1,22.625404,1.384796
3394,99,93,113,1,2,0,4,2,4,2,32,1,15.234696,21.191561
26964,81,126,125,1,5,11,1,2,2,16,4,1,8.533854,2.345686
46878,120,79,71,2,3,13,1,1,1,64,1,1,6.179219,0.637865
14094,87,104,120,5,8,4,1,1,1,64,1,1,5.942494,0.684402
23351,87,67,82,4,3,6,2,1,2,16,4,1,2.506724,1.378284
16445,109,89,68,2,7,4,2,2,2,8,8,1,8.200544,2.631677
15620,97,109,66,5,5,8,4,4,4,2,64,1,11.981950,31.737763
37472,73,121,86,2,3,10,1,2,1,32,2,1,7.406749,1.081421
25877,72,124,117,4,1,3,1,2,2,16,4,1,4.678583,2.018611
22972,68,92,93,4,8,10,1,2,2,16,4,1,2.839140,1.351147
23190,89,71,74,4,8,4,2,1,2,16,4,1,2.325440,1.209777
11884,105,88,117,0,5,12,1,1,2,32,2,1,28.677791,1.583388
45443,112,90,103,1,2,9,1,1,1,64,1,1,6.052316,0.653744
30927,109,116,71,6,0,0,2,2,1,32,4,1,6.004105,1.059186
6491,112,108,70,5,9,11,2,2,2,8,8,1,6.402272,3.083796
2161,78,64,112,3,4,7,2,2,2,8,8,1,1.265908,4.243050
23491,82,117,97,4,6,4,1,2,2,16,4,1,4.348257,3.081121
4561,120,124,95,2,3,2,4,4,2,4,32,1,22.037632,31.393954
2994,96,96,102,1,1,13,4,2,4,4,32,1,13.782968,13.355691
4868,123,64,117,5,0,13,4,2,2,8,16,1,9.949483,6.219778
733,69,109,97,0,8,9,4,4,4,1,64,1,34.963511,47.660993
845,86,101,96,3,9,0,4,4,4,1,64,1,10.067928,76.677695
5525,109,79,80,6,0,0,4,2,2,4,16,1,6.421700,5.435744
8219,65,79,86,2,7,8,2,2,4,4,16,1,6.358769,3.159719
1787,107,72,69,4,4,11,4,4,4,2,64,1,6.641810,30.032725
16654,107,124,98,4,3,3,2,2,2,8,8,1,6.921855,9.171096
21511,82,77,75,2,0,4,2,2,2,16,8,1,6.235394,1.383141
1315,67,66,116,0,2,5,1,1,2,64,2,1,13.551763,0.752068
11904,68,87,124,1,9,8,2,2,4,8,16,1,7.780175,4.635993
14160,100,84,112,5,3,4,2,2,2,8,8,1,6.433614,5.409385
3831,120,110,64,2,6,11,4,4,2,4,32,1,14.877187,17.175150
3558,125,83,67,6,9,1,4,4,2,2,32,1,9.728249,12.917944
8938,76,94,68,1,3,12,2,2,1,16,4,1,3.461438,1.311513
6857,86,124,76,4,4,12,2,2,2,8,8,1,4.405043,6.599246
19074,69,89,121,5,7,10,2,2,2,16,8,1,6.492282,3.113583
3299,122,117,92,1,8,7,4,4,2,2,32,1,18.169566,221.388228
3189,91,97,112,0,8,7,2,2,4,4,16,1,32.275540,23.616857
43032,68,93,99,4,4,7,1,1,1,64,1,1,2.655578,0.476052
15848,98,83,111,5,4,3,2,2,2,8,8,1,6.267753,6.427084
44941,87,111,78,3,2,9,1,1,1,64,1,1,0.651543,0.571753
31959,108,77,80,3,1,12,2,1,2,32,4,1,0.924930,2.840981
44801,94,94,107,2,3,5,1,1,1,64,1,1,8.647073,0.682289
13803,94,101,70,1,8,6,2,4,2,8,16,1,7.895036,11.016675
16125,90,72,64,1,1,7,2,2,2,8,8,1,3.749211,1.762655
9549,102,76,78,6,7,8,4,2,2,4,16,1,5.471400,4.282565
784,75,95,111,1,2,11,4,4,4,1,64,1,20.478012,38.935498
2004,69,91,78,4,0,8,2,2,2,16,8,1,3.159099,1.514241
21808,92,78,83,3,2,10,2,2,2,16,8,1,1.504695,16.510121
6839,103,78,82,5,7,2,2,2,2,8,8,1,4.938774,2.877157
9664,114,75,68,1,3,5,4,2,2,4,16,1,6.044657,6.617347
2436,75,109,68,4,1,0,2,2,1,32,4,1,2.744817,0.869002
11714,84,89,94,2,2,9,1,1,2,32,2,1,6.963349,0.892854
40486,98,72,95,6,7,13,2,1,1,64,2,1,4.548706,0.778580
37023,77,70,79,6,0,3,1,1,2,32,2,1,2.560171,0.400396
34922,86,72,121,6,1,11,1,1,2,32,2,1,4.437694,0.741873
388,124,109,71,2,6,9,4,4,2,2,32,1,16.311710,33.239282
9410,79,126,113,6,7,1,1,2,2,16,4,1,7.386210,2.190630
13553,70,100,104,3,9,5,2,2,4,8,16,1,2.497717,4.655126
7055,120,86,75,0,8,3,4,4,2,4,32,1,26.228402,17.311089
3051,99,65,69,6,9,9,2,1,2,16,4,1,3.001253,0.959755
5624,87,102,79,5,5,10,4,4,2,4,32,1,8.153233,15.560862
3253,95,100,97,0,1,1,2,4,4,2,32,1,40.545524,94.656265
24392,121,69,126,2,2,0,2,1,2,16,4,1,11.087394,2.459839
3940,123,66,67,3,1,8,4,4,2,2,32,1,3.390207,42.516821
1928,101,98,125,2,5,12,4,2,4,2,32,1,22.158660,24.874539
1805,85,68,72,3,2,8,1,1,1,64,1,1,0.419174,0.347857
14845,121,64,104,1,0,3,4,4,4,2,64,1,14.521765,29.810753
22191,119,86,80,3,5,12,2,2,2,16,8,1,1.775392,17.290622
4671,70,81,64,2,2,10,4,4,2,2,32,1,7.000670,36.937035
15332,71,106,107,0,0,3,2,2,2,8,8,1,22.738246,2.790748
1269,65,82,125,2,7,8,2,4,4,2,32,1,11.994816,11.024281
29365,112,87,123,4,3,4,2,1,2,32,4,1,6.005263,3.180862
3882,96,123,82,0,7,1,4,4,2,4,32,1,41.622256,19.681693
11680,73,107,73,5,5,6,2,4,2,8,16,1,5.716160,5.808468
8573,91,83,112,5,9,12,2,2,4,4,16,1,7.359524,7.089681
3700,103,70,80,1,7,10,4,2,2,4,16,1,6.585676,4.291796
17186,107,119,83,0,4,9,2,2,2,8,8,1,30.871277,8.374574
31338,104,89,95,4,7,0,2,1,2,32,4,1,4.615564,1.787448
11051,86,69,73,6,2,9,2,1,1,32,2,1,2.723696,0.585445
77,71,75,100,3,8,3,4,4,4,1,64,1,6.151535,44.199339
4392,102,83,94,2,5,2,4,2,2,8,16,1,11.522379,6.664543
3557,91,102,74,5,0,8,4,4,2,2,32,1,7.550640,9.840262
153,119,73,90,1,6,7,4,4,4,1,64,1,20.338624,61.210939
17687,102,127,69,2,6,7,2,2,2,8,8,1,10.998261,6.508896
496,76,95,119,6,8,0,4,4,4,1,64,1,18.495047,66.619561
37566,78,73,103,5,6,3,1,1,2,32,2,1,3.558389,0.776420
14355,123,122,78,6,4,2,2,2,2,8,8,1,8.249883,8.137800
1551,120,64,102,3,7,3,4,2,2,8,16,1,3.232497,9.371899
24113,86,72,119,4,8,5,2,1,2,16,4,1,3.493407,2.003492
35653,79,95,65,4,7,11,1,2,1,32,2,1,2.335073,0.596124
46816,89,75,78,2,5,4,1,1,1,64,1,1,4.759571,0.265723
42752,80,71,66,2,6,4,2,1,1,64,2,1,4.098128,0.459083
7139,78,100,125,5,3,6,2,2,2,16,8,1,7.675506,10.968816
7222,67,73,80,3,4,8,4,4,4,2,64,1,3.843858,17.506519
46110,85,112,93,4,0,13,1,1,1,64,1,1,3.644154,0.345844
16185,105,72,124,2,9,12,2,2,2,8,8,1,11.288171,3.345080
5136,122,78,117,4,5,8,4,4,4,2,64,1,14.784494,79.040010
5095,95,85,77,3,8,13,4,2,2,8,16,1,2.121898,8.644486
1641,87,83,70,0,1,2,2,2,2,8,8,1,14.451999,11.154667
625,73,68,91,3,3,0,1,1,1,64,1,1,0.397600,0.475113
571,88,79,88,4,3,0,4,4,4,1,64,1,8.558221,34.975898
23978,73,76,81,5,2,2,1,2,2,16,4,1,2.810234,1.124457
12906,90,91,65,2,8,13,1,2,1,64,2,1,5.571813,0.577572
12204,64,120,65,6,1,4,1,2,1,32,2,1,2.940249,0.451740
40529,109,99,115,5,2,13,1,1,2,64,2,1,7.762130,1.416943
14241,69,66,89,4,7,3,1,1,1,64,1,1,1.778006,0.231115
1031,75,78,75,0,2,3,4,4,4,1,64,1,19.498299,101.315472
7880,127,85,70,2,8,3,4,2,2,4,16,1,10.146157,7.243691
39288,110,90,68,1,0,6,2,1,1,64,2,1,4.846529,0.475171
8069,96,69,108,0,9,4,2,2,4,4,16,1,21.831713,4.911288
6855,111,64,68,4,3,8,4,2,4,2,32,1,4.443324,11.449223
3106,96,84,66,3,4,3,2,2,1,16,4,1,0.719081,2.411750
16530,76,80,112,3,0,13,2,2,2,8,8,1,1.379415,3.308321
2868,101,122,66,5,6,11,2,2,1,16,4,1,5.209128,2.545783
9547,82,104,121,0,3,8,2,2,4,4,16,1,32.004569,14.377600
306,86,105,118,6,3,12,4,4,4,1,64,1,20.956200,81.073105
2872,93,85,113,2,3,8,2,1,2,16,4,1,9.426635,2.429390
14774,68,80,104,4,2,4,4,4,4,2,64,1,6.662325,47.893110
27238,69,95,120,0,7,8,1,2,2,16,4,1,21.528013,1.745781
20307,84,95,120,6,6,3,2,2,2,16,8,1,7.091840,5.874688
3725,75,64,97,5,8,9,2,2,2,16,8,1,3.788044,2.406733
6811,106,65,120,6,6,12,4,2,4,2,32,1,9.723094,22.539053
13551,71,90,75,6,4,0,2,4,2,8,16,1,4.870532,6.766887
7920,81,70,76,3,3,12,4,2,2,4,16,1,1.455218,7.995903
2602,99,71,114,0,9,2,2,2,2,16,8,1,23.656589,2.601473
1800,121,93,76,6,6,4,4,4,2,2,32,1,9.339561,30.119813
5139,94,104,66,0,9,3,4,4,2,4,32,1,21.774510,8.599247
9655,94,68,126,0,4,8,2,2,4,4,16,1,25.021900,12.454997
21194,73,113,75,0,0,1,2,2,2,16,8,1,20.130342,1.884153
11556,64,74,108,0,6,13,2,2,4,8,16,1,17.394798,9.719326
32707,123,93,104,6,4,9,2,1,2,32,4,1,8.067516,3.145594
1865,73,71,108,3,6,3,1,1,2,32,2,1,0.560460,2.263303
7355,110,122,112,0,7,3,2,2,2,16,8,1,44.920711,6.575671
913,89,110,94,2,8,3,1,2,1,64,2,1,9.181751,0.938717
1140,74,104,67,6,2,5,1,2,1,64,2,1,3.471331,0.590789
2752,75,66,113,4,6,3,2,1,2,16,4,1,2.601253,1.900734
12196,100,107,88,1,8,3,1,2,1,32,2,1,5.927488,1.180208
39050,108,84,106,1,9,8,2,1,1,64,2,1,6.552814,0.742199
4477,85,64,69,4,1,4,4,2,2,8,16,1,2.807301,4.335487
13197,67,78,89,3,1,13,1,1,2,64,2,1,0.594437,0.662183
15455,80,74,75,2,9,7,2,2,2,8,8,1,5.614209,1.673922
19161,117,119,126,3,5,6,2,2,2,16,8,1,4.061913,37.005443
1483,124,100,83,6,9,6,4,4,4,2,64,1,18.587018,67.320615
11794,96,64,93,2,7,9,2,1,1,32,2,1,5.952302,0.690269
8307,94,77,109,3,2,9,2,2,4,4,16,1,2.650363,39.773081
2219,76,103,67,1,8,6,2,2,2,8,8,1,4.688478,2.679762
39404,67,124,115,6,3,12,1,2,1,64,2,1,5.756293,1.130010
798,85,95,97,2,6,0,4,4,4,1,64,1,22.953486,39.693335
23499,119,95,82,4,3,7,2,2,1,16,4,1,4.807931,2.856023
2141,108,104,64,4,5,11,2,2,2,16,8,1,4.430171,3.749434
29842,116,124,85,1,3,6,2,2,1,32,4,1,9.175083,2.710633
46134,82,80,68,0,5,13,1,1,1,64,1,1,10.938811,0.318345
1001,109,113,74,5,9,13,1,2,1,32,2,1,5.578477,0.841505
24575,94,83,97,5,3,6,2,1,2,16,4,1,5.023963,2.084648
43766,119,67,89,3,7,1,1,1,1,64,1,1,0.698155,0.544613
7942,69,68,68,0,9,5,2,2,2,16,8,1,9.888911,1.129332
3120,65,82,101,6,3,0,1,2,2,32,4,1,3.567612,1.656455
7456,70,126,124,4,4,12,2,4,2,4,16,1,6.916606,17.227532
2614,87,90,66,1,1,3,2,2,1,16,4,1,3.642697,1.023523
36548,84,83,94,5,7,7,1,1,2,32,2,1,4.239552,0.777963
2623,101,68,120,5,9,11,2,2,2,16,8,1,6.947388,2.905157
11309,87,116,83,6,2,0,2,4,2,8,16,1,8.613440,13.250492
2723,101,79,98,2,8,3,4,2,4,2,32,1,12.447883,15.912979
14569,65,92,126,6,8,7,1,1,1,64,1,1,4.234311,0.459225
6949,109,65,114,2,4,0,2,2,2,8,8,1,9.813701,5.041483
31923,122,83,103,4,5,0,2,1,2,32,4,1,5.231693,1.975608
16245,114,66,113,0,2,6,2,2,2,8,8,1,25.491189,29.878875
10044,99,70,68,5,4,7,4,2,2,4,16,1,4.305470,6.759739
20513,118,66,75,5,2,7,2,2,2,16,8,1,5.066851,3.961951
897,115,73,82,4,2,5,2,1,1,64,2,1,3.420646,0.768700
46475,111,73,76,1,8,5,1,1,1,64,1,1,3.636162,0.377871
5504,71,121,74,2,1,10,2,4,2,4,16,1,8.843269,27.701122
24011,89,65,75,4,7,5,2,1,2,16,4,1,2.289168,0.892258
6258,109,84,123,4,7,1,4,2,4,4,32,1,10.824046,32.437559
4268,119,120,118,1,5,0,2,4,2,4,16,1,16.880239,13.797919
13356,90,90,92,6,6,4,1,1,2,64,2,1,4.779385,0.806801
2208,118,79,127,3,2,7,2,1,2,32,4,1,1.680797,5.323471
40476,124,97,111,2,6,11,2,1,1,64,2,1,13.619848,1.351495
29627,112,97,107,3,1,13,2,1,2,32,4,1,1.439208,9.622837
786,65,79,100,1,2,9,4,4,4,1,64,1,12.945030,23.773790
26450,98,65,90,6,9,13,2,1,2,16,4,1,3.709241,1.044092
249,106,75,90,3,7,10,4,4,4,1,64,1,11.533782,45.020572
