nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
2010,41,18,60,5,2,2,2,1,4,8,8,1,0.361711,0.316154
794,24,24,21,3,4,8,2,2,1,32,4,1,0.121046,0.082457
23159,35,27,42,6,7,6,2,1,2,16,4,1,0.339891,0.136282
2870,48,60,27,4,6,7,1,2,1,32,2,1,0.413269,0.125885
6832,26,34,22,6,5,7,4,4,2,4,32,1,0.430416,0.437884
1608,64,23,43,0,3,8,8,2,4,2,64,1,2.867195,2.292761
1691,51,27,41,4,7,13,4,2,4,2,32,1,0.620222,0.881619
39294,20,42,19,6,4,9,1,2,1,64,2,1,0.213429,0.069099
11836,17,29,24,2,5,11,2,4,2,8,16,1,0.488977,0.190434
3541,53,54,52,5,6,13,2,4,2,8,16,1,1.733270,2.057348
303,33,42,18,3,5,5,4,8,2,1,64,1,0.390635,3.098494
8996,18,44,60,0,2,7,1,4,4,4,16,1,1.388943,0.518576
42374,19,60,47,5,5,13,1,2,1,64,2,1,0.475102,0.111977
39695,36,45,39,1,5,3,1,2,1,64,2,1,0.581331,0.134456
13807,19,62,30,3,6,1,1,1,1,64,1,1,0.067477,0.038686
4566,61,26,18,6,3,11,8,2,2,4,32,1,0.425686,0.536521
19156,18,16,27,4,5,12,2,2,2,16,8,1,0.162084,0.097078
41221,36,31,29,6,7,9,2,1,1,64,2,1,0.406995,0.095413
6775,41,57,35,5,8,6,4,4,2,2,32,1,1.061395,1.882092
2244,28,18,22,0,7,6,2,1,2,16,4,1,0.345518,0.075946
290,32,50,47,6,7,2,1,1,1,64,1,1,0.470032,0.074025
7830,46,35,16,3,7,5,4,2,1,16,8,1,0.194338,0.135660
46665,41,46,22,1,6,6,1,1,1,64,1,1,0.274380,0.042262
7722,35,47,31,0,3,2,4,4,4,1,64,1,2.425052,2.322901
4213,54,22,38,5,7,9,4,2,4,4,32,1,0.722374,0.552482
4054,29,28,20,4,0,2,4,2,2,4,16,1,0.162456,0.151435
3950,38,52,31,5,4,3,4,4,2,2,32,1,0.684092,1.719775
9029,26,18,64,1,6,8,1,1,4,16,4,1,0.239787,0.093256
2597,35,23,61,1,2,6,2,1,2,32,4,1,0.541910,0.170793
6227,64,26,20,2,4,5,8,2,2,4,32,1,0.893660,0.690102
11111,20,18,33,3,8,6,1,1,2,32,2,1,0.053501,0.039488
599,41,51,21,4,0,1,4,8,2,1,64,1,0.650883,1.181003
12007,23,39,20,2,8,8,2,4,2,8,16,1,0.650437,0.331902
2688,40,20,18,4,9,10,8,2,2,2,32,1,0.216982,0.227340
7376,41,36,23,2,6,7,4,2,2,4,16,1,0.671571,0.534942
2048,48,30,28,1,0,3,4,4,2,2,32,1,0.645757,0.518000
17951,35,22,28,4,5,10,2,2,2,8,8,1,0.182664,0.123108
30332,16,25,53,0,8,10,1,1,4,32,4,1,0.652122,0.112935
4604,23,47,18,6,5,13,2,4,2,4,16,1,0.221434,0.236074
28358,39,17,21,5,0,11,2,1,2,32,4,1,0.214345,0.081647
14266,41,30,24,2,7,13,2,2,2,8,8,1,0.519584,0.175173
7377,34,34,18,6,6,13,4,4,4,2,64,1,0.553744,1.209339
7408,36,23,18,6,6,6,4,2,2,4,16,1,0.210625,0.265261
988,17,53,22,5,5,4,2,8,2,2,32,1,0.274520,0.366716
2285,38,29,20,2,1,2,4,4,4,2,64,1,0.943218,0.901355
1367,45,62,48,4,4,6,1,2,1,64,2,1,0.793272,0.230103
18683,20,26,41,4,5,7,2,2,2,16,8,1,0.298973,0.144143
28786,31,38,22,1,1,8,2,2,1,32,4,1,0.371290,0.107317
35174,54,51,32,4,2,13,2,1,1,32,2,1,0.452717,0.143241
23743,29,18,48,1,8,0,2,1,2,16,4,1,0.233466,0.110792
7631,19,29,20,1,2,1,2,2,2,16,8,1,0.311148,0.134340
13609,25,55,54,3,1,7,1,4,4,8,16,1,0.360522,1.244988
29245,43,27,21,5,6,10,2,2,1,32,4,1,0.317016,0.123910
5134,31,43,36,5,2,10,2,4,2,8,16,1,0.698782,0.665612
30815,16,16,34,1,6,4,1,1,4,32,4,1,0.160406,0.064442
24206,28,39,17,6,9,12,2,2,1,16,4,1,0.167437,0.081877
12627,23,64,30,0,1,2,2,4,2,8,16,1,1.607483,0.617743
25510,16,53,29,2,5,0,1,2,2,16,4,1,0.314261,0.074811
23676,23,22,58,6,6,7,1,1,4,16,4,1,0.229353,0.098635
21395,45,26,37,6,8,3,2,2,2,16,8,1,0.531213,0.347166
29389,33,40,64,1,5,12,1,2,2,32,4,1,0.782376,0.179814
2383,20,16,20,0,4,10,4,2,4,4,32,1,0.545849,0.220164
39487,24,17,20,3,1,0,2,1,1,64,2,1,0.095107,0.046471
439,18,18,20,3,8,2,4,4,4,1,64,1,0.168500,0.451848
4601,61,44,29,4,9,9,4,4,2,2,32,1,0.770962,1.104473
43342,64,37,20,5,6,2,1,1,1,64,1,1,0.313893,0.053571
9508,20,44,55,0,8,11,1,2,2,16,4,1,1.222343,0.179246
41440,17,25,64,1,3,2,1,1,2,64,2,1,0.304172,0.096393
485,16,37,25,0,2,13,1,2,2,32,4,1,0.502560,0.083692
47464,18,38,26,6,8,5,1,1,1,64,1,1,0.126356,0.027706
1860,17,23,23,0,2,11,1,1,1,64,1,1,0.203985,0.023678
52,52,35,24,0,6,2,8,4,2,1,64,1,1.920868,9.920693
8441,19,19,16,4,8,12,4,2,2,4,16,1,0.089593,0.126934
35906,22,54,37,0,6,2,1,2,1,32,2,1,1.079183,0.100832
4360,23,29,39,5,8,13,2,4,4,4,32,1,0.425170,0.615765
8347,39,20,23,2,5,3,2,2,2,16,8,1,0.532771,0.142059
13378,46,39,23,2,4,5,2,1,1,64,2,1,0.661208,0.115325
12285,25,26,56,4,0,4,2,2,4,8,16,1,0.433982,0.274497
8969,41,28,20,2,3,10,4,2,2,4,16,1,0.498360,0.297386
4430,58,23,28,3,1,7,8,2,2,4,32,1,0.294755,2.533440
25148,50,19,38,0,7,10,2,1,2,16,4,1,0.982713,0.117490
14392,26,29,18,5,0,6,1,1,1,64,1,1,0.097863,0.017274
43226,59,32,39,0,2,12,1,1,1,64,1,1,1.716292,0.097850
33309,55,21,49,6,4,13,2,1,1,32,2,1,0.386215,0.122842
5003,40,16,18,5,6,5,8,2,4,1,64,1,0.355000,0.472779
2074,18,43,32,0,1,10,2,8,4,2,64,1,1.509649,1.065487
4287,43,26,32,2,1,11,4,2,4,4,32,1,1.015310,0.529613
5876,61,58,25,5,5,3,4,2,1,8,8,1,0.664306,0.347191
42056,50,47,50,1,8,9,2,1,1,64,2,1,0.971784,0.201318
8077,57,28,22,0,5,2,4,2,2,4,16,1,1.105215,0.729621
11060,33,19,19,6,2,10,2,1,1,32,2,1,0.115589,0.040029
6167,64,29,22,4,7,7,8,2,2,4,32,1,0.550934,0.458610
25800,48,39,57,5,6,0,2,1,2,16,4,1,0.707272,0.330295
19231,43,53,18,0,4,13,2,4,1,16,8,1,1.369653,0.308630
4321,64,33,62,3,7,12,4,2,2,4,16,1,0.568304,1.343264
9827,34,21,40,1,0,10,2,1,2,32,4,1,0.389150,0.101531
11579,17,19,59,6,5,1,1,1,2,32,2,1,0.153661,0.046930
39137,46,26,21,4,5,6,2,1,1,64,2,1,0.265319,0.069363
19662,16,42,54,6,4,0,1,2,4,16,8,1,0.452785,0.216887
27694,21,28,63,6,1,8,1,1,4,32,4,1,0.385904,0.102610
23217,32,16,32,0,2,4,2,1,2,16,4,1,0.435894,0.077752
8880,23,31,57,3,2,9,1,2,2,16,4,1,0.105125,0.162851
46170,44,29,25,5,9,5,1,1,1,64,1,1,0.221474,0.033379
6607,36,16,30,6,3,1,4,2,4,4,32,1,0.312758,0.334708
43581,62,52,35,4,0,13,1,1,1,64,1,1,0.528050,0.065805
28776,17,38,48,5,9,13,1,2,2,32,4,1,0.334314,0.118577
25707,42,27,38,5,0,1,2,1,2,16,4,1,0.323623,0.113232
41128,35,53,21,2,2,12,1,2,1,64,2,1,0.586213,0.098417
438,51,53,23,5,8,2,4,8,2,1,64,1,0.931510,2.652892
33094,41,32,49,2,9,0,1,1,2,32,2,1,0.675470,0.125990
1829,17,34,41,1,5,6,2,4,4,2,32,1,0.569879,0.444171
7625,56,32,33,5,8,3,2,2,2,16,8,1,0.650920,0.422418
1921,52,39,26,1,0,8,1,1,1,64,1,1,0.348507,0.045264
15027,44,33,54,6,1,8,4,4,4,2,64,1,1.533135,2.232964
14715,21,23,48,1,1,1,1,2,4,8,8,1,0.245818,0.115521
11759,27,25,18,2,0,8,4,2,2,8,16,1,0.516330,0.179809
488,20,48,24,1,9,4,2,8,4,1,64,1,0.537642,0.680174
303,17,57,51,1,7,12,1,2,2,16,4,1,0.410334,0.128341
23118,62,52,45,3,2,8,2,2,1,16,4,1,0.246613,0.897788
3252,25,16,37,4,3,13,4,2,4,2,32,1,0.210159,0.330774
25599,40,38,29,3,8,7,2,2,1,16,4,1,0.123058,0.169339
683,25,41,26,2,3,12,4,4,4,1,64,1,1.141908,0.991232
31785,25,39,18,2,7,10,2,2,1,32,4,1,0.389903,0.090670
40974,27,50,60,2,6,8,1,1,2,64,2,1,1.030138,0.164579
34317,46,63,46,0,2,11,1,2,1,32,2,1,3.332543,0.245099
3071,20,44,21,2,9,5,1,2,1,32,2,1,0.240344,0.049215
9782,22,45,19,2,5,11,2,2,1,32,4,1,0.378029,0.103398
999,23,44,41,1,0,9,1,2,1,32,2,1,0.315095,0.067022
23444,37,45,20,0,9,11,2,2,1,16,4,1,0.883976,0.099066
43218,31,31,29,5,2,5,1,1,1,64,1,1,0.184462,0.031204
9598,53,50,51,6,1,8,4,2,2,4,16,1,1.187394,1.424757
698,41,22,30,4,2,2,4,4,4,1,64,1,0.467155,2.000749
5243,30,21,56,3,2,6,4,2,4,4,32,1,0.303060,2.978614
44708,32,20,39,6,6,7,1,1,1,64,1,1,0.177895,0.033089
2305,23,32,46,6,5,2,2,2,2,8,8,1,0.279571,0.196112
2699,57,28,24,2,3,13,4,2,1,16,8,1,0.822873,0.301592
810,24,39,55,4,9,8,2,4,8,1,64,1,0.803149,1.427128
14770,29,44,21,2,5,0,4,8,2,2,64,1,1.052085,1.157497
4449,18,50,20,4,1,6,2,4,2,8,16,1,0.301678,0.206355
22279,27,17,36,6,2,3,2,1,4,16,8,1,0.278145,0.147286
3769,31,37,39,4,5,12,2,4,4,4,32,1,0.500528,0.828435
9610,21,16,21,0,4,5,4,2,2,4,16,1,0.318725,0.133589
31638,44,32,56,6,2,8,2,1,2,32,4,1,0.663820,0.211721
13544,52,31,16,2,1,1,1,1,1,64,1,1,0.271005,0.039537
19293,16,64,52,4,3,1,1,4,2,16,8,1,0.487330,0.305377
10015,64,36,34,2,6,7,4,2,2,4,16,1,1.349676,1.139091
1200,37,54,55,5,6,9,2,4,2,4,16,1,0.961956,1.615783
6988,54,39,34,6,6,5,2,2,2,8,8,1,0.596964,0.535486
471,25,61,43,6,1,13,2,8,4,1,64,1,1.061718,1.836806
9504,32,18,44,6,6,9,2,2,4,4,16,1,0.283539,0.312925
2590,19,18,35,6,5,10,4,2,4,4,32,1,0.315457,0.300863
8635,20,41,22,4,1,3,2,4,2,4,16,1,0.168987,0.198512
32366,37,33,32,2,7,13,2,2,1,32,4,1,0.703134,0.160538
40644,57,27,28,3,1,1,2,1,1,64,2,1,0.177233,0.114271
2826,54,48,64,4,6,6,2,2,2,16,8,1,1.301990,0.892318
14764,23,41,18,3,0,1,2,4,1,8,8,1,0.080747,0.089602
1989,51,27,25,5,6,0,4,4,2,2,32,1,0.475838,1.483306
13558,26,53,44,5,1,8,2,4,2,8,16,1,0.783758,0.570565
5501,23,19,27,4,9,10,2,2,4,4,16,1,0.144253,0.138238
19634,16,30,40,4,5,6,1,2,4,16,8,1,0.261492,0.101593
44979,41,23,25,1,5,10,1,1,1,64,1,1,0.173219,0.029084
704,20,51,36,0,0,2,2,4,4,4,32,1,1.416023,0.429026
2223,19,26,18,6,5,0,4,4,4,2,64,1,0.356683,0.501230
1233,48,37,17,1,8,6,4,4,2,2,32,1,0.679177,0.724943
684,30,43,32,3,4,6,4,4,4,1,64,1,0.650721,1.729485
3558,25,30,17,5,1,1,2,2,2,16,8,1,0.247205,0.141467
32713,38,25,37,3,1,1,2,1,2,32,4,1,0.152900,0.127609
2910,63,54,30,1,2,4,2,1,1,32,2,1,0.697332,0.199227
13287,29,24,49,2,2,6,1,1,2,64,2,1,0.541500,0.094944
2927,25,21,31,1,6,1,2,1,2,16,4,1,0.182170,0.078214
42935,21,19,20,3,6,4,1,1,1,64,1,1,0.034715,0.019276
7279,26,32,39,2,8,11,4,4,4,2,64,1,1.486083,1.307088
46217,46,42,29,5,0,7,1,1,1,64,1,1,0.373762,0.045708
40851,63,35,55,2,1,4,2,1,1,64,2,1,1.414027,0.167333
9040,28,40,50,6,0,0,2,2,4,4,16,1,0.519886,0.382565
17,30,16,51,1,8,1,4,2,8,1,64,1,0.729859,1.038521
28583,29,31,51,6,4,11,1,2,2,32,4,1,0.442236,0.182114
5074,63,20,62,0,1,2,4,1,4,8,16,1,2.480619,0.772615
35730,49,32,62,6,7,10,1,1,2,32,2,1,0.670847,0.179937
2401,17,64,35,1,0,3,2,4,4,2,32,1,0.668025,0.514749
9662,48,28,46,6,9,2,2,1,2,16,4,1,0.426853,0.170555
1420,31,46,51,2,8,5,1,1,2,32,2,1,0.732656,0.152873
18583,16,19,32,1,8,9,2,2,2,16,8,1,0.285959,0.173632
12668,16,53,39,3,0,6,1,2,1,64,2,1,0.151982,0.072702
36016,32,37,36,0,6,3,1,2,1,32,2,1,1.052018,0.108023
13331,50,35,59,5,8,8,2,2,4,8,16,1,1.192063,1.180276
36214,21,21,19,6,5,2,2,1,1,32,2,1,0.092169,0.036204
1501,29,55,22,4,5,5,4,8,2,2,64,1,0.597854,1.125257
12580,40,18,31,3,6,4,2,1,1,64,2,1,0.165860,0.085444
4587,25,18,47,6,1,10,2,2,4,8,16,1,0.412829,0.286664
40425,20,27,21,6,1,0,1,2,1,64,2,1,0.163759,0.060561
39329,22,19,45,3,8,7,1,1,2,64,2,1,0.134322,0.069074
39201,39,24,30,4,1,11,2,1,1,64,2,1,0.269577,0.075526
46901,27,21,23,1,5,1,1,1,1,64,1,1,0.105702,0.021942
4226,20,61,27,0,0,1,2,4,2,4,16,1,1.114864,0.254096
34703,36,20,16,6,5,10,2,1,1,32,2,1,0.114423,0.038196
41901,24,16,62,6,5,10,1,1,2,64,2,1,0.272366,0.065895
33195,32,16,23,4,2,8,2,1,1,32,2,1,0.095428,0.034731
4264,44,32,37,3,9,6,4,2,4,2,32,1,0.407387,0.773322
11106,41,31,53,3,2,2,2,2,4,8,16,1,0.332791,3.937315
32320,33,41,51,0,8,13,1,2,2,32,4,1,1.975319,0.250685
22154,45,28,48,2,3,9,2,2,2,16,8,1,1.211642,0.428018
30549,24,27,53,6,9,12,1,2,2,32,4,1,0.364289,0.143199
24430,23,63,47,3,0,7,1,2,2,16,4,1,0.148571,0.138061
2753,55,20,33,1,2,9,4,2,4,4,32,1,0.826107,0.670787
18830,24,24,20,2,0,12,2,2,2,16,8,1,0.397012,0.108913
6658,56,45,45,3,6,3,2,2,2,8,8,1,0.274096,3.666732
14696,35,60,38,5,4,13,2,2,2,8,8,1,0.622432,0.555406
3061,18,33,28,6,0,13,2,4,4,2,32,1,0.252511,0.265769
15595,34,18,21,0,4,5,4,4,4,2,64,1,1.588986,0.742452
6794,22,25,44,1,3,0,2,2,2,8,8,1,0.302303,0.172874
1487,19,32,23,0,1,9,1,2,1,32,2,1,0.362049,0.044392
851,49,25,21,6,2,3,8,4,2,1,64,1,0.489404,1.542386
3581,23,52,51,0,5,4,1,1,1,64,1,1,1.442153,0.072389
7096,49,28,47,5,3,6,2,2,2,8,8,1,0.526848,0.422636
2361,41,56,59,4,7,13,2,2,2,8,8,1,0.814323,0.601317
21711,40,25,42,3,0,4,2,2,2,16,8,1,0.195589,0.226968
3329,17,22,27,1,0,8,2,2,4,4,16,1,0.220950,0.127524
32796,51,21,42,5,6,6,2,1,1,32,2,1,0.331134,0.100920
5565,17,39,32,4,6,1,2,4,2,4,16,1,0.195084,0.324995
35803,29,44,49,6,3,7,1,1,2,32,2,1,0.428905,0.143279
5677,16,24,22,2,3,1,2,4,4,4,32,1,0.397675,0.225510
7828,21,63,48,0,1,1,1,4,2,16,8,1,1.962440,0.301230
41084,47,34,52,6,0,13,1,1,2,64,2,1,0.666274,0.130655
6291,36,46,41,4,8,4,2,4,4,2,32,1,0.638207,1.539285
8422,17,19,25,2,6,7,1,2,2,16,4,1,0.145480,0.049055
14357,16,23,51,2,8,3,1,1,1,64,1,1,0.182999,0.027123
1172,57,61,26,2,1,12,4,4,1,4,16,1,1.265055,0.939302
16787,16,25,37,5,0,5,1,2,4,8,8,1,0.152445,0.080002
30153,40,44,44,0,8,5,1,2,2,32,4,1,2.231257,0.274745
4478,16,26,45,4,6,12,2,4,4,4,32,1,0.287191,0.366285
28811,28,26,49,4,7,10,2,1,2,32,4,1,0.344750,0.122011
2527,36,29,58,0,2,3,4,2,4,4,32,1,2.210531,1.602883
25786,59,28,57,6,3,3,2,1,2,16,4,1,0.612104,0.286567
2813,29,19,18,6,8,13,2,2,1,32,4,1,0.162291,0.086938
24617,46,22,36,6,8,0,2,1,2,16,4,1,0.279384,0.147162
5,26,26,24,5,9,13,4,4,4,1,64,1,0.446341,0.604984
26396,21,39,37,2,2,0,1,2,2,16,4,1,0.372448,0.103723
4841,53,40,43,3,9,13,4,4,4,1,64,1,1.090899,3.657142
29539,47,24,22,1,7,5,2,2,1,32,4,1,0.411541,0.119941
3860,16,21,45,1,1,1,2,2,8,2,32,1,0.327257,0.246057
327,24,32,21,5,3,2,4,4,2,2,32,1,0.243799,0.415217
38577,50,22,25,1,7,3,2,1,1,64,2,1,0.353182,0.089461
31015,54,31,21,6,8,5,2,2,1,32,4,1,0.440120,0.172683
37277,25,34,31,0,6,8,1,2,1,32,2,1,0.680638,0.075605
41806,54,44,35,5,9,2,2,1,1,64,2,1,0.684665,0.148027
3347,50,18,41,2,9,4,4,1,2,16,8,1,0.774347,0.206361
401,39,18,36,0,6,6,1,1,1,64,1,1,0.582796,0.036849
2764,21,44,39,5,4,7,2,4,4,2,32,1,0.516879,0.973030
5244,58,22,54,6,8,11,4,1,4,4,16,1,0.642819,0.661263
13969,18,25,47,3,1,1,1,1,1,64,1,1,0.053384,0.026998
614,26,27,35,0,9,5,4,4,4,1,64,1,2.053676,0.835336
16570,47,61,20,6,0,9,2,4,1,8,8,1,0.450367,0.201199
24039,54,30,53,3,1,2,2,1,2,16,4,1,0.158438,0.320674
12870,29,18,20,3,8,10,4,2,2,8,16,1,0.160026,0.219472
39715,64,19,26,3,6,11,2,1,1,64,2,1,0.138013,0.091495
3372,16,32,20,4,8,7,2,2,2,16,8,1,0.200280,0.130673
37193,38,37,22,6,8,4,2,1,1,32,2,1,0.236180,0.082280
40775,16,36,39,4,9,10,1,1,2,64,2,1,0.232617,0.058817
2379,35,20,48,0,1,1,4,2,4,4,32,1,1.520970,0.688986
45673,60,36,21,5,7,7,1,1,1,64,1,1,0.331821,0.052067
3353,57,57,45,5,9,10,4,2,2,4,16,1,1.361353,1.124397
41330,17,17,62,0,9,11,1,1,2,64,2,1,0.553276,0.072567
473,57,22,55,5,0,13,1,1,1,64,1,1,0.430577,0.054622
9523,39,21,29,6,6,13,4,2,2,4,16,1,0.258235,0.473282
201,27,16,24,2,1,10,4,4,4,1,64,1,0.840645,0.435898
7873,48,20,52,4,0,3,2,1,4,16,8,1,0.475183,0.186972
7338,20,52,60,2,7,0,2,4,8,2,64,1,1.854542,1.302740
6028,21,42,30,0,1,13,2,2,2,8,8,1,0.804531,0.191715
11654,22,35,38,4,5,10,2,2,4,8,16,1,0.419995,0.290773
10984,16,21,28,0,6,9,1,2,2,32,4,1,0.380692,0.068499
12210,48,26,53,6,0,3,1,1,2,32,2,1,0.430490,0.103348
38351,54,20,26,3,1,0,2,1,1,64,2,1,0.144280,0.084514
1421,61,22,21,4,0,12,4,2,2,8,16,1,0.393300,0.243810
8012,26,16,27,4,0,5,4,2,2,4,16,1,0.141566,0.111329
45748,29,44,18,6,1,12,1,1,1,64,1,1,0.165145,0.028192
9673,16,16,20,3,1,0,2,2,4,4,16,1,0.065332,0.136231
2506,38,23,32,5,4,1,4,2,4,2,32,1,0.393162,0.748056
1123,32,18,32,3,3,9,4,4,4,1,64,1,0.361089,0.856409
6587,19,43,38,0,5,7,2,4,4,2,32,1,1.343913,0.812063
4533,16,41,18,6,5,12,2,8,2,4,32,1,0.242580,0.203953
37551,25,59,33,6,9,4,1,2,1,32,2,1,0.329766,0.094900
19465,46,26,35,4,1,4,2,2,2,16,8,1,0.432487,0.244501
9505,52,20,27,6,7,3,2,1,2,16,4,1,0.253251,0.100280
20176,42,38,25,4,8,10,2,2,2,16,8,1,0.451713,0.275521
39382,57,16,26,3,6,0,2,1,1,64,2,1,0.137223,0.078009
7898,20,55,63,3,7,6,1,4,4,4,16,1,0.325862,0.457603
10906,64,59,40,5,2,3,4,2,2,8,16,1,1.576614,1.975506
18769,20,43,37,2,9,8,1,4,2,16,8,1,0.726580,0.187819
1213,36,20,36,6,1,7,4,2,4,2,32,1,0.383160,0.391578
6768,29,38,25,4,4,0,2,2,2,8,8,1,0.202303,0.210213
30591,57,31,16,2,4,11,2,2,1,32,4,1,0.497368,0.124187
16691,36,23,33,0,0,4,2,2,2,8,8,1,0.804743,0.141859
36610,18,26,19,3,6,10,1,2,1,32,2,1,0.048547,0.028626
6032,55,34,31,2,2,13,4,4,2,4,32,1,1.463760,1.388480
7768,36,24,31,3,1,6,4,4,4,1,64,1,0.473246,3.456682
43638,58,27,49,2,3,13,1,1,1,64,1,1,0.723115,0.093554
11213,52,19,27,6,6,6,2,1,1,32,2,1,0.218789,0.064273
1909,27,20,17,2,9,2,1,1,1,64,1,1,0.110305,0.020291
31888,31,47,25,4,4,7,2,2,1,32,4,1,0.338823,0.146303
173,34,20,32,2,6,13,4,4,4,1,64,1,0.945601,0.971567
22793,16,61,26,5,5,2,1,4,1,16,4,1,0.199932,0.077184
2493,19,54,19,2,2,12,2,8,2,2,32,1,0.432098,0.534665
8453,40,46,56,5,0,8,2,2,4,4,16,1,0.879196,0.636141
3877,29,30,44,0,4,7,2,4,4,2,32,1,1.685954,1.091656
39739,27,46,61,1,1,3,1,1,2,64,2,1,0.629726,0.146804
12777,34,33,43,4,1,13,2,2,4,8,16,1,0.547941,0.561270
6273,22,38,43,6,6,6,2,4,4,4,32,1,0.618513,0.779754
22507,17,28,49,6,9,12,1,2,4,16,8,1,0.358021,0.159589
18884,37,27,36,2,8,9,2,2,2,16,8,1,0.847129,0.301116
25467,51,33,64,5,8,1,2,1,2,16,4,1,0.712400,0.336758
4327,44,56,36,4,0,3,4,4,2,2,32,1,0.822858,1.247984
12458,37,19,29,2,4,7,2,1,1,64,2,1,0.393093,0.087241
45475,18,49,51,2,0,7,1,1,1,64,1,1,0.422983,0.033424
32636,36,27,30,0,0,7,2,1,2,32,4,1,0.946472,0.105872
345,26,23,23,3,3,11,1,1,1,64,1,1,0.038838,0.026309
3140,63,44,35,6,9,7,4,2,2,4,16,1,0.938784,0.846514
33187,61,54,40,3,1,7,2,1,1,32,2,1,0.201872,0.183889
13582,17,36,20,0,7,1,1,1,1,64,1,1,0.338941,0.032515
25621,60,32,52,1,6,6,2,1,2,16,4,1,0.790585,0.284997
40707,26,23,51,1,1,2,1,1,2,64,2,1,0.342308,0.089163
46036,41,25,34,6,0,13,1,1,1,64,1,1,0.235396,0.030585
10479,57,26,56,3,6,12,2,1,2,32,4,1,0.224085,0.255602
41578,19,17,16,4,0,13,2,1,1,64,2,1,0.108862,0.038199
2854,39,32,53,3,0,5,4,2,4,4,32,1,0.434112,0.629225
4071,43,19,47,5,3,5,4,1,4,4,16,1,0.375574,0.374391
3641,16,54,39,0,6,0,2,4,4,2,32,1,1.260787,1.116303
6757,19,58,31,5,8,6,2,4,4,2,32,1,0.485950,0.804262
39320,50,23,49,6,9,7,2,1,1,64,2,1,0.530301,0.113766
1589,27,41,19,4,5,4,4,8,2,2,64,1,0.393020,1.410699
29607,17,21,62,1,7,6,1,1,4,32,4,1,0.307721,0.085630
2384,27,20,32,2,1,11,4,4,4,2,64,1,0.996537,0.697208
5820,34,38,40,6,7,3,2,4,4,4,32,1,0.737834,0.673580
10779,16,38,26,2,8,12,2,4,2,8,16,1,0.595776,0.281729
5486,33,17,22,4,9,2,4,2,4,4,32,1,0.230786,0.223864
1255,26,29,22,0,6,4,4,4,4,1,64,1,0.964377,4.509141
5986,30,26,53,2,9,11,4,2,4,4,32,1,1.110499,0.553656
7707,25,20,47,5,9,3,2,1,4,16,8,1,0.366088,0.180661
28638,20,53,55,2,7,12,1,2,2,32,4,1,0.843390,0.164701
2447,25,16,56,5,3,9,2,2,8,4,32,1,0.367310,0.398548
31429,49,61,28,6,6,9,2,2,1,32,4,1,0.713961,0.225720
37495,57,22,25,0,9,8,2,1,1,32,2,1,0.814331,0.070851
140,37,24,64,6,9,8,4,2,8,1,64,1,0.992499,1.543155
4808,16,47,33,4,8,11,2,4,2,8,16,1,0.348335,0.354554
6287,20,37,39,4,0,10,2,2,2,8,8,1,0.219631,0.135353
6828,52,16,36,2,0,4,4,2,4,2,32,1,0.662108,0.378774
15088,28,16,27,5,7,5,2,2,2,8,8,1,0.162699,0.100530
11206,19,21,61,6,3,8,2,2,4,8,16,1,0.439606,0.377982
5835,37,62,44,5,7,12,2,4,4,4,32,1,1.406537,1.300405
7805,18,49,57,6,2,6,1,4,4,4,16,1,0.448382,0.434618
374,39,26,43,4,4,2,4,4,4,1,64,1,0.675490,1.963932
35738,60,25,44,5,1,6,2,1,1,32,2,1,0.461533,0.095492
890,30,29,30,3,5,1,4,4,4,1,64,1,0.398062,3.438418
17554,19,48,43,5,9,13,1,4,2,8,8,1,0.308768,0.185647
1820,45,35,56,1,7,12,4,4,4,2,64,1,3.172008,2.451791
27477,22,48,30,4,3,1,1,2,2,16,4,1,0.195547,0.113105
22942,32,48,26,0,6,7,2,2,1,16,4,1,1.099049,0.148607
25946,43,29,40,5,8,13,2,1,2,16,4,1,0.362028,0.194100
28914,26,31,16,4,5,5,2,2,1,32,4,1,0.178526,0.068771
1380,36,28,19,5,9,7,8,4,2,2,64,1,0.559212,0.570212
46108,62,55,47,1,2,13,1,1,1,64,1,1,0.953022,0.135141
3169,30,43,36,2,3,12,2,4,2,4,16,1,0.822926,0.519349
45040,40,32,38,3,2,11,1,1,1,64,1,1,0.079691,0.058290
27307,20,33,19,3,9,13,2,2,1,16,4,1,0.064447,0.058176
15577,51,60,20,0,6,10,2,4,1,8,8,1,1.678554,0.445700
4369,30,31,51,6,7,11,4,2,4,4,32,1,0.747858,0.732874
37893,32,29,23,1,3,11,2,1,1,64,2,1,0.284503,0.083889
22958,26,33,55,5,0,11,1,2,2,16,4,1,0.329470,0.118020
2262,25,16,23,3,3,0,4,4,4,2,64,1,0.230040,0.503576
5816,59,53,32,4,4,13,4,4,2,4,32,1,0.942242,2.060914
953,60,28,18,4,8,12,8,4,2,1,64,1,0.503810,1.208581
4746,32,50,18,1,7,1,4,4,2,2,32,1,0.624829,0.478174
29337,56,39,37,0,1,12,2,2,1,32,4,1,2.350921,0.201160
6031,40,22,50,0,0,5,4,2,4,4,32,1,1.877768,0.500755
2871,37,62,26,1,0,13,4,4,2,4,32,1,1.192888,0.610479
28931,29,30,54,0,0,3,1,2,2,32,4,1,1.351386,0.131520
1302,23,32,35,4,2,10,4,4,4,2,64,1,0.522550,1.226351
