m,n,p,avg,std
670,57308,234,1,0.0592504,0.00990908
671,65536,234,1,0.0639002,0.0116942
672,1024,268,1,0.0269108,0.00981384
673,1171,268,1,0.0294716,0.00494402
674,1339,268,1,0.0293616,0.01231
675,1531,268,1,0.0297298,0.00936423
676,1751,268,1,0.0299958,0.0140788
677,2003,268,1,0.0317709,0.00998811
678,2290,268,1,0.0351477,0.0132987
679,2619,268,1,0.0357316,0.00673889
680,2995,268,1,0.0360386,0.00986049
681,3425,268,1,0.0361568,0.00883212
682,3917,268,1,0.0368792,0.0099708
683,4479,268,1,0.0424695,0.00353962
684,5122,268,1,0.0429632,0.00960026
685,5858,268,1,0.0432092,0.00534055
686,6699,268,1,0.0443048,0.00849311
687,7661,268,1,0.0443292,0.00936937
688,8760,268,1,0.0478548,0.00761897
689,10018,268,1,0.0484388,0.00649819
690,11456,268,1,0.0514021,0.00573744
691,13101,268,1,0.0505721,0.00859704
692,14982,268,1,0.050949,0.00831728
693,17133,268,1,0.0538977,0.00492903
694,19593,268,1,0.0552852,0.00666665
695,22406,268,1,0.0574392,0.00495171
696,25623,268,1,0.060361,0.0053838
697,29302,268,1,0.0630883,0.00907759
698,33509,268,1,0.066151,0.00619241
699,38320,268,1,0.0687864,0.00519725
700,43822,268,1,0.0740376,0.00856672
701,50113,268,1,0.0789144,0.00454858
702,57308,268,1,0.0839553,0.00904517
703,65536,268,1,0.0889828,0.00992567
704,1024,306,1,0.029945,0.089722
705,1171,306,1,0.0320774,0.00971465
706,1339,306,1,0.0340132,0.00929099
707,1531,306,1,0.0330944,0.00988494
708,1751,306,1,0.0328568,0.016552
709,2003,306,1,0.0331619,0.0159452
710,2290,306,1,0.0384385,0.0186191
711,2619,306,1,0.0391551,0.0164005
712,2995,306,1,0.0396679,0.0142591
713,3425,306,1,0.0401129,0.014264
714,3917,306,1,0.0407388,0.00717774
715,4479,306,1,0.0461651,0.0152106
716,5122,306,1,0.0487547,0.0046168
717,5858,306,1,0.049229,0.00720887
718,6699,306,1,0.0500581,0.00767961
719,7661,306,1,0.0505458,0.00686316
720,8760,306,1,0.0542338,0.00314072
721,10018,306,1,0.0547394,0.00871247
722,11456,306,1,0.0557742,0.00693806
723,13101,306,1,0.0573143,0.00475476
724,14982,306,1,0.057578,0.0055457
725,17133,306,1,0.0608078,0.0063741
726,19593,306,1,0.0620296,0.00494898
727,22406,306,1,0.0639398,0.00705639
728,25623,306,1,0.0674424,0.00376677
729,29302,306,1,0.0705138,0.0074359
730,33509,306,1,0.0737955,0.00522107
731,38320,306,1,0.0768638,0.00593128
732,43822,306,1,0.0813663,0.00677853
733,50113,306,1,0.085611,0.00412219
734,57308,306,1,0.0893318,0.0074736
735,65536,306,1,0.0990802,0.00949085
736,1024,350,1,0.0326152,0.00815845
737,1171,350,1,0.0369016,0.00953943
738,1339,350,1,0.0391263,0.00995465
739,1531,350,1,0.0387892,0.0110528
740,1751,350,1,0.0387455,0.014526
741,2003,350,1,0.0385511,0.0148691
742,2290,350,1,0.0442817,0.0147764
743,2619,350,1,0.0449954,0.0124406
744,2995,350,1,0.0456768,0.0111942
745,3425,350,1,0.0467927,0.00971448
746,3917,350,1,0.0467572,0.00981757
747,4479,350,1,0.0551298,0.00278573
748,5122,350,1,0.0561298,0.00286648
749,5858,350,1,0.0564823,0.00575133
750,6699,350,1,0.0573617,0.00659483
751,7661,350,1,0.0583792,0.00770894
752,8760,350,1,0.062225,0.00451001
753,10018,350,1,0.0626485,0.00515104
754,11456,350,1,0.0637106,0.00756738
755,13101,350,1,0.0662302,0.00354477
756,14982,350,1,0.0664756,0.00582452
757,17133,350,1,0.0699116,0.00370276
758,19593,350,1,0.0711322,0.00315988
759,22406,350,1,0.0742124,0.00770019
760,25623,350,1,0.0775464,0.00653546
761,29302,350,1,0.0815464,0.00664122
762,33509,350,1,0.0853366,0.00619792
763,38320,350,1,0.0892884,0.00962203
764,43822,350,1,0.09349,0.00560966
765,50113,350,1,0.0989594,0.00497739
766,57308,350,1,0.104696,0.00738918
767,65536,350,1,0.110414,0.00526974
768,1024,400,1,0.0414518,0.00643225
769,1171,400,1,0.0468453,0.00902713
770,1339,400,1,0.0494164,0.00873284
771,1531,400,1,0.0497288,0.00664132
772,1751,400,1,0.0506394,0.00936815
773,2003,400,1,0.0513567,0.00816977
774,2290,400,1,0.0574961,0.00764309
775,2619,400,1,0.0595299,0.00851658
776,2995,400,1,0.0600587,0.0053773
777,3425,400,1,0.0604792,0.00960161
778,3917,400,1,0.0624043,0.0160304
779,4479,400,1,0.0698964,0.00115416
780,5122,400,1,0.0743209,0.00730566
781,5858,400,1,0.0750206,0.00434043
782,6699,400,1,0.0759029,0.00942575
783,7661,400,1,0.0767367,0.00277517
784,8760,400,1,0.0824174,0.00873488
785,10018,400,1,0.0837956,0.00466326
786,11456,400,1,0.0834518,0.00572923
787,13101,400,1,0.0862212,0.00218961
788,14982,400,1,0.0861856,0.0088964
789,17133,400,1,0.0915652,0.00693345
790,19593,400,1,0.0925545,0.00668567
791,22406,400,1,0.0956052,0.00429282
792,25623,400,1,0.0995198,0.00624897
793,29302,400,1,0.103654,0.00419938
794,33509,400,1,0.109106,0.0032743
795,38320,400,1,0.114426,0.0044303
796,43822,400,1,0.121281,0.00518244
797,50113,400,1,0.128142,0.00182443
798,57308,400,1,0.134111,0.00453614
799,65536,400,1,0.142896,0.00675494
800,1024,458,1,0.0492043,0.00825953
801,1171,458,1,0.0549729,0.00932633
802,1339,458,1,0.0585626,0.00573086
803,1531,458,1,0.0594182,0.00882046
804,1751,458,1,0.0604948,0.00678029
805,2003,458,1,0.060223,0.00958078
806,2290,458,1,0.0686735,0.00950693
807,2619,458,1,0.070977,0.00665866
808,2995,458,1,0.0708798,0.00937145
809,3425,458,1,0.0728331,0.00984225
810,3917,458,1,0.0727975,0.00668455
811,4479,458,1,0.0859766,0.0042259
812,5122,458,1,0.0877712,0.00288092
813,5858,458,1,0.0884726,0.00312907
814,6699,458,1,0.0892916,0.00670967
815,7661,458,1,0.0905738,0.00426875
816,8760,458,1,0.0966706,0.00720482
817,10018,458,1,0.0970034,0.00403351
818,11456,458,1,0.0981306,0.00889636
819,13101,458,1,0.101447,0.00378272
820,14982,458,1,0.102105,0.00461467
821,17133,458,1,0.107229,0.00459947
822,19593,458,1,0.10882,0.00765677
823,22406,458,1,0.112618,0.00318265
824,25623,458,1,0.117993,0.00448762
825,29302,458,1,0.123608,0.00414634
826,33509,458,1,0.128558,0.00590052
827,38320,458,1,0.134471,0.00615796
828,43822,458,1,0.141885,0.00131051
829,50113,458,1,0.150536,0.00140027
830,57308,458,1,0.157876,0.0017783
831,65536,458,1,0.169192,0.0036033
832,1024,524,1,0.0618435,0.00928251
833,1171,524,1,0.0675045,0.00639653
834,1339,524,1,0.0689446,0.00749663
835,1531,524,1,0.07133,0.0057179
836,1751,524,1,0.073438,0.00971764
837,2003,524,1,0.0764432,0.00901731
838,2290,524,1,0.0811046,0.003909
839,2619,524,1,0.0859008,0.00579314
840,2995,524,1,0.0863439,0.0061327
841,3425,524,1,0.0870002,0.00470393
842,3917,524,1,0.0875672,0.00247782
843,4479,524,1,0.0952432,0.0060327
844,5122,524,1,0.0969355,0.0035875
845,5858,524,1,0.0980521,0.00361236
846,6699,524,1,0.10328,0.00394636
847,7661,524,1,0.103762,0.00333515
848,8760,524,1,0.110269,0.00202356
849,10018,524,1,0.113661,0.00120878
850,11456,524,1,0.118383,0.00294223
851,13101,524,1,0.124997,0.00345043
852,14982,524,1,0.13163,0.00371059
853,17133,524,1,0.140487,0.00249598
854,19593,524,1,0.147031,0.00544648
855,22406,524,1,0.158844,0.00143206
856,25623,524,1,0.16751,0.00170574
857,29302,524,1,0.180339,0.00200187
858,33509,524,1,0.194334,0.00322654
859,38320,524,1,0.215871,0.00446219
860,43822,524,1,0.230259,0.00961807
861,50113,524,1,0.254132,0.00585942
862,57308,524,1,0.275218,0.00625779
863,65536,524,1,0.300286,0.00961757
864,1024,599,1,0.065375,0.00984914
865,1171,599,1,0.0722023,0.00775167
866,1339,599,1,0.0747046,0.00791765
867,1531,599,1,0.0800509,0.00560803
868,1751,599,1,0.0813512,0.00480008
869,2003,599,1,0.0801599,0.00949167
870,2290,599,1,0.088132,0.00960445
871,2619,599,1,0.0925092,0.0099652
872,2995,599,1,0.0941382,0.00953467
873,3425,599,1,0.095857,0.00807296
874,3917,599,1,0.0959988,0.00848398
875,4479,599,1,0.103549,0.00296646
876,5122,599,1,0.105643,0.00785217
877,5858,599,1,0.106504,0.00858829
878,6699,599,1,0.112343,0.00217079
879,7661,599,1,0.110811,0.0069969
880,8760,599,1,0.119456,0.00558412
881,10018,599,1,0.120513,0.00493757
882,11456,599,1,0.127511,0.00534053
883,13101,599,1,0.133086,0.00487397
884,14982,599,1,0.141668,0.00908344
885,17133,599,1,0.148409,0.00495481
886,19593,599,1,0.157276,0.00513541
887,22406,599,1,0.16483,0.00487586
888,25623,599,1,0.179377,0.00292362
889,29302,599,1,0.193859,0.00504813
890,33509,599,1,0.20869,0.00533521
891,38320,599,1,0.226027,0.00967408
892,43822,599,1,0.246473,0.00585272
893,50113,599,1,0.26942,0.00680546
894,57308,599,1,0.290182,0.00832026
895,65536,599,1,0.318587,0.00659957
896,1024,685,1,0.0793013,0.0045704
897,1171,685,1,0.0884044,0.00516592
898,1339,685,1,0.0934437,0.0096108
899,1531,685,1,0.0978817,0.00487686
900,1751,685,1,0.102648,0.0062471
901,2003,685,1,0.10147,0.00218776
902,2290,685,1,0.109044,0.00996382
903,2619,685,1,0.118771,0.00821882
904,2995,685,1,0.11923,0.00501231
905,3425,685,1,0.120962,0.00362648
906,3917,685,1,0.121842,0.00437802
907,4479,685,1,0.129497,0.00251083
908,5122,685,1,0.131957,0.00158093
909,5858,685,1,0.132919,0.0082073
910,6699,685,1,0.138741,0.00475607
911,7661,685,1,0.141111,0.00112389
912,8760,685,1,0.147961,0.0095768
913,10018,685,1,0.149256,0.0094504
914,11456,685,1,0.157875,0.0096268
915,13101,685,1,0.166129,0.00850514
916,14982,685,1,0.176666,0.0019818
917,17133,685,1,0.184927,0.00258274
918,19593,685,1,0.19392,0.00193239
919,22406,685,1,0.205383,0.00408936
920,25623,685,1,0.225652,0.00677462
921,29302,685,1,0.239121,0.00297216
922,33509,685,1,0.25846,0.00273193
923,38320,685,1,0.278275,0.00192888
924,43822,685,1,0.303575,0.00503984
925,50113,685,1,0.330268,0.00449995
926,57308,685,1,0.35644,0.00416061
927,65536,685,1,0.417242,0.00516893
928,1024,783,1,0.111421,0.00264477
929,1171,783,1,0.119222,0.00474793
930,1339,783,1,0.126123,0.00358555
931,1531,783,1,0.135336,0.00326051
932,1751,783,1,0.140748,0.00418088
933,2003,783,1,0.140772,0.0074899
934,2290,783,1,0.153479,0.0035695
935,2619,783,1,0.163326,0.00327653
936,2995,783,1,0.168214,0.0045301
937,3425,783,1,0.169685,0.00383124
938,3917,783,1,0.170274,0.00346217
939,4479,783,1,0.179712,0.00197518
940,5122,783,1,0.184046,0.00232699
941,5858,783,1,0.187094,0.00226549
942,6699,783,1,0.195312,0.0030501
943,7661,783,1,0.198118,0.00299975
944,8760,783,1,0.205062,0.00298392
945,10018,783,1,0.209235,0.00111217
946,11456,783,1,0.221165,0.00445026
947,13101,783,1,0.233791,0.00260107
948,14982,783,1,0.245754,0.00270726
949,17133,783,1,0.259204,0.00357635
950,19593,783,1,0.273814,0.00505637
951,22406,783,1,0.28785,0.00259265
952,25623,783,1,0.308662,0.0019687
953,29302,783,1,0.332208,0.00172571
954,33509,783,1,0.355267,0.00240536
955,38320,783,1,0.384939,0.00430843
956,43822,783,1,0.420026,0.00410851
957,50113,783,1,0.456302,0.00331887
958,57308,783,1,0.496627,0.00982944
959,65536,783,1,0.544967,0.00222428
960,1024,895,1,0.109154,0.00280325
961,1171,895,1,0.12065,0.00571709
962,1339,895,1,0.130133,0.00434061
963,1531,895,1,0.137367,0.0053273
964,1751,895,1,0.140815,0.00530904
965,2003,895,1,0.142159,0.00987244
966,2290,895,1,0.154232,0.0028942
967,2619,895,1,0.163328,0.008979
968,2995,895,1,0.167922,0.00468086
969,3425,895,1,0.17035,0.0046937
970,3917,895,1,0.17319,0.00449668
971,4479,895,1,0.179035,0.00663137
972,5122,895,1,0.184728,0.00286956
973,5858,895,1,0.187184,0.00225901
974,6699,895,1,0.195343,0.00540139
975,7661,895,1,0.196867,0.00575835
976,8760,895,1,0.205076,0.00808691
977,10018,895,1,0.209492,0.00634212
978,11456,895,1,0.221895,0.00201734
979,13101,895,1,0.233396,0.00524592
980,14982,895,1,0.246667,0.00417809
981,17133,895,1,0.2601,0.00443041
982,19593,895,1,0.274726,0.00487451
983,22406,895,1,0.287698,0.00429102
984,25623,895,1,0.30984,0.00620539
985,29302,895,1,0.333546,0.00311547
986,33509,895,1,0.359921,0.00321559
987,38320,895,1,0.385627,0.00508846
988,43822,895,1,0.421864,0.00355601
989,50113,895,1,0.456781,0.00458666
990,57308,895,1,0.494323,0.00384687
991,65536,895,1,0.540679,0.00417505
992,1024,1024,1,0.100247,0.00679153
993,1171,1024,1,0.114853,0.00327584
994,1339,1024,1,0.122506,0.00426276
995,1531,1024,1,0.131642,0.0058461
996,1751,1024,1,0.135388,0.00471021
997,2003,1024,1,0.141815,0.0069964
998,2290,1024,1,0.146219,0.00502426
999,2619,1024,1,0.150024,0.00469599
1000,2995,1024,1,0.153438,0.00385992
1001,3425,1024,1,0.160182,0.00639526
1002,3917,1024,1,0.166169,0.00538023
1003,4479,1024,1,0.172744,0.00291633
1004,5122,1024,1,0.180055,0.00413068
1005,5858,1024,1,0.191434,0.00249348
1006,6699,1024,1,0.203139,0.00691466
1007,7661,1024,1,0.21535,0.00210625
1008,8760,1024,1,0.231177,0.00394908
1009,10018,1024,1,0.247071,0.00290499
1010,11456,1024,1,0.263842,0.00274631
1011,13101,1024,1,0.285778,0.00348847
1012,14982,1024,1,0.318519,0.00116087
1013,17133,1024,1,0.339997,0.00348108
1014,19593,1024,1,0.365233,0.00308635
1015,22406,1024,1,0.397317,0.00306245
1016,25623,1024,1,0.433544,0.00135564
1017,29302,1024,1,0.479958,0.00395774
1018,33509,1024,1,0.534542,0.00299582
1019,38320,1024,1,0.592741,0.00777917
1020,43822,1024,1,0.661275,0.00962571
1021,50113,1024,1,0.74518,0.00667449
1022,57308,1024,1,0.837468,0.00366606
1023,65536,1024,1,0.952484,0.0044908
1024,2048,32,4,0.00189775,0.172187
1025,2342,32,4,0.00223137,0.0713315
1026,2678,32,4,0.00244718,0.0725308
1027,3063,32,4,0.00263734,0.161334
1028,3503,32,4,0.00289664,0.0539077
1029,4005,32,4,0.00327245,0.0435623
1030,4581,32,4,0.00398755,0.0757551
1031,5238,32,4,0.00447599,0.0356094
1032,5990,32,4,0.0052577,0.024527
1033,6850,32,4,0.00629123,0.0249382
1034,7834,32,4,0.00753812,0.021765
1035,8958,32,4,0.00822411,0.0449526
1036,10245,32,4,0.00826998,0.0375767
1037,11715,32,4,0.00837183,0.050434
1038,13398,32,4,0.00847797,0.0358061
1039,15321,32,4,0.00843828,0.0197546
1040,17521,32,4,0.00849921,0.0134231
1041,20036,32,4,0.00863672,0.0146849
1042,22913,32,4,0.0087436,0.0141854
1043,26203,32,4,0.00896219,0.0336664
1044,29965,32,4,0.00902308,0.0265921
1045,34267,32,4,0.00919498,0.013415
1046,39186,32,4,0.00940945,0.0273368
1047,44812,32,4,0.00975877,0.0117761
1048,51246,32,4,0.00993363,0.0215378
1049,58604,32,4,0.010181,0.0183486
1050,67018,32,4,0.0105567,0.0157781
1051,76640,32,4,0.0109151,0.0132792
1052,87643,32,4,0.0115569,0.0554466
1053,100226,32,4,0.0142255,0.138386
1054,114616,32,4,0.0123968,0.0111182
1055,131072,32,4,0.0130972,0.00979159
1056,2048,37,4,0.00223179,0.0678171
1057,2342,37,4,0.00238013,0.140421
1058,2678,37,4,0.00279957,0.059435
1059,3063,37,4,0.00306064,0.129782
1060,3503,37,4,0.00317973,0.0578156
1061,4005,37,4,0.00348098,0.0452574
1062,4581,37,4,0.00377948,0.0423698
1063,5238,37,4,0.00458927,0.0490748
1064,5990,37,4,0.00514413,0.0597502
1065,6850,37,4,0.00593767,0.056781
1066,7834,37,4,0.00684949,0.0278918
1067,8958,37,4,0.00823244,0.0372446
1068,10245,37,4,0.00887495,0.0357438
1069,11715,37,4,0.00891491,0.0269407
1070,13398,37,4,0.00900513,0.0266155
1071,15321,37,4,0.00907758,0.0217357
1072,17521,37,4,0.00913776,0.0176156
1073,20036,37,4,0.00923328,0.0146158
1074,22913,37,4,0.00941924,0.0124054
1075,26203,37,4,0.00948106,0.016301
1076,29965,37,4,0.00963846,0.0150515
1077,34267,37,4,0.00986961,0.0275437
1078,39186,37,4,0.0101024,0.0445388
1079,44812,37,4,0.0101958,0.0117561
1080,51246,37,4,0.011437,0.135751
1081,58604,37,4,0.0108523,0.0099117
1082,67018,37,4,0.0110855,0.0126096
1083,76640,37,4,0.0115373,0.0224787
1084,87643,37,4,0.012021,0.00957197
1085,100226,37,4,0.0124197,0.013766
1086,114616,37,4,0.0130476,0.0149451
1087,131072,37,4,0.0136551,0.00945882
1088,2048,42,4,0.00243562,0.124253
1089,2342,42,4,0.00245723,0.0613263
1090,2678,42,4,0.00262991,0.109616
1091,3063,42,4,0.00307561,0.0754459
1092,3503,42,4,0.00324481,0.0690725
1093,4005,42,4,0.00345633,0.0864339
1094,4581,42,4,0.00375693,0.0490202
1095,5238,42,4,0.00404154,0.0378379
1096,5990,42,4,0.00482073,0.0673807
1097,6850,42,4,0.00534848,0.0276614
1098,7834,42,4,0.00685083,0.133405
1099,8958,42,4,0.00960643,0.0540416
1100,10245,42,4,0.0114838,0.0669698
1101,11715,42,4,0.0124328,0.0520869
1102,13398,42,4,0.00929552,0.0284733
1103,15321,42,4,0.00934952,0.0281703
1104,17521,42,4,0.00942929,0.0234402
1105,20036,42,4,0.00954355,0.0188082
1106,22913,42,4,0.0123204,0.133644
1107,26203,42,4,0.0125966,0.0769542
1108,29965,42,4,0.013974,0.0087826
1109,34267,42,4,0.0135671,0.0700398
1110,39186,42,4,0.0144174,0.00969533
1111,44812,42,4,0.0146944,0.0385078
1112,51246,42,4,0.0152376,0.00225026
1113,58604,42,4,0.0138879,0.14711
1114,67018,42,4,0.0156702,0.0370234
1115,76640,42,4,0.0165128,0.00479072
1116,87643,42,4,0.0166719,0.0573779
1117,100226,42,4,0.0166344,0.082527
1118,114616,42,4,0.0176047,0.113615
1119,131072,42,4,0.0194064,0.00430845
1120,2048,48,4,0.00260183,0.0504835
1121,2342,48,4,0.00268635,0.117138
1122,2678,48,4,0.00273906,0.0501188
1123,3063,48,4,0.00314118,0.485205
1124,3503,48,4,0.00352771,0.0359195
1125,4005,48,4,0.00361564,0.06203
1126,4581,48,4,0.00417336,0.0940545
1127,5238,48,4,0.00468446,0.0969756
1128,5990,48,4,0.00551647,0.0130496
1129,6850,48,4,0.00563793,0.138521
1130,7834,48,4,0.00683632,0.131573
1131,8958,48,4,0.00836293,0.0615735
1132,10245,48,4,0.0100035,0.0527506
1133,11715,48,4,0.0119861,0.0540925
1134,13398,48,4,0.0130132,0.0234757
1135,15321,48,4,0.0115118,0.147591
1136,17521,48,4,0.013604,0.00779379
1137,20036,48,4,0.0134086,0.0359804
1138,22913,48,4,0.0134478,0.0453054
1139,26203,48,4,0.0126945,0.111419
1140,29965,48,4,0.0113104,0.13671
1141,34267,48,4,0.0144016,0.00595794
1142,39186,48,4,0.0142094,0.0645886
1143,44812,48,4,0.0134334,0.127848
1144,51246,48,4,0.0152302,0.00627401
1145,58604,48,4,0.0149763,0.0790908
1146,67018,48,4,0.0139517,0.160603
1147,76640,48,4,0.0141043,0.157178
1148,87643,48,4,0.0159799,0.0695705
1149,100226,48,4,0.0165964,0.0766268
1150,114616,48,4,0.0168164,0.0610737
1151,131072,48,4,0.0183883,0.0833464
1152,2048,55,4,0.00341226,0.0463902
1153,2342,55,4,0.00348313,0.0409987
1154,2678,55,4,0.00356669,0.0817829
1155,3063,55,4,0.00361972,0.0407473
1156,3503,55,4,0.00507857,1.21723
1157,4005,55,4,0.00430665,0.0414045
1158,4581,55,4,0.00460451,0.0898487
1159,5238,55,4,0.00534873,0.0410019
1160,5990,55,4,0.00536994,0.0831158
1161,6850,55,4,0.00642585,0.0516127
1162,7834,55,4,0.00762115,0.0317628
1163,8958,55,4,0.0081465,0.0820035
1164,10245,55,4,0.00966728,0.0250278
1165,11715,55,4,0.0109712,0.0802773
1166,13398,55,4,0.011044,0.144982
1167,15321,55,4,0.0139922,0.0256116
1168,17521,55,4,0.0109024,0.0198607
1169,20036,55,4,0.0109814,0.0186881
1170,22913,55,4,0.0111775,0.0526783
1171,26203,55,4,0.0134016,0.134545
1172,29965,55,4,0.0118114,0.0836903
1173,34267,55,4,0.0115815,0.00988265
1174,39186,55,4,0.011681,0.0139775
1175,44812,55,4,0.011946,0.0167066
1176,51246,55,4,0.0121097,0.0130786
1177,58604,55,4,0.0124042,0.0113464
1178,67018,55,4,0.012878,0.00481662
1179,76640,55,4,0.0131077,0.0138853
1180,87643,55,4,0.0135666,0.0137525
1181,100226,55,4,0.0144514,0.00829509
1182,114616,55,4,0.015093,0.00827432
1183,131072,55,4,0.0154555,0.00939286
1184,2048,63,4,0.0039562,0.0635284
1185,2342,63,4,0.00401245,0.0351724
1186,2678,63,4,0.00406671,0.0383928
1187,3063,63,4,0.00411625,0.063096
1188,3503,63,4,0.00417768,0.033084
1189,4005,63,4,0.00435165,0.083092
1190,4581,63,4,0.0049503,0.0308415
1191,5238,63,4,0.00518546,0.0341428
1192,5990,63,4,0.00542394,0.052171
1193,6850,63,4,0.00562224,0.0307843
1194,7834,63,4,0.00599055,0.0269144
1195,8958,63,4,0.00692421,0.0208114
1196,10245,63,4,0.0075168,0.0345567
1197,11715,63,4,0.00821244,0.0173247
1198,13398,63,4,0.00922444,0.0163846
1199,15321,63,4,0.0105722,0.0220277
1200,17521,63,4,0.0114995,0.0176228
1201,20036,63,4,0.011662,0.0146449
1202,22913,63,4,0.0117631,0.017087
1203,26203,63,4,0.0150251,0.0340315
1204,29965,63,4,0.0119431,0.0195465
1205,34267,63,4,0.0124402,0.00718534
1206,39186,63,4,0.0124583,0.0248681
1207,44812,63,4,0.0125714,0.0146185
1208,51246,63,4,0.012915,0.0119317
1209,58604,63,4,0.0130965,0.0124651
1210,67018,63,4,0.0135408,0.014374
1211,76640,63,4,0.0140008,0.00977477
1212,87643,63,4,0.0145131,0.00651412
1213,100226,63,4,0.0149579,0.0097614
1214,114616,63,4,0.0154076,0.0100431
1215,131072,63,4,0.0160898,0.0130996
1216,2048,72,4,0.00415598,0.0461843
1217,2342,72,4,0.0046564,0.0840516
1218,2678,72,4,0.00463165,0.0543645
1219,3063,72,4,0.00466167,0.0313728
1220,3503,72,4,0.00478451,0.0551554
1221,4005,72,4,0.0048112,0.02753
1222,4581,72,4,0.00502118,0.0600251
1223,5238,72,4,0.00570412,0.033474
1224,5990,72,4,0.00585632,0.0287451
1225,6850,72,4,0.00615215,0.052627
1226,7834,72,4,0.00639293,0.0287551
1227,8958,72,4,0.00670892,0.0259271
1228,10245,72,4,0.00772258,0.022672
1229,11715,72,4,0.00834099,0.0250631
1230,13398,72,4,0.00905548,0.0177584
1231,15321,72,4,0.0101022,0.0346326
1232,17521,72,4,0.0113823,0.0231977
1233,20036,72,4,0.0122693,0.0162302
1234,22913,72,4,0.0128261,0.0625215
1235,26203,72,4,0.0125349,0.0139597
1236,29965,72,4,0.012638,0.0150325
1237,34267,72,4,0.0130986,0.0723473
1238,39186,72,4,0.0132446,0.00986817
1239,44812,72,4,0.0132815,0.012158
1240,51246,72,4,0.0134737,0.00973486
1241,58604,72,4,0.0138426,0.0109552
1242,67018,72,4,0.014304,0.00828651
1243,76640,72,4,0.0147657,0.0359851
1244,87643,72,4,0.0148822,0.0137357
1245,100226,72,4,0.0155987,0.0124524
1246,114616,72,4,0.01644,0.0223221
1247,131072,72,4,0.0169872,0.00530401
1248,2048,82,4,0.00522627,0.0488308
1249,2342,82,4,0.00524259,0.044722
1250,2678,82,4,0.00580423,0.0608611
1251,3063,82,4,0.00588851,0.0501774
1252,3503,82,4,0.00585942,0.0229092
1253,4005,82,4,0.0060248,0.0506963
1254,4581,82,4,0.0060618,0.0208726
1255,5238,82,4,0.00624552,0.0295366
1256,5990,82,4,0.00708557,0.0193674
1257,6850,82,4,0.00724574,0.0185292
1258,7834,82,4,0.00757651,0.0402616
1259,8958,82,4,0.0078549,0.0271512
1260,10245,82,4,0.00818094,0.0202927
1261,11715,82,4,0.00924814,0.0175417
1262,13398,82,4,0.00988228,0.0160014
1263,15321,82,4,0.0107004,0.0186574
1264,17521,82,4,0.0116697,0.0213154
1265,20036,82,4,0.0131798,0.00858095
1266,22913,82,4,0.0139476,0.00976839
1267,26203,82,4,0.0143458,0.00745434
1268,29965,82,4,0.0143442,0.00997371
1269,34267,82,4,0.014574,0.00608844
1270,39186,82,4,0.0144945,0.00967565
1271,44812,82,4,0.0150644,0.0072761
1272,51246,82,4,0.0153478,0.00881803
1273,58604,82,4,0.0155912,0.00457255
1274,67018,82,4,0.0161798,0.00242417
1275,76640,82,4,0.0164425,0.0098154
1276,87643,82,4,0.0204988,0.07894
1277,100226,82,4,0.0177158,0.0276375
1278,114616,82,4,0.0185188,0.005201
1279,131072,82,4,0.0197512,0.00931983
1280,2048,94,4,0.00643272,0.0393828
1281,2342,94,4,0.00652623,0.0383984
1282,2678,94,4,0.00649102,0.02891
1283,3063,94,4,0.0072488,0.0347559
1284,3503,94,4,0.00725718,0.0207988
1285,4005,94,4,0.00732782,0.0210024
1286,4581,94,4,0.00739515,0.0236156
1287,5238,94,4,0.0074867,0.0143483
1288,5990,94,4,0.00767666,0.0166223
1289,6850,94,4,0.00866396,0.0132427
1290,7834,94,4,0.00887291,0.0121462
1291,8958,94,4,0.00908467,0.0156059
1292,10245,94,4,0.00944804,0.00992447
1293,11715,94,4,0.00977049,0.0131338
1294,13398,94,4,0.0111146,0.0120386
1295,15321,94,4,0.0117348,0.00835595
1296,17521,94,4,0.012453,0.00775935
1297,20036,94,4,0.0135133,0.0167109
1298,22913,94,4,0.0146907,0.00989484
1299,26203,94,4,0.0159778,0.00598432
1300,29965,94,4,0.0163275,0.00695313
1301,34267,94,4,0.016351,0.00794598
1302,39186,94,4,0.0165156,0.00526184
1303,44812,94,4,0.0165465,0.00982042
1304,51246,94,4,0.0173668,0.00775561
1305,58604,94,4,0.0176358,0.00721562
1306,67018,94,4,0.0179272,0.00504526
1307,76640,94,4,0.0188256,0.00553042
1308,87643,94,4,0.0193356,0.0447059
1309,100226,94,4,0.0203001,0.00567887
1310,114616,94,4,0.0207635,0.00484709
1311,131072,94,4,0.0219826,0.00294548
1312,2048,107,4,0.00780344,0.0340852
1313,2342,107,4,0.00817038,0.027603
1314,2678,107,4,0.00790012,0.0337649
1315,3063,107,4,0.00786828,0.0215183
1316,3503,107,4,0.00888612,0.0253448
1317,4005,107,4,0.00891877,0.0169581
1318,4581,107,4,0.010254,0.00854662
1319,5238,107,4,0.00927117,0.046828
1320,5990,107,4,0.00924366,0.00989677
1321,6850,107,4,0.0112232,0.022694
1322,7834,107,4,0.0114825,0.0466641
1323,8958,107,4,0.0109046,0.0514572
1324,10245,107,4,0.0122858,0.0254126
1325,11715,107,4,0.0115173,0.0417263
1326,13398,107,4,0.0134571,0.00684306
1327,15321,107,4,0.0149756,0.0345383
1328,17521,107,4,0.013808,0.00535745
1329,20036,107,4,0.0144947,0.00995619
1330,22913,107,4,0.0155697,0.0121164
1331,26203,107,4,0.0200277,0.0511096
