m,n,k,avg,std
857,128,512,2048,0.00547563,0.00598777
858,256,512,2048,0.00879976,0.00920226
859,512,512,2048,0.0196044,0.00367048
860,1024,512,2048,0.0360163,0.00173373
861,2048,512,2048,0.0658217,0.00685342
862,4096,512,2048,0.125349,0.00311848
863,8192,512,2048,0.30279,0.00326201
864,64,1024,2048,0.00676531,0.00981302
865,128,1024,2048,0.00968591,0.00614659
866,256,1024,2048,0.0164757,0.00357925
867,512,1024,2048,0.0383728,0.00470256
868,1024,1024,2048,0.0673991,0.0023932
869,2048,1024,2048,0.123152,0.00543345
870,4096,1024,2048,0.23415,0.00489178
871,8192,1024,2048,0.520122,0.00119364
872,64,2048,2048,0.0129874,0.0088689
873,128,2048,2048,0.0182219,0.00943348
874,256,2048,2048,0.0314977,0.00340246
875,512,2048,2048,0.0736845,0.00366855
876,1024,2048,2048,0.128996,0.00508484
877,2048,2048,2048,0.233679,0.00269021
878,4096,2048,2048,0.448793,0.0013742
879,8192,2048,2048,1.09709,0.00208083
880,64,4096,2048,0.0254494,0.00316948
881,128,4096,2048,0.0376491,0.00633654
882,256,4096,2048,0.0626126,0.00129648
883,512,4096,2048,0.144874,0.0040582
884,1024,4096,2048,0.255355,0.00837389
885,2048,4096,2048,0.459376,0.0015836
886,4096,4096,2048,0.891174,0.00449357
887,8192,4096,2048,2.15018,0.0370805
888,64,8192,2048,0.050931,0.00698573
889,128,8192,2048,0.0743778,0.00378341
890,256,8192,2048,0.117859,0.00177698
891,512,8192,2048,0.288093,0.00411199
892,1024,8192,2048,0.504802,0.00807432
893,2048,8192,2048,0.915281,0.00996141
894,4096,8192,2048,1.75647,0.00438691
895,8192,8192,2048,4.37529,0.0306151
896,64,64,4096,0.000814638,0.0411477
897,128,64,4096,0.00159748,0.0220764
898,256,64,4096,0.00428667,0.00965419
899,512,64,4096,0.00917325,0.00747255
900,1024,64,4096,0.0160473,0.00238396
901,2048,64,4096,0.0287766,0.00218175
902,4096,64,4096,0.0635206,0.0021549
903,8192,64,4096,0.170306,0.00242026
904,64,128,4096,0.00254117,0.0118361
905,128,128,4096,0.00272072,0.00949064
906,256,128,4096,0.00571038,0.00598546
907,512,128,4096,0.0130834,0.00601495
908,1024,128,4096,0.0255087,0.000931592
909,2048,128,4096,0.0486544,0.00185637
910,4096,128,4096,0.0997622,0.00310255
911,8192,128,4096,0.237626,0.00257751
912,64,256,4096,0.00377488,0.00873586
913,128,256,4096,0.00532905,0.0054729
914,256,256,4096,0.00806319,0.00409848
915,512,256,4096,0.0186271,0.00639804
916,1024,256,4096,0.0337338,0.00824477
917,2048,256,4096,0.0648536,0.00913867
918,4096,256,4096,0.13568,0.000635558
919,8192,256,4096,0.346484,0.00248248
920,64,512,4096,0.00836529,0.00538657
921,128,512,4096,0.0112095,0.00590926
922,256,512,4096,0.0175199,0.00476002
923,512,512,4096,0.0396917,0.00501184
924,1024,512,4096,0.0710965,0.00219109
925,2048,512,4096,0.128897,0.00488867
926,4096,512,4096,0.250607,0.000975781
927,8192,512,4096,0.5685,0.000869083
928,64,1024,4096,0.0154492,0.00662667
929,128,1024,4096,0.0205578,0.00272394
930,256,1024,4096,0.0322759,0.00317071
931,512,1024,4096,0.0765557,0.00585038
932,1024,1024,4096,0.135866,0.00286313
933,2048,1024,4096,0.251427,0.00316289
934,4096,1024,4096,0.467537,0.00261366
935,8192,1024,4096,1.11987,0.0615594
936,64,2048,4096,0.0298231,0.00559945
937,128,2048,4096,0.0407223,0.00596127
938,256,2048,4096,0.0637798,0.00573378
939,512,2048,4096,0.14957,0.009816
940,1024,2048,4096,0.260686,0.00456751
941,2048,2048,4096,0.466458,0.00166127
942,4096,2048,4096,0.896781,0.00119603
943,8192,2048,4096,2.14444,0.0690817
944,64,4096,4096,0.0591218,0.00438542
945,128,4096,4096,0.0792134,0.00349212
946,256,4096,4096,0.126104,0.00102121
947,512,4096,4096,0.289771,0.00944316
948,1024,4096,4096,0.515325,0.00262267
949,2048,4096,4096,0.916847,0.00145692
950,4096,4096,4096,1.7668,0.00568361
951,8192,4096,4096,4.37808,0.0211818
952,64,8192,4096,0.123135,0.00954792
953,128,8192,4096,0.157019,0.00111795
954,256,8192,4096,0.253723,0.00223109
955,512,8192,4096,0.58947,0.00525912
956,1024,8192,4096,1.02811,0.00145318
957,2048,8192,4096,1.85578,0.00282378
958,4096,8192,4096,3.51576,0.00360635
959,8192,8192,4096,8.76236,0.00892813
960,64,64,8192,0.00200659,0.00948843
961,128,64,8192,0.00333028,0.0167634
962,256,64,8192,0.00958431,0.0159968
963,512,64,8192,0.0198327,0.00863883
964,1024,64,8192,0.0332069,0.00051615
965,2048,64,8192,0.061237,0.00296038
966,4096,64,8192,0.12833,0.00172832
967,8192,64,8192,0.339051,0.00240417
968,64,128,8192,0.00619763,0.00976967
969,128,128,8192,0.007813,0.00473985
970,256,128,8192,0.0139905,0.00542231
971,512,128,8192,0.0269896,0.00613887
972,1024,128,8192,0.0528188,0.0087637
973,2048,128,8192,0.0975209,0.000659825
974,4096,128,8192,0.198908,0.00155933
975,8192,128,8192,0.476257,0.00166932
976,64,256,8192,0.0103686,0.00839285
977,128,256,8192,0.0142051,0.0047569
978,256,256,8192,0.0201545,0.00834798
979,512,256,8192,0.0389279,0.00583862
980,1024,256,8192,0.0701507,0.00179389
981,2048,256,8192,0.130704,0.0023413
982,4096,256,8192,0.275165,0.00220412
983,8192,256,8192,0.716165,0.0111365
984,64,512,8192,0.0246647,0.0097536
985,128,512,8192,0.031382,0.00552342
986,256,512,8192,0.0466796,0.0119174
987,512,512,8192,0.0876549,0.00937225
988,1024,512,8192,0.150218,0.00546844
989,2048,512,8192,0.259343,0.00123792
990,4096,512,8192,0.502921,0.00179968
991,8192,512,8192,1.12905,0.000257837
992,64,1024,8192,0.0475036,0.00917203
993,128,1024,8192,0.0548852,0.00407623
994,256,1024,8192,0.0793459,0.00348539
995,512,1024,8192,0.154167,0.00585786
996,1024,1024,8192,0.272833,0.00261864
997,2048,1024,8192,0.500895,0.00226483
998,4096,1024,8192,0.941177,0.0089391
999,8192,1024,8192,2.05052,0.00573766
1000,64,2048,8192,0.107593,0.0136963
1001,128,2048,8192,0.13171,0.00903686
1002,256,2048,8192,0.158147,0.00353306
1003,512,2048,8192,0.335348,0.00866579
1004,1024,2048,8192,0.559106,0.00101063
1005,2048,2048,8192,0.982895,0.000595862
1006,4096,2048,8192,1.81255,0.00348124
1007,8192,2048,8192,4.27215,0.0092877
1008,64,4096,8192,0.194445,0.00968712
1009,128,4096,8192,0.230079,0.00638272
1010,256,4096,8192,0.323515,0.00384097
1011,512,4096,8192,0.724831,0.0211006
1012,1024,4096,8192,1.13508,0.00975342
1013,2048,4096,8192,1.92184,0.00231807
1014,4096,4096,8192,3.64205,0.00293656
1015,8192,4096,8192,7.68591,0.0180006
1016,64,8192,8192,0.391705,0.00560832
1017,128,8192,8192,0.555229,0.0199878
1018,256,8192,8192,0.58792,0.00410128
1019,512,8192,8192,1.23269,0.00492874
1020,1024,8192,8192,2.23539,0.00294082
1021,2048,8192,8192,3.81235,0.00111583
1022,4096,8192,8192,7.16272,0.00637209
1023,8192,8192,8192,17.4556,0.0331891
