m,n,p,avg,std
1381,4005,140,4,0.0177239,0.297448
1382,4581,140,4,0.0188954,0.268241
1383,5238,140,4,0.0193885,0.289966
1384,5990,140,4,0.0198827,0.263612
1385,6850,140,4,0.0201548,0.254594
1386,7834,140,4,0.0210841,0.364517
1387,8958,140,4,0.0236429,0.360176
1388,10245,140,4,0.0242756,0.319316
1389,11715,140,4,0.0245176,0.338461
1390,13398,140,4,0.0264013,0.251651
1391,15321,140,4,0.0267861,0.278335
1392,17521,140,4,0.0289025,0.286454
1393,20036,140,4,0.030866,0.353626
1394,22913,140,4,0.031829,0.280602
1395,26203,140,4,0.0342047,0.290433
1396,29965,140,4,0.0356576,0.249039
1397,34267,140,4,0.0372913,0.231518
1398,39186,140,4,0.0405091,0.219271
1399,44812,140,4,0.042144,0.203395
1400,51246,140,4,0.0434645,0.203931
1401,58604,140,4,0.0443072,0.187857
1402,67018,140,4,0.0472653,0.174638
1403,76640,140,4,0.0532274,0.159674
1404,87643,140,4,0.0546722,0.145781
1405,100226,140,4,0.0595426,0.145263
1406,114616,140,4,0.0638295,0.122244
1407,131072,140,4,0.0689814,0.118727
1408,2048,160,4,0.0158315,0.165058
1409,2342,160,4,0.018031,0.115742
1410,2678,160,4,0.0184484,0.145408
1411,3063,160,4,0.0182354,0.1219
1412,3503,160,4,0.0183761,0.113596
1413,4005,160,4,0.0190428,0.147028
1414,4581,160,4,0.0214346,0.266626
1415,5238,160,4,0.0217676,0.251223
1416,5990,160,4,0.022404,0.289227
1417,6850,160,4,0.0227012,0.220244
1418,7834,160,4,0.0227716,0.239106
1419,8958,160,4,0.0262585,0.279219
1420,10245,160,4,0.0277492,0.351305
1421,11715,160,4,0.0276461,0.297827
1422,13398,160,4,0.0293875,0.267195
1423,15321,160,4,0.0303259,0.246221
1424,17521,160,4,0.0324033,0.307475
1425,20036,160,4,0.033623,0.297345
1426,22913,160,4,0.0355056,0.242991
1427,26203,160,4,0.0377185,0.244152
1428,29965,160,4,0.0404872,0.220962
1429,34267,160,4,0.0424941,0.198678
1430,39186,160,4,0.045976,0.184463
1431,44812,160,4,0.0483443,0.1818
1432,51246,160,4,0.0493781,0.183924
1433,58604,160,4,0.0511788,0.179151
1434,67018,160,4,0.053674,0.153524
1435,76640,160,4,0.0596797,0.132062
1436,87643,160,4,0.0623298,0.125926
1437,100226,160,4,0.0655708,0.123929
1438,114616,160,4,0.072295,0.0992429
1439,131072,160,4,0.0762946,0.105625
1440,2048,183,4,0.0180684,0.117943
1441,2342,183,4,0.0205716,0.11787
1442,2678,183,4,0.0202135,0.0968458
1443,3063,183,4,0.0206831,0.0949077
1444,3503,183,4,0.0212112,0.128921
1445,4005,183,4,0.0210995,0.107735
1446,4581,183,4,0.0244041,0.25917
1447,5238,183,4,0.0245308,0.21606
1448,5990,183,4,0.0247589,0.225655
1449,6850,183,4,0.025966,0.226603
1450,7834,183,4,0.0262216,0.211859
1451,8958,183,4,0.0301182,0.28923
1452,10245,183,4,0.031156,0.341495
1453,11715,183,4,0.0317244,0.260157
1454,13398,183,4,0.0333805,0.223516
1455,15321,183,4,0.0342945,0.224454
1456,17521,183,4,0.0372384,0.249524
1457,20036,183,4,0.0384841,0.249481
1458,22913,183,4,0.0408513,0.222406
1459,26203,183,4,0.0430722,0.223955
1460,29965,183,4,0.0460519,0.203347
1461,34267,183,4,0.0479352,0.178825
1462,39186,183,4,0.0523999,0.162083
1463,44812,183,4,0.0546236,0.162336
1464,51246,183,4,0.0566567,0.155147
1465,58604,183,4,0.0588444,0.175168
1466,67018,183,4,0.0614219,0.143984
1467,76640,183,4,0.0684676,0.124445
1468,87643,183,4,0.0715295,0.109714
1469,100226,183,4,0.0750896,0.109866
1470,114616,183,4,0.0829919,0.0924651
1471,131072,183,4,0.0874406,0.0837468
1472,2048,209,4,0.0207671,0.134592
1473,2342,209,4,0.0234731,0.0772506
1474,2678,209,4,0.023583,0.0889574
1475,3063,209,4,0.0237057,0.0912784
1476,3503,209,4,0.0242861,0.129661
1477,4005,209,4,0.0242978,0.0737073
1478,4581,209,4,0.0275123,0.195451
1479,5238,209,4,0.0284623,0.188402
1480,5990,209,4,0.0286516,0.187283
1481,6850,209,4,0.0297951,0.20023
1482,7834,209,4,0.0298563,0.167392
1483,8958,209,4,0.0341575,0.247247
1484,10245,209,4,0.0355287,0.225288
1485,11715,209,4,0.0358519,0.21085
1486,13398,209,4,0.0389556,0.213106
1487,15321,209,4,0.0401623,0.196138
1488,17521,209,4,0.0422557,0.233038
1489,20036,209,4,0.0436739,0.225407
1490,22913,209,4,0.0474301,0.213753
1491,26203,209,4,0.0494653,0.20411
1492,29965,209,4,0.0528596,0.164782
1493,34267,209,4,0.0554752,0.164751
1494,39186,209,4,0.0605458,0.160709
1495,44812,209,4,0.0625837,0.1509
1496,51246,209,4,0.0651973,0.136455
1497,58604,209,4,0.0674264,0.140911
1498,67018,209,4,0.0705764,0.122934
1499,76640,209,4,0.0787998,0.100926
1500,87643,209,4,0.082912,0.10297
1501,100226,209,4,0.0861761,0.08959
1502,114616,209,4,0.0945136,0.086122
1503,131072,209,4,0.100391,0.0810724
1504,2048,239,4,0.0236935,0.0997534
1505,2342,239,4,0.0271709,0.0936254
1506,2678,239,4,0.0273708,0.0792567
1507,3063,239,4,0.0275802,0.0866327
1508,3503,239,4,0.0285116,0.102068
1509,4005,239,4,0.0283253,0.108925
1510,4581,239,4,0.0316394,0.17767
1511,5238,239,4,0.0324358,0.171436
1512,5990,239,4,0.0332383,0.179192
1513,6850,239,4,0.0342844,0.164276
1514,7834,239,4,0.0345407,0.169458
1515,8958,239,4,0.0393532,0.216876
1516,10245,239,4,0.0403318,0.210459
1517,11715,239,4,0.0419298,0.19902
1518,13398,239,4,0.0450631,0.18131
1519,15321,239,4,0.0464245,0.145827
1520,17521,239,4,0.0489784,0.182289
1521,20036,239,4,0.0503464,0.176148
1522,22913,239,4,0.0546839,0.163483
1523,26203,239,4,0.0572203,0.155032
1524,29965,239,4,0.061274,0.142662
1525,34267,239,4,0.064652,0.119493
1526,39186,239,4,0.0701492,0.126861
1527,44812,239,4,0.0730751,0.11953
1528,51246,239,4,0.076253,0.121506
1529,58604,239,4,0.0781978,0.111102
1530,67018,239,4,0.0826793,0.118814
1531,76640,239,4,0.0945124,0.0835109
1532,87643,239,4,0.0955374,0.0858961
1533,100226,239,4,0.100436,0.0845562
1534,114616,239,4,0.110658,0.0882904
1535,131072,239,4,0.116422,0.0656593
1536,2048,274,4,0.0289713,0.0960279
1537,2342,274,4,0.0342462,0.0706079
1538,2678,274,4,0.0340343,0.0608891
1539,3063,274,4,0.0338376,0.0594705
1540,3503,274,4,0.034406,0.0487784
1541,4005,274,4,0.0347708,0.0583446
1542,4581,274,4,0.0382626,0.119837
1543,5238,274,4,0.0398225,0.130889
1544,5990,274,4,0.0400194,0.11185
1545,6850,274,4,0.042311,0.121487
1546,7834,274,4,0.0424575,0.105889
1547,8958,274,4,0.0478385,0.155267
1548,10245,274,4,0.0494169,0.167985
1549,11715,274,4,0.0512578,0.141319
1550,13398,274,4,0.0543305,0.129026
1551,15321,274,4,0.0763942,0.616074
1552,17521,274,4,0.059691,0.152967
1553,20036,274,4,0.0623055,0.132137
1554,22913,274,4,0.0665437,0.120112
1555,26203,274,4,0.0699563,0.129792
1556,29965,274,4,0.0760003,0.110498
1557,34267,274,4,0.0802973,0.105767
1558,39186,274,4,0.0865203,0.0953654
1559,44812,274,4,0.0902798,0.0880616
1560,51246,274,4,0.0936606,0.0916042
1561,58604,274,4,0.0968367,0.105701
1562,67018,274,4,0.101725,0.0835983
1563,76640,274,4,0.113367,0.0713576
1564,87643,274,4,0.119385,0.0678416
1565,100226,274,4,0.123715,0.0637606
1566,114616,274,4,0.137434,0.0574164
1567,131072,274,4,0.14477,0.0504844
1568,2048,313,4,0.0324426,0.0701374
1569,2342,313,4,0.0379114,0.0731559
1570,2678,313,4,0.0379345,0.0580825
1571,3063,313,4,0.0379543,0.0421252
1572,3503,313,4,0.0382957,0.0559566
1573,4005,313,4,0.0387995,0.0585568
1574,4581,313,4,0.0424839,0.099349
1575,5238,313,4,0.0442014,0.111024
1576,5990,313,4,0.0442964,0.102421
1577,6850,313,4,0.0466919,0.0957692
1578,7834,313,4,0.0471549,0.105432
1579,8958,313,4,0.0529955,0.134281
1580,10245,313,4,0.0543151,0.128546
1581,11715,313,4,0.0569111,0.117803
1582,13398,313,4,0.0602244,0.121226
1583,15321,313,4,0.0627038,0.112246
1584,17521,313,4,0.0665133,0.138666
1585,20036,313,4,0.0701251,0.11636
1586,22913,313,4,0.0750993,0.11959
1587,26203,313,4,0.0789471,0.114073
1588,29965,313,4,0.0841487,0.110091
1589,34267,313,4,0.101446,0.337281
1590,39186,313,4,0.0959674,0.0864641
1591,44812,313,4,0.100782,0.0853563
1592,51246,313,4,0.104689,0.0849163
1593,58604,313,4,0.108546,0.0847509
1594,67018,313,4,0.113135,0.0710067
1595,76640,313,4,0.125858,0.0630254
1596,87643,313,4,0.13217,0.0609561
1597,100226,313,4,0.139257,0.0621103
1598,114616,313,4,0.153925,0.0511503
1599,131072,313,4,0.163163,0.048563
1600,2048,358,4,0.0376398,0.0469093
1601,2342,358,4,0.0441682,0.0338524
1602,2678,358,4,0.0445809,0.0480206
1603,3063,358,4,0.0446605,0.0408566
1604,3503,358,4,0.0451357,0.0374666
1605,4005,358,4,0.0457043,0.0449193
1606,4581,358,4,0.0493424,0.0943615
1607,5238,358,4,0.0511456,0.0882791
1608,5990,358,4,0.0510456,0.0897597
1609,6850,358,4,0.0540714,0.0840912
1610,7834,358,4,0.0548454,0.0851599
1611,8958,358,4,0.0610261,0.117866
1612,10245,358,4,0.0633086,0.106605
1613,11715,358,4,0.0660938,0.116815
1614,13398,358,4,0.0707641,0.102967
1615,15321,358,4,0.0728412,0.0825531
1616,17521,358,4,0.0768435,0.105437
1617,20036,358,4,0.081376,0.113624
1618,22913,358,4,0.0875887,0.102425
1619,26203,358,4,0.0924373,0.0899147
1620,29965,358,4,0.0995919,0.0863278
1621,34267,358,4,0.104095,0.0707566
1622,39186,358,4,0.112995,0.0799719
1623,44812,358,4,0.116963,0.0744412
1624,51246,358,4,0.121301,0.0703782
1625,58604,358,4,0.125572,0.0787413
1626,67018,358,4,0.13168,0.0629407
1627,76640,358,4,0.147317,0.0537321
1628,87643,358,4,0.152466,0.0543391
1629,100226,358,4,0.16144,0.0579585
1630,114616,358,4,0.176285,0.055591
1631,131072,358,4,0.186283,0.0449593
1632,2048,409,4,0.0454613,0.0370812
1633,2342,409,4,0.052475,0.0287858
1634,2678,409,4,0.05356,0.0248628
1635,3063,409,4,0.0537409,0.028278
1636,3503,409,4,0.0542574,0.0254012
1637,4005,409,4,0.0548984,0.0261043
1638,4581,409,4,0.0592924,0.0724411
1639,5238,409,4,0.061347,0.0726491
1640,5990,409,4,0.0622369,0.0692137
1641,6850,409,4,0.0656885,0.0626562
1642,7834,409,4,0.0664302,0.0650239
1643,8958,409,4,0.0732831,0.0965103
1644,10245,409,4,0.0749244,0.0885161
1645,11715,409,4,0.0800299,0.0923498
1646,13398,409,4,0.0841659,0.0917063
1647,15321,409,4,0.0887199,0.0651887
1648,17521,409,4,0.0923033,0.0981747
1649,20036,409,4,0.0977458,0.0989316
1650,22913,409,4,0.106554,0.0929277
1651,26203,409,4,0.111812,0.0785021
1652,29965,409,4,0.118486,0.0737945
1653,34267,409,4,0.127246,0.065037
1654,39186,409,4,0.137095,0.0646066
1655,44812,409,4,0.142433,0.06078
1656,51246,409,4,0.1472,0.0576539
1657,58604,409,4,0.152903,0.0566007
1658,67018,409,4,0.160868,0.0551128
1659,76640,409,4,0.177952,0.0404275
1660,87643,409,4,0.187007,0.0543087
1661,100226,409,4,0.197763,0.0450995
1662,114616,409,4,0.216633,0.0498212
1663,131072,409,4,0.229985,0.0366924
1664,2048,468,4,0.0515929,0.0258763
1665,2342,468,4,0.0575794,0.0194845
1666,2678,468,4,0.06041,0.0328745
1667,3063,468,4,0.0606947,0.0259633
1668,3503,468,4,0.0611756,0.0248679
1669,4005,468,4,0.0616422,0.0215696
1670,4581,468,4,0.0665164,0.0689005
1671,5238,468,4,0.0685418,0.0621383
1672,5990,468,4,0.0691616,0.0626994
1673,6850,468,4,0.0736746,0.0689822
1674,7834,468,4,0.0745242,0.0639696
1675,8958,468,4,0.0822673,0.0788188
1676,10245,468,4,0.0846614,0.0820751
1677,11715,468,4,0.090165,0.0671893
1678,13398,468,4,0.0950247,0.0687776
1679,15321,468,4,0.0983447,0.070167
1680,17521,468,4,0.10477,0.0834273
1681,20036,468,4,0.108479,0.0715792
1682,22913,468,4,0.119309,0.0707874
1683,26203,468,4,0.125321,0.0784937
1684,29965,468,4,0.134407,0.0659604
1685,34267,468,4,0.141876,0.062441
1686,39186,468,4,0.153143,0.0562663
1687,44812,468,4,0.160476,0.0633572
1688,51246,468,4,0.167825,0.051037
1689,58604,468,4,0.171216,0.0551928
1690,67018,468,4,0.180075,0.0564522
1691,76640,468,4,0.199564,0.0516155
1692,87643,468,4,0.20871,0.0506843
1693,100226,468,4,0.219706,0.048815
1694,114616,468,4,0.249664,0.0741562
1695,131072,468,4,0.255757,0.0416403
1696,2048,535,4,0.0634939,0.0299536
1697,2342,535,4,0.0688224,0.111362
1698,2678,535,4,0.0722699,0.107299
1699,3063,535,4,0.0740741,0.1025
1700,3503,535,4,0.0801316,0.114732
1701,4005,535,4,0.0816023,0.0993619
1702,4581,535,4,0.0928303,0.146898
1703,5238,535,4,0.0946298,0.134015
1704,5990,535,4,0.100034,0.125162
1705,6850,535,4,0.107327,0.121674
1706,7834,535,4,0.113048,0.109469
1707,8958,535,4,0.12076,0.120247
1708,10245,535,4,0.127524,0.126461
1709,11715,535,4,0.136936,0.116329
1710,13398,535,4,0.147574,0.116739
1711,15321,535,4,0.162931,0.0976978
1712,17521,535,4,0.173951,0.0926353
1713,20036,535,4,0.186852,0.0947153
1714,22913,535,4,0.197694,0.0790747
1715,26203,535,4,0.210165,0.074985
1716,29965,535,4,0.215213,0.0845912
1717,34267,535,4,0.230023,0.0643685
1718,39186,535,4,0.256952,0.0621289
1719,44812,535,4,0.277596,0.0585363
1720,51246,535,4,0.290131,0.0554898
1721,58604,535,4,0.320109,0.0412942
1722,67018,535,4,0.346036,0.0417869
1723,76640,535,4,0.387191,0.0366134
1724,87643,535,4,0.430459,0.0323315
1725,100226,535,4,0.466049,0.0212877
1726,114616,535,4,0.508001,0.0248323
1727,131072,535,4,0.551116,0.02245
1728,2048,612,4,0.0713337,0.0240825
1729,2342,612,4,0.0767994,0.0962427
1730,2678,612,4,0.0807005,0.10073
1731,3063,612,4,0.0827837,0.096589
1732,3503,612,4,0.0895987,0.0822597
1733,4005,612,4,0.0901675,0.0859924
1734,4581,612,4,0.100323,0.121287
1735,5238,612,4,0.105056,0.127787
1736,5990,612,4,0.111118,0.119421
1737,6850,612,4,0.11905,0.119842
1738,7834,612,4,0.125807,0.115912
1739,8958,612,4,0.134996,0.105281
1740,10245,612,4,0.141143,0.115012
1741,11715,612,4,0.153506,0.104015
1742,13398,612,4,0.163892,0.102827
1743,15321,612,4,0.179828,0.106018
1744,17521,612,4,0.191727,0.0744963
1745,20036,612,4,0.205118,0.0750507
1746,22913,612,4,0.218548,0.0870411
1747,26203,612,4,0.227674,0.0708052
1748,29965,612,4,0.237409,0.0766556
1749,34267,612,4,0.255167,0.0623335
1750,39186,612,4,0.282355,0.0589215
1751,44812,612,4,0.300918,0.0491981
1752,51246,612,4,0.324482,0.0471934
1753,58604,612,4,0.354596,0.0455827
1754,67018,612,4,0.381456,0.0356076
1755,76640,612,4,0.424955,0.0311257
1756,87643,612,4,0.466792,0.0292973
1757,100226,612,4,0.50164,0.0348705
1758,114616,612,4,0.547407,0.0286481
1759,131072,612,4,0.597645,0.0277516
1760,2048,700,4,0.0821734,0.0199432
1761,2342,700,4,0.0875041,0.0844356
1762,2678,700,4,0.0924099,0.0837507
1763,3063,700,4,0.0950742,0.0829513
1764,3503,700,4,0.102822,0.0758527
1765,4005,700,4,0.10482,0.0742361
1766,4581,700,4,0.115358,0.109022
1767,5238,700,4,0.121623,0.107131
1768,5990,700,4,0.128917,0.0965072
1769,6850,700,4,0.140222,0.101088
1770,7834,700,4,0.147626,0.0866278
1771,8958,700,4,0.15537,0.0977333
1772,10245,700,4,0.164094,0.102757
1773,11715,700,4,0.177095,0.0794441
1774,13398,700,4,0.191204,0.0939835
1775,15321,700,4,0.20696,0.0728559
1776,17521,700,4,0.221682,0.0685477
1777,20036,700,4,0.239113,0.0675343
1778,22913,700,4,0.255911,0.0681399
1779,26203,700,4,0.264948,0.0561904
1780,29965,700,4,0.279529,0.0560956
1781,34267,700,4,0.298463,0.0572074
1782,39186,700,4,0.329999,0.0490756
1783,44812,700,4,0.34694,0.0466937
1784,51246,700,4,0.375442,0.0392389
1785,58604,700,4,0.41629,0.0447034
1786,67018,700,4,0.44886,0.0366515
1787,76640,700,4,0.499717,0.0256993
1788,87643,700,4,0.557283,0.0253186
1789,100226,700,4,0.603617,0.0281466
1790,114616,700,4,0.658522,0.0178925
1791,131072,700,4,0.731174,0.0156444
1792,2048,801,4,0.0959819,0.0181934
1793,2342,801,4,0.101661,0.0651415
1794,2678,801,4,0.106451,0.0711791
1795,3063,801,4,0.110397,0.0775082
1796,3503,801,4,0.120169,0.0836347
1797,4005,801,4,0.122369,0.0602796
1798,4581,801,4,0.133211,0.0893717
1799,5238,801,4,0.141302,0.0878318
1800,5990,801,4,0.169345,0.175082
1801,6850,801,4,0.16029,0.0764971
1802,7834,801,4,0.169902,0.0730512
1803,8958,801,4,0.182074,0.0867648
1804,10245,801,4,0.190387,0.0902849
1805,11715,801,4,0.206816,0.074388
1806,13398,801,4,0.22129,0.077487
1807,15321,801,4,0.240839,0.0658454
1808,17521,801,4,0.259049,0.0611213
1809,20036,801,4,0.278764,0.0622513
1810,22913,801,4,0.295615,0.0585074
1811,26203,801,4,0.31041,0.0483824
1812,29965,801,4,0.326862,0.047823
1813,34267,801,4,0.346777,0.0513365
1814,39186,801,4,0.383386,0.045086
1815,44812,801,4,0.408412,0.0385756
1816,51246,801,4,0.436637,0.0346761
1817,58604,801,4,0.48322,0.0247784
1818,67018,801,4,0.524814,0.0275088
1819,76640,801,4,0.587365,0.0227559
1820,87643,801,4,0.650643,0.0262851
1821,100226,801,4,0.707463,0.0176285
1822,114616,801,4,0.767297,0.018319
1823,131072,801,4,0.831536,0.0171519
1824,2048,916,4,0.110674,0.0152964
1825,2342,916,4,0.117846,0.0541729
1826,2678,916,4,0.12121,0.0637037
1827,3063,916,4,0.126687,0.0673255
1828,3503,916,4,0.135541,0.0552529
1829,4005,916,4,0.141915,0.0655996
1830,4581,916,4,0.152406,0.0833467
1831,5238,916,4,0.162374,0.0730206
1832,5990,916,4,0.175518,0.0708823
1833,6850,916,4,0.185162,0.0641929
1834,7834,916,4,0.199966,0.0772636
1835,8958,916,4,0.20931,0.0710568
1836,10245,916,4,0.222237,0.084209
1837,11715,916,4,0.237909,0.074338
1838,13398,916,4,0.254686,0.0725191
1839,15321,916,4,0.282813,0.0612796
1840,17521,916,4,0.297342,0.0647797
1841,20036,916,4,0.322923,0.0520842
1842,22913,916,4,0.344117,0.05164
1843,26203,916,4,0.359096,0.051764
1844,29965,916,4,0.381412,0.0466981
1845,34267,916,4,0.402617,0.0451054
1846,39186,916,4,0.452442,0.0452428
1847,44812,916,4,0.472782,0.0380338
1848,51246,916,4,0.508956,0.0294362
1849,58604,916,4,0.563953,0.0297379
1850,67018,916,4,0.605862,0.0299841
1851,76640,916,4,0.677516,0.021292
1852,87643,916,4,0.752964,0.0175581
1853,100226,916,4,0.816375,0.0201895
1854,114616,916,4,0.892391,0.0145154
1855,131072,916,4,0.970439,0.0112494
1856,2048,1047,4,0.130653,0.113483
1857,2342,1047,4,0.146334,0.140397
1858,2678,1047,4,0.156938,0.151983
1859,3063,1047,4,0.170077,0.16317
1860,3503,1047,4,0.184292,0.152874
1861,4005,1047,4,0.196624,0.126348
1862,4581,1047,4,0.208715,0.119637
1863,5238,1047,4,0.226859,0.135363
1864,5990,1047,4,0.24468,0.109922
1865,6850,1047,4,0.278647,0.127019
1866,7834,1047,4,0.29121,0.0989036
1867,8958,1047,4,0.317178,0.100859
1868,10245,1047,4,0.339222,0.0979881
1869,11715,1047,4,0.369824,0.0719835
1870,13398,1047,4,0.396884,0.0781795
1871,15321,1047,4,0.412108,0.0746833
1872,17521,1047,4,0.432854,0.0597936
1873,20036,1047,4,0.464861,0.0626908
1874,22913,1047,4,0.485966,0.0553196
1875,26203,1047,4,0.530581,0.0604845
1876,29965,1047,4,0.586105,0.0483484
1877,34267,1047,4,0.637153,0.0490395
1878,39186,1047,4,0.692684,0.04321
1879,44812,1047,4,0.770701,0.0432883
1880,51246,1047,4,0.846393,0.0310487
1881,58604,1047,4,0.938209,0.0332532
1882,67018,1047,4,1.0608,0.0462126
1883,76640,1047,4,1.18607,0.025173
1884,87643,1047,4,1.33972,0.0217389
1885,100226,1047,4,1.50312,0.0181516
1886,114616,1047,4,1.73725,0.0176001
1887,131072,1047,4,1.94657,0.0187209
1888,2048,1197,4,0.147792,0.10305
1889,2342,1197,4,0.165597,0.125502
1890,2678,1197,4,0.174658,0.133578
1891,3063,1197,4,0.190809,0.133083
1892,3503,1197,4,0.208785,0.114178
1893,4005,1197,4,0.220106,0.110654
1894,4581,1197,4,0.238123,0.123023
1895,5238,1197,4,0.256945,0.131652
1896,5990,1197,4,0.2763,0.102183
1897,6850,1197,4,0.305019,0.0967391
1898,7834,1197,4,0.328728,0.105417
1899,8958,1197,4,0.356514,0.0814572
1900,10245,1197,4,0.384832,0.0727085
1901,11715,1197,4,0.412344,0.0728439
1902,13398,1197,4,0.434092,0.0663149
1903,15321,1197,4,0.457105,0.0614478
1904,17521,1197,4,0.488025,0.0657615
1905,20036,1197,4,0.526946,0.0547889
1906,22913,1197,4,0.555365,0.0605531
1907,26203,1197,4,0.601394,0.0422714
1908,29965,1197,4,0.662236,0.0421298
1909,34267,1197,4,0.726924,0.0409858
1910,39186,1197,4,0.791711,0.0343513
1911,44812,1197,4,0.881506,0.0347878
1912,51246,1197,4,0.971624,0.0348704
1913,58604,1197,4,1.07348,0.0236604
1914,67018,1197,4,1.2136,0.0202555
1915,76640,1197,4,1.36891,0.0184588
1916,87643,1197,4,1.54227,0.0212684
1917,100226,1197,4,1.72493,0.0150333
1918,114616,1197,4,1.92971,0.0165231
1919,131072,1197,4,2.19783,0.0142285
1920,2048,1369,4,0.164078,0.095133
1921,2342,1369,4,0.184171,0.124762
1922,2678,1369,4,0.198294,0.119514
1923,3063,1369,4,0.214135,0.111462
1924,3503,1369,4,0.232494,0.131932
1925,4005,1369,4,0.252682,0.109058
1926,4581,1369,4,0.267802,0.106423
1927,5238,1369,4,0.287773,0.120403
1928,5990,1369,4,0.312423,0.09563
1929,6850,1369,4,0.340102,0.0911511
1930,7834,1369,4,0.371492,0.0911837
1931,8958,1369,4,0.400448,0.0821159
1932,10245,1369,4,0.431495,0.0710249
1933,11715,1369,4,0.466002,0.056971
1934,13398,1369,4,0.496397,0.0560779
1935,15321,1369,4,0.52221,0.061382
1936,17521,1369,4,0.556237,0.047098
1937,20036,1369,4,0.599513,0.0526363
1938,22913,1369,4,0.633009,0.0441124
1939,26203,1369,4,0.686385,0.0352744
1940,29965,1369,4,0.764389,0.0474829
1941,34267,1369,4,0.829272,0.0343317
1942,39186,1369,4,0.90268,0.0316976
1943,44812,1369,4,1.00219,0.032086
1944,51246,1369,4,1.09327,0.0302135
1945,58604,1369,4,1.20829,0.0258792
1946,67018,1369,4,1.36638,0.0201517
1947,76640,1369,4,1.53452,0.0191995
1948,87643,1369,4,1.7358,0.0170104
1949,100226,1369,4,1.9406,0.0154537
1950,114616,1369,4,2.19818,0.0183883
1951,131072,1369,4,2.48464,0.0143222
1952,2048,1566,4,0.184424,0.0774378
1953,2342,1566,4,0.205691,0.102062
1954,2678,1566,4,0.224808,0.111619
1955,3063,1566,4,0.242567,0.109402
1956,3503,1566,4,0.267305,0.0979425
1957,4005,1566,4,0.289131,0.0973467
1958,4581,1566,4,0.304865,0.0929947
1959,5238,1566,4,0.3277,0.096054
1960,5990,1566,4,0.357947,0.0899557
1961,6850,1566,4,0.388887,0.0777288
1962,7834,1566,4,0.429874,0.0785728
1963,8958,1566,4,0.465522,0.0630239
1964,10245,1566,4,0.503273,0.0616196
1965,11715,1566,4,0.543193,0.0537908
1966,13398,1566,4,0.57851,0.0470156
1967,15321,1566,4,0.609328,0.052979
1968,17521,1566,4,0.646728,0.0469437
1969,20036,1566,4,0.690246,0.0404641
1970,22913,1566,4,0.724527,0.0417508
1971,26203,1566,4,0.786595,0.040776
1972,29965,1566,4,0.874347,0.0349462
1973,34267,1566,4,0.954515,0.0309943
1974,39186,1566,4,1.03792,0.0341947
1975,44812,1566,4,1.15437,0.0290994
1976,51246,1566,4,1.26391,0.0259215
1977,58604,1566,4,1.40096,0.0233104
1978,67018,1566,4,1.58478,0.0192001
1979,76640,1566,4,1.78688,0.019337
1980,87643,1566,4,2.01494,0.0159696
1981,100226,1566,4,2.25588,0.0151497
1982,114616,1566,4,2.54009,0.015516
1983,131072,1566,4,2.89809,0.0115828
1984,2048,1791,4,0.202845,0.0789261
1985,2342,1791,4,0.227645,0.08952
1986,2678,1791,4,0.248362,0.0959873
1987,3063,1791,4,0.274544,0.0965361
1988,3503,1791,4,0.298711,0.0878423
1989,4005,1791,4,0.323552,0.0815455
1990,4581,1791,4,0.346293,0.0940031
1991,5238,1791,4,0.371556,0.0869561
1992,5990,1791,4,0.40198,0.0814166
1993,6850,1791,4,0.438514,0.0709508
1994,7834,1791,4,0.483992,0.0759317
1995,8958,1791,4,0.521947,0.0587517
1996,10245,1791,4,0.560119,0.0622844
1997,11715,1791,4,0.607105,0.0445815
1998,13398,1791,4,0.643237,0.0451536
1999,15321,1791,4,0.690088,0.0518864
2000,17521,1791,4,0.720822,0.0409343
2001,20036,1791,4,0.776776,0.0371396
2002,22913,1791,4,0.822618,0.0380356
2003,26203,1791,4,0.890051,0.0311554
2004,29965,1791,4,0.987476,0.028229
2005,34267,1791,4,1.07535,0.0296516
2006,39186,1791,4,1.17803,0.0273788
2007,44812,1791,4,1.30541,0.0250295
2008,51246,1791,4,1.42989,0.0235131
2009,58604,1791,4,1.60231,0.0275387
2010,67018,1791,4,1.79111,0.0143594
2011,76640,1791,4,2.03355,0.0176401
2012,87643,1791,4,2.27883,0.0132592
2013,100226,1791,4,2.55815,0.0140855
2014,114616,1791,4,2.8832,0.00982106
2015,131072,1791,4,3.2759,0.0112424
2016,2048,2048,4,0.217842,0.0672658
2017,2342,2048,4,0.253721,0.0938176
2018,2678,2048,4,0.274971,0.0860398
2019,3063,2048,4,0.305913,0.0857026
2020,3503,2048,4,0.335406,0.086305
2021,4005,2048,4,0.3588,0.0661849
2022,4581,2048,4,0.387447,0.0720769
2023,5238,2048,4,0.419063,0.0755456
2024,5990,2048,4,0.453693,0.067646
2025,6850,2048,4,0.495454,0.0680678
2026,7834,2048,4,0.54827,0.0582706
2027,8958,2048,4,0.591184,0.0549011
2028,10245,2048,4,0.645675,0.0491684
2029,11715,2048,4,0.701112,0.0440518
2030,13398,2048,4,0.764245,0.0763729
2031,15321,2048,4,0.78592,0.0392111
2032,17521,2048,4,0.831562,0.034493
2033,20036,2048,4,0.896086,0.0281844
2034,22913,2048,4,0.951701,0.0350143
2035,26203,2048,4,1.01722,0.032789
2036,29965,2048,4,1.13483,0.0300292
2037,34267,2048,4,1.23104,0.0261809
2038,39186,2048,4,1.35034,0.0229694
