m,n,k,avg
0,813,308,813,0.0135232
0,588,4096,2145,0.296092
0,308,161,1552,0.00577942
0,1552,588,426,0.0260768
0,4096,44,588,0.00961529
0,2964,2145,426,0.171423
0,1123,1552,32,0.00499084
0,2964,223,44,0.00298284
0,117,84,1552,0.0010981
0,588,1552,44,0.00359767
0,2145,223,2964,0.103079
0,588,308,426,0.0066798
0,426,4096,588,0.0639955
0,223,44,223,0.000271229
0,161,1552,2964,0.0525505
0,2964,161,2145,0.0792251
0,61,4096,61,0.00579801
0,813,2964,61,0.0129083
0,2145,2964,1123,0.427744
0,308,588,44,0.000792704
0,4096,2964,4096,2.41254
0,426,308,813,0.00824254
0,1552,2145,84,0.0184289
0,161,117,1123,0.00171585
0,813,2145,117,0.0148139
0,588,426,1552,0.0278051
0,308,813,2145,0.0341977
0,4096,1123,84,0.0231052
0,1552,426,4096,0.166577
0,223,2145,161,0.00559274
0,4096,223,426,0.0278515
0,1123,223,223,0.00461054
0,2964,1552,1123,0.308499
0,1123,2145,308,0.0454873
0,813,588,2964,0.0934139
0,588,2145,61,0.00565431
0,308,2145,223,0.0107965
0,426,2964,813,0.0665215
0,223,813,2964,0.0374123
0,1123,2964,1123,0.223233
0,161,2145,2145,0.0519134
0,2964,117,2964,0.0842005
0,2145,117,161,0.00507484
0,308,84,1123,0.00234324
0,32,426,2145,0.00373415
0,1552,308,2145,0.0708375
0,4096,4096,1552,1.28159
0,426,223,588,0.00422224
0,1123,588,117,0.00565096
0,813,1552,308,0.0237965
0,813,223,1552,0.0211159
0,2145,32,4096,0.0303934
0,61,1123,308,0.00661262
0,588,588,4096,0.0844677
0,61,2145,813,0.00995031
0,308,1123,2964,0.0683024
0,4096,426,61,0.0073191
0,1552,4096,2964,1.00354
0,223,1552,223,0.00644424
0,4096,308,1123,0.0835503
0,1123,308,161,0.00393314
0,2964,4096,813,0.534751
0,1123,813,223,0.0127623
0,813,426,2145,0.0505967
0,44,2145,588,0.00615656
0,117,44,2964,0.00143688
0,588,2964,84,0.00934386
0,588,44,813,0.00162253
0,426,2145,1123,0.0675858
0,1123,4096,426,0.114186
0,161,2964,1552,0.052947
0,2964,308,4096,0.232966
0,84,2145,4096,0.0702964
0,2145,161,223,0.00532734
0,2145,4096,1123,0.527769
0,84,588,1552,0.00714141
0,308,4096,84,0.00677092
0,1552,223,2964,0.0724909
0,4096,1552,2145,0.747215
0,426,161,426,0.00352652
0,161,1123,223,0.00319139
0,61,1552,813,0.00905044
0,161,223,588,0.00228368
0,44,223,1123,0.00141558
0,813,4096,223,0.0417415
0,117,426,2964,0.0123395
0,2145,44,1552,0.013128
0,588,813,2964,0.0904313
0,308,426,4096,0.0334401
0,4096,588,161,0.0217587
0,1552,2964,2145,0.584577
0,223,4096,308,0.0181184
0,4096,117,813,0.0312361
0,2964,2964,2145,1.09803
0,1123,1123,161,0.0134446
0,2964,84,61,0.00181477
0,813,1123,1552,0.0907479
0,84,1552,1123,0.0121122
0,44,2964,426,0.010347
0,588,4096,117,0.0164716
0,84,2964,426,0.0105524
0,588,61,1123,0.00384326
0,426,1552,1552,0.0653245
0,2964,2145,44,0.0235267
0,61,308,2964,0.00608757
0,1123,1552,588,0.0650465
0,2964,223,426,0.0237187
0,2145,223,308,0.0123934
0,84,223,2145,0.00354018
0,308,1552,61,0.00185364
0,1552,161,4096,0.0663363
0,4096,2145,61,0.0360131
0,426,117,4096,0.0167994
0,161,1552,308,0.00592454
0,61,4096,1123,0.0242961
0,84,4096,308,0.00925715
0,44,308,1552,0.00230493
0,813,2964,588,0.0916507
0,117,4096,4096,0.118599
0,44,813,84,0.000985048
0,2145,61,2145,0.021613
0,588,1123,44,0.00230949
0,308,588,426,0.00575564
0,4096,2964,117,0.0776761
0,1552,2145,1552,0.307619
0,1123,161,84,0.00129313
0,2964,588,1552,0.169404
0,84,2964,2964,0.0659745
0,1123,426,117,0.00366184
0,813,813,1123,0.0464326
0,44,4096,4096,0.0656401
0,117,308,426,0.00153824
0,588,426,161,0.0027178
0,84,4096,1123,0.0349485
0,32,1552,308,0.00635081
0,4096,813,2964,0.553712
0,426,1123,2145,0.0679231
0,223,2145,813,0.0287775
0,2964,1552,61,0.0205213
0,1123,2145,2964,0.425706
0,2964,44,588,0.00539916
0,813,588,308,0.0101282
0,588,1552,4096,0.212544
0,2145,308,426,0.0211333
0,308,223,1552,0.00816195
0,32,4096,1123,0.0195593
0,84,308,2964,0.00981786
0,426,84,2964,0.00822366
0,61,161,161,0.000386334
0,161,2145,117,0.00300512
0,161,308,2145,0.00881694
0,84,2964,84,0.00695627
0,117,2964,1552,0.042405
0,2145,84,813,0.0124605
0,308,2964,588,0.0364382
0,223,117,813,0.00194024
0,4096,4096,308,0.254341
0,4096,161,1552,0.0716041
0,2964,426,4096,0.301286
0,813,2145,813,0.086039
0,117,223,1123,0.00255827
0,588,588,223,0.00488924
0,2145,1123,161,0.0221126
0,588,84,1123,0.00567018
0,1552,84,1552,0.0175768
0,4096,1123,2145,0.540963
0,426,813,2964,0.0682232
0,223,1552,588,0.0155836
0,2964,4096,84,0.0597535
0,1123,813,4096,0.213758
0,2964,32,813,0.0070448
0,813,426,117,0.00294205
0,813,161,308,0.00304267
0,588,2145,1552,0.125698
0,2145,426,588,0.0374663
0,308,308,4096,0.0261584
0,32,2964,426,0.0182016
0,84,117,4096,0.00353405
0,1552,1123,44,0.00629425
0,426,61,2145,0.00434739
0,161,2964,161,0.00475559
0,61,2964,1123,0.0196021
0,2145,588,308,0.0233918
0,117,2145,2145,0.0413206
0,2145,117,1123,0.025196
0,588,161,84,0.000676889
0,2145,4096,61,0.0346454
0,308,4096,813,0.0579903
0,223,308,1123,0.00649893
0,4096,1552,223,0.0792634
0,1552,1552,813,0.117931
0,2964,1123,2964,0.594734
0,813,1552,588,0.0509731
0,44,588,2145,0.00667774
0,588,813,308,0.0106701
0,84,2145,2145,0.0365323
0,1552,61,4096,0.0288148
0,4096,426,1552,0.159747
0,426,588,4096,0.068959
0,223,4096,426,0.0273469
0,2964,2964,117,0.0622915
0,1123,1123,1552,0.121705
0,2964,84,1123,0.023241
0,813,1123,161,0.00976035
0,588,2964,2145,0.23076
0,2145,588,813,0.065018
0,1552,813,61,0.00597536
0,161,4096,813,0.0334447
0,117,1552,61,0.000942175
0,2145,161,426,0.0114139
0,588,223,61,0.000817647
0,308,1552,1123,0.0361183
0,223,223,1552,0.00521207
0,4096,2145,588,0.286745
0,223,1123,84,0.00194504
0,2964,813,44,0.00819305
0,813,4096,426,0.0883733
0,117,4096,117,0.00401583
0,44,813,1552,0.00586472
0,2145,61,223,0.00268806
0,588,1123,426,0.0199419
0,2145,2145,308,0.0851107
0,1552,44,2964,0.0191835
0,4096,588,1123,0.161091
0,223,2964,4096,0.168458
0,2964,588,161,0.0173038
0,1123,426,2145,0.0711206
0,161,84,308,0.000401484
0,117,1123,2964,0.0295717
0,813,308,161,0.00336057
0,588,4096,813,0.114721
0,2145,813,1123,0.121147
0,32,1552,2964,0.0210641
0,4096,813,308,0.0570592
0,1552,588,84,0.00521317
0,4096,44,223,0.00568303
0,2964,2145,4096,1.37654
0,813,61,2145,0.00874796
0,2145,2964,44,0.0217794
0,588,1552,117,0.00738555
0,2145,223,588,0.0201761
0,426,4096,1552,0.14846
0,223,44,2145,0.00214224
0,1123,44,4096,0.0171729
0,161,308,117,0.000592315
0,813,2964,308,0.0498921
0,117,2964,308,0.00739547
0,117,117,1552,0.00194174
0,2145,84,44,0.000900569
0,2145,2964,2964,1.09876
0,588,117,588,0.00360659
0,2145,2964,223,0.0834156
0,4096,2964,813,0.537622
0,223,588,2964,0.0293968
0,2964,426,223,0.0192351
0,61,813,161,0.00311775
0,2964,61,1123,0.0158342
0,44,117,1552,0.00082688
0,813,2145,84,0.00926504
0,117,813,2145,0.0155155
0,2145,2145,161,0.0422415
0,588,426,1123,0.0211072
0,2145,1123,1552,0.223478
0,1552,84,161,0.00244814
0,4096,1123,117,0.0288774
0,1552,426,117,0.00473054
0,4096,223,308,0.0187472
0,1123,223,2145,0.0380673
0,2964,1552,1552,0.425142
0,813,161,1552,0.0158088
0,588,2145,308,0.0274756
0,2145,308,223,0.010153
0,308,308,223,0.00165928
0,308,2145,1123,0.04843
0,426,2964,4096,0.294923
0,223,32,2964,0.00308921
0,4096,84,1123,0.0275201
0,1123,2964,2964,0.581676
0,813,44,223,0.000696382
0,2145,1552,161,0.034492
0,117,2145,223,0.0041498
0,44,1123,813,0.00488538
0,308,84,1552,0.00363331
0,588,161,813,0.00700275
0,84,426,2964,0.0103668
0,1552,308,426,0.0146973
0,4096,4096,588,0.504846
0,426,223,61,0.000460113
0,1552,1552,44,0.00963486
0,223,426,2145,0.0178644
0,2964,1123,308,0.0644303
0,1123,588,588,0.0265736
0,813,1552,32,0.00432209
0,117,588,1552,0.00916182
0,588,588,426,0.0103322
0,2145,1552,2145,0.426187
0,4096,426,161,0.0161657
0,1552,4096,161,0.0559478
0,4096,308,117,0.00989723
0,1123,308,2964,0.0718992
0,2964,4096,2145,1.38534
0,61,426,813,0.00165321
0,84,1552,223,0.00287058
0,813,117,4096,0.0289157
0,588,2964,223,0.0231536
0,2145,426,308,0.0184985
0,426,2145,2964,0.171157
0,223,84,4096,0.00866855
0,1123,4096,2145,0.539008
0,2964,308,61,0.00466265
0,84,4096,2145,0.0650692
0,117,1552,588,0.00973798
0,308,32,2145,0.00310868
0,588,223,1123,0.0122048
0,1552,223,1123,0.0283902
0,4096,1552,426,0.160405
0,426,161,84,0.000737919
0,223,1123,1552,0.0268162
0,161,1123,84,0.0012013
0,2964,813,426,0.0682733
0,84,4096,32,0.00349554
0,44,223,2964,0.00298457
0,813,4096,44,0.00927598
0,588,813,588,0.0195591
0,2145,2145,2964,0.803481
0,32,588,2145,0.00400567
0,1552,44,308,0.00214652
0,4096,588,61,0.011035
0,2145,588,32,0.00447633
0,1552,2964,223,0.0579708
0,1123,117,4096,0.0434534
0,2964,2964,813,0.421676
0,2145,588,223,0.0174327
0,161,84,2964,0.00355165
0,117,1123,308,0.00353064
0,813,308,2964,0.04956
0,588,4096,44,0.00727181
0,2145,588,117,0.00912172
0,308,161,426,0.00230315
0,588,61,223,0.000685726
0,426,1552,588,0.0267563
0,4096,44,2145,0.0286853
0,2964,2145,117,0.045409
0,1123,1552,1552,0.163893
0,2964,223,161,0.0079395
0,813,84,117,0.000908567
0,588,308,1552,0.0211915
0,426,4096,161,0.0164631
0,1552,161,813,0.0148848
0,4096,2145,308,0.144046
0,161,1552,61,0.00126445
0,2964,161,588,0.022612
0,813,2964,2964,0.4361
0,117,4096,813,0.0272999
0,588,1123,223,0.00953195
0,2145,2964,4096,1.39343
0,308,588,161,0.00194669
0,223,161,1552,0.0045005
0,4096,2964,84,0.0568675
0,1552,2145,308,0.0605884
0,1123,161,426,0.00626137
0,2964,588,1123,0.122204
0,61,813,1552,0.00899182
0,161,117,4096,0.00755382
0,84,4096,1552,0.0481275
0,308,813,588,0.0103863
0,426,1123,426,0.0140831
0,4096,223,1552,0.0924571
0,1123,223,61,0.00139584
0,2964,1552,308,0.0894965
0,1123,2145,1123,0.167743
0,2964,44,117,0.00129451
0,813,588,813,0.0283455
0,1123,1123,117,0.0104257
0,2145,308,2145,0.095896
0,308,223,1123,0.00642633
0,32,4096,2964,0.0451282
0,588,32,2145,0.0042696
0,308,2145,61,0.003127
0,426,2964,223,0.0181481
0,4096,61,223,0.00335722
0,223,813,813,0.00993879
0,2964,117,813,0.0271535
0,813,44,4096,0.0117512
0,117,2964,588,0.0159168
0,588,117,308,0.00272531
0,308,2964,117,0.00702058
0,223,117,4096,0.0087079
0,4096,4096,32,0.0395796
0,1123,61,588,0.00311532
0,2964,426,426,0.0371394
0,61,2145,2145,0.0280134
0,161,161,1552,0.00377593
0,2145,32,1123,0.00918359
0,32,223,2964,0.00171107
0,588,588,84,0.00224781
0,84,1552,2145,0.0270454
0,308,1123,813,0.0190751
0,426,813,1123,0.0258811
0,223,1552,61,0.00199517
0,4096,308,4096,0.282772
0,2964,4096,223,0.150897
0,61,588,308,0.0014201
0,1123,813,813,0.0482494
0,813,426,588,0.0146268
0,2145,426,1552,0.0916302
0,308,308,426,0.00357067
0,32,2964,2145,0.021239
0,426,2145,308,0.0170813
0,1552,1123,117,0.0130749
0,4096,84,161,0.0053193
0,32,426,1552,0.00326051
0,2964,308,1123,0.0671109
0,813,32,1552,0.00459687
0,117,2145,426,0.00830688
0,2145,4096,308,0.143105
0,308,4096,308,0.0217083
0,1552,223,61,0.00202517
0,223,308,2964,0.0157815
0,4096,1552,44,0.0172393
0,1552,1552,4096,0.540583
0,1123,84,813,0.00577599
0,2964,1123,588,0.123938
0,61,1552,2964,0.0270949
0,161,223,2145,0.00631511
0,44,588,223,0.00210531
0,2145,44,426,0.0037303
0,84,2145,813,0.0136781
0,308,426,1123,0.0101207
0,426,588,813,0.0133967
0,223,4096,84,0.00586679
0,4096,117,2964,0.110104
0,2964,2964,44,0.0290482
0,61,426,117,0.00115267
0,1123,1123,588,0.0466578
0,2964,84,223,0.00397774
0,813,1123,426,0.0271572
0,2145,588,4096,0.292975
0,308,117,588,0.00226851
0,588,61,4096,0.0116111
0,308,2964,308,0.0187091
0,1552,813,308,0.0251651
0,426,44,308,0.000648128
0,61,308,61,0.000272203
0,161,4096,4096,0.148152
0,2964,223,1552,0.0724302
0,813,84,2145,0.0147169
0,117,1552,308,0.00390171
0,2145,2964,117,0.0477423
0,308,1552,223,0.00694523
0,1552,161,84,0.00198863
0,223,223,588,0.00288107
0,4096,2145,2964,1.39657
0,1123,32,1123,0.00450499
0,2964,813,223,0.0325309
0,61,4096,4096,0.0818039
0,117,4096,84,0.00347843
0,2145,61,588,0.00728429
0,588,1123,2145,0.0879296
0,2145,2145,32,0.0130761
0,308,588,1552,0.0198971
0,426,426,161,0.00206208
0,223,2964,117,0.00507399
0,1123,161,308,0.00366731
0,161,426,2145,0.0117644
0,1123,426,426,0.0146744
0,813,813,4096,0.152443
0,223,588,426,0.00384171
0,84,813,2145,0.0136277
0,117,308,1552,0.00473831
0,2145,813,2964,0.311822
0,1123,588,44,0.00277383
0,32,1552,1123,0.00766458
0,4096,813,813,0.150487
0,1552,588,223,0.0135173
0,2964,44,2145,0.0259661
0,813,588,84,0.00284539
0,813,61,813,0.00373309
0,117,84,223,0.000165001
0,588,1552,1123,0.0647354
0,1552,117,1552,0.0235902
0,4096,61,4096,0.0722696
0,223,813,44,0.00100932
0,1123,44,117,0.000571591
0,2964,161,308,0.0112111
0,161,308,588,0.00227887
0,2145,84,2964,0.042514
0,588,117,1552,0.00888678
0,84,1123,426,0.00336436
0,308,2964,2145,0.128115
0,426,308,117,0.00135283
0,4096,161,426,0.0212111
0,1123,61,223,0.00145142
0,161,588,2964,0.0218695
0,2964,426,84,0.00733648
0,2145,1123,84,0.012633
0,813,2145,2964,0.316806
0,117,223,4096,0.00740191
0,2145,1123,588,0.0901893
0,32,1123,813,0.00379034
0,1552,84,426,0.00531563
0,4096,1123,588,0.161346
0,426,813,61,0.00149097
0,1552,426,44,0.00265605
0,426,32,4096,0.0058218
0,61,588,1552,0.00581782
0,161,44,2145,0.00140049
0,2964,32,2964,0.0303977
0,813,426,32,0.00131208
0,44,1552,117,0.003271
0,813,161,1123,0.0109583
0,117,61,161,0.000109032
0,588,2145,426,0.0349591
0,308,308,84,0.000739346
0,1552,1123,2145,0.224689
0,4096,84,1552,0.0453752
0,1123,2964,161,0.0331009
0,2964,117,117,0.00485344
0,61,2964,308,0.00539807
0,2145,813,308,0.0338013
0,44,1123,4096,0.0180885
0,2145,117,4096,0.0779416
0,588,161,4096,0.0279751
0,84,426,588,0.00162917
0,308,4096,2964,0.222707
0,223,308,308,0.00156302
0,1552,1552,223,0.03347
0,161,813,4096,0.0347444
0,2964,1123,61,0.0154228
0,1123,588,2964,0.123615
0,813,1552,2145,0.166919
0,117,161,2964,0.00516034
0,2145,1552,426,0.0947929
0,308,1123,117,0.00293805
0,32,813,588,0.00257021
0,1552,61,1123,0.00955142
0,4096,426,426,0.0464186
0,4096,308,44,0.0041357
0,61,426,4096,0.00933816
0,2145,588,84,0.00656223
0,2964,84,4096,0.0743016
0,813,1123,44,0.0038724
0,44,2145,308,0.0118855
0,588,2964,588,0.0692016
0,1552,813,2964,0.230264
0,223,84,813,0.00132377
0,4096,32,2145,0.0254721
0,1123,4096,223,0.0549072
0,2964,308,161,0.0103573
0,117,1552,2964,0.0418156
0,2145,161,1552,0.0388821
0,588,223,2964,0.0307184
0,308,1552,4096,0.11974
0,223,1123,308,0.00557883
0,161,1123,426,0.00495166
0,2964,813,2145,0.309115
0,813,4096,1552,0.281494
0,2145,2145,1123,0.305528
0,308,426,161,0.00144671
0,1552,44,813,0.0049773
0,4096,588,4096,0.522821
0,426,426,1552,0.0191752
0,1552,2964,84,0.0253388
0,61,1123,2964,0.0213718
0,813,813,223,0.0103009
0,84,1552,426,0.00548399
0,44,2964,223,0.0111827
0,813,308,588,0.0130147
0,588,4096,2964,0.407892
0,308,161,2145,0.00835232
0,4096,813,84,0.0192034
0,1552,588,4096,0.215214
0,4096,44,813,0.0116422
0,2964,2145,1123,0.421415
0,1123,1552,308,0.0328364
0,588,1552,32,0.00250423
0,2145,223,2145,0.0735236
0,588,308,588,0.0100249
0,84,223,308,0.000529894
0,426,4096,426,0.0464092
0,1123,44,1123,0.00499889
0,161,1552,588,0.0100143
0,2964,161,1552,0.0550219
0,813,2964,84,0.0148724
0,117,117,426,0.000599579
0,2145,2964,813,0.309847
0,1552,32,2145,0.00924386
0,4096,2964,2964,1.91908
0,426,308,2145,0.0195954
0,1552,2145,61,0.0165207
0,161,588,44,0.000362191
0,61,813,588,0.00287145
0,813,2145,308,0.0320745
0,117,813,588,0.00473359
0,588,426,4096,0.0668237
0,308,813,1552,0.0276899
0,4096,1123,32,0.0127925
0,1552,426,426,0.0188491
0,223,2145,117,0.00362153
0,4096,223,1123,0.0649512
0,1123,223,588,0.0131389
0,2964,1552,426,0.124523
0,1123,2145,32,0.00739609
0,44,1552,2145,0.0122372
0,588,2145,84,0.00778131
0,2145,308,61,0.00348675
0,308,2145,308,0.0149311
0,426,2964,1123,0.0876242
0,223,813,4096,0.0482815
0,1123,2964,813,0.166391
0,161,2145,813,0.0196136
0,2964,117,4096,0.113422
0,2145,117,117,0.00340372
0,308,84,426,0.000912201
0,308,2964,84,0.0050251
0,1552,308,1552,0.0543304
0,4096,4096,2145,1.76961
0,426,223,2964,0.020179
0,1123,588,161,0.00644164
0,161,161,588,0.00162136
0,813,1552,117,0.00891872
0,117,588,426,0.002668
0,813,223,2145,0.0284796
0,588,588,1552,0.0363251
0,308,1123,4096,0.0910674
0,4096,426,44,0.00566964
0,1552,4096,588,0.211778
0,223,1552,308,0.00931311
0,4096,308,426,0.0305589
0,1123,308,813,0.019916
0,2964,4096,588,0.396327
0,1123,813,44,0.00359822
0,44,2145,2964,0.0280927
0,588,2964,61,0.00879986
0,2145,426,84,0.00681676
0,588,44,1123,0.00260198
0,426,2145,813,0.0482446
0,61,117,1552,0.00102969
0,1123,4096,588,0.165393
0,161,2964,1123,0.0367914
0,2964,308,2964,0.190256
0,84,1123,2964,0.0271545
0,2145,161,308,0.00861701
0,308,32,588,0.000880285
0,2145,4096,1552,0.733245
0,84,588,2145,0.0101669
0,308,4096,32,0.00410026
0,1552,223,4096,0.091505
0,4096,1552,1552,0.532107
0,426,161,4096,0.0202612
0,161,1123,308,0.00410869
0,61,1552,1123,0.0103983
0,44,223,813,0.0010618
0,813,4096,161,0.0307601
0,117,426,4096,0.0174012
0,2145,44,2145,0.0179333
0,588,813,2145,0.0661749
0,308,426,2964,0.0267323
0,1552,44,84,0.000668582
0,4096,588,223,0.0314344
0,1552,2964,813,0.223978
0,223,4096,223,0.0121104
0,1123,117,1123,0.0146284
0,2964,2964,2964,1.51278
0,1123,1123,61,0.00744716
0,2964,84,44,0.00199779
0,117,1123,84,0.000910902
0,44,2964,4096,0.0507067
0,588,4096,161,0.0263561
0,84,2964,1123,0.0266149
0,588,61,813,0.00289954
0,426,1552,2145,0.0898468
0,2964,2145,32,0.0180407
0,61,308,2145,0.00382118
0,1123,1552,426,0.0477929
0,2964,223,588,0.0295536
0,84,2145,1123,0.018195
0,2145,223,223,0.007095
0,308,1552,44,0.00203085
0,426,4096,44,0.00746703
0,1552,161,2964,0.0553282
0,4096,2145,84,0.041252
0,161,1552,223,0.00373858
0,44,426,1123,0.00223617
0,813,2964,813,0.12551
0,117,4096,2964,0.0961883
0,84,2145,223,0.0049579
0,2145,61,1552,0.0149649
0,308,588,588,0.00819174
0,223,161,426,0.00148474
0,4096,2964,308,0.212038
0,1552,2145,1123,0.221429
0,223,2964,44,0.00255511
0,1123,161,1552,0.0230999
0,2964,588,4096,0.400753
0,117,813,32,0.000265797
0,117,308,1123,0.00294274
0,2145,813,44,0.00665128
0,426,1123,1552,0.0478609
0,223,2145,2145,0.068234
0,2964,1552,84,0.025675
0,1123,2145,4096,0.536988
0,813,588,223,0.00647416
0,588,1552,2964,0.172306
0,2145,308,588,0.0285059
0,308,223,4096,0.0206843
0,84,308,4096,0.00814586
0,426,2964,61,0.00580809
0,1552,117,44,0.00100454
0,4096,61,61,0.000979786
0,223,813,223,0.00254316
0,161,2145,161,0.00395207
0,161,308,2964,0.0125433
0,117,2964,2145,0.05584
0,2145,84,1123,0.0180598
0,588,117,84,0.000599048
0,308,2964,426,0.0263869
0,1552,308,161,0.00612713
0,4096,4096,117,0.0996693
0,4096,161,2145,0.0975913
0,1123,61,2145,0.0114379
0,2964,426,1552,0.12696
0,813,223,117,0.0021177
0,2145,32,308,0.00233788
0,588,588,308,0.00665163
0,2145,1123,223,0.0338272
0,588,84,1552,0.00577973
0,1552,84,4096,0.0380415
0,426,813,4096,0.0883102
0,223,1552,2964,0.0718061
0,2964,4096,61,0.0529056
0,1123,813,2964,0.170321
0,84,2964,308,0.00699235
0,588,2145,2145,0.17007
0,2145,426,426,0.0275615
0,308,308,1552,0.012448
0,32,2964,588,0.00752534
0,84,117,2964,0.00272967
0,426,2145,84,0.00492786
0,1552,1123,32,0.0054871
0,426,61,813,0.00231066
0,161,2964,117,0.00508306
0,61,2964,1552,0.0289683
0,117,2145,1552,0.029395
0,2145,117,813,0.0178195
0,2145,4096,84,0.0417352
0,308,4096,1123,0.0847302
0,1552,223,223,0.00578932
0,223,308,813,0.00376025
0,4096,1552,161,0.0574462
0,1552,1552,1123,0.15889
0,1123,84,2964,0.0202574
0,2964,1123,2145,0.425384
0,117,426,223,0.000763111
0,44,588,813,0.00232735
0,2145,44,117,0.00100145
0,588,813,223,0.00695708
0,2145,1552,308,0.0663825
0,1552,61,1552,0.0113278
0,426,588,2964,0.0503427
0,223,4096,4096,0.211204
0,2964,2964,161,0.0846349
0,1123,1123,2145,0.171381
0,2964,84,813,0.0159103
0,813,1123,117,0.00721973
0,588,2964,1552,0.171547
0,2145,588,1123,0.0884386
0,308,117,2145,0.00707098
0,84,161,588,0.000692402
0,1552,813,84,0.00721176
0,61,308,223,0.00150575
0,161,4096,1123,0.0467505
0,813,84,588,0.00362344
0,117,1552,84,0.00122128
0,2145,161,588,0.0165761
0,588,223,44,0.000500659
0,308,1552,813,0.024386
0,1552,161,308,0.00647628
0,223,223,2145,0.0091034
0,4096,2145,813,0.381579
0,223,1123,61,0.00158646
0,1123,32,4096,0.0113772
0,2964,813,61,0.0124076
0,117,4096,308,0.00959374
0,588,1123,588,0.0269308
0,2145,2145,117,0.0332958
0,1552,44,2145,0.0142742
0,426,426,44,0.000890185
0,223,2964,426,0.0202739
0,161,426,588,0.00296806
0,2964,588,117,0.014051
0,61,1123,44,0.00115979
0,1123,426,1552,0.0482676
0,813,813,84,0.00411935
0,813,308,117,0.00227862
0,588,4096,1123,0.155153
0,2145,813,813,0.0858788
0,32,1552,4096,0.0201203
0,4096,813,223,0.0420132
0,426,1123,161,0.00564071
0,1552,588,61,0.00315438
0,2145,813,61,0.00831116
0,2964,2145,2964,1.09224
0,813,61,2964,0.0113722
0,588,1552,308,0.0186713
0,2145,223,426,0.0162676
0,588,308,223,0.0033555
0,426,4096,4096,0.372037
0,1552,117,426,0.00747622
0,4096,61,1123,0.0200398
0,2964,161,84,0.0037361
0,161,308,161,0.000770898
0,117,2964,117,0.00343239
0,308,61,2964,0.00504916
0,2145,2964,161,0.061571
0,1552,32,813,0.00445947
0,223,588,588,0.00640343
0,2964,426,308,0.0258363
0,61,813,223,0.00370162
0,2964,61,1552,0.0214909
0,813,2145,61,0.00801263
0,588,426,813,0.0134329
0,2145,1123,2145,0.310349
0,32,1123,2964,0.015998
0,4096,1123,161,0.0431409
0,426,813,223,0.00582013
0,1552,426,161,0.00683851
0,4096,223,223,0.0129242
0,1123,223,1552,0.0281379
0,2964,1552,2145,0.581316
0,813,161,4096,0.0376831
0,588,2145,117,0.00977015
0,2145,308,308,0.0131597
0,308,2145,1552,0.0659188
0,426,2964,1552,0.120951
0,1552,1123,588,0.0648601
0,4096,84,426,0.00957662
0,1123,2964,44,0.012893
0,2964,117,32,0.000964433
0,61,2964,84,0.00456437
0,117,2145,161,0.00341538
0,44,1123,1123,0.00621983
0,308,84,2145,0.00410494
0,588,161,1123,0.00981153
0,84,426,2145,0.00717974
0,1552,308,1123,0.035537
0,1552,1552,61,0.0110626
0,223,426,813,0.0059448
0,161,813,1123,0.0115819
0,2964,1123,223,0.0461516
0,1123,588,813,0.0326646
0,813,1552,44,0.00467012
0,84,813,813,0.00641298
0,588,588,588,0.0124803
0,84,2145,161,0.00636406
0,308,1123,32,0.00114737
0,32,813,2145,0.00602282
0,1552,61,308,0.00171968
0,4096,426,117,0.0119557
0,426,588,308,0.00596442
0,1552,4096,117,0.0418872
0,4096,308,161,0.0124344
0,1123,308,4096,0.0877259
0,2964,4096,1552,1.01261
0,813,117,1552,0.0129092
0,84,813,308,0.00211001
0,588,2964,161,0.0190623
0,2145,426,223,0.0137797
0,426,2145,2145,0.127227
0,1552,813,813,0.0652145
0,223,84,2964,0.00454243
0,4096,32,588,0.00715955
0,1123,4096,61,0.0184928
0,2964,308,44,0.00399015
0,84,2145,426,0.00742449
0,117,1552,813,0.0119175
0,2145,161,32,0.00138557
0,588,223,813,0.00822362
0,1552,223,426,0.0132295
0,223,1123,1123,0.0195752
0,161,1123,1552,0.0226912
0,2964,813,588,0.0913272
0,44,223,2145,0.00269731
0,813,4096,32,0.00757638
0,588,813,426,0.0152831
0,2145,2145,4096,1.0107
0,4096,588,84,0.0125272
0,426,426,426,0.00521954
0,1552,2964,308,0.0876365
0,4096,117,117,0.00498522
0,1123,117,2964,0.0326711
0,2964,2964,1123,0.574492
0,61,1123,813,0.00585868
0,161,84,4096,0.00417857
0,84,1552,813,0.0109594
0,117,1123,223,0.00209177
0,44,2964,61,0.00304852
0,813,308,2145,0.0360695
0,588,4096,61,0.0103245
0,2145,588,161,0.0132928
0,308,161,588,0.00254737
0,426,1552,813,0.034751
0,1552,588,1123,0.0656697
0,4096,44,2964,0.0454686
0,2964,2145,308,0.117689
0,1123,1552,84,0.0120695
0,2964,223,223,0.0147176
0,588,308,2145,0.0300642
0,426,4096,117,0.0108083
0,1552,161,588,0.0101279
0,161,1552,2145,0.0361085
0,2964,161,426,0.0170453
0,84,4096,117,0.0125774
0,44,308,813,0.00162544
0,813,2964,4096,0.544864
0,588,1123,308,0.0130812
0,84,1123,308,0.00330152
0,308,588,223,0.00339467
0,813,32,1123,0.0034883
0,223,161,4096,0.0115054
0,4096,2964,61,0.0503478
0,1552,2145,223,0.0484686
0,1123,161,588,0.00854372
0,2964,588,813,0.0917602
0,61,813,2145,0.0108079
0,161,117,2964,0.0054429
