m,n,k,avg
0,2048,376,69,0.00393066
0,948,119,439,0.00557416
0,645,237,2212,0.0261172
0,1195,2580,1896,0.346986
0,256,2048,1393,0.0495498
0,1106,3792,3511,0.844978
0,237,2580,2580,0.102093
0,2212,2389,1290,0.382174
0,1290,2787,376,0.0942591
0,3251,3010,753,0.418767
0,3010,3792,406,0.264249
0,2212,2212,406,0.122422
0,2787,1393,2580,0.549202
0,1896,237,3251,0.102906
0,174,1756,2048,0.0390358
0,2580,1756,1393,0.366743
0,161,2580,3792,0.106429
0,1896,3511,1393,0.536336
0,3251,3792,1106,0.795191
0,1024,3511,697,0.153277
0,1756,3792,2580,0.965185
0,3010,3010,597,0.32479
0,2048,188,376,0.0114094
0,948,3792,376,0.0910898
0,2212,2389,948,0.279121
0,2787,1756,3792,1.05839
0,348,753,597,0.0107342
0,2580,1393,2048,0.410488
0,406,1505,1756,0.0689612
0,323,1106,2787,0.0613213
0,1896,1505,3251,0.529349
0,299,1625,2048,0.0695091
0,376,1393,3251,0.0987083
0,1756,1393,1756,0.249207
0,4096,219,1505,0.0839781
0,1756,276,3010,0.0938216
0,3792,323,2787,0.216983
0,299,2389,3010,0.136936
0,1625,219,1625,0.0362977
0,1290,2048,102,0.0168933
0,2580,2389,47,0.0201631
0,276,3010,1625,0.0917453
0,3792,3511,1625,1.22444
0,3511,376,3010,0.257751
0,3792,161,2212,0.0919591
0,3251,474,474,0.0440633
0,3010,597,878,0.110821
0,188,3010,1756,0.0696493
0,2212,4096,2212,1.07932
0,3792,2389,1756,0.924384
0,3792,2580,188,0.111189
0,3511,553,3251,0.373214
0,753,3792,2787,0.451997
0,3251,597,512,0.0629018
0,697,3511,439,0.0688481
0,3010,474,948,0.0866275
0,2048,348,3792,0.184273
0,1896,128,2048,0.0405435
0,697,32,1896,0.00436921
0,1505,237,3251,0.0848239
0,512,2389,2580,0.191047
0,1195,1756,237,0.0273047
0,75,813,3511,0.0185667
0,119,64,174,0.000109032
0,2389,4096,512,0.312422
0,51,948,3511,0.0170893
0,1290,4096,3511,1.06535
0,1756,102,2787,0.0411376
0,948,2048,1896,0.210275
0,753,3511,256,0.0381457
0,878,1625,3511,0.312001
0,1195,256,2048,0.0417675
0,2580,2580,256,0.0930424
0,813,3251,553,0.0889581
0,3511,697,553,0.0901448
0,2389,2787,474,0.17707
0,753,2580,1024,0.127131
0,1756,2580,645,0.177906
0,948,2580,2389,0.333243
0,1625,3251,1195,0.351633
0,645,1756,1290,0.0899397
0,878,3251,1290,0.216124
0,3792,323,174,0.0138191
0,597,1625,2389,0.141565
0,813,1625,697,0.0626806
0,3511,1024,439,0.100826
0,102,1024,2048,0.0186133
0,376,1756,512,0.0216108
0,512,3511,697,0.0831796
0,3251,203,1195,0.0549157
0,645,2580,3010,0.293856
0,1106,3792,1756,0.436828
0,2212,149,4096,0.104486
0,128,2580,2212,0.0541276
0,219,3251,2048,0.0988207
0,2580,188,2212,0.0668597
0,2787,1393,1106,0.24199
0,553,237,1195,0.0103324
0,439,256,1756,0.0150195
0,1896,3511,697,0.280477
0,2389,2212,3792,1.14369
0,3511,1896,128,0.0508959
0,1393,2787,645,0.149757
0,1024,3511,1625,0.326176
0,1756,3792,1290,0.485414
0,948,3792,878,0.174577
0,1625,3010,2389,0.6635
0,2787,1756,753,0.218976
0,1896,237,406,0.0159938
0,376,3792,323,0.0280581
0,878,3010,474,0.072507
0,2048,4096,1024,0.464755
0,1024,237,2787,0.0473221
0,1756,219,753,0.0199643
0,813,1756,256,0.0218926
0,1896,1505,553,0.0892711
0,2389,1505,2580,0.529203
0,299,1625,1024,0.0357927
0,1756,1393,3511,0.497317
0,276,1290,1896,0.0443637
0,1195,3251,3511,0.765522
0,1625,1756,1896,0.306499
0,3251,2048,237,0.0860158
0,256,1896,3511,0.114172
0,439,2787,1106,0.083906
0,1756,276,439,0.0142053
0,3792,323,1393,0.132228
0,299,2389,376,0.0177429
0,1024,4096,1290,0.315261
0,1195,1393,2048,0.213162
0,188,2048,1290,0.0354787
0,256,3792,1290,0.0876791
0,878,948,138,0.00767166
0,3792,161,3251,0.146971
0,3251,474,2389,0.231221
0,697,439,597,0.0129218
0,439,2048,3010,0.167159
0,188,3010,4096,0.155746
0,2212,4096,3792,1.87973
0,3792,2389,102,0.0542778
0,2048,2389,2048,0.577192
0,3511,553,2212,0.251271
0,753,3792,1625,0.272528
0,3251,597,4096,0.460768
0,2212,203,1195,0.0351142
0,697,3511,3010,0.420219
0,2580,3251,138,0.0669584
0,2212,376,474,0.0246852
0,299,3010,2212,0.132738
0,2212,299,1756,0.0705165
0,1625,512,37,0.0028291
0,474,3511,2389,0.237937
0,3010,323,219,0.0133432
0,753,597,474,0.0152953
0,3792,1896,128,0.0553939
0,237,1505,348,0.00767862
0,51,948,512,0.0030075
0,276,256,3792,0.0200879
0,219,2212,188,0.00568287
0,4096,1505,2787,0.965613
0,878,1625,1756,0.147749
0,3792,1896,1505,0.621036
0,1896,4096,2212,0.949945
0,813,3251,3251,0.493704
0,3511,697,813,0.118499
0,1756,3792,174,0.0649375
0,697,2787,948,0.115713
0,4096,2212,3511,1.82306
0,878,3251,2580,0.434147
0,3792,1290,1896,0.542934
0,3511,1024,1024,0.215386
0,553,3792,2580,0.332007
0,1024,4096,1505,0.359536
0,3251,1106,553,0.11508
0,512,3511,406,0.0558696
0,948,3251,2787,0.49432
0,753,2580,44,0.00666519
0,348,2580,753,0.0457143
0,597,3792,2787,0.384621
0,2212,2389,1625,0.475186
0,406,128,3251,0.0146693
0,2580,188,3792,0.138254
0,203,4096,2212,0.12764
0,1896,237,4096,0.123079
0,323,299,697,0.00520157
0,2580,1756,1195,0.317228
0,2787,64,3010,0.0440758
0,1024,3511,2787,0.599598
0,1756,3792,878,0.337566
0,753,3792,1106,0.184284
0,138,4096,2389,0.088889
0,948,3792,1505,0.314688
0,1625,3010,1625,0.467403
0,878,3010,813,0.124666
0,3792,512,348,0.042858
0,1896,1505,1106,0.187004
0,1756,1393,597,0.0857269
0,1195,3251,2048,0.456283
0,1625,1756,3792,0.623444
0,1393,597,2787,0.148655
0,597,3010,645,0.0806076
0,1505,3511,753,0.228849
0,2580,2389,2389,0.802953
0,1505,597,2580,0.134541
0,1106,2048,1896,0.238709
0,3251,474,1393,0.127117
0,47,1106,276,0.00554866
0,4096,4096,323,0.28816
0,512,237,1896,0.0169082
0,1393,2389,406,0.0955956
0,174,3251,3792,0.144396
0,474,348,3511,0.0423665
0,3511,553,94,0.0122137
0,1896,1896,2580,0.524773
0,3251,597,2048,0.227685
0,1756,2048,1393,0.29106
0,3010,474,3792,0.333081
0,2212,376,1756,0.0921379
0,2048,645,3251,0.25905
0,2580,753,1106,0.129066
0,406,2787,3251,0.214612
0,2212,3010,75,0.0317193
0,1756,2787,51,0.0192781
0,299,3010,3792,0.219882
0,376,2580,1756,0.107039
0,276,2389,2048,0.0886918
0,1106,3010,256,0.0496782
0,81,188,2212,0.00295029
0,439,439,4096,0.0519051
0,323,3511,3010,0.21365
0,59,474,3010,0.00784974
0,237,474,3511,0.0282493
0,2212,1756,878,0.189339
0,3792,1896,3010,1.20866
0,2580,2580,87,0.036025
0,813,3251,2212,0.33757
0,3511,697,1625,0.234138
0,2389,2787,161,0.0615941
0,753,2580,4096,0.464706
0,697,2787,645,0.0798339
0,3010,1106,474,0.0847238
0,2212,645,1195,0.101611
0,3792,1290,3251,0.889338
0,102,1625,188,0.00279379
0,3511,1024,1756,0.378007
0,553,3792,1505,0.187243
0,3251,1106,948,0.194812
0,2389,2580,348,0.142609
0,512,3511,2787,0.318177
0,948,3251,1393,0.254825
0,878,2580,2580,0.332837
0,512,406,3792,0.0477181
0,474,1896,753,0.0446418
0,161,2580,474,0.0138629
0,2389,2212,948,0.292736
0,3010,3010,40,0.0265433
0,948,3792,3511,0.729945
0,2212,2389,55,0.0223551
0,2787,1756,256,0.0737096
0,878,3010,1896,0.284011
0,813,1756,1024,0.0843012
0,439,110,1505,0.00557019
0,697,1505,299,0.019061
0,3251,2048,348,0.150185
0,256,1896,474,0.0152832
0,1393,597,1625,0.0817018
0,2212,1195,161,0.0264917
0,597,3010,1290,0.139452
0,948,276,2212,0.0377091
0,376,3251,948,0.0721276
0,203,3251,3010,0.125318
0,1195,1393,512,0.0494972
0,474,1290,203,0.00762289
0,1106,2048,3251,0.431248
0,813,512,3251,0.0808536
0,1024,512,813,0.0267067
0,3792,161,69,0.00354588
0,174,219,2787,0.00814499
0,149,4096,3792,0.162427
0,878,439,2787,0.0650277
0,2787,753,2048,0.262767
0,2048,2389,697,0.206283
0,2580,948,3792,0.528392
0,753,3792,299,0.0480843
0,645,645,3511,0.0851894
0,1756,2048,2389,0.49952
0,1625,1625,1290,0.196436
0,2787,948,1393,0.221312
0,2048,645,1896,0.14817
0,2580,753,2580,0.288374
0,1896,813,3511,0.326793
0,1625,149,2580,0.0480955
0,276,2389,3511,0.150735
0,1195,1756,1896,0.240549
0,1625,948,1024,0.103043
0,2048,2212,878,0.21908
0,323,3511,1290,0.0862847
0,4096,4096,3511,3.16453
0,3511,75,1393,0.026579
0,1024,44,1290,0.00499889
0,1393,2580,348,0.0864501
0,1024,2787,256,0.0438222
0,3251,878,1290,0.217162
0,697,2787,3792,0.444144
0,4096,2212,102,0.0574101
0,2212,645,597,0.0500307
0,3792,1290,55,0.0211303
0,3511,1024,4096,0.836043
0,1896,1024,174,0.0206722
0,3251,1106,2212,0.456097
0,512,3511,1625,0.187004
0,1195,2580,64,0.0143966
0,948,3251,697,0.13355
0,3010,878,1195,0.1776
0,474,2389,3010,0.207715
0,1106,3792,119,0.0300606
0,2212,697,878,0.0819452
0,2787,512,645,0.0613819
0,59,110,1505,0.00106788
0,1625,3010,138,0.0412393
0,813,2048,2389,0.233692
0,323,3792,645,0.0556946
0,219,3251,299,0.015088
0,1106,553,3511,0.123244
0,512,1290,2389,0.104572
0,75,1505,1505,0.0142165
0,348,1505,1505,0.0514612
0,1505,299,1896,0.0543321
0,1625,3010,553,0.159356
0,878,3010,3251,0.499584
0,1505,44,1024,0.0059438
0,3792,512,203,0.0233813
0,813,1756,1756,0.156157
0,1106,149,2580,0.0320758
0,753,1393,948,0.060499
0,697,1505,512,0.0307753
0,1106,3010,376,0.0785037
0,1024,348,597,0.0155853
0,1505,3511,948,0.28225
0,4096,697,1756,0.286757
0,119,4096,1393,0.0508423
0,276,3010,348,0.0201887
0,3792,1195,3251,0.834913
0,110,3251,753,0.0206364
0,149,276,2048,0.00698244
0,1106,2048,878,0.115857
0,753,1505,1024,0.0746156
0,3010,1756,149,0.0447339
0,203,2212,4096,0.110304
0,2787,3010,276,0.134031
0,138,2787,4096,0.117414
0,3010,94,3010,0.0683184
0,2580,948,2212,0.311885
0,1896,1896,878,0.186293
0,3251,597,203,0.0248812
0,697,3511,323,0.0456679
0,597,376,3251,0.0442107
0,1625,1625,3010,0.413438
0,128,474,2787,0.0128539
0,2580,753,1290,0.147151
0,406,2787,1106,0.0777673
0,878,697,119,0.00468655
0,1896,813,2048,0.172876
0,2389,813,2389,0.280495
0,1106,376,2787,0.0747715
0,1625,149,439,0.00825045
0,1505,878,2787,0.216598
0,1625,948,597,0.0523284
0,1024,645,1290,0.0559009
0,299,376,1393,0.0110105
0,276,474,2580,0.0250011
0,1106,1106,1024,0.0798263
0,948,55,1393,0.00577167
0,2389,2787,55,0.0294706
0,256,2048,2787,0.0941979
0,64,3511,94,0.00694398
0,59,3792,2048,0.0464623
0,3010,1106,1393,0.262185
0,597,1024,47,0.00234542
0,2048,376,2580,0.128343
0,1896,1024,406,0.0507975
0,3251,1106,3792,0.834766
0,1756,1106,753,0.0897945
0,3010,878,2048,0.314008
0,474,2389,1756,0.123267
0,2212,697,3251,0.293345
0,3792,102,1625,0.0532101
0,348,2580,2048,0.12324
0,2048,1195,1756,0.276789
0,323,3792,3792,0.284834
0,753,1625,2212,0.160795
0,376,406,948,0.00928314
0,3010,323,474,0.0315336
0,1756,406,512,0.0219832
0,1106,878,276,0.0156225
0,406,1195,1195,0.0340398
0,4096,2389,59,0.0390168
0,813,1756,4096,0.341351
0,1625,2212,149,0.0310148
0,753,1393,2212,0.148884
0,1106,406,1290,0.0351709
0,1505,1756,51,0.0113283
0,697,1505,1195,0.0761409
0,4096,102,3251,0.112256
0,597,1896,102,0.00789507
0,553,2048,2787,0.199479
0,1896,553,188,0.0123129
0,512,1896,1505,0.0878615
0,3792,1195,1896,0.491575
0,3511,1505,3511,1.04201
0,1024,1896,2787,0.325725
0,753,138,3511,0.0288174
0,2580,102,3511,0.0749035
0,3792,813,3792,0.673196
0,138,2787,1756,0.0456548
0,1505,3010,94,0.0255497
0,3511,2212,2048,0.887819
0,2389,1195,1756,0.282847
0,149,1505,474,0.00747277
0,1756,2048,813,0.170458
0,138,2212,3010,0.0608304
0,2212,376,348,0.018123
0,553,1024,4096,0.136491
0,813,237,3010,0.0410869
0,2048,645,55,0.00563274
0,2389,813,1625,0.186461
0,51,3010,697,0.0116391
0,1505,878,474,0.0378775
0,1625,948,4096,0.368701
0,1106,1625,4096,0.422704
0,1505,3251,3010,0.880088
0,1024,645,645,0.0260205
0,1290,1024,1625,0.121479
0,219,2212,3010,0.100351
0,878,406,2212,0.049791
0,1505,1106,2389,0.238959
0,256,597,2048,0.0252853
0,3511,2787,256,0.145973
0,3010,87,2212,0.0432055
0,237,753,3792,0.0478332
0,1290,697,697,0.0416622
0,219,948,597,0.00884654
0,813,3251,128,0.0213073
0,1393,2580,1625,0.337687
0,878,813,1505,0.0660012
0,2787,406,3792,0.264208
0,474,188,3251,0.0225905
0,3511,1024,119,0.02595
0,1896,1024,2389,0.274933
0,2389,645,1106,0.100471
0,203,1625,3511,0.0840861
0,1625,878,697,0.0632101
0,2787,512,2580,0.224998
0,237,645,1625,0.0161421
0,645,149,2389,0.0191254
0,1625,3010,149,0.0417661
0,1290,2787,878,0.167409
0,2580,406,1393,0.0929482
0,323,3792,1896,0.132477
0,1106,553,2389,0.0931959
0,299,474,3511,0.0329712
0,697,1290,2048,0.119288
0,3010,149,3251,0.101231
0,1505,1625,753,0.100744
0,2212,1024,3792,0.50188
0,1393,2048,119,0.0213301
0,4096,323,3511,0.276428
0,376,948,1106,0.0255658
0,1625,3251,3792,1.10903
0,1290,2389,161,0.0301535
0,1195,406,597,0.0193076
0,1393,1896,323,0.0513907
0,697,1505,2048,0.134149
0,1625,1756,237,0.0391399
0,44,3511,3010,0.0477982
0,37,348,4096,0.00523533
0,3792,59,4096,0.068248
0,697,3511,948,0.134839
0,948,128,1195,0.0117397
0,2048,697,597,0.0515661
0,2048,1756,948,0.185818
0,3251,174,102,0.00395084
0,3511,2580,299,0.15188
0,512,1896,3010,0.188539
0,3792,1195,1106,0.286351
0,1024,188,2389,0.0316881
0,3511,1505,2048,0.613785
0,138,2389,2787,0.0614316
0,348,1393,2212,0.0705072
0,3251,1393,3792,1.00113
0,323,2048,1195,0.0501189
0,4096,1024,1024,0.247955
0,813,1024,753,0.0375947
0,3511,2212,3511,1.54596
0,3251,1756,1896,0.608243
0,94,3251,1024,0.0288055
0,512,878,2580,0.0723581
0,697,878,2580,0.0999688
0,2787,948,237,0.0368414
0,553,1024,2048,0.0725714
0,119,597,948,0.00543491
0,512,1106,3792,0.154395
0,3511,512,149,0.016726
0,3792,3251,2048,1.4082
0,102,1106,4096,0.0317864
0,1625,948,1290,0.114551
0,1896,348,3792,0.162197
0,1106,1625,697,0.0761231
0,813,1290,439,0.031299
0,3511,299,299,0.0203116
0,4096,376,3251,0.297009
0,3792,645,1756,0.260395
0,1393,878,2212,0.15795
0,1024,948,878,0.0516493
0,1290,697,4096,0.218568
0,3010,3251,276,0.157745
0,2212,1896,323,0.073897
0,3792,439,1195,0.127127
0,1106,4096,2212,0.569059
0,2580,512,4096,0.333893
0,3792,1393,138,0.0414029
0,1896,1024,1625,0.17913
0,645,1195,3251,0.152354
0,1756,1106,3010,0.34386
0,439,2580,138,0.00968848
0,2580,406,2389,0.146216
0,439,102,2787,0.0105459
0,512,1290,161,0.00692548
0,3010,149,1896,0.0682072
0,3511,948,75,0.0163096
0,2212,1024,1896,0.239908
0,1393,2048,813,0.138989
0,2048,813,3511,0.373048
0,406,1195,3511,0.104223
0,3511,1896,87,0.0351119
0,1505,2787,1106,0.286364
0,1505,2048,753,0.131066
0,1106,597,553,0.0210823
0,645,1505,161,0.0102885
0,3251,2048,161,0.0649211
0,3792,2212,3792,1.77011
0,2212,1195,2580,0.380653
0,40,2389,3251,0.0346276
0,3511,161,3792,0.152116
0,474,1290,3251,0.120133
0,3511,1505,1195,0.393545
0,1625,474,219,0.0104667
0,348,1393,3792,0.117373
0,439,1195,1756,0.0548167
0,3251,1393,2212,0.579119
0,3511,237,1625,0.0897008
0,323,2048,2048,0.0856012
0,3010,1756,4096,1.20464
0,3792,813,948,0.173507
0,1505,3010,203,0.0536065
0,3511,2212,512,0.237296
0,753,697,1106,0.034482
0,3251,1756,3251,1.04727
0,512,878,1106,0.0303298
0,3010,1393,1756,0.474034
0,64,1290,1625,0.0124135
0,2212,2048,3792,0.963821
0,439,1393,3792,0.137249
0,2787,948,161,0.0269765
0,512,1106,753,0.0286711
0,512,1195,237,0.00989317
0,47,2048,1505,0.0131849
0,348,697,1896,0.0298515
0,439,1756,2580,0.126936
0,3010,119,2389,0.0688846
0,1505,138,1393,0.022756
0,2048,2212,406,0.121424
0,3792,645,3511,0.515225
0,2048,2048,102,0.0269465
0,813,1106,3511,0.190943
0,3511,2787,1896,1.04173
0,948,1195,697,0.048951
0,4096,553,3792,0.511381
0,1393,2580,1756,0.337239
0,2787,1625,299,0.0769518
0,597,1024,2389,0.0954477
0,3511,4096,1106,0.868802
0,553,376,1290,0.017199
0,1024,102,203,0.0019327
0,2389,645,3251,0.295048
0,149,813,3010,0.0269102
0,1756,1106,1505,0.177041
0,1625,878,2787,0.231855
0,128,878,3010,0.0252527
0,1756,2580,1393,0.37464
0,348,1505,2580,0.0785836
0,2389,439,3010,0.193322
0,1505,1625,3010,0.437728
0,1625,512,2212,0.114602
0,1106,878,645,0.0375428
0,1505,256,1195,0.0335296
0,2580,323,3792,0.204027
0,3010,219,161,0.00748406
0,1024,1195,4096,0.290386
0,1896,645,3251,0.241789
0,697,2787,55,0.00852312
0,4096,2389,138,0.0801654
0,4096,2212,512,0.267424
0,3792,4096,256,0.223448
0,1106,597,948,0.041063
0,1024,1756,2787,0.312231
0,1290,1290,376,0.0426436
0,645,1505,813,0.0511141
0,878,1505,813,0.0657755
0,40,2389,1896,0.0197152
0,1896,553,1290,0.0835911
0,3511,2580,323,0.166877
0,474,3792,69,0.00887663
0,1756,597,697,0.0447454
0,3511,1505,376,0.110178
0,3251,1393,697,0.191829
0,323,2048,3511,0.132828
0,3010,1756,1290,0.398451
0,3251,219,3251,0.162935
0,2787,3010,2389,1.09469
0,813,1024,348,0.0220862
0,3511,2212,878,0.377113
0,4096,3010,75,0.0576165
0,3251,2787,174,0.0896471
0,1393,3792,219,0.0678409
0,3251,1756,474,0.165748
0,161,1393,81,0.00156276
0,1024,2212,219,0.0302335
0,697,878,1195,0.0446627
0,3010,1393,3010,0.69086
0,2212,2048,2212,0.565972
0,2787,3792,1625,1.01886
0,2048,1393,4096,0.663787
0,553,1024,203,0.0078792
0,1106,81,1625,0.011866
0,4096,55,4096,0.0791468
0,1896,348,3010,0.134586
0,323,1195,2048,0.047246
0,406,1393,2389,0.0882079
0,40,1290,878,0.00488538
0,299,1505,3792,0.114282
0,69,1024,878,0.00631068
0,75,553,1024,0.00436886
0,878,406,948,0.0215703
0,3792,645,597,0.10023
0,3010,256,348,0.0216466
0,2212,1756,512,0.127382
0,1290,3792,3251,0.915294
0,3511,2787,3792,2.06792
0,753,878,3251,0.124029
0,3251,2580,2048,0.974057
0,256,2048,1756,0.0585581
0,47,697,2580,0.00814577
0,406,4096,2212,0.22987
0,4096,553,1896,0.25991
0,3792,439,3511,0.359256
0,276,138,2212,0.00716852
0,2580,2048,323,0.090932
0,3251,256,161,0.00907832
0,3251,3251,1024,0.622142
0,1756,3251,149,0.050029
0,645,1195,1106,0.050201
0,3010,878,237,0.03678
0,348,1195,2580,0.0709546
0,376,94,2580,0.00699174
0,813,55,597,0.00238736
0,1756,348,161,0.00731481
0,299,1896,64,0.0027863
0,1024,4096,376,0.0895746
0,1625,512,2389,0.119856
0,2787,256,1195,0.0557811
0,2580,323,2212,0.1217
0,1024,1195,2048,0.156116
0,1290,1896,3251,0.47649
0,1896,645,1625,0.113011
0,948,948,3792,0.208035
0,4096,2389,512,0.293557
0,75,1024,2212,0.0159512
0,3792,4096,948,0.818536
0,813,597,1106,0.0348257
0,1106,597,3010,0.122193
0,1024,1756,1625,0.172393
0,1290,1290,2212,0.209927
0,2212,3251,2212,0.875198
0,3251,1195,51,0.013722
0,948,2212,3010,0.373865
0,323,2389,128,0.00639768
0,1505,1756,276,0.0456391
0,878,1505,474,0.0408284
0,3792,2787,645,0.401307
0,553,2389,138,0.0109893
0,3251,174,697,0.0310766
0,1756,597,1625,0.0973388
0,753,2787,813,0.104638
0,597,1290,948,0.0421139
0,87,1106,1505,0.0138954
0,406,813,3792,0.0811342
0,3010,1756,753,0.224415
0,2212,87,753,0.0117318
0,2787,3010,1393,0.734048
0,1290,237,138,0.00364206
0,3010,276,3511,0.191279
0,1505,3010,813,0.21354
0,3511,2212,128,0.0593942
0,2787,3511,323,0.18078
0,174,1756,3010,0.062688
0,1393,3792,439,0.138981
0,3010,1393,439,0.114806
0,2212,2048,948,0.233271
0,2787,3792,2787,1.66778
0,3511,3511,138,0.0995821
0,2048,1393,1756,0.293413
0,2580,3010,1505,0.66479
0,406,1756,1756,0.0845314
0,813,3792,59,0.013152
0,1896,3251,3251,1.16804
0,1024,3251,553,0.117871
0,1195,2787,44,0.0105734
0,645,2787,299,0.0320466
0,1024,219,2048,0.0335615
0,406,1393,1625,0.0596121
0,3511,299,2048,0.134838
0,553,1505,161,0.00862333
0,1625,299,1625,0.0503405
0,3792,645,1195,0.171537
0,3511,2787,645,0.369598
0,3251,2580,4096,1.89492
0,697,697,3010,0.100291
0,3010,3251,2212,1.17856
0,1896,2787,512,0.151049
0,2212,1896,1625,0.392899
0,3792,2389,3251,1.64802
0,813,553,1106,0.03243
0,3511,4096,3251,2.59132
0,1896,138,1290,0.0278832
0,1195,3511,2212,0.527467
0,3251,3251,512,0.350559
0,3010,2580,948,0.417254
0,3251,813,47,0.0111269
0,474,597,3792,0.0734508
0,2212,3792,2048,0.974096
0,119,1106,1024,0.0106606
0,1393,119,3251,0.0437085
0,2389,439,87,0.00730127
0,1195,1505,323,0.0340508
0,348,376,3511,0.031928
0,439,3251,1393,0.124184
0,439,2212,2212,0.127754
0,2048,813,439,0.0497554
0,1290,1896,1896,0.258074
0,1896,645,813,0.0631585
0,4096,2389,3511,1.92335
0,1290,299,753,0.0197773
0,878,753,3511,0.136488
0,3792,4096,553,0.472001
0,2212,1625,439,0.0957203
0,406,753,299,0.0061447
0,1290,1290,3792,0.35999
0,3792,2212,102,0.0545697
0,4096,3511,2048,1.66219
0,645,1505,2389,0.141168
0,1393,203,2787,0.0593048
0,3792,2787,1106,0.660065
0,3511,645,597,0.0797998
0,753,2389,697,0.0827662
0,2580,2389,1756,0.613656
0,474,3792,203,0.0226643
0,1756,597,2787,0.166813
0,813,3511,2787,0.474212
0,2787,276,1625,0.0806589
0,3511,237,174,0.0100771
0,3010,1756,439,0.145159
0,3251,219,1106,0.055452
0,2787,3010,813,0.395222
0,1505,3010,1625,0.414078
0,2580,3792,1505,0.841831
0,3792,2580,597,0.34101
0,2389,3010,3251,1.3095
0,1393,3792,878,0.278574
0,2389,3511,2787,1.3275
0,1024,2212,2212,0.280682
0,1290,3511,474,0.128787
0,3010,1393,753,0.182606
0,948,1756,1195,0.118827
0,2212,2048,553,0.166257
0,2787,3792,406,0.249799
0,2048,1393,1024,0.17096
0,2580,3010,2580,1.10657
0,406,1756,1024,0.0464141
0,813,3792,348,0.0772244
0,1896,3251,1896,0.662234
0,2389,2389,1393,0.458594
0,40,2212,2389,0.0212798
0,376,2212,1896,0.0951134
0,1024,3251,1505,0.285546
0,1756,4096,3511,1.39326
0,645,3251,203,0.0246006
0,645,2787,439,0.0505337
0,439,2787,3251,0.240007
0,406,1393,813,0.0289784
0,299,1505,697,0.0209009
0,376,1505,1505,0.057306
0,1505,376,3792,0.168368
0,3251,323,2580,0.170891
0,256,1756,2389,0.0683064
0,1290,3792,2580,0.714456
0,3511,2787,697,0.416086
0,3792,348,1756,0.148579
0,753,878,813,0.0317288
0,3251,2580,376,0.191765
0,3010,3251,2389,1.32521
0,323,813,3792,0.0649887
0,2212,1896,2787,0.669573
0,2787,1625,1290,0.345797
0,645,128,75,0.000599048
0,3511,4096,1625,1.25602
0,3251,3251,3010,1.77923
0,3010,2580,474,0.218072
0,2212,3792,4096,1.91402
0,2787,2048,878,0.281596
0,439,2580,4096,0.261525
0,2048,2580,2212,0.647576
0,1024,276,697,0.0142115
0,406,3251,2212,0.180523
0,948,348,376,0.00906921
0,1106,1896,348,0.0477603
0,323,645,3792,0.0543196
0,406,2580,1290,0.0834668
0,299,2787,2048,0.104713
0,4096,1625,1195,0.429172
0,1393,323,2787,0.0865777
0,4096,2389,2048,1.11129
0,1290,299,1505,0.0426971
0,3792,4096,3792,3.22452
0,813,597,3251,0.0988857
0,3511,439,597,0.062141
0,1505,323,2580,0.0822625
0,1024,3792,1290,0.296567
0,1756,3511,4096,1.40057
0,4096,3511,3511,2.72993
0,878,1505,1393,0.104749
0,3792,2787,1896,1.10828
0,597,1896,2580,0.178181
0,3511,645,1024,0.139271
0,102,878,1896,0.0125514
0,1896,2580,1106,0.31528
0,697,3010,753,0.0957695
0,645,2212,2048,0.18005
0,348,645,1393,0.0193326
0,753,299,2787,0.0415967
0,1625,474,3511,0.166706
0,3792,55,55,0.000979786
0,323,376,64,0.000718194
0,3511,376,3792,0.310918
0,119,2048,3251,0.0593885
0,512,3792,1106,0.138789
0,2787,3010,474,0.236323
0,348,2389,948,0.048398
0,2580,3792,878,0.476919
0,1393,3792,3251,0.987493
0,2389,3511,1625,0.742122
0,1024,2212,3792,0.497788
0,1290,3511,1756,0.459847
0,1024,1505,299,0.0240681
0,2787,3792,697,0.428329
0,2580,1756,1625,0.421465
0,1505,3792,4096,1.30419
0,2580,3010,376,0.19049
0,406,1756,439,0.0189367
0,813,237,1505,0.0217788
0,1896,3251,439,0.180164
0,2389,2389,2389,0.767543
0,948,188,2212,0.0281612
0,376,2212,813,0.040053
0,753,3010,323,0.0423388
0,1756,4096,813,0.315125
0,1195,2787,1505,0.283772
0,1625,2787,1505,0.395336
0,645,2787,878,0.0909864
0,1106,3511,2787,0.603944
0,3792,1505,348,0.114191
0,813,1896,474,0.0485897
0,3511,299,697,0.0475487
0,1195,4096,1896,0.518551
0,1106,2389,3511,0.54585
0,3010,256,2389,0.108543
0,237,3010,2580,0.121497
0,2787,149,1290,0.0381891
0,3010,3251,406,0.250541
0,1896,2787,645,0.194782
0,2787,1625,2580,0.647131
0,2048,1505,2580,0.444083
0,2580,2048,1393,0.410353
0,2787,75,1024,0.0172007
0,1505,439,2389,0.0992628
0,439,237,1896,0.0149636
0,3251,3251,1505,0.86845
0,697,474,948,0.0200066
0,3010,2580,2787,1.19591
0,47,3010,59,0.00304852
0,3792,813,2212,0.383388
0,69,406,3511,0.00948931
0,2212,3792,512,0.266661
0,1896,276,697,0.0258979
0,2048,2580,3251,0.987441
0,2580,1625,813,0.193056
0,323,697,813,0.0127578
0,406,3251,3251,0.265211
0,1290,2787,1505,0.306395
0,1896,1756,1756,0.338881
0,299,1896,1505,0.0531384
