msgsize,ppn,nnodes,avg,std
17357,1393697,4,96,0.00732315,0.10484
46464,12087150,4,6,0.012749,0.0298562
1245,80519,4,24,0.000461295,0.166528
5984,912688,32,48,0.00258268,0.0418766
35303,1353004,1,48,0.00274475,0.0599409
18874,2138176,8,48,0.00438722,0.06553
11862,736397,1,96,0.00278754,0.0910769
10044,73654,32,96,0.00115481,0.0498584
42724,343400,8,12,0.000885549,0.164775
6944,21252437,1,6,0.00544518,0.0564154
40032,1337033,8,24,0.00268631,0.0723657
36922,3643086,1,24,0.00513991,0.12314
9297,319157,1,96,0.00157633,0.0770528
30511,4303702,16,48,0.00867047,0.0478003
57878,439765,32,12,0.00111764,0.153466
45567,266476,8,48,0.00105079,0.0985359
33081,3595715,2,12,0.00412976,0.123638
2313,5968801,1,24,0.00399966,0.143379
17192,2300713,16,6,0.00226575,0.0322403
16796,5072623,2,12,0.00621889,0.0795419
19353,3746854,8,24,0.00619508,0.0774918
50072,13680954,16,6,0.00947738,0.0184097
13653,4019487,32,6,0.00356264,0.0349729
64276,268249,2,24,0.000794337,0.259432
16622,231651,2,96,0.00234821,0.318255
10049,10676961,2,48,0.0143313,0.0655846
43280,71960,64,12,0.000325278,0.168619
49460,109268,8,6,0.000264757,0.206751
19317,21401608,32,48,0.0197755,0.0204661
39316,336602,16,6,0.000651138,0.113423
18842,570493,1,6,0.000963205,0.340564
23163,6293204,1,24,0.00423596,0.130733
21059,414766,16,24,0.00131812,0.0930155
39438,761742,2,24,0.00299523,0.202544
6608,43677655,4,24,0.0519865,0.0151358
3169,33521810,16,24,0.0249848,0.0295994
4099,3704551,64,6,0.0042192,0.0281805
43165,3671046,2,48,0.0142001,0.156573
28294,204166,4,48,0.00109714,0.310498
22066,517408,16,96,0.00220974,0.0740344
28393,2877712,32,24,0.00506018,0.0802367
11420,3857219,64,48,0.0081726,0.0487814
49193,711970,8,24,0.0018096,0.093771
37427,1065164,8,48,0.00290338,0.0566579
59837,2505417,32,24,0.00447581,0.060209
39507,96034,64,24,0.000516566,0.132844
56061,117432,8,24,0.000535469,0.165742
3931,2672384,4,6,0.00391919,0.076592
8697,75558,8,6,0.000210366,0.190324
23666,2834837,8,48,0.00535175,0.0390651
24573,1885675,4,24,0.00762584,0.156338
45961,436091,4,24,0.00232019,3.2098
37426,594461,8,6,0.00117568,0.165664
33498,108957,8,96,0.00128571,0.0850662
34890,951417,8,48,0.00272032,0.0595796
26394,74294,2,12,0.000247255,0.204073
36549,10048276,8,48,0.0112921,0.0465963
62205,6975261,2,6,0.00593883,0.02224
54305,1975260,4,48,0.00666418,0.380048
40468,64344039,32,48,0.0497869,0.0150015
58346,2335341,16,48,0.00454996,0.0545963
7987,27264162,1,96,0.0584719,0.0793477
10585,608853,32,96,0.00279749,0.118304
32241,24837948,16,12,0.017257,0.0219358
52511,23284095,64,6,0.0223486,0.0134368
11290,5390994,64,24,0.007345,0.0663091
1632,2001200,8,6,0.00216499,0.0565192
36806,38627061,32,48,0.0346831,0.169202
16427,18424110,32,6,0.0136332,0.025982
14735,15376666,2,12,0.0131589,0.0250452
49068,148289,1,48,0.00075287,0.123418
8970,231006,8,12,0.000636678,0.135068
37639,566424,16,96,0.00234675,0.0699601
24852,11461461,1,48,0.00805082,0.086072
52055,23749748,1,6,0.00600196,0.0516485
42465,439782,8,12,0.00103253,0.104349
5108,17847407,1,24,0.0251299,0.0831089
32023,122026,2,48,0.000558551,0.309728
43441,17759439,4,6,0.016223,0.014563
30032,54423533,64,6,0.0515818,0.0156166
18718,42224559,1,96,0.0863498,0.0677491
21414,407451,16,48,0.00159061,0.0892172
53046,2827665,16,6,0.00283209,0.0202745
20692,1085049,32,12,0.00231094,0.151093
27088,147398,16,48,0.000829676,0.0911211
29643,986901,8,96,0.00382079,0.0513237
16244,23623878,4,6,0.0201736,0.0152504
35702,12281525,2,12,0.0112789,0.0330799
53097,18325433,16,48,0.0169728,0.0436535
18805,3340543,32,6,0.00315859,0.0331066
37613,10458380,2,96,0.0350665,0.214222
54596,29024661,2,12,0.0199593,0.0262507
45625,3730173,64,6,0.00423873,0.0369062
624,80376,64,6,0.000245592,0.165291
57494,478519,16,48,0.00178396,0.0708459
59325,403871,64,12,0.00103278,0.0852009
3148,16095212,8,48,0.0150168,0.0285991
27564,36992202,2,12,0.0246205,0.0215499
53414,345128,1,6,0.000577005,0.250585
22031,1276577,8,48,0.00310657,0.0793394
48578,76879,4,24,0.000452288,0.138867
4262,506659,64,24,0.00207208,0.158882
6094,5640804,1,96,0.00812663,0.048787
7351,43616799,32,24,0.0328977,0.0144624
42347,69379,16,12,0.000294813,0.1755
33992,10296024,32,96,0.0180434,0.0395836
28716,2707659,64,6,0.0033109,0.0451102
55269,57749011,8,24,0.040016,0.0174102
24997,928341,16,96,0.00352397,0.0609564
43570,17656074,4,6,0.0165243,0.0142847
38149,296459,4,6,0.000696591,0.247819
32819,10522601,4,48,0.0352819,0.368277
64308,217509,1,12,0.000506039,0.172619
38776,48101236,4,24,0.0559549,0.0174075
13267,1828091,4,48,0.00636165,0.274477
35380,21995607,64,24,0.0230642,0.0194478
61627,20216910,2,48,0.0327364,0.0359011
8902,42207131,32,48,0.0346908,0.0231588
42133,1358683,16,48,0.00325123,0.0658609
32276,130148,1,6,0.000272956,0.262149
4773,868506,32,96,0.00342795,0.0468071
22758,84354,1,12,0.000290377,0.180094
34389,595694,4,24,0.00152756,0.0640607
5740,512905,32,24,0.00141872,0.096096
15488,1151074,64,6,0.00224081,0.0918481
21842,10134447,64,24,0.0116042,0.0260364
26200,6938197,1,12,0.00283815,0.0938433
19105,20220169,1,96,0.052552,0.0498962
9815,7243078,32,48,0.0121614,0.0437837
25722,737215,1,96,0.00270603,0.0655962
39864,1731475,64,48,0.00432218,0.0690155
54423,1822155,64,6,0.00245999,0.038796
779,15832469,64,48,0.0192291,0.0258632
16297,420898,1,24,0.00112792,0.213438
50497,532190,64,24,0.00207827,0.118942
6793,147649,8,12,0.000479657,0.203514
52122,627646,4,6,0.00169711,0.177816
12888,115950,32,6,0.000271603,0.202825
29799,3148329,8,24,0.00537919,0.0676991
36167,1338936,8,12,0.00509528,0.14472
3388,516371,2,6,0.00105678,0.317873
40571,305589,16,24,0.00102013,0.0853756
44195,9840895,8,48,0.0164295,0.599229
36169,15133029,1,24,0.00607028,0.0801793
62676,14881623,4,6,0.0140035,0.0194613
58951,25483607,32,6,0.0187102,0.0313128
23737,3668540,64,6,0.0042633,0.0356828
28797,36107615,8,6,0.0232674,0.0226455
32014,15697839,1,12,0.00546343,0.100111
170,5224457,32,48,0.00912345,0.0527519
46035,1961983,1,6,0.00105246,0.160128
55114,2212034,8,24,0.00467687,0.0853677
11633,28414081,32,12,0.0216292,0.0218748
26395,294688,64,24,0.00112357,0.104869
25269,1131302,8,96,0.00379533,0.047525
17316,17106152,8,48,0.0250983,0.0362073
53913,216468,1,24,0.00073807,0.104662
29387,992780,1,12,0.00169432,0.177865
56240,247999,2,12,0.000690642,0.0968972
58390,70627,64,6,0.000219364,0.268191
10228,1773903,2,12,0.00272851,0.103275
23292,5848910,2,6,0.00551029,0.0302983
26684,109911,1,12,0.000342034,0.188882
26713,37252210,16,6,0.0245152,0.0301059
56149,13108438,16,48,0.0135057,0.0314807
2791,28576940,2,24,0.0436975,0.0166646
38221,1990811,4,48,0.00671835,0.389753
57079,4097134,32,24,0.00664946,0.073309
24042,2148354,32,12,0.00356318,0.0982918
20689,35930458,4,24,0.0447053,0.0225526
63562,13264886,2,6,0.00931227,0.024067
64786,625539,32,12,0.00134111,0.0845729
18700,4226956,4,24,0.0160005,0.159985
52452,7145565,16,24,0.00734755,0.0408262
65143,262903,4,48,0.0011926,0.253368
25540,249675,8,6,0.000492735,0.243442
42708,143053,4,6,0.000332618,0.257401
22601,19085457,32,48,0.0173966,0.0254732
23893,35157442,1,24,0.0118154,0.0612013
15710,895315,32,24,0.00207583,0.0978292
9301,2956673,16,48,0.00558886,0.0466367
6942,231444,8,96,0.00155279,0.0659283
5737,106251,8,48,0.000829611,0.122161
24496,93861,16,6,0.000249955,0.214414
59445,1560663,1,6,0.000964147,0.147295
20874,199380,8,48,0.000982706,0.100828
29645,35107666,2,6,0.01984,0.0230675
36326,1304747,8,96,0.00420864,0.0526767
27446,27963111,64,12,0.0290378,0.168124
61126,269513,4,48,0.00118286,0.256898
37963,27087505,1,48,0.0257541,0.049351
21263,935965,4,96,0.00622459,0.194392
21171,6951233,1,6,0.00227973,0.0580516
40342,904693,4,96,0.00617134,0.24801
55464,166958,16,6,0.000329226,0.214017
43532,135806,32,24,0.000578117,0.13512
32760,719939,32,24,0.0017711,0.0958692
5415,24983820,1,24,0.00969564,0.0529875
25749,1681034,32,96,0.00469388,0.0538414
52481,48817875,2,12,0.0297335,0.0210759
33492,1197333,16,48,0.00303436,0.0579631
16831,872979,32,96,0.00349958,0.0916213
5361,25107085,4,96,0.0792207,0.539778
33666,598336,64,12,0.00147612,0.093958
21994,25794947,64,48,0.0282649,0.0173572
55236,219071,16,24,0.000784589,0.111446
31827,758525,1,96,0.00283679,0.0658357
61688,7710040,4,48,0.0279239,0.265021
31031,1053533,8,24,0.00225553,0.0925172
36691,193301,2,24,0.000779601,1.06569
24876,47143230,8,48,0.0673033,0.0100077
36987,201341,16,48,0.000983252,0.0880684
19762,92411,2,24,0.000382779,0.406571
11623,6963178,32,96,0.0136353,0.0231863
46373,2043780,2,6,0.00276451,0.0374949
57223,884184,8,6,0.00290439,0.167661
14017,70794,32,48,0.000704934,0.0793502
58947,33206731,2,6,0.0191118,0.0293445
60065,976636,32,24,0.00219446,0.079804
46051,1006789,16,48,0.00276299,0.0475463
50311,656037,2,48,0.00335814,0.101007
39525,427366,1,24,0.00106005,0.109982
9711,8842385,16,6,0.00665121,0.0215326
20266,2722289,32,6,0.00269372,0.0280208
28293,337420,4,12,0.000812711,0.152993
63010,742997,8,12,0.00314434,0.0955895
6564,1984427,8,6,0.00217415,0.0438161
5433,264322,64,48,0.00129035,0.119421
7533,323638,1,12,0.000738336,0.139134
60204,36858814,1,6,0.00868323,0.0652981
31450,1027241,8,96,0.00390811,0.0399903
31214,31701025,1,48,0.0237495,0.0393314
4364,140944,2,6,0.000369187,0.310176
5514,38697912,1,48,0.0538113,0.048392
18588,746210,32,48,0.00234375,0.0407627
32140,1375620,16,96,0.00418208,0.0409567
62209,513281,1,24,0.0012183,0.137973
13085,96130,4,6,0.000278159,0.269231
19669,13375248,2,96,0.0208322,0.0448172
13524,3696672,1,24,0.00508631,0.120322
12601,54470713,16,6,0.0359222,0.0246188
33301,65670383,4,24,0.0688197,0.0104601
43677,7842564,2,24,0.00921235,0.0931403
26192,99333,8,6,0.00025243,0.221219
63751,13307629,8,6,0.0090441,0.0294204
5908,534323,1,24,0.00120242,0.137892
21913,1373814,2,96,0.00569993,0.252516
10959,16015881,64,12,0.0166468,0.0204587
57608,1573986,8,6,0.00200098,0.0493563
6147,253291,8,96,0.0016305,0.0767128
15766,14179386,16,24,0.0121406,0.0254851
18476,485237,8,48,0.0017616,0.0738372
17890,12571696,8,96,0.0215134,0.033687
26757,1303391,8,48,0.00313601,0.0419141
1385,800741,1,48,0.0020568,0.0593843
31601,294525,4,48,0.00130941,0.285877
32516,36875026,4,96,0.0515221,0.042976
29346,89689,64,48,0.000838023,0.182915
49973,3112308,1,12,0.00206309,0.0932482
49856,2068663,4,6,0.00320387,0.0775123
14405,42702421,2,12,0.0271409,0.0196765
23471,23481749,32,96,0.0500631,0.0614963
39769,9271274,16,12,0.00735736,0.0251623
11662,18164644,2,96,0.0248257,0.026239
20849,3372962,64,12,0.00452904,0.0409305
4397,4896736,2,24,0.006543,0.0772733
21386,12838893,4,6,0.0126164,0.0272005
28186,7756494,64,48,0.0147375,0.064108
32786,7620328,8,48,0.0126455,0.0499045
31608,1769560,32,24,0.00362191,0.0638522
53237,19603376,64,12,0.0199509,0.027005
55645,138636,8,24,0.00055658,0.145483
47897,1246625,1,48,0.00243088,0.0969559
55808,719203,16,12,0.00143431,0.109406
15690,5834639,16,6,0.00456103,0.025377
4070,5657382,16,6,0.00436062,0.0289387
14476,25082495,1,24,0.0147013,0.282677
29222,59784268,2,6,0.0339809,0.0115868
52064,17017836,32,24,0.0139122,0.0238928
868,20302260,8,6,0.0136764,0.0300983
33506,633316,64,24,0.00236672,0.152382
7691,324296,4,6,0.000800218,0.225448
7978,737240,2,6,0.00178055,0.165421
46282,409670,64,12,0.00110887,0.116705
57143,239863,1,24,0.000793889,0.0673547
4197,5185189,4,96,0.0184709,0.233584
42141,22790543,8,24,0.017506,0.0197656
14517,39592482,32,12,0.0298107,0.0149531
21249,52236944,64,48,0.0545629,0.0196713
21349,1065535,4,6,0.00276466,0.191375
32397,22163948,32,12,0.0170595,0.0216618
54909,16882503,16,48,0.0161297,0.134915
44941,310481,2,96,0.00250077,0.341823
18312,13546170,32,12,0.010835,0.0221287
29413,12403836,16,24,0.0109857,0.0245958
9425,207994,1,12,0.000490541,0.1769
49937,3128200,2,96,0.0101605,0.300621
21973,96424,16,96,0.00128776,0.0658367
25089,21160519,32,24,0.0172008,0.0284422
32801,6760304,16,24,0.00829402,0.0290646
26341,16502041,16,24,0.0134362,0.0218683
60045,802045,4,6,0.00220935,0.164515
41256,161396,16,96,0.00142132,0.0823999
6322,517477,32,48,0.001856,0.0628659
23327,4337634,32,6,0.00381308,0.0231135
19777,145156,64,96,0.00153476,0.0502596
51109,43363910,32,24,0.0321248,0.0179222
13375,642709,1,12,0.00102151,0.10895
25689,1339727,4,48,0.0048116,0.383383
32903,842798,2,6,0.00158453,0.0568672
6414,35549457,4,96,0.0650905,0.267907
28073,1876122,32,24,0.00374649,0.0637473
15008,6934503,16,6,0.00525243,0.0186723
17559,7165013,4,6,0.00802305,0.0546887
16870,1046380,16,48,0.00272519,0.0564304
50525,22768503,2,6,0.0144144,0.0211547
58830,15646014,1,24,0.00630815,0.0822811
43889,7069176,2,12,0.00781128,0.0541227
44586,1049214,32,6,0.00176206,0.0991804
5655,34326916,8,24,0.0251986,0.021349
35173,346132,4,24,0.00107524,0.203153
41835,19565238,32,48,0.0179432,0.0325649
5711,127324,32,12,0.000482111,0.138029
5654,470118,16,96,0.00214198,0.0787408
2165,4269079,1,12,0.00223396,0.0899243
31207,16490715,2,24,0.0168504,0.0407282
38442,104154,8,96,0.00127316,0.0737612
37866,1659558,32,6,0.00199301,0.0324997
48239,9727974,2,48,0.0128351,0.0513019
54648,956000,4,24,0.00417647,0.156386
15273,2769002,16,24,0.00515731,0.0839334
37696,19848480,32,12,0.0153987,0.0210929
56399,14606999,16,12,0.0108787,0.0321884
3106,16016265,16,96,0.0265169,0.0394501
53148,1174390,1,48,0.00260283,0.0685169
50050,194630,32,24,0.000693627,0.133222
45420,62893545,64,12,0.0616588,0.0114884
34640,67984,32,96,0.00123978,0.0568904
21258,1201679,32,96,0.00389366,0.0531573
43234,20264721,4,48,0.0262735,0.0533666
55307,26966303,8,48,0.0473278,0.0120829
61843,468423,8,6,0.000979976,0.172945
35988,34639021,32,12,0.0259513,0.0214212
27759,136621,16,24,0.000556757,0.116759
49234,329408,2,24,0.0014182,1.01026
35066,327221,64,6,0.00076912,0.154651
30226,490808,2,24,0.00152782,1.66603
24183,268078,8,12,0.00070464,0.125416
59366,109815,64,6,0.000279695,0.220044
13229,250077,8,24,0.000922646,0.113217
33406,146386,2,96,0.00222894,0.426156
47666,4119206,1,6,0.00151423,0.125328
58446,5914664,32,12,0.00612023,0.0297736
21449,12959438,2,12,0.0117282,0.024383
56540,533318,8,6,0.00113391,0.211519
45640,1039691,2,48,0.0046168,0.122982
31318,992721,32,24,0.00216447,0.0738013
9939,24977323,32,12,0.0190932,0.0222332
58615,3201153,8,12,0.0136497,0.202113
46224,782430,2,6,0.00206081,0.170685
22861,337140,2,12,0.00116519,1.83989
6759,1824125,1,96,0.00417542,0.0459179
54087,51029499,4,96,0.059216,0.0109868
23413,540840,32,12,0.00123374,0.108842
19768,2569577,4,24,0.0098372,0.155243
18531,77196,64,48,0.000775037,0.0794847
52469,2130260,2,24,0.00712568,0.148995
44618,339864,32,6,0.000615852,0.145051
47170,35021909,64,6,0.0336417,0.0266268
22859,10208254,4,6,0.0103292,0.0356142
53446,213161,64,24,0.000931906,0.130291
34666,530376,1,6,0.000921419,0.24542
19605,132680,8,96,0.00135215,0.0863877
7758,7879605,1,12,0.00328166,0.0805788
205,51359050,64,48,0.0536061,0.0169066
15945,1696200,1,96,0.00403144,0.0461659
32890,577630,32,96,0.00232168,0.0524268
22342,90552,4,24,0.000466412,0.123739
27597,26461222,8,6,0.0176028,0.0325206
2426,1205652,32,48,0.00300047,0.0380996
46293,348146,1,12,0.000764647,0.141529
16785,474236,4,12,0.00117372,0.171428
55617,20197075,32,6,0.0148247,0.0168864
31459,461666,4,12,0.00113326,0.193484
350,139400,8,48,0.000848664,0.115397
54277,9041883,1,12,0.00335233,0.0915987
29618,8820796,16,24,0.00838473,0.0318007
54696,1902896,16,48,0.00418022,0.107961
32504,497207,1,12,0.00108725,0.159859
59423,394835,8,6,0.000984202,0.237398
63303,45536459,32,12,0.0336056,0.0220873
47476,5623321,8,12,0.0228404,0.151262
43278,12952899,32,6,0.00973376,0.029568
46037,196352,1,96,0.00133073,0.0742223
12268,19375117,1,96,0.0434728,0.0804054
65493,20784916,32,12,0.0160344,0.0220645
8378,7520315,64,48,0.0142767,0.0545786
44385,1899375,32,48,0.00659594,0.7242
6230,15298249,64,6,0.014896,0.0200393
407,85231,16,96,0.00123591,0.0662011
39962,16311959,64,6,0.0158956,0.0154154
21674,20621675,64,6,0.0198843,0.0191415
18291,31665622,1,12,0.00878315,0.0597628
37487,78230,1,48,0.000678461,0.0953405
6881,162079,1,24,0.000593306,0.152096
52704,77905,8,48,0.000708965,0.0988144
59190,1222853,16,6,0.00164959,0.0628827
20851,309133,4,48,0.00127358,0.250486
2505,274931,4,6,0.000694719,0.310482
48220,269752,16,12,0.000676031,0.127179
12115,375178,64,48,0.00161318,0.0713572
762,9716118,32,96,0.0177206,0.0375219
44582,6090948,64,6,0.00646775,0.0271746
51317,54525790,16,48,0.055095,0.041385
9120,16995531,64,24,0.0180453,0.0312309
39638,75111,2,24,0.000322328,0.400539
60936,86864,2,24,0.00036863,0.370587
54448,35485782,1,48,0.0287936,0.0268778
15651,70889,16,12,0.000285663,0.189771
22330,366187,16,96,0.0018874,0.0643385
21634,1882750,4,96,0.00872066,0.121515
48825,68057,4,12,0.000301734,0.206554
26506,398324,4,48,0.00171049,1.01129
24895,8085350,64,48,0.0151116,0.0536519
51442,41574333,8,12,0.0458657,0.019119
25285,125912,8,24,0.000527306,0.167663
62492,16362516,8,48,0.0155639,0.0265257
51142,22936837,64,12,0.0235256,0.023229
44170,4494563,32,12,0.00448065,0.0339157
47256,97258,1,24,0.000437165,0.158003
50415,789433,64,12,0.00206712,0.0682003
9698,7968939,32,48,0.0137104,0.0987885
49542,13203026,1,48,0.00852653,0.0820646
24995,28757572,2,6,0.01698,0.0179846
18966,248040,16,48,0.0010605,0.0750698
14093,44694012,32,12,0.0333964,0.0192749
25972,315623,8,48,0.00116161,0.100477
12507,164847,32,48,0.000916136,0.104692
25915,152978,2,6,0.000395437,0.283159
19179,237232,4,48,0.00118243,0.292925
46235,160024,4,96,0.00229992,2.46895
64906,74608,16,12,0.000303433,0.153212
7185,1488019,32,12,0.00269575,0.084778
32190,539566,32,96,0.00230503,0.0598634
34801,56607171,64,24,0.0565122,0.0163951
35649,3164194,2,24,0.00483251,0.0620296
8286,709058,4,96,0.00726697,0.676693
51932,29523254,1,6,0.00729794,0.0617525
16281,1231790,8,96,0.00384938,0.0488404
23294,209989,8,12,0.000578897,0.167512
47206,29728189,4,12,0.0290166,0.00890388
11151,90497,4,6,0.000254163,0.256205
359,480414,4,6,0.00108758,0.268746
17018,327096,16,6,0.000615088,0.213029
43245,42524232,4,48,0.0651947,0.0150163
50324,255180,16,48,0.0011179,0.0879106
10556,157982,1,96,0.00130467,0.0655591
2703,136065,4,12,0.000438311,0.211394
40792,110944,16,24,0.000514441,0.135854
26466,27335716,16,12,0.0188968,0.0258573
5568,476850,32,12,0.00106028,0.115426
1618,322569,8,48,0.00128954,0.107776
29640,764990,64,6,0.00161516,0.0707512
48619,582968,2,48,0.00185495,0.963336
39862,90185,1,12,0.000295985,0.208268
18426,19076957,64,24,0.0201253,0.0171395
43544,21655659,4,12,0.0219248,0.0223992
24329,47767532,1,96,0.113165,0.0531384
58715,12265935,16,12,0.00966253,0.0143655
53788,29111629,16,24,0.0220048,0.0239027
61826,81830,1,24,0.000411413,0.116507
46271,4158738,64,12,0.00535801,0.0580721
19158,5723787,64,48,0.0110459,0.0438556
39765,335425,2,24,0.00147601,1.43372
60442,68411,4,24,0.00043637,0.135663
62202,32938354,8,48,0.0388925,0.034287
6707,1894313,8,48,0.00394728,0.0597407
40270,16412574,1,24,0.00663576,0.0801733
42242,51682794,4,12,0.0444694,0.00858366
19704,78804,2,6,0.000243498,0.276744
30346,70434,2,96,0.00211158,0.762337
27800,3488517,64,24,0.00658745,0.056721
11113,5262446,32,12,0.00511046,0.0880483
44555,4753648,4,12,0.00646285,0.0488292
28841,968901,1,24,0.00181639,0.10818
40886,736595,32,12,0.00149448,0.095115
11396,741493,16,12,0.00140019,0.106148
19027,49571728,4,12,0.0454234,0.0180694
13180,66065861,32,48,0.0644462,0.0266561
32479,860169,8,48,0.00258472,0.0760242
46853,173043,4,48,0.000988184,0.316662
57208,11375800,2,48,0.0141216,0.0558854
27298,8160417,1,96,0.0145189,0.0429434
28647,431714,64,6,0.00111424,0.121595
17493,37187518,4,12,0.0356984,0.00875332
27634,16070341,8,24,0.0130898,0.0325058
859,2713430,16,48,0.00498798,0.0620494
50082,65417380,1,12,0.0169562,0.0442667
60430,6017289,2,48,0.0192193,0.202705
9387,447838,1,48,0.00153729,0.126521
25980,1640745,8,12,0.00649573,0.157904
6986,6237330,1,6,0.002107,0.0886207
10922,6157853,64,96,0.0127702,0.0252364
2683,17379919,16,6,0.0118541,0.0182009
43329,236729,2,6,0.00057406,0.26584
9368,5017103,32,24,0.00594511,0.0459837
19160,684733,1,48,0.00195813,0.0732996
16091,14808366,32,6,0.0110842,0.0196016
770,64933347,8,48,0.0687566,0.0153396
4222,921668,8,12,0.0038828,0.120219
50906,1770585,8,24,0.00397425,0.0918826
50023,73905,1,12,0.000258226,0.19781
12027,29994456,2,24,0.0362554,0.0281342
32686,1908217,4,24,0.00741185,0.146234
64119,8366185,8,24,0.00809563,0.0286179
21419,20425938,1,96,0.050468,0.0531817
32469,18321735,64,6,0.0177276,0.0179285
38931,56730772,16,96,0.0979428,0.0392234
5486,2939870,64,12,0.00408641,0.041297
17892,20662368,64,48,0.0233184,0.021597
42732,1723714,4,12,0.00524264,0.133549
33633,128277,32,48,0.000805255,0.0824928
22522,33502103,64,96,0.0679748,0.0482992
65238,5002688,64,12,0.00611943,0.0503698
30854,3549041,16,96,0.00708639,0.0277274
64201,3823090,8,24,0.00627697,0.0705323
3571,182450,1,48,0.000814786,0.0986934
41010,663216,8,96,0.00293469,0.0561347
57814,2986096,64,12,0.00409991,0.0475442
63406,3329185,16,24,0.00574199,0.0772164
22323,1912581,2,96,0.00718812,0.218434
49534,14750425,8,24,0.012238,0.0214904
46445,2718572,2,24,0.00837807,0.15147
1661,98733,1,6,0.000230405,0.351013
57185,55837500,64,12,0.0547321,0.0147276
6272,49803028,2,12,0.0313669,0.014964
26897,67034,2,48,0.00120111,1.46532
14355,300233,4,48,0.00127356,0.239603
18196,246654,16,12,0.000645508,0.13775
40924,251348,16,96,0.0017033,0.052408
30773,3660771,4,12,0.00537849,0.0657392
37846,982919,1,6,0.00115708,0.182208
62350,5454340,4,48,0.0190244,0.166667
34399,81218,64,6,0.000246117,0.174588
8512,197204,2,96,0.00225924,0.319397
49493,8999800,16,48,0.0147574,0.0760194
5571,3416300,16,96,0.00734098,0.0526297
41634,46791473,16,24,0.0334676,0.0161141
25874,157285,2,12,0.000508823,0.192515
31572,1889248,32,12,0.00321652,0.0814502
19504,3059855,64,12,0.00470739,0.0264448
57758,1422637,32,12,0.00263283,0.0822305
30213,34034132,4,96,0.0454006,0.0103746
54452,42897823,64,6,0.0402869,0.0155526
19168,571286,32,96,0.00232569,0.0683552
54864,6687843,1,12,0.00283753,0.084741
13711,41110626,32,6,0.0295003,0.0215637
62345,401114,32,12,0.00096531,0.095005
35027,309216,2,96,0.00257614,0.322992
50867,6324214,32,12,0.00578406,0.0271209
18853,4175498,32,24,0.0067033,0.0834629
21268,782219,2,24,0.00304178,0.224418
17263,57792103,16,48,0.0574823,0.027404
19827,259561,2,48,0.000873039,0.223766
55072,3174383,16,6,0.00283879,0.0220326
45927,1792459,16,6,0.00200705,0.0361879
16984,73934,1,24,0.000423739,0.116868
59202,1223664,4,12,0.00379121,0.176689
35770,11660752,2,6,0.0082519,0.0287969
59696,39656165,16,24,0.0287048,0.019702
35607,1850848,8,24,0.00416198,0.0752329
18695,25060960,2,12,0.0194894,0.0324855
21966,4621327,8,6,0.00380891,0.0467987
47556,98588,1,12,0.000324375,0.180913
29931,613842,4,12,0.00220836,0.174417
29385,6814075,32,6,0.0054954,0.0336586
24226,145926,8,12,0.00044879,0.18164
49612,5358120,4,24,0.021367,0.184087
33098,901358,32,96,0.00344298,0.0479532
60278,1418303,2,24,0.00507887,0.204704
50736,19525139,16,6,0.0133931,0.0183374
30204,16270065,1,96,0.0450113,0.498543
33302,315082,1,6,0.000541446,0.30213
32940,65961,8,24,0.000427694,0.176195
2022,58925029,32,96,0.0988587,0.0589868
14931,39224104,4,12,0.0410798,0.0188314
19330,131453,32,96,0.00135374,0.0935232
17991,12094719,64,12,0.0128758,0.0215671
34032,1715860,64,12,0.00345484,0.0847818
26379,885968,1,48,0.0022718,0.0927685
28380,6051571,16,6,0.00474431,0.0292952
3337,272047,8,6,0.000566027,0.215794
10095,195820,32,12,0.000552175,0.122423
21480,6174683,1,12,0.00256991,0.0778533
12747,42475038,4,24,0.0510239,0.0216454
29877,43650832,16,96,0.0767121,0.042227
5989,2752809,8,48,0.00518281,0.0575015
29993,839421,1,6,0.00108986,0.15662
54365,418341,4,24,0.00122468,0.129516
34558,11467258,8,24,0.0101303,0.0188562
1508,82242,32,12,0.000342229,0.157967
63806,8229468,16,24,0.00783324,0.0388415
37065,6265914,4,96,0.0221342,0.310848
20903,902947,32,6,0.00156397,0.100803
59594,4235531,8,48,0.00845938,0.0554905
39921,3231268,1,96,0.006366,0.265587
4612,1851787,8,48,0.0041897,0.0590604
5836,3864302,1,6,0.0015338,0.135732
52084,862589,16,6,0.0014815,0.0842725
54028,140589,1,24,0.000518636,0.121518
25707,27826041,8,12,0.0321576,0.0163266
2018,42380200,64,48,0.0451398,0.025708
39779,2262522,16,12,0.00358702,0.0839406
22591,1298848,1,12,0.00179822,0.170655
52493,27811021,64,12,0.0279092,0.0142153
27281,311088,2,12,0.000780067,0.112817
46821,766755,2,12,0.00235618,0.149192
3657,3515007,4,12,0.00521646,0.0613325
46628,9823911,2,12,0.00975032,0.0354786
1105,12020927,64,24,0.013685,0.0251692
60253,1104054,2,48,0.00456074,0.111843
41445,99342,8,48,0.000777618,0.0993004
8764,42565429,2,6,0.0237676,0.020832
33438,297506,16,48,0.00118471,0.0951383
5338,4942541,4,48,0.0169467,0.145021
6200,56247888,64,48,0.0573739,0.0145609
44579,11567874,8,48,0.0126916,0.0700696
57904,22455165,16,24,0.0178095,0.0204319
6206,56949787,2,48,0.0719451,0.0374059
7135,297769,32,12,0.000798843,0.103072
21270,556391,32,96,0.00226444,0.0712434
35237,850782,4,96,0.0060344,0.248867
