msgsize,ppn,nnodes,avg,std
28489,38612377,1,2,0.00375466,0.00525813
41756,63195561,8,32,0.0463896,0.0178407
12745,42511010,1,16,0.0167532,0.19
34861,41772045,64,2,0.0337257,0.00251797
56110,53684176,64,8,0.0510686,0.0272398
10161,49693751,4,2,0.0294098,0.00257725
60965,39642543,1,32,0.0138894,0.350241
50289,34205967,16,2,0.0181216,0.0049024
65098,52946274,2,4,0.0171201,0.00521043
22887,38163006,8,8,0.0240222,0.00922379
33582,49046439,4,1,0.0195127,0.00770956
30025,49171899,4,32,0.0377894,0.134964
58028,36647596,1,4,0.010184,0.0313141
62010,34838437,8,16,0.0436811,0.168135
55955,44263533,8,4,0.0289599,0.0356077
39512,40798847,2,64,0.0191332,0.064041
53239,39178407,4,2,0.0231235,0.0193495
56685,59957885,8,1,0.0253688,0.00297587
27870,46703913,1,16,0.0198811,0.0988322
37744,34918031,64,2,0.0291584,0.00576253
23829,64072539,2,16,0.0230443,0.017817
11353,62679444,2,4,0.0201759,0.00379558
9030,46571529,64,2,0.0379498,0.00492265
60296,34081913,16,4,0.0211552,0.00665902
61212,36685893,4,8,0.0243694,0.137962
23265,48407150,16,1,0.020816,0.00636663
64967,44486158,64,16,0.0430839,0.00686878
5436,55051407,1,32,0.0168698,0.0336381
59025,57830382,1,2,0.00559328,0.00822523
7702,60461416,1,2,0.00592174,0.00553809
30606,35241200,2,4,0.0111065,0.00684252
19459,40617146,4,4,0.0211961,0.0628802
50379,41062422,4,16,0.0272233,0.112901
41819,60589006,4,1,0.0237197,0.00404937
60248,37694682,32,32,0.0296791,0.0497435
9150,41118530,32,2,0.0233453,0.0107463
50539,37572307,4,8,0.0252044,0.109606
4912,48220263,32,32,0.0370433,0.0445705
20653,41328483,32,4,0.0275127,0.00826543
34123,39619970,1,128,0.0142274,0.0555748
49578,33739480,8,1,0.0142376,0.00383359
8794,35072040,1,2,0.00350871,0.0106408
42181,51695903,4,64,0.0511431,0.119589
32980,64257872,16,32,0.049773,0.0388186
48776,45706657,4,2,0.0269785,0.00541345
13958,45599272,8,2,0.0235285,0.00403334
17278,55315419,8,32,0.0390508,0.0227029
19677,35737266,64,128,0.0383084,0.0318531
40024,47520894,2,8,0.0173985,0.0243079
31085,40092669,64,16,0.0384327,0.00500593
33392,50666854,32,16,0.0376385,0.0202814
15984,50568687,4,128,0.0538758,0.119767
33156,41528090,16,64,0.033502,0.0231167
3595,62741416,4,8,0.0433992,0.124644
28709,50746339,8,4,0.0314879,0.0082436
17949,59395127,64,4,0.0547744,0.007606
20241,36652846,16,1,0.0154396,0.00639607
58089,55529712,8,8,0.0345609,0.00937564
18443,44555202,32,8,0.0325908,0.00841084
49033,60094738,8,8,0.0380655,0.00863196
361,48624917,64,4,0.0451517,0.0119599
60853,39260867,32,2,0.0225975,0.0188155
43215,51281312,2,16,0.0190203,0.0545028
1084,38881695,2,8,0.0132653,0.00574141
47030,38758662,32,1,0.0180236,0.00869038
50132,38397287,1,8,0.00903775,0.0548873
21223,47264001,4,16,0.0310329,0.0680704
48515,40209029,64,2,0.0333837,0.00519524
60569,34369016,32,32,0.0265393,0.0321354
39132,49889764,16,32,0.0350092,0.0226795
55553,34115644,1,4,0.00956097,0.0399856
25976,65537488,4,16,0.0434661,0.10086
61765,39570563,64,4,0.0368302,0.0115048
61820,41185687,32,2,0.0236123,0.0283927
50347,37714938,64,4,0.0356664,0.0173978
64605,46197794,2,2,0.0148919,0.00354348
17806,50684453,2,32,0.0260796,0.149797
3764,47255907,2,32,0.0252924,0.155539
54842,36150323,16,4,0.0223808,0.00755184
9196,41864413,32,64,0.0342064,0.0455727
22013,64330220,2,32,0.034252,0.116821
8518,59672391,32,64,0.0481478,0.0371609
22473,53137065,16,32,0.0396162,0.0338383
45592,52017615,1,4,0.0145797,0.0195076
22696,36121052,64,2,0.0292145,0.00339129
62279,66631242,8,64,0.0475427,0.0260583
59160,42317934,2,4,0.0133143,0.0065259
31249,42295834,1,16,0.0169358,0.175551
54958,63943876,8,1,0.0271113,0.00408553
17471,54052883,1,64,0.0756493,0.100111
65135,36306434,64,32,0.0363521,0.0270183
10203,35960631,4,16,0.0234163,0.0818626
3747,43661804,4,2,0.0257233,0.00518142
40862,36235779,4,8,0.0243108,0.141013
27480,34382760,64,4,0.032557,0.0129317
26741,40566704,64,32,0.0400017,0.0200952
58936,61033086,16,4,0.0380665,0.00551862
33634,58336928,64,128,0.063036,0.0230181
30298,63722504,1,8,0.0164484,0.0619727
55103,47778461,2,1,0.0155699,0.00230396
21084,39860603,16,16,0.0281458,0.035075
63839,37701136,1,16,0.0141624,0.188356
53837,35442718,1,8,0.00856342,0.0568896
767,41780695,8,1,0.0175731,0.00363049
42731,38077830,64,16,0.036978,0.0106218
16362,35199303,16,4,0.0218723,0.00776682
29866,56819646,4,1,0.0221723,0.00379157
39510,41487238,4,4,0.0225949,0.0385279
45529,39855910,32,4,0.0273381,0.00877017
16,35386006,2,128,0.0442453,0.0684225
33212,42410877,2,8,0.0147405,0.00680258
18140,34904688,2,32,0.0199586,0.108359
39829,44735736,1,128,0.0301938,0.0846625
8513,59530220,64,8,0.0555936,0.0126905
11917,43541541,4,2,0.0235292,0.00413933
34704,49576598,16,8,0.0318222,0.0121267
11328,35652305,16,128,0.0310629,0.152397
18278,36730982,2,16,0.0128474,0.0383061
1597,58275133,16,32,0.0454257,0.020162
44161,34574592,4,32,0.0265027,0.169202
32858,40617215,2,16,0.0138641,0.0339228
62571,45095230,16,4,0.0280391,0.00753263
3147,46070068,4,64,0.0455098,0.11392
1573,55326817,32,4,0.037886,0.00497054
63226,61307995,16,2,0.0321431,0.00251106
16329,44074510,4,8,0.028572,0.128394
27503,58287977,64,1,0.0408451,0.00367979
16396,47172277,16,16,0.0320416,0.0247435
32394,38996290,2,32,0.0203446,0.103919
9850,39614343,16,128,0.0367633,0.0389361
33875,63524112,16,32,0.047041,0.027377
38824,54923749,16,64,0.0433671,0.0263868
27350,35959645,1,4,0.0100873,0.0331498
6711,44417310,64,128,0.0475035,0.0279067
13627,44305436,64,128,0.0473055,0.0270401
59154,61092786,16,1,0.0252814,0.00293238
5930,61708664,8,4,0.0401548,0.0178461
52263,53219656,16,16,0.037348,0.0235372
4231,48861759,32,32,0.0379579,0.043238
54582,34483636,2,8,0.0117049,0.00704192
53816,50098882,16,2,0.0262414,0.00253878
46549,43242356,4,8,0.0289596,0.147275
31934,43795855,16,4,0.0276345,0.0069092
2458,57175981,4,2,0.0333293,0.0241988
21043,38489293,64,32,0.0384298,0.0194969
39291,37456607,2,8,0.0124878,0.0113926
41210,67072492,32,2,0.0386433,0.0184361
26254,54127154,8,32,0.0401602,0.0320357
59225,58394886,2,2,0.0192781,0.00238179
54919,47930097,2,1,0.0153563,0.00221296
3351,48836793,16,8,0.0311768,0.0118846
47104,54789757,2,8,0.0201123,0.0329901
18116,65484586,16,2,0.0347435,0.0114158
24035,45748473,4,64,0.0444659,0.137641
9117,47990071,64,2,0.0400194,0.00501911
60499,46002830,16,2,0.0241285,0.00270828
45966,38354615,32,2,0.0216811,0.00749613
29932,47863159,32,1,0.0221371,0.00698208
18187,52429385,8,32,0.037499,0.0239008
294,38636566,4,64,0.0383416,0.103008
18611,36777457,64,4,0.0349134,0.0112013
43004,42652162,4,8,0.0285665,0.168133
28749,51403487,64,8,0.0482287,0.0107998
50819,54156439,2,8,0.0186833,0.0346995
43644,34896938,8,32,0.0253562,0.0427789
49835,65350860,16,8,0.0422,0.00845263
58382,42847992,64,2,0.0354644,0.00647949
21129,52189652,4,2,0.0307021,0.0179041
38857,38591080,16,64,0.0296009,0.0248091
33986,34280912,32,1,0.0159078,0.0136393
3071,59361650,32,32,0.0449747,0.033058
63235,48682384,64,32,0.0476745,0.0167092
62717,55117573,2,8,0.019251,0.0199087
11741,57784398,64,1,0.0401746,0.00569439
15365,46650001,64,128,0.0497973,0.0144526
15983,35331673,1,128,0.0172809,0.0617718
38687,38352817,8,4,0.0243881,0.0448055
47974,57469730,2,1,0.0187926,0.00784419
48487,47204440,1,32,0.0143128,0.0626005
27070,36166122,1,8,0.00910499,0.0557482
23502,42707401,1,8,0.0103146,0.0636325
34848,36576250,32,16,0.0275008,0.0172416
44193,49828209,4,32,0.0389731,0.101458
53326,56930086,16,32,0.0420719,0.0245437
53929,39507293,64,4,0.0373936,0.0125754
39320,52273555,8,8,0.0325092,0.00681458
38586,64361019,2,1,0.0204448,0.00245289
7151,45987495,16,8,0.0297158,0.00807322
1312,54572358,1,8,0.0138155,0.0794548
28254,54236886,4,2,0.0315945,0.0268606
9341,52927848,8,2,0.0274022,0.00479056
58565,42703868,64,1,0.0299219,0.00420644
14450,49138017,2,32,0.0251148,0.136001
108,52620274,1,2,0.00519825,0.00836468
59820,34409141,2,1,0.0115126,0.00405442
61523,43359847,16,16,0.0300771,0.0460559
64769,34768499,2,16,0.0127242,0.0551596
47346,47052263,8,32,0.0343808,0.0420288
44037,34327272,2,16,0.0128905,0.0833536
17517,58056453,2,2,0.0186304,0.00307103
39016,58157172,16,8,0.0373545,0.0151995
39350,47801004,1,4,0.0132147,0.0280909
29114,46009824,2,4,0.0143544,0.00711536
34268,47386904,4,8,0.031956,0.162117
16221,58550981,2,16,0.0210704,0.0339737
1684,52181340,32,4,0.0354845,0.0148919
44899,33705358,32,4,0.0227498,0.0102874
39830,49466646,2,2,0.0145661,0.0033147
48819,57308148,16,1,0.0241448,0.00646466
53494,41332593,1,128,0.01461,0.0506616
65472,48876958,8,4,0.0319304,0.0400444
16126,39048145,1,32,0.0117698,0.044487
9467,50128256,2,32,0.028517,0.156703
22488,33928775,1,8,0.00851265,0.0830989
62747,40945205,32,2,0.0233085,0.00789189
20697,35911169,32,1,0.0163747,0.00895544
26295,48956515,8,8,0.0310933,0.0133404
17819,34557027,1,64,0.0133034,0.158626
21815,55696227,2,64,0.0264551,0.0717905
37685,41512466,4,16,0.0263036,0.0857348
10475,41454800,4,128,0.0793859,0.0738728
31793,60562774,64,4,0.0574319,0.00923704
34457,59946276,64,4,0.0557688,0.0100774
35687,57369033,8,32,0.0415929,0.0322476
2471,38662201,8,1,0.0162868,0.00435691
24224,44184190,32,1,0.0206828,0.0130686
12584,65914648,16,2,0.0345556,0.00274204
4546,38530322,8,32,0.0277702,0.0441648
17697,40143948,4,8,0.0271682,0.175367
32537,44479140,2,1,0.014497,0.00350218
16540,49349500,2,64,0.0239661,0.066436
50266,52028504,2,16,0.0189032,0.0345926
21976,42482704,64,2,0.0349331,0.00649221
58888,64564236,64,8,0.0603273,0.00655659
11005,38511618,4,8,0.0248555,0.159696
41050,53334103,8,16,0.0695697,0.169639
46109,54140416,8,64,0.0398967,0.0150938
65455,53026140,8,8,0.0331458,0.0123038
16188,48315487,8,64,0.0358069,0.0407389
59880,50354621,64,2,0.0409775,0.00361031
8911,50401633,64,16,0.0490934,0.00503013
36797,55274459,8,1,0.023329,0.00307701
6521,57746978,4,8,0.0405228,0.117916
37828,51478082,4,8,0.0347749,0.147965
45263,47400487,16,32,0.0329347,0.0303956
44747,34179526,2,4,0.0108216,0.00565267
59714,49046166,2,1,0.0160717,0.00171151
47129,53577327,8,1,0.022972,0.00331654
51373,58299798,16,4,0.0364885,0.00689621
43233,46491316,16,16,0.0317261,0.0352376
42915,40629256,64,64,0.0407944,0.0229526
1523,44883714,4,16,0.0336065,0.0557735
33964,36469677,4,64,0.0352717,0.130051
57177,58961000,1,32,0.018429,0.059696
43892,62660049,16,16,0.0456797,0.0343562
1448,43004594,8,128,0.0531829,0.0906509
10366,47060314,32,8,0.0344228,0.0107867
3535,63080071,8,1,0.0264582,0.00384962
60071,36411370,4,16,0.0239198,0.155308
7672,65281526,8,32,0.0465363,0.0334172
1962,61399940,8,32,0.0430622,0.0338803
62363,66244550,2,2,0.0210336,0.00233461
19832,56340943,64,16,0.0552341,0.00812149
61306,45853105,2,8,0.015191,0.00430706
17520,35343028,4,128,0.072844,0.0798296
24875,50631358,64,4,0.0478379,0.0100185
38559,54973220,4,32,0.0417107,0.103216
9695,66596876,32,4,0.0446215,0.0114949
56115,45858753,4,16,0.0304497,0.131618
6696,49899148,16,8,0.035212,0.0386972
5499,40286743,2,32,0.0202697,0.113981
54412,52770224,4,4,0.0248316,0.035034
25987,45817136,16,1,0.018886,0.0053787
49757,41901665,32,8,0.0306646,0.00911209
56524,60259569,64,32,0.0584786,0.0169113
31897,37012365,4,4,0.0198841,0.0163554
46346,51979368,1,4,0.0145863,0.0325076
26599,34156389,16,8,0.0224049,0.0118921
54358,60531750,8,4,0.03978,0.0058573
23301,48424494,2,4,0.0156528,0.00441151
52963,51477345,32,4,0.0347584,0.0111048
55476,64166696,16,8,0.0415479,0.00840933
15853,55929761,1,4,0.0153261,0.0833503
29707,49137898,2,16,0.0178404,0.0182906
40751,50246682,1,8,0.0124659,0.0577773
36585,59981887,64,1,0.0421158,0.00355929
23711,34852640,1,64,0.0132138,0.147227
57535,48701104,32,16,0.0362139,0.0267486
6077,53011238,4,1,0.0208015,0.00351877
41712,53688154,1,32,0.016054,0.0328355
21760,53901402,64,128,0.0574703,0.0257755
57744,45475815,32,1,0.0209421,0.0126303
47710,47103889,2,32,0.0238742,0.178502
25905,36355251,4,2,0.0216522,0.0185408
31507,59406400,8,64,0.0444318,0.0293148
29041,44179989,8,32,0.0317836,0.0423996
54006,40110923,1,128,0.014444,0.0520206
36794,53268086,1,64,0.0379125,0.0762534
7164,46760674,32,8,0.0343871,0.0117264
49999,34713182,16,16,0.0240063,0.026503
27021,44515165,4,16,0.0291753,0.103311
13438,42976201,64,128,0.0461104,0.0342304
62983,48136354,32,1,0.0221482,0.010255
19854,34303724,4,1,0.0134494,0.00607287
5948,49388245,2,64,0.0496302,0.0738505
1793,35207231,2,2,0.0114679,0.00371113
53902,38459107,2,2,0.01245,0.00944516
9997,63268650,16,128,0.0588253,0.0344416
8737,53829395,16,8,0.0379547,0.0375837
13828,46095625,2,2,0.0147978,0.00428304
16785,34175115,4,2,0.0200911,0.0302083
51081,62520642,1,128,0.0219165,0.0375977
11780,51944650,16,2,0.0270926,0.00326117
636,60694492,2,1,0.0191695,0.00160821
10813,40431471,8,16,0.0532184,0.139838
50828,43696720,8,16,0.0571524,0.142345
11938,45470034,8,32,0.0322979,0.0218541
33558,55519624,4,2,0.0323741,0.0277782
60275,52196617,1,8,0.012879,0.0502733
6437,37236528,16,128,0.0334078,0.0457278
3909,46442864,8,4,0.0303232,0.0120909
45409,51531017,16,2,0.0270495,0.0028952
42186,45996627,32,16,0.0344963,0.0318849
44631,48273756,16,4,0.0300698,0.0124766
23334,54022690,16,8,0.0345144,0.0109312
619,64827162,8,8,0.0400545,0.00787454
2673,41152649,32,16,0.0311394,0.0376866
24840,48526269,64,128,0.0521665,0.0250817
32733,36754632,1,32,0.0110766,0.0381544
64157,66155167,64,32,0.0644777,0.0172889
38151,57755321,4,1,0.0226797,0.00533111
51287,57511128,1,128,0.0482719,0.0704548
65169,46648557,64,16,0.0455655,0.00823369
10628,34908983,16,8,0.0227606,0.0111277
11822,47937832,4,4,0.0253404,0.0663576
796,44701980,16,2,0.0233991,0.00298502
42273,62872752,16,4,0.0389913,0.00769016
30877,38533909,2,2,0.012435,0.00324904
45013,49285267,1,2,0.00482954,0.00652926
16756,64543610,32,16,0.0476637,0.0198911
53289,35032406,16,2,0.0182972,0.00407658
14310,58482489,16,1,0.0244097,0.00616797
46235,57919120,8,8,0.0362246,0.0116023
6500,52325704,8,16,0.0677732,0.137932
15232,38251675,64,1,0.0269265,0.00451581
23351,38786487,1,4,0.0107653,0.0675366
54674,36395511,32,4,0.0241086,0.008507
6172,59926518,1,64,0.0206745,0.0624213
19526,55309963,1,32,0.0177245,0.0496995
63464,57727007,8,16,0.0762431,0.158681
24211,39621173,2,2,0.0127976,0.00826029
19173,46136226,16,2,0.02488,0.00713172
40860,44948759,4,8,0.0301682,0.132843
430,37492906,4,64,0.0364523,0.0989689
33910,38548910,8,1,0.0162199,0.00384884
40818,56282462,2,1,0.0179777,0.00229391
42510,48610152,32,16,0.03617,0.0192457
47711,34758579,32,4,0.0228757,0.00738863
13740,39851865,32,64,0.0331838,0.04887
5926,53548491,4,64,0.0525525,0.125913
30875,36869983,16,4,0.0230136,0.0107658
6027,56062393,4,16,0.0425379,0.0653597
20336,46440948,4,16,0.0303037,0.0986917
29459,60610362,16,64,0.0504394,0.0330523
43054,48906812,16,4,0.0303893,0.0115241
4093,43230890,16,16,0.0316955,0.0563902
29439,64244429,2,4,0.0206501,0.00538748
27927,38100657,64,128,0.0404271,0.0253544
17641,57174237,2,2,0.0181075,0.00383794
56882,60510229,1,64,0.0257312,0.0316702
14909,57899598,8,16,0.0749491,0.176648
2710,53545202,2,8,0.0181709,0.0406636
41342,58139998,64,128,0.0627195,0.0209914
41452,47845663,64,2,0.0389321,0.0037843
9815,38947247,32,64,0.032052,0.0523406
26699,34768993,8,64,0.0265762,0.0264996
15645,40482517,16,64,0.0323059,0.0365933
45419,38170323,8,2,0.0197163,0.00613072
21508,53215412,32,8,0.0391492,0.0168587
44174,36003557,4,1,0.0141801,0.00503354
53123,55376178,1,8,0.0133871,0.0501564
12467,62571311,4,1,0.0245741,0.00367657
33823,44375985,64,8,0.041088,0.0101937
63424,33556056,2,2,0.0108849,0.00813243
4070,57595984,16,128,0.0511018,0.0376233
14701,35405411,8,128,0.0303701,0.151782
25399,40294098,4,1,0.015669,0.00627857
13358,38369656,2,64,0.0181566,0.0734662
22670,37017911,32,16,0.027933,0.0211043
16627,40436687,8,4,0.0252684,0.0150091
28348,61638462,8,64,0.0442412,0.0318452
56342,56181000,16,4,0.0350958,0.00585579
60833,54379562,64,2,0.0441816,0.00218423
3186,42895253,8,2,0.0223976,0.00378021
60163,39370189,1,4,0.0111392,0.0502777
2228,65234890,16,128,0.0557664,0.0310938
18918,49465907,4,1,0.019534,0.00443949
35904,64144008,4,4,0.0331592,0.0956997
28153,50879732,8,16,0.0636353,0.156922
31376,42780329,4,64,0.0420427,0.0875621
38947,59911550,64,2,0.0483025,0.00263602
28906,35911019,64,1,0.0248592,0.00479969
55269,41014099,64,64,0.0409298,0.0210236
26500,57709878,32,4,0.0382209,0.00635774
20399,36406708,64,32,0.0359192,0.0175206
8419,42651204,1,32,0.012752,0.0427925
25966,48864610,32,1,0.0224469,0.00913751
48123,55437425,8,8,0.0349854,0.00781419
49646,37457291,2,4,0.0118355,0.00759093
38874,43971750,2,4,0.0138403,0.00410247
48590,42121955,8,32,0.0304743,0.0266653
18468,48168712,4,16,0.0312886,0.0816328
8494,35283052,64,1,0.0245067,0.00898171
27940,41305740,32,16,0.0308677,0.0271083
16037,38038937,32,16,0.0286197,0.0230382
1990,61937283,8,8,0.0381626,0.00953749
2640,49323568,4,2,0.0289016,0.00852336
46193,40688141,16,64,0.0318563,0.0207232
22004,64018027,2,2,0.0201758,0.00266553
45924,45853500,16,1,0.0187743,0.00508251
33436,57580274,16,64,0.0466099,0.0244253
14482,36752336,32,1,0.0169446,0.00598016
17274,36442742,64,64,0.0364066,0.0173716
49703,36916486,64,1,0.0255678,0.00597195
40601,38260381,2,32,0.0204737,0.111585
39920,37363818,64,2,0.0307836,0.00486164
47814,51258635,1,64,0.0476935,0.101178
39311,52303351,1,2,0.00514322,0.00669755
61721,54064186,16,4,0.0339187,0.00598291
6125,33576043,4,64,0.0326341,0.115848
31461,39568511,32,16,0.0296396,0.0314206
62837,52846473,64,8,0.0491243,0.0110739
27144,47694725,2,1,0.0155484,0.00234402
28898,49767958,64,32,0.0485485,0.0185355
49958,35762056,1,4,0.0101079,0.0506982
54571,49267920,1,64,0.0195691,0.0876295
339,40789851,64,32,0.0400171,0.0245224
38682,35559974,4,8,0.0216798,0.147851
61837,56192332,32,16,0.0418504,0.0204765
4204,44263137,32,2,0.0251832,0.00936753
10379,35293434,1,128,0.0681866,0.0557996
25613,56778491,8,64,0.0418777,0.0363057
17312,39352736,4,16,0.0259708,0.0971129
7495,53720433,32,2,0.0303851,0.00769012
42206,48708929,16,32,0.0362871,0.022103
34746,56727255,64,1,0.0392487,0.00466889
44787,45174895,16,32,0.0345558,0.0257367
47636,41341536,16,64,0.032283,0.023074
24675,62015214,16,4,0.0384296,0.00809244
30412,39116612,64,8,0.0376388,0.0282327
21147,62823788,1,128,0.0992857,0.0494651
27822,42261565,8,4,0.0277391,0.00606259
50818,40527376,8,2,0.0212656,0.00646335
1288,53473479,32,16,0.0397307,0.0226123
21421,50588624,64,8,0.0475261,0.0217186
32072,34671039,16,2,0.018142,0.00555033
56962,48131765,16,2,0.0252111,0.00269995
42922,52728775,16,4,0.0328026,0.0110592
64614,48651557,64,4,0.046401,0.0164399
53474,41297868,16,16,0.0283758,0.022713
37667,37220584,64,2,0.0306744,0.00837407
4748,62546808,4,128,0.0997697,0.0779321
24953,56698515,32,2,0.0322963,0.0386134
58486,48590635,8,1,0.0204553,0.00413237
7231,64451850,64,16,0.0626628,0.00903183
46111,39192448,2,32,0.0203229,0.0880429
39375,49287600,32,1,0.0227552,0.00819471
51884,61351276,2,4,0.0197424,0.00542516
11847,54222163,32,32,0.0412378,0.0399012
26694,39486402,2,16,0.0137159,0.0326443
6987,62523589,32,2,0.0355225,0.00773218
5953,45870472,8,4,0.0292603,0.0350481
56447,56219044,64,4,0.0523292,0.00715629
1624,54706316,32,32,0.0412682,0.036948
26304,60960953,64,2,0.0494503,0.00580119
2623,35100707,64,32,0.0345852,0.0338543
63691,54683226,32,16,0.0405175,0.0253261
40708,36243357,4,2,0.0213822,0.0127506
7949,33647945,8,64,0.0249109,0.0368658
65168,46722216,4,4,0.0252286,0.0256595
16852,58822510,8,32,0.0426774,0.0234442
17954,64915344,8,16,0.0856755,0.15888
24454,39973042,1,2,0.00392625,0.00590524
9635,37354875,4,2,0.0220903,0.0133058
22530,46322087,32,4,0.0305739,0.00566845
25968,63235109,2,4,0.0204274,0.00375908
52257,59233684,4,16,0.0395846,0.10422
12059,64318368,1,16,0.0211527,0.113485
37143,56695220,4,4,0.0291808,0.0910516
58014,36831156,16,2,0.019313,0.00460853
50317,52059090,64,8,0.0490724,0.015453
1027,43635797,16,8,0.0280758,0.0087775
62193,36141874,32,1,0.0167357,0.00817352
6558,63946392,2,32,0.0338309,0.125448
32662,60770622,32,64,0.0489874,0.0338945
61974,42145122,16,8,0.0270344,0.00779989
16365,43966170,1,2,0.00431735,0.00690402
17472,39859546,8,8,0.0249481,0.00885602
25132,48151714,32,32,0.0369533,0.0358703
58639,52224908,32,32,0.040085,0.0162492
4649,33671865,64,4,0.0314759,0.0157097
44846,60679061,64,1,0.0426961,0.00682439
39916,38476579,16,16,0.0265649,0.0282236
62922,45022896,4,4,0.0237768,0.037631
30022,35623019,8,16,0.0458102,0.118741
64183,49262525,2,2,0.0158116,0.00246299
8692,52716562,16,1,0.0218461,0.00405512
12881,37945975,64,1,0.0266775,0.00562727
34402,57477837,32,16,0.0424899,0.0291491
47600,38959868,1,8,0.00925846,0.0615823
37437,43842916,64,128,0.0471339,0.0317931
6369,42675157,1,128,0.0316397,0.0807605
21174,57337213,2,8,0.0200585,0.00897083
20665,55189081,8,64,0.0411107,0.0159008
1453,38831740,1,4,0.0115435,0.113828
65306,60989114,16,32,0.0453056,0.0531075
51597,33869150,16,2,0.0176668,0.00260711
39565,49054640,1,4,0.013989,0.0291255
45339,42269411,4,64,0.0412345,0.127753
6735,62454042,16,16,0.0450314,0.0551055
1995,39984249,4,8,0.0272275,0.144393
22020,57942259,4,1,0.0229526,0.00484219
5245,63925556,2,16,0.0230098,0.0284316
26075,48826313,32,4,0.0321922,0.00562208
34018,58309661,4,16,0.0395556,0.0451008
54215,49576714,64,8,0.0468442,0.00944679
25322,58837552,2,1,0.0188519,0.00141863
2844,51697766,32,2,0.0291611,0.00875125
28552,43544889,16,16,0.0327098,0.0487806
42523,60577201,16,32,0.046415,0.0240287
54589,45904291,16,1,0.0188767,0.00673438
40470,49961247,4,2,0.0294516,0.00756472
21480,39568607,16,8,0.0256672,0.0137712
44342,64561958,1,64,0.0261428,0.0331172
29159,34422348,16,4,0.0218262,0.0110958
60581,52656302,2,32,0.0278294,0.168524
61234,65130121,64,16,0.0631243,0.00755321
60008,60606215,8,32,0.044498,0.0474553
29334,53364456,16,64,0.0418911,0.0250381
5393,65020260,2,32,0.0341785,0.103184
11843,55078561,8,16,0.069569,0.172165
13946,36393002,32,32,0.0284527,0.033995
39087,57899868,32,64,0.0463962,0.0345915
61100,66877203,2,32,0.0353545,0.110011
31448,62350714,32,32,0.0479364,0.032259
3861,39748765,32,128,0.0321131,0.0445229
38285,53463350,1,2,0.0051758,0.00565288
10714,37433301,4,4,0.0202868,0.0106772
10209,51685137,8,128,0.0428553,0.0522622
52982,47963414,1,8,0.0119103,0.0688346
31234,34144759,8,64,0.0252542,0.037284
46073,59426792,2,4,0.0192852,0.0072253
1202,58510900,1,64,0.0205746,0.034747
43983,43626168,64,8,0.0410549,0.00813888
55519,42970713,64,8,0.0400221,0.0106215
38433,57125186,64,16,0.055444,0.0102211
60512,54133780,2,2,0.0173539,0.00380885
47228,55177613,1,16,0.0199074,0.102638
35351,56155519,64,4,0.0520127,0.00775137
34514,55685722,1,16,0.0200972,0.065295
30245,38011721,8,32,0.0277741,0.0278455
22305,63478290,1,2,0.00616271,0.00827298
28482,41622544,64,16,0.0402968,0.0113957
21582,62043669,32,64,0.0496509,0.0325197
44886,36241862,4,64,0.0354306,0.137858
51604,39088581,1,16,0.0161495,0.278663
61225,43737948,2,1,0.0143463,0.00208048
22961,35034519,32,32,0.0273118,0.035531
16165,66218796,8,8,0.0408314,0.0100852
25167,62461297,4,2,0.0364147,0.0215258
27135,33842390,16,32,0.0254013,0.0163202
25873,44981277,8,2,0.0236161,0.00337052
4932,35096702,4,128,0.0584275,0.0836521
37691,42242136,32,1,0.020012,0.0203782
27260,35647276,64,1,0.024852,0.0133082
43059,45916887,32,1,0.0210386,0.0119796
29980,43171971,8,16,0.0569082,0.0859306
31017,47957897,64,16,0.0465964,0.00837278
32225,48550698,8,2,0.0253894,0.00653397
55941,64290480,1,64,0.0760385,0.102077
40443,63726562,16,4,0.0395457,0.00611155
21374,47431890,4,64,0.0570024,0.0456786
5862,59739122,2,64,0.0286988,0.0584801
55183,59607834,16,2,0.0312623,0.0023098
49448,43451270,2,1,0.0144013,0.00317438
3679,36627149,32,16,0.0275813,0.0206516
22357,40250036,8,16,0.0520469,0.14383
48272,62940952,32,2,0.0360435,0.00625628
58956,54795185,64,4,0.0510476,0.0105241
2948,45329462,8,32,0.0331985,0.0482473
56639,35981729,64,8,0.0336484,0.0150583
54578,53990885,64,16,0.0523107,0.00634049
65030,62001582,8,8,0.0387976,0.0117431
6746,45885638,4,16,0.0300926,0.097891
61915,54500218,8,2,0.0282617,0.00327328
13878,63958897,1,16,0.020812,0.0817562
22762,53703035,64,32,0.0523969,0.0208671
42691,47647416,2,8,0.016071,0.0479003
48595,38603864,1,64,0.029025,0.0820957
55002,47651952,32,4,0.0319027,0.00347371
17647,33843863,32,32,0.0265094,0.0420773
41417,65635468,16,16,0.0485,0.0410601
5052,52361925,8,1,0.0218455,0.00288165
11795,54724108,4,1,0.021669,0.00328074
6025,57482500,2,128,0.048779,0.0351319
8859,42818056,32,4,0.0285615,0.00543358
21656,37131257,4,4,0.0201611,0.0848292
53433,40831689,64,1,0.0283673,0.00609782
40199,41245959,64,8,0.0389575,0.0239686
23976,35067236,4,16,0.0225273,0.0846694
44535,45740882,2,32,0.0235823,0.139118
40500,50310555,2,4,0.0164291,0.00668395
51612,43874123,32,32,0.0341736,0.0405307
10630,56191042,1,4,0.0162786,0.0372965
29582,51908840,32,16,0.0385991,0.0238877
