m,n,k,avg
0,2130,3441,32,0.029179
0,425,1736,819,0.0384712
0,1605,294,556,0.0166785
0,2785,950,1343,0.210892
0,3441,163,3047,0.137805
0,1474,32,425,0.00227882
0,2654,556,2392,0.237771
0,3309,556,1998,0.210782
0,2523,163,3441,0.088925
0,2261,3047,294,0.125499
0,3178,950,950,0.170023
0,425,3178,2916,0.239367
0,1605,3047,2130,0.605645
0,294,950,3965,0.0743547
0,1474,2392,3178,0.661166
0,163,294,819,0.00373583
0,1343,3834,32,0.0255215
0,1343,1998,1474,0.222404
0,32,163,1867,0.00082688
0,1212,3178,1081,0.245832
0,2654,2654,2785,1.08032
0,3834,3834,950,0.799864
0,2523,2261,3834,1.21026
0,3572,3572,3047,2.18687
0,687,425,1081,0.0231629
0,1998,687,425,0.0421435
0,3572,3178,1212,0.768645
0,1736,1212,3441,0.408612
0,425,687,3178,0.0618294
0,1605,1343,2392,0.29791
0,294,3441,2130,0.134745
0,3047,2916,687,0.356408
0,687,1212,687,0.0354141
0,2130,687,950,0.0829616
0,2916,2261,1736,0.608559
0,556,2785,2654,0.229721
0,3965,1998,3047,1.39478
0,2654,4096,3834,2.23787
0,3834,819,3703,0.665525
0,425,2130,1605,0.0934297
0,3834,2392,4096,2.10896
0,1605,4096,1343,0.480761
0,1474,3441,294,0.0855387
0,2130,2392,2785,0.80783
0,950,294,819,0.0150955
0,4096,4096,3834,3.49503
0,819,687,1867,0.0585316
0,3965,3178,687,0.526003
0,2654,1605,1998,0.489522
0,3834,687,1736,0.287668
0,2523,1212,950,0.163164
0,3178,1998,2392,0.882194
0,950,2261,2392,0.308125
0,819,2916,3441,0.456209
0,687,3572,294,0.0485544
0,556,3178,1343,0.131882
0,1212,32,1998,0.010633
0,2392,1474,1736,0.358356
0,1081,425,950,0.0288317
0,2261,1867,687,0.18219
0,3047,3965,4096,2.69383
0,2261,1474,3441,0.678436
0,2130,1736,3834,0.832143
0,2916,3309,3047,1.64941
0,2392,3703,3572,1.82576
0,3309,3309,1081,0.676161
0,2261,3309,2523,1.06096
0,3178,3441,2130,1.28579
0,2130,3441,1474,0.60683
0,950,1343,2130,0.164879
0,4096,3047,425,0.332089
0,294,2392,687,0.0319982
0,1474,950,950,0.0759041
0,2654,556,1212,0.10071
0,3309,556,2654,0.290697
0,32,2654,2785,0.0486429
0,3178,950,1605,0.275741
0,1998,3309,3834,1.42089
0,1081,1867,4096,0.462653
0,950,3309,556,0.102319
0,294,950,3047,0.0571695
0,1474,2392,2261,0.452599
0,1343,3834,3309,0.976791
0,32,163,950,0.00119893
0,1212,3178,163,0.0348452
0,2392,2523,1474,0.458594
0,1081,3572,1212,0.252892
0,3834,3834,1867,1.51166
0,2523,2261,2654,0.823104
0,3703,3965,819,0.64373
0,3572,3572,3965,2.73008
0,1867,819,425,0.0414923
0,3441,2654,2916,1.46566
0,2261,556,2785,0.230173
0,1736,1212,1736,0.222261
0,425,687,950,0.0156658
0,1605,1343,687,0.093418
0,294,3441,4096,0.21523
0,1474,1998,3834,0.660422
0,4096,1081,32,0.0226409
0,2785,3703,294,0.162475
0,556,2785,3834,0.379618
0,3965,1998,1081,0.508381
0,2654,4096,1343,0.842052
0,819,32,1867,0.00696228
0,425,2130,2785,0.145193
0,3834,2392,2130,1.09252
0,1605,4096,2523,0.946558
0,2523,3441,2392,1.14454
0,294,1998,1736,0.0585213
0,3703,2261,3178,1.48734
0,1474,3441,1474,0.424848
0,163,1343,687,0.0109782
0,1343,2785,425,0.104018
0,4096,4096,2654,2.43
0,819,687,950,0.033629
0,3965,3178,3703,2.59591
0,687,1081,1998,0.0888784
0,3834,687,556,0.0906169
0,2523,1212,1867,0.330377
0,687,1736,2916,0.221535
0,3703,819,1605,0.272718
0,425,1867,4096,0.190983
0,819,2916,2261,0.311322
0,3834,1343,1998,0.616541
0,687,3572,3309,0.470123
0,556,3178,163,0.0182388
0,1736,2261,1474,0.332777
0,425,3834,1212,0.103546
0,556,1867,3965,0.25763
0,1081,425,1605,0.0448447
0,2261,1867,1867,0.451696
0,3047,3965,556,0.398669
0,2130,1736,819,0.180682
0,2916,3309,3703,1.9971
0,3703,1212,950,0.244948
0,2785,2654,2654,1.18545
0,3965,950,2916,0.607535
0,3309,3309,425,0.276874
0,2261,3309,3441,1.44175
0,3178,3441,1474,0.924611
0,2130,3441,2392,0.98136
0,950,1343,3309,0.243751
0,819,1736,2261,0.195107
0,3965,2130,294,0.135948
0,163,3047,556,0.0181437
0,1343,1081,819,0.0680414
0,32,2654,1605,0.0222947
0,1867,1343,1474,0.226669
0,1212,1736,1867,0.233968
0,1998,3309,2654,0.94326
0,1474,687,950,0.0595884
0,1081,1867,2916,0.354694
0,950,3309,2523,0.421216
0,1867,3965,3703,1.52338
0,3047,2523,3965,1.71041
0,819,3965,1474,0.284232
0,687,2523,425,0.0464301
0,1343,3834,2916,0.806917
0,1343,1998,1867,0.284546
0,32,163,2130,0.00244189
0,1212,3178,3965,0.880121
0,1998,1605,3178,0.582746
0,1081,3572,819,0.197663
0,1867,1474,32,0.0132838
0,3047,819,1867,0.260856
0,2130,2785,1605,0.573981
0,3441,2654,163,0.0787581
0,3178,294,1998,0.119268
0,3309,2261,3309,1.4074
0,3178,2392,2261,0.989045
0,3965,3572,3047,2.44179
0,425,687,1867,0.0338533
0,1605,1343,1605,0.2024
0,294,3441,819,0.0636802
0,1474,1998,556,0.100059
0,687,1212,819,0.0392161
0,1343,32,3703,0.0231499
0,32,3703,2916,0.0587435
0,1212,687,2654,0.13045
0,3965,1998,163,0.0626613
0,2654,4096,425,0.302113
0,3834,819,4096,0.698371
0,425,2130,3965,0.222277
0,3834,2392,1212,0.600514
0,1605,4096,3178,1.13845
0,2523,3441,1474,0.7119
0,294,1998,2916,0.108093
0,3703,2261,2261,1.038
0,1474,3441,2130,0.625906
0,1867,2785,2654,0.774018
0,3572,2654,3309,1.7428
0,2523,819,2785,0.320185
0,32,1212,819,0.00595806
0,1212,2130,32,0.0134709
0,687,1081,556,0.0275719
0,3834,687,4096,0.628521
0,2523,1212,2785,0.510753
0,3703,819,950,0.158375
0,2392,3572,3965,1.90228
0,425,1867,2654,0.138768
0,3572,425,1998,0.188675
0,294,2261,3703,0.170633
0,687,3572,2130,0.302219
0,556,3178,3178,0.367953
0,1736,2261,294,0.063934
0,294,294,1081,0.00627239
0,3047,3965,1736,1.18834
0,2261,1474,3047,0.583895
0,2130,1736,1998,0.419551
0,2916,3309,687,0.395597
0,4096,32,950,0.0250605
0,2785,2654,3834,1.91867
0,3965,950,4096,0.859565
0,2654,3047,2785,1.23797
0,3834,3441,3047,2.15708
0,2523,556,2916,0.243936
0,3178,3441,294,0.189778
0,2130,3441,3834,1.51062
0,950,1343,1867,0.135225
0,819,1736,819,0.0717739
0,3965,2130,1736,0.804172
0,687,32,3965,0.0166573
0,556,425,2916,0.0495609
0,3178,950,3441,0.61662
0,1998,3309,425,0.194635
0,950,3309,3441,0.629528
0,1867,3965,1474,0.635827
0,3047,2523,2261,0.98498
0,819,3965,2392,0.435837
0,2392,2916,1605,0.635163
0,2916,2654,3309,1.39945
0,687,2523,1343,0.145578
0,556,2130,294,0.0197407
0,1212,3178,3047,0.650865
0,1998,1605,2261,0.408749
0,1081,3572,4096,0.977415
0,1867,1474,3309,0.520046
0,2130,2785,687,0.223204
0,2916,163,1998,0.0780327
0,4096,3178,1736,1.25795
0,1867,819,32,0.00667339
0,1605,32,3441,0.0336966
0,3441,2654,1081,0.548731
0,2261,556,2130,0.170627
0,3178,2392,3178,1.30617
0,950,2392,1081,0.148024
0,1474,1998,1998,0.320783
0,1343,32,950,0.00695193
0,32,3703,3834,0.10446
0,1212,687,4096,0.204436
0,1998,2261,2785,0.699717
0,1081,819,3047,0.148535
0,819,32,425,0.00244237
0,3834,2392,294,0.191227
0,2523,3441,32,0.0290177
0,3703,2261,1343,0.672634
0,1474,3441,3309,0.992372
0,163,1343,3047,0.053319
0,3572,2654,2392,1.27051
0,1343,2785,2261,0.4983
0,2392,3965,1212,0.634414
0,32,1212,1998,0.0163703
0,3441,3572,3441,2.34662
0,1212,2130,1212,0.177737
0,2392,3572,425,0.226201
0,1081,2523,163,0.0287971
0,2523,1212,3703,0.663415
0,2654,950,2130,0.30338
0,3703,819,3965,0.678644
0,425,1867,1736,0.0888977
0,3572,425,819,0.0699438
0,294,2261,2785,0.104536
0,3441,1605,1867,0.562789
0,163,2654,3834,0.100454
0,2261,3572,2261,1.01857
0,556,3178,3047,0.350972
0,1736,2261,2785,0.617748
0,425,3834,4096,0.41275
0,1605,2392,3834,0.803269
0,294,294,950,0.00565041
0,1474,3047,687,0.19208
0,163,950,1998,0.0165196
0,1343,3178,1736,0.419063
0,2785,2654,1343,0.541982
0,3965,950,32,0.0166052
0,2654,3047,294,0.126715
0,1998,1736,2130,0.415482
0,2523,2392,3441,1.20389
0,3703,3309,2130,1.48805
0,4096,3047,3703,2.62276
0,819,1736,1998,0.155887
0,3965,2130,2654,1.32339
0,687,32,950,0.00334467
0,1867,1343,1081,0.166259
0,1736,819,3834,0.32205
0,425,819,3047,0.0657298
0,1081,1867,32,0.0101187
0,1867,3965,294,0.136107
0,3047,2523,1081,0.480372
0,819,3965,3309,0.635916
0,2916,2654,2130,0.92658
0,687,2523,2261,0.222397
0,1343,1736,2654,0.37226
0,2785,3309,3178,1.6033
0,3309,163,3178,0.162935
0,556,2130,1212,0.0796408
0,1736,3309,425,0.143787
0,425,2785,163,0.0112501
0,1867,1474,2392,0.392783
0,3047,819,3703,0.543871
0,2130,2785,3965,1.32815
0,2916,163,556,0.0185451
0,2785,1605,1605,0.393126
0,3965,4096,1867,1.63611
0,3178,294,2130,0.126723
0,3309,2261,1474,0.614501
0,3178,2392,425,0.197757
0,3572,3178,1998,1.31516
0,950,2392,163,0.0177033
0,2392,687,3047,0.287151
0,32,3703,556,0.00858392
0,1212,687,819,0.0407366
0,1998,2261,3703,0.92341
0,1867,294,687,0.023009
0,2261,425,2130,0.118801
0,3047,3572,2916,1.75912
0,3703,2261,425,0.205913
0,2261,32,4096,0.0491025
0,3572,2654,1474,0.801345
0,1343,2785,3965,0.835398
0,556,1343,1474,0.0692834
0,32,1212,3178,0.0177261
0,3441,3572,2523,1.751
0,1998,556,2130,0.144391
0,3309,3965,3572,2.5489
0,1081,2523,1867,0.309214
0,3047,2654,3309,1.48327
0,1867,425,1081,0.0543609
0,3047,1867,819,0.265404
0,425,1867,294,0.0128489
0,3572,425,2261,0.216945
0,294,2261,1343,0.0553436
0,3441,1605,3309,1.00564
0,163,2654,2392,0.0817283
0,3309,1212,163,0.0409267
0,32,3047,3441,0.0892888
0,3178,1343,1212,0.287622
0,425,3834,2916,0.277133
0,1605,2392,2654,0.578362
0,294,294,3965,0.0210066
0,1867,1867,2130,0.408205
0,163,950,819,0.011078
0,1343,3178,556,0.129613
0,32,556,1867,0.00460769
0,1212,3834,1605,0.42864
0,3965,950,1212,0.260905
0,2654,3047,1474,0.675255
0,3834,3441,163,0.121254
0,2523,2392,425,0.127516
0,3703,3309,3309,2.21743
0,3572,3703,2261,1.69461
0,3965,2130,4096,2.01542
0,687,32,1605,0.00480596
0,3834,1736,3047,1.15746
0,556,425,556,0.00851306
0,3703,1867,1998,0.755921
0,425,819,3703,0.0699061
0,1605,687,3965,0.254549
0,1212,1867,163,0.0180671
0,294,3309,2654,0.163228
0,1998,163,1736,0.0389185
0,2916,2654,1474,0.630641
0,687,2523,3178,0.335814
0,2785,3309,2523,1.29206
0,2392,163,950,0.0238997
0,2523,163,2654,0.0717553
0,2654,3441,3572,1.87217
0,425,2785,1081,0.0788551
0,294,1343,32,0.00150051
0,3047,819,2785,0.42089
0,2130,2785,3047,1.02231
0,2916,163,3834,0.133721
0,1867,819,687,0.0661951
0,2785,1605,687,0.179528
0,2654,1998,1736,0.542207
0,3834,294,1998,0.150184
0,3178,2392,1343,0.551371
0,950,2392,2916,0.366431
0,819,2785,3965,0.479654
0,687,3178,819,0.104974
0,2261,2392,1605,0.487537
0,556,3572,1867,0.223032
0,1212,687,1212,0.0611621
0,2392,819,1998,0.240798
0,1081,819,163,0.00915281
0,1867,2916,425,0.135473
0,3703,1605,1998,0.693193
0,3047,3572,3309,2.00175
0,4096,1736,3047,1.18732
0,2392,3965,819,0.457833
0,3441,3572,556,0.383899
0,1998,556,3309,0.220384
0,3309,3965,1605,1.14665
0,1081,2523,3047,0.471735
0,2261,3965,2785,1.40745
0,3178,3834,2654,1.78905
0,3047,1867,1998,0.635293
0,2654,950,3047,0.411748
0,294,1867,32,0.00242527
0,950,950,3703,0.192324
0,4096,2130,687,0.33051
0,294,2261,425,0.0198537
0,3441,1605,2130,0.659388
0,163,2654,1474,0.0422937
0,3834,1343,2785,0.832852
0,3309,1212,3178,0.753246
0,32,3047,2523,0.047504
0,3178,1343,32,0.0188697
0,1998,3441,3572,1.4286
0,950,3441,32,0.0177492
0,2523,294,1998,0.0932263
0,294,294,2785,0.0178271
0,1474,3047,3047,0.770294
0,2261,3965,2523,1.24844
0,163,950,3834,0.0542005
0,1343,3178,4096,0.961249
0,2130,3178,2916,1.08521
0,1212,3834,950,0.244401
0,1998,1212,1736,0.276789
0,1081,3965,1998,0.503532
0,3834,3441,1343,0.997477
0,2523,2392,1081,0.373722
0,3703,3309,294,0.203605
0,3572,3703,3441,2.51246
0,3441,2523,2392,1.14096
0,3572,1605,687,0.225635
0,3834,1736,3965,1.47841
0,556,425,1736,0.0278587
0,1736,819,1998,0.172155
0,3572,1474,1867,0.561299
0,294,3309,3834,0.257169
0,3441,556,819,0.0930011
0,163,3703,2785,0.13521
0,2916,2654,294,0.138465
0,2785,3309,1343,0.700005
0,3309,163,3834,0.182536
0,556,2130,4096,0.285751
0,1736,3309,3834,1.24018
0,2654,3441,2392,1.18042
0,425,2785,3047,0.244988
0,1605,3441,2785,0.903187
0,2523,4096,3441,1.94916
0,294,1343,1998,0.0641984
0,163,1998,950,0.0227661
0,4096,3178,2130,1.64289
0,2785,1605,2392,0.645515
0,2654,1998,3441,1.02729
0,3178,294,2785,0.165199
0,2523,1343,294,0.0505104
0,3703,163,1081,0.0467894
0,2392,687,1343,0.136114
0,819,2785,3047,0.394859
0,687,3178,4096,0.533765
0,556,3572,950,0.111028
0,1736,1867,2785,0.517178
0,425,3965,1998,0.209331
0,1081,819,1081,0.0566613
0,1867,294,294,0.00992835
0,1867,2916,1343,0.409635
0,3047,3572,32,0.0423574
0,2130,32,819,0.00947102
0,2916,3703,3178,1.87987
0,4096,1736,3965,1.97398
0,2785,2261,2130,0.751599
0,556,1343,556,0.0270443
0,1081,2523,3703,0.580595
0,2261,3965,3965,1.99774
0,3178,3834,1736,1.18766
0,3047,1867,2654,0.857039
0,2916,1212,1605,0.337288
0,4096,2130,1867,0.905469
0,819,32,4096,0.0234958
0,2392,3965,3834,2.03169
0,3309,1212,2523,0.604087
0,32,3047,1081,0.0229166
0,3178,1343,3572,0.85216
0,1998,3441,2130,0.813985
0,950,3441,1212,0.22819
0,1867,3834,3178,1.35582
0,819,3834,163,0.0291271
0,2261,1474,2261,0.417675
0,163,950,2654,0.0272673
0,1343,3178,2916,0.706916
0,32,556,3703,0.0140327
0,1212,3834,3965,0.982873
0,1998,1212,556,0.0781865
0,1081,3965,819,0.198553
0,1867,1867,1605,0.32564
0,3047,425,1867,0.17271
0,3703,3309,1474,0.960817
0,3572,3703,425,0.3775
0,3441,2523,3572,1.68624
0,3309,2916,2523,1.36947
0,425,819,1343,0.0295961
0,3572,1474,3309,1.00202
0,3703,1736,32,0.0283371
0,294,3309,294,0.0180591
0,3441,556,2261,0.251271
0,163,3703,3441,0.109819
0,2392,2916,2916,1.10623
0,1343,1998,2130,0.33002
0,3178,294,163,0.00883277
0,1998,3965,819,0.391737
0,2654,3441,687,0.354522
0,425,2785,3965,0.29683
0,1605,3441,3703,1.16924
0,2523,4096,1736,0.986794
0,294,1343,2916,0.0724386
0,1474,4096,2654,0.95556
0,163,1998,1867,0.0533912
0,32,1605,819,0.00569449
0,1867,819,1343,0.117699
0,1212,2785,556,0.132316
0,3965,4096,2261,2.0194
0,2654,1998,2523,0.743042
0,3834,294,3309,0.255294
0,2523,1343,3572,0.687182
0,3703,163,163,0.00769402
0,3572,556,1212,0.141474
0,687,3178,2654,0.350926
0,556,3572,3703,0.406774
0,1736,1867,3965,0.717709
0,425,3965,556,0.0569747
0,1605,1736,2916,0.464651
0,294,163,1605,0.00608479
0,3047,3572,1474,0.891246
0,2130,32,1736,0.0192198
0,2916,3703,425,0.288071
0,4096,1736,687,0.27421
0,2785,2261,3572,1.26925
0,3965,3047,3178,2.1411
0,3965,1343,3834,1.15934
0,2654,2392,2523,0.886125
0,3834,3047,2785,1.84179
0,1998,2916,2785,0.900027
0,3178,3834,819,0.534628
0,2130,3834,4096,1.86976
0,950,950,1867,0.0994856
0,4096,2130,3047,1.51372
0,819,32,2916,0.0133344
0,2392,3965,2654,1.38709
0,2654,950,687,0.0997209
0,2261,3572,3703,1.66485
0,32,3047,163,0.00751076
0,3178,1343,2392,0.583855
0,1998,3441,1212,0.46869
0,950,3441,3965,0.696869
0,1867,3834,2261,0.869236
0,556,1867,1212,0.0795278
0,819,3834,2916,0.527435
0,687,2130,1867,0.168662
0,556,2523,819,0.0703374
0,2130,3178,2523,0.941668
0,1212,3834,2261,0.608561
0,2392,1867,3047,0.783368
0,1081,3965,3309,0.841487
0,1998,1736,3441,0.69321
0,1867,1867,3572,0.712065
0,3047,425,163,0.0146453
0,2130,1081,950,0.118019
0,2916,556,1212,0.109764
0,3441,2523,1605,0.750109
0,3572,1605,32,0.0268233
0,3178,2785,3703,1.90999
0,950,1998,2654,0.298671
0,294,3309,1474,0.0919786
0,3441,556,3178,0.343464
0,3309,163,2130,0.072002
0,32,4096,3572,0.117081
0,1212,1343,2261,0.208489
0,1998,2392,2523,0.70842
0,1081,1212,3309,0.249675
0,2523,4096,556,0.362013
0,294,1343,3834,0.103016
0,950,163,687,0.00777864
0,163,1998,2785,0.0535521
0,1343,2130,3047,0.505049
0,32,1605,1736,0.0109769
0,1212,2785,1998,0.378166
0,1998,163,687,0.0170004
0,3178,294,2916,0.159591
0,3834,294,2392,0.153359
0,2523,1343,2130,0.408192
0,3703,163,3441,0.143475
0,1998,2392,687,0.202028
0,3441,1474,1343,0.42363
0,1212,1998,1736,0.257974
0,556,3572,2785,0.32961
0,1736,1867,950,0.179454
0,425,3965,3834,0.416122
0,1605,1736,4096,0.60829
0,294,163,687,0.00242296
0,1474,1081,3047,0.29428
0,163,556,1736,0.0110593
0,2916,3703,1343,0.844881
0,4096,1736,1605,0.646298
0,2785,2261,294,0.112283
0,556,1343,163,0.00926265
0,3965,1343,556,0.188773
0,2654,2392,3441,1.21476
0,3834,3047,3703,2.36612
0,3047,2654,4096,1.85486
0,3703,2654,2654,1.45818
0,2785,556,3441,0.31745
0,2392,3965,1474,0.781386
0,2654,950,2392,0.372531
0,3834,1343,1081,0.32863
0,2523,294,1343,0.0634954
0,2130,3178,3572,1.34997
0,425,1474,3309,0.141867
0,1867,3834,819,0.339319
0,819,3834,4096,0.777508
0,687,2130,3047,0.265068
0,556,2523,1998,0.152295
0,1736,2916,1736,0.535037
0,425,2916,950,0.0722587
0,1081,3965,2130,0.533666
0,2261,1474,2916,0.546587
0,3047,425,3178,0.250087
0,2130,1081,3965,0.52506
0,4096,687,819,0.141093
0,2785,1212,1081,0.217744
0,3965,294,1867,0.139573
0,2261,1867,3965,1.01947
0,3178,2785,687,0.358066
0,950,1998,4096,0.457966
0,819,1081,3047,0.172316
0,163,3703,1081,0.0401985
0,1998,163,3047,0.0555581
0,3309,163,3572,0.141413
0,32,4096,32,0.00465835
0,1212,1343,1343,0.125264
0,2392,163,163,0.00547689
0,1998,2392,3178,0.812267
0,1081,1212,2392,0.186058
0,2261,32,3703,0.039017
0,163,1998,3703,0.0897634
0,1343,2130,3965,0.619605
0,32,1605,2654,0.0289301
0,1867,819,1998,0.172994
0,1212,2785,2916,0.546548
0,2392,2916,1081,0.422294
0,1212,2261,3178,0.531338
0,2261,2523,32,0.0301051
0,3047,1474,819,0.188197
0,3703,163,2523,0.123445
0,3572,556,3572,0.395541
0,3441,1474,425,0.134095
0,3309,1867,1474,0.516743
0,1605,1736,1081,0.172148
0,2916,1605,687,0.200212
0,1474,1081,32,0.00819445
0,163,556,294,0.00231542
0,1343,950,3178,0.23869
0,1212,294,2130,0.0474702
0,3965,1343,1474,0.443711
0,2654,2392,1736,0.611426
0,1605,32,3572,0.0255397
0,3834,3047,425,0.290804
0,1998,2916,3178,1.04273
0,2523,3047,687,0.304827
0,3703,2654,3572,1.96346
0,687,1736,294,0.0189404
0,3572,2261,2523,1.13272
0,3965,3047,3309,2.25377
0,687,1736,32,0.00613215
0,3834,1343,2523,0.743177
0,2261,3572,1343,0.619903
0,556,1867,1081,0.0710236
0,2130,3178,2392,0.895681
0,425,1474,2130,0.0864093
0,1605,32,3965,0.032093
0,294,2654,3178,0.181073
0,2523,294,2261,0.0978716
0,687,2130,3703,0.312736
0,556,2523,2654,0.221577
0,3703,1212,1474,0.363828
0,1736,2916,819,0.238789
0,425,2916,1605,0.109282
0,1605,2785,1867,0.437757
0,294,1212,556,0.0144339
0,3047,425,2523,0.194951
0,2916,556,3572,0.304798
0,4096,687,3834,0.668687
0,2785,1212,425,0.0781088
0,3965,294,687,0.0545525
0,3834,4096,1736,1.5343
0,4096,2785,3178,2.36785
0,3178,2785,1867,0.923981
0,1867,1343,4096,0.563695
0,950,1998,819,0.0870224
0,819,1081,3965,0.205566
0,687,687,2916,0.0797013
0,32,4096,1212,0.0369141
0,1212,1343,425,0.0469775
0,1998,2392,163,0.0350043
0,1081,1212,1474,0.106478
0,2261,32,2785,0.0364974
0,3047,2654,2523,1.13761
0,2130,425,3834,0.205238
0,2916,2523,3572,1.53215
0,1212,2785,3309,0.639205
0,2392,2916,4096,1.62394
0,1081,2916,2261,0.396809
0,2261,2523,3047,1.02081
0,3047,1474,1212,0.32135
0,2130,2130,1998,0.513345
0,2916,1605,163,0.0413606
0,4096,3834,950,0.796438
0,1998,2392,32,0.0309944
0,3441,1474,2654,0.734832
0,3309,1867,3703,1.28033
0,3178,1736,556,0.198267
0,950,3047,1605,0.268223
0,294,163,2523,0.00781951
0,1474,1081,1212,0.111094
0,163,556,3572,0.0277225
0,1343,950,163,0.0157649
0,32,950,425,0.00349397
0,1212,294,3309,0.0790695
0,2392,1736,3047,0.709624
0,1081,163,2261,0.0310279
0,3834,3047,1343,0.943766
0,2523,3047,1605,0.680901
0,3703,2654,294,0.15577
0,3572,2261,3441,1.57737
0,3441,3965,2392,1.87583
0,3834,1343,3441,1.04059
0,2523,294,3178,0.15489
0,3703,1212,2392,0.612456
0,425,1474,1474,0.058945
0,3572,1605,1343,0.405943
0,294,2654,2523,0.106122
0,3965,2392,3309,1.80291
0,163,2261,3572,0.0999642
0,556,2523,3834,0.349277
0,1736,2916,4096,1.15142
0,425,2916,2785,0.207659
0,1605,2785,950,0.231426
0,294,1212,1736,0.0374089
0,1474,2130,1998,0.36406
0,163,1605,687,0.013909
0,2916,556,2392,0.231292
0,4096,687,2654,0.457572
0,2785,1212,3441,0.688867
0,3965,294,3703,0.299371
0,2654,1343,294,0.0632938
0,2523,1998,1343,0.371977
0,3703,3703,1605,1.19042
0,819,1081,1212,0.0670695
0,687,687,163,0.00499945
0,2392,2916,2130,0.790964
0,556,819,3309,0.0950835
0,1736,1474,3047,0.443459
0,425,425,2261,0.0266394
0,1081,1212,556,0.0386055
0,2261,32,294,0.00233788
0,3047,2654,1605,0.720219
0,2130,425,1343,0.0755573
0,2916,2523,2654,1.10694
0,4096,1867,2392,1.06565
0,2785,3965,3703,2.35018
0,3965,1212,3441,0.942798
0,1736,3965,687,0.27393
0,1081,2916,3178,0.565066
0,2261,2523,3965,1.24194
0,3047,1474,2130,0.573634
0,2130,2130,2916,0.737612
0,2916,1605,1081,0.300524
0,4096,3834,1867,1.6368
0,2785,163,32,0.00258182
0,1212,1998,2785,0.39232
0,3965,3441,819,0.619954
0,3309,1867,2785,0.964328
0,3178,1736,3834,1.21377
0,950,3047,950,0.162298
0,819,2130,1998,0.212075
0,163,556,2130,0.0155689
0,1343,950,1343,0.0993124
0,32,950,3178,0.0205704
0,1212,294,294,0.00728126
0,2392,1736,3703,0.863694
0,1081,163,3441,0.02709
0,2261,1081,2654,0.388244
0,1998,2916,4096,1.35468
0,3047,3703,2392,1.47667
0,3703,2654,1212,0.669585
0,687,1736,950,0.0679261
0,3572,2261,163,0.0593942
0,3441,3965,3309,2.60187
0,1081,687,3834,0.17176
0,3309,3572,2261,1.40866
0,3834,1343,3965,1.12434
0,1736,425,556,0.0280315
0,425,1474,294,0.014286
0,3572,1605,2523,0.813049
0,294,2654,1343,0.0718951
0,1474,687,2654,0.154609
0,163,2261,2392,0.0634789
0,3309,819,425,0.0836573
0,32,2392,3441,0.0376825
0,3703,1212,2916,0.723333
0,425,2916,3441,0.250264
0,1605,2785,2130,0.530101
0,294,1212,2392,0.0490703
0,1474,2130,3178,0.570202
0,163,1605,1343,0.0239831
0,1343,4096,32,0.0145075
0,32,1998,294,0.0049579
0,1212,3441,1081,0.259559
0,3965,294,2523,0.190948
0,2654,1343,2785,0.568058
0,3834,4096,3572,3.111
0,3572,1605,1867,0.586224
0,2523,1998,3834,1.07618
0,3703,3703,425,0.369073
0,2261,3047,2130,0.82062
0,3572,3309,1474,0.981316
0,687,687,1081,0.0332079
0,1736,1474,3965,0.563122
0,3965,2392,3834,1.95703
0,1605,1081,2916,0.279212
0,294,3703,2130,0.141496
0,3047,2654,687,0.317523
0,2130,425,425,0.0246852
0,2916,2523,1736,0.721814
0,4096,1867,1474,0.634991
0,2785,3965,2785,1.71856
0,3965,1212,2523,0.687102
0,1736,3965,1867,0.727974
0,2654,3834,3834,2.19248
0,1605,3834,819,0.293679
0,1212,1343,687,0.0664635
0,3047,1474,3572,0.951064
0,2130,2130,3834,0.989861
0,2916,1605,2523,0.658657
0,2785,163,1474,0.0610976
0,2392,687,425,0.0398531
0,3965,3441,1736,1.32151
0,2654,294,425,0.0245204
0,3834,950,687,0.157992
0,3178,1736,2916,0.888487
0,819,2130,819,0.0796907
0,687,3834,1867,0.281907
0,32,950,2261,0.014687
0,1212,294,1474,0.0353398
0,2392,1736,687,0.174258
0,1081,163,425,0.0070148
0,1867,1736,163,0.0233705
0,3047,3703,3572,2.26974
0,2130,1474,2785,0.496615
0,3572,2261,1081,0.494372
0,3441,3965,32,0.0372648
0,3309,3572,3178,2.04225
0,3178,3178,2130,1.18443
0,950,1081,2130,0.122189
0,294,2654,687,0.0326577
0,3965,2392,950,0.522249
0,163,2261,1736,0.0398842
0,3309,819,2654,0.41257
0,2392,1736,2916,0.672675
0,32,2392,2785,0.0547769
0,3703,1605,3047,0.985056
0,2392,32,3309,0.0410768
0,1081,1605,3572,0.354776
0,294,1212,3572,0.0825732
0,163,1605,2523,0.0330041
0,1343,4096,3309,1.0554
0,32,1998,1474,0.0123238
0,1212,3441,163,0.0461935
0,1998,294,425,0.0159938
0,1081,3309,1212,0.241802
0,3834,4096,2392,2.0933
0,3703,3703,3441,2.60744
0,3572,3309,294,0.241005
0,1736,950,3965,0.376838
0,2392,2916,3834,1.46748
0,556,819,1474,0.0458906
0,1736,1474,687,0.0921058
0,425,425,425,0.00515639
0,1605,1081,3834,0.396788
0,294,3703,3572,0.269022
0,163,3309,2523,0.082112
0,2916,2523,819,0.340995
0,2785,3965,1867,1.11325
0,3965,1212,1081,0.302094
0,1867,819,2261,0.191551
0,1736,3965,3047,1.19851
0,2654,3834,2916,1.64334
0,3834,2654,2130,1.24479
