m,n,k,avg
0,1193,3644,1322,0.322273
0,1451,1064,1129,0.100414
0,1903,2870,1709,0.54317
0,3193,1193,806,0.179744
0,1709,2935,2032,0.569539
0,2483,2870,290,0.103823
0,613,419,3386,0.0554004
0,2354,1000,1387,0.19959
0,1967,935,2548,0.277807
0,3257,3257,1258,0.756098
0,1967,3064,1838,0.630857
0,1451,3580,548,0.180839
0,3515,1645,1000,0.325675
0,2741,2225,2741,0.933906
0,3967,4031,2096,1.93913
0,3386,1709,2741,0.897227
0,935,484,1129,0.0323438
0,1838,1064,3580,0.400592
0,355,2870,3580,0.214359
0,2870,3322,484,0.282612
0,2032,1838,871,0.182643
0,3580,3709,3257,2.45399
0,4031,4031,3322,3.05253
0,1258,2999,3322,0.763747
0,1451,871,742,0.0552175
0,2548,1451,3322,0.712648
0,4031,3838,3064,2.70551
0,2612,484,2290,0.172002
0,3451,3322,161,0.101459
0,871,935,2806,0.129484
0,2806,742,1838,0.232214
0,2290,2290,2290,0.651764
0,3838,2419,2806,1.45884
0,419,161,2741,0.0146535
0,97,2483,161,0.00299881
0,2290,2225,3580,1.05317
0,161,1064,3902,0.0480353
0,32,2419,677,0.00924612
0,419,1129,548,0.0149477
0,4031,742,97,0.0196804
0,742,2096,3064,0.279076
0,742,742,1000,0.0340549
0,3967,1903,2419,1.04028
0,3064,484,3838,0.366624
0,3967,1451,613,0.219144
0,1129,2741,2483,0.456742
0,3580,2032,3902,1.5772
0,2225,1387,2419,0.435889
0,3515,1580,3386,1.06159
0,935,2354,1838,0.241351
0,3838,1064,1645,0.373316
0,548,161,1516,0.011772
0,484,2419,3902,0.285007
0,935,1193,871,0.0599607
0,2483,97,290,0.00444219
0,4031,1322,2032,0.649695
0,2548,2806,742,0.30698
0,3386,32,1387,0.0200706
0,1645,2999,4031,1.16778
0,935,1451,1838,0.143745
0,2225,1774,2161,0.50291
0,3709,1645,3128,1.06437
0,2935,161,1451,0.0443473
0,1387,226,2870,0.0590589
0,4031,3838,2999,2.65233
0,1258,355,2290,0.069317
0,1322,226,3838,0.0729345
0,3838,1000,484,0.117115
0,3193,4096,3967,2.87357
0,3709,3257,290,0.203605
0,2483,1193,1580,0.270414
0,3128,3902,3451,2.2911
0,3515,97,161,0.00468905
0,2290,3064,1000,0.430505
0,806,419,2483,0.0499789
0,2096,1258,3386,0.512068
0,806,97,1000,0.00678363
0,2999,2677,1000,0.431114
0,1516,3064,677,0.199285
0,2161,3451,2032,0.823402
0,2677,1967,2677,0.855343
0,2612,2032,2935,0.858798
0,2096,4031,1774,0.875459
0,1580,419,4031,0.163161
0,3193,97,1322,0.0387877
0,3128,613,484,0.0526824
0,1064,3515,1129,0.252892
0,3515,355,1903,0.150452
0,613,1903,742,0.0552561
0,1193,1000,2612,0.188039
0,4096,290,2032,0.201927
0,1258,2032,1903,0.278546
0,2225,2419,97,0.0339639
0,161,419,1516,0.00860535
0,4031,226,1516,0.101576
0,3322,2612,4031,1.98153
0,2419,3193,2483,1.06787
0,2419,3902,1645,0.90156
0,2612,677,1516,0.15483
0,1129,3257,2870,0.620153
0,806,3193,2870,0.438346
0,3193,1064,3580,0.717825
0,3386,3128,1967,1.14685
0,3257,1838,1451,0.505276
0,1129,1516,3838,0.379021
0,1193,1451,806,0.0858017
0,2483,613,1967,0.174727
0,3773,548,806,0.0993356
0,2548,677,548,0.0559051
0,1064,1322,2290,0.191231
0,1774,1580,1064,0.175044
0,3322,3967,484,0.387858
0,3773,3257,2096,1.45587
0,3580,1516,2032,0.652636
0,2806,3967,1967,1.17104
0,3257,161,1000,0.0346558
0,3709,3580,3644,2.71506
0,1129,742,3451,0.175606
0,2677,3257,2032,1.0414
0,3644,3386,3128,2.13302
0,1129,935,1903,0.119065
0,3386,3322,3257,2.06453
0,3580,2225,2806,1.23242
0,2161,1580,3128,0.589366
0,3064,4031,3773,2.71967
0,97,3967,677,0.0201672
0,2612,3386,419,0.220098
0,97,2677,2806,0.06577
0,2741,1129,2548,0.441656
0,2225,3644,2935,1.31222
0,3064,2161,1064,0.405748
0,3322,2612,1387,0.6874
0,2870,3902,97,0.0747106
0,1516,1516,32,0.00932369
0,3128,2548,935,0.425053
0,1064,290,935,0.0166553
0,2612,1000,1967,0.288776
0,1645,3967,806,0.304849
0,2032,484,32,0.0037794
0,548,2935,3193,0.28978
0,1838,3451,3193,1.15099
0,3838,226,419,0.0309168
0,32,871,2741,0.0114332
0,1516,3128,3709,1.06256
0,2419,419,613,0.0438315
0,871,2612,935,0.125004
0,2870,1580,806,0.213225
0,2290,3257,226,0.0895885
0,3451,2806,742,0.408786
0,2677,2999,548,0.257786
0,161,935,97,0.00104368
0,548,1258,1451,0.0638392
0,871,3773,1193,0.230492
0,1774,1387,3515,0.496591
0,1451,871,1322,0.097756
0,3064,3773,97,0.0587327
0,2032,1838,419,0.108916
0,2806,1258,3451,0.70659
0,226,871,2161,0.0261039
0,2806,3515,290,0.15296
0,2225,3644,2290,1.00993
0,1967,1774,935,0.185482
0,226,2999,3322,0.142415
0,2548,1451,548,0.140704
0,2032,355,2419,0.103384
0,1387,4031,2032,0.659448
0,2677,3902,3386,1.99738
0,3644,3193,97,0.08469
0,1129,2935,2741,0.52213
0,2806,742,484,0.066132
0,871,871,2483,0.110703
0,2548,3322,226,0.103703
0,2677,2290,2290,0.7708
0,1322,1000,226,0.0161302
0,2096,1580,355,0.0760992
0,3451,1064,3128,0.674034
0,97,1387,4096,0.0551505
0,2161,2741,3515,1.18965
0,355,1838,613,0.025377
0,3967,1451,161,0.0520512
0,3128,2548,1064,0.479812
0,2354,3773,3838,1.89779
0,806,2677,3064,0.389728
0,3193,290,1774,0.11145
0,2096,161,2741,0.0635429
0,1903,1064,2419,0.273641
0,3386,97,355,0.00657821
0,742,2870,2548,0.32106
0,3838,1064,1193,0.276148
0,3193,1903,3322,1.10168
0,3451,3580,1451,0.982293
0,806,1129,2290,0.122336
0,2677,3322,1193,0.594049
0,1838,290,1000,0.0350532
0,742,1322,2806,0.16664
0,3902,3128,355,0.216556
0,3709,1709,2225,0.790517
0,2161,2806,2096,0.759975
0,3838,3451,871,0.647034
0,3193,1709,3838,1.18885
0,1387,2870,1387,0.316272
0,1838,3773,484,0.20694
0,2870,1967,2999,0.926832
0,2677,1645,2419,0.615731
0,2935,161,1000,0.0337362
0,1838,3064,1709,0.534169
0,3515,3451,1129,0.745829
0,2870,97,1516,0.0227727
0,2225,1451,3064,0.573204
0,355,806,2741,0.056116
0,1129,1709,806,0.088079
0,2806,290,2032,0.111263
0,3128,1967,2806,0.964738
0,1258,355,2806,0.0860517
0,3128,3902,3902,2.62435
0,2870,2419,1903,0.730327
0,2419,2032,2548,0.706797
0,3322,4031,2677,1.95284
0,1774,1000,1645,0.159185
0,1580,2290,3773,0.779684
0,3773,3064,484,0.370441
0,290,3193,1645,0.0904252
0,2161,3451,1451,0.597505
0,3386,742,677,0.113199
0,1645,355,613,0.0211841
0,2999,3193,1258,0.683217
0,2483,1645,2741,0.6321
0,935,2612,2354,0.332316
0,613,935,1580,0.0591567
0,226,484,3451,0.0259547
0,2548,3838,3709,1.96948
0,935,1193,613,0.0478714
0,806,1451,1322,0.0932864
0,1516,1064,2612,0.24483
0,226,3193,2741,0.129885
0,3386,742,161,0.0260493
0,1387,97,3967,0.0287161
0,677,1838,290,0.0217589
0,161,2999,3773,0.131148
0,2032,290,3709,0.133013
0,3644,1451,3451,1.01801
0,3386,355,1322,0.0938025
0,1064,3193,2935,0.557208
0,1258,806,3580,0.224074
0,742,3386,2935,0.461051
0,2741,2161,742,0.251299
0,3193,3773,3451,2.29651
0,3902,3644,2032,1.65858
0,419,2741,1387,0.0967336
0,3257,2032,4031,1.48758
0,3709,1193,3644,0.898913
0,2096,548,2354,0.156512
0,2612,2548,1774,0.668707
0,1774,1580,1645,0.257408
0,2612,3644,548,0.334388
0,2870,3644,2935,1.73657
0,2677,3644,2483,1.35695
0,3773,3257,3064,2.1213
0,3515,3709,3838,2.76942
0,290,2354,355,0.0174499
0,935,1903,355,0.0362975
0,4031,3322,1903,1.41143
0,2935,1645,1709,0.457756
0,226,2161,871,0.0266314
0,3386,1774,2548,0.862332
0,2741,3257,1903,0.952803
0,3967,2999,1387,0.930987
0,2161,3644,1193,0.519075
0,677,806,2290,0.0806362
0,2354,2225,290,0.0887863
0,806,355,1258,0.0258892
0,3386,3322,3838,2.39183
0,161,2870,3773,0.123698
0,2806,1967,3386,1.0468
0,3515,1064,1064,0.237507
0,2612,3386,871,0.420928
0,742,3386,1387,0.20843
0,2032,2870,1193,0.406985
0,2225,3644,1322,0.584408
0,1967,2806,1709,0.540031
0,871,2548,613,0.0864695
0,1193,3644,2483,0.616058
0,3322,1774,2612,0.869124
0,2225,935,613,0.0773218
0,2032,3773,355,0.137005
0,1838,3451,2741,0.992453
0,3322,355,1129,0.0832505
0,290,1322,2612,0.0618933
0,1967,935,1387,0.160728
0,1064,4031,1451,0.361847
0,1774,3128,3257,0.984779
0,3967,3128,2032,1.47823
0,2677,1580,2677,0.654002
0,1451,3580,3773,1.14209
0,2032,3322,935,0.46063
0,2935,2225,4031,1.45625
0,2225,4031,1322,0.649369
0,935,677,3515,0.142566
0,2935,161,1193,0.0407441
0,355,2870,2419,0.162007
0,548,2612,2161,0.189278
0,290,3064,2935,0.161227
0,1516,3451,3709,1.08836
0,1580,2806,1645,0.405514
0,3773,3580,3773,2.97566
0,3064,4096,355,0.22574
0,1193,1709,2870,0.343503
0,1645,2032,3967,0.743388
0,3515,4031,3644,2.82328
0,3709,3257,3257,2.19045
0,3064,2419,3451,1.65016
0,2096,290,1129,0.0474193
0,1129,2032,2354,0.305329
0,3515,2483,3838,1.83542
0,2483,1129,613,0.10217
0,2806,1709,1838,0.490784
0,3580,1709,2677,0.933604
0,2225,2161,1451,0.405018
0,3838,2419,3709,1.9953
0,2290,2225,2419,0.723401
0,2354,2032,3709,1.01426
0,3773,2741,2161,1.21932
0,419,1129,1967,0.0549875
0,2290,1709,2161,0.482953
0,2161,677,1709,0.153073
0,1387,1774,3322,0.463857
0,2419,3709,677,0.362644
0,1322,32,2612,0.0114511
0,1580,2806,161,0.0444001
0,3644,1967,2483,1.14005
0,2935,1967,97,0.0418145
0,2290,4096,3773,1.94766
0,3515,226,806,0.047458
0,1903,1645,1903,0.333769
0,2806,2032,3515,1.1057
0,484,2419,2741,0.192477
0,3322,2096,1322,0.509459
0,2161,2419,2741,0.801994
0,419,2225,2225,0.127754
0,871,3064,226,0.0359771
0,2870,2483,1129,0.444343
0,806,2870,742,0.103602
0,1580,3515,1387,0.449353
0,1709,3838,677,0.279409
0,3902,677,1645,0.257704
0,3709,4096,1322,1.09347
0,3515,4031,3322,2.58014
0,1645,1709,806,0.125278
0,2548,1387,4031,0.854936
0,97,2741,3386,0.0746448
0,613,2290,2290,0.19301
0,677,1580,1838,0.121639
0,2483,1193,3515,0.600271
0,2290,1774,290,0.0643516
0,548,613,3322,0.0703658
0,1774,1903,3580,0.680496
0,1645,2096,742,0.146576
0,1387,2096,3709,0.598507
0,2419,2354,2999,0.951568
0,3257,97,2483,0.0654611
0,1322,1129,226,0.0208361
0,4031,2290,2290,1.22309
0,3193,1645,2870,0.835696
0,3515,2483,1193,0.583181
0,3967,2806,3322,2.02423
0,1193,3128,3322,0.701233
0,677,742,613,0.0193434
0,3644,2677,32,0.0289095
0,419,3773,613,0.0655882
0,2225,1967,1516,0.375289
0,2161,226,935,0.0285823
0,2612,1580,548,0.147597
0,1322,2483,290,0.0505156
0,2999,3902,2161,1.41802
0,1838,4031,1580,0.660061
0,484,1967,548,0.031286
0,3580,2741,2548,1.4319
0,2225,2677,355,0.145441
0,32,2935,161,0.00755066
0,2677,1645,3386,0.85055
0,2612,1709,3902,0.985304
0,97,226,1903,0.00300222
0,935,2548,3257,0.43166
0,3580,484,2354,0.244627
0,1967,484,3193,0.185337
0,2999,226,161,0.00739764
0,613,1645,484,0.0338941
0,3257,3193,742,0.43952
0,1000,871,871,0.0468785
0,871,419,2677,0.0645719
0,1580,2290,3193,0.649348
0,1774,2548,742,0.195606
0,2419,1838,3773,0.968958
0,3967,2999,871,0.559535
0,1129,1516,613,0.0595603
0,3773,1516,2677,0.879291
0,2419,3128,1387,0.598679
0,2225,1451,2677,0.485866
0,419,2741,2870,0.200263
0,2419,290,290,0.0127763
0,1774,1580,161,0.0261197
0,3644,1129,3709,0.89226
0,742,290,1258,0.0199138
0,3580,3773,1580,1.1795
0,3515,1903,3773,1.40514
0,3128,1903,3386,1.16796
0,2806,3967,2870,1.75959
0,2290,161,1322,0.0431636
0,355,2612,1967,0.103481
0,613,613,2548,0.0626037
0,3967,161,3838,0.185114
0,3322,1967,2354,0.85299
0,97,1064,1129,0.00917981
0,2096,1580,484,0.0928018
0,1064,2161,226,0.0288178
0,1387,1000,3644,0.296542
0,3128,1774,1193,0.371196
0,3773,2548,419,0.232665
0,2483,3709,2677,1.40874
0,2483,2870,3580,1.43413
0,1838,3257,3580,1.21132
0,3515,2999,290,0.167953
0,1903,3515,1774,0.654106
0,2032,613,290,0.0196827
0,935,2096,2419,0.278495
0,3838,226,1774,0.111418
0,3128,1129,2032,0.44937
0,3193,2161,3322,1.27885
0,1451,3580,3322,0.953218
0,2032,3322,1129,0.419943
0,1709,4096,3322,1.26473
0,161,935,3064,0.0326608
0,613,2806,1064,0.110992
0,742,1774,871,0.0653422
0,2419,613,1967,0.176413
0,3967,419,3580,0.364097
0,2548,4031,2096,1.18789
0,3644,935,1709,0.333165
0,1387,677,1903,0.111252
0,3580,3709,3064,2.37135
0,3773,3580,2290,1.69285
0,1000,355,484,0.0127554
0,1645,2032,3386,0.643636
0,742,3128,1580,0.214268
0,2741,3709,1709,1.00747
0,677,3322,1322,0.166488
0,3773,1000,3064,0.657806
0,2225,1967,2290,0.575165
0,2677,1258,3515,0.672088
0,2548,1193,161,0.0243551
0,2354,2032,3515,0.932872
0,2225,3967,2741,1.37149
0,3064,1387,1774,0.581772
0,742,806,2999,0.107537
0,3451,2612,2225,1.10704
0,1129,2741,97,0.0195897
0,1064,2677,1645,0.276612
0,2290,4096,871,0.435886
0,806,1129,871,0.0501437
0,1903,355,3838,0.174735
0,1709,3128,806,0.246667
0,419,2225,2677,0.164543
0,4031,1322,3128,0.917963
0,1903,4031,2161,0.93029
0,3451,3967,2096,1.57
0,2032,97,1967,0.0276151
0,4031,2419,1451,0.786203
0,1516,1064,3322,0.306433
0,1193,2161,613,0.102546
0,1516,3644,3193,1.04459
0,1322,1451,1064,0.1222
0,806,3967,226,0.042662
0,484,2999,1322,0.120152
0,677,2483,3257,0.327195
0,2225,1387,226,0.0446763
0,1129,1709,1967,0.217704
0,935,1000,3644,0.208855
0,2935,3644,1838,1.08947
0,806,2354,1645,0.177878
0,1193,3451,2096,0.500061
0,97,3322,97,0.00284294
0,3709,355,548,0.0512038
0,161,1129,97,0.00194002
0,2677,935,1645,0.235748
0,3451,3902,2290,1.72704
0,3580,2161,2161,0.931218
0,226,2225,3386,0.104288
0,742,1258,1645,0.0901303
0,2999,1645,2290,0.647707
0,2225,2096,2677,0.685185
0,1967,742,3515,0.293018
0,290,161,3064,0.0114081
0,1129,2483,161,0.0297236
0,935,2612,3515,0.503599
0,2806,1258,2032,0.427591
0,2354,2999,806,0.31977
0,2419,1322,3128,0.573447
0,3838,2935,2741,1.76844
0,548,871,1193,0.0359929
0,3322,2096,613,0.257028
0,2096,32,871,0.00867038
0,4031,871,4096,0.826
0,3515,2419,2935,1.38915
0,32,2935,742,0.00789216
0,3451,548,2612,0.288252
0,1064,484,1838,0.0591432
0,1000,2096,226,0.0306014
0,2419,3193,3838,1.67092
0,3322,3709,226,0.150719
0,3709,1387,3064,0.902043
0,1387,1709,2741,0.386378
0,161,2999,3580,0.13741
0,2032,290,2806,0.108694
0,3644,1451,2548,0.745252
0,1838,2225,1709,0.404863
0,1774,2548,161,0.0481206
0,3451,871,3064,0.524107
0,1258,2225,161,0.0295879
0,3064,3322,1967,1.11676
0,1838,1903,3322,0.674635
0,2612,2548,613,0.224766
0,484,1000,2290,0.0685123
0,2096,1064,2096,0.269598
0,2935,677,484,0.0582172
0,3515,3967,1645,1.26965
0,3709,3580,1387,1.03805
0,3193,3580,1129,0.725536
0,355,290,2225,0.0161427
0,3451,3128,1129,0.677123
0,3515,3451,1774,1.19921
0,1580,1129,1258,0.127556
0,806,355,1451,0.0258621
0,2677,3580,2806,1.4951
0,3128,290,290,0.0165095
0,2677,1451,355,0.0697614
0,3773,2290,1387,0.683992
0,97,3838,742,0.021489
0,3064,4031,2161,1.55648
0,2612,3386,2290,1.09962
0,4096,613,806,0.119363
0,2290,1193,2290,0.351768
0,2032,2870,290,0.101167
0,3193,2354,2935,1.19508
0,419,1322,3451,0.109573
0,3773,2548,1000,0.53053
0,1709,1451,290,0.043082
0,2677,1322,3257,0.651014
0,97,1580,161,0.00272473
0,2999,1129,3451,0.67858
0,1387,1903,613,0.104653
0,4096,2741,3967,2.57865
0,1645,2806,3709,0.984463
0,1322,742,1451,0.0835683
0,2806,1774,355,0.10987
0,2354,1000,1000,0.150262
0,1000,1451,1193,0.104348
0,3967,3838,1838,1.57798
0,2741,1322,3967,0.79796
0,1258,2225,2354,0.390108
0,2096,548,484,0.0382207
0,1322,2225,419,0.0740277
0,2290,1129,1129,0.169778
0,1516,1580,2096,0.294429
0,1838,1064,742,0.0867917
0,2419,613,1129,0.100564
0,3128,1645,3193,0.928543
0,1064,1129,3709,0.262185
0,2999,161,1516,0.0548751
0,2161,484,161,0.0126094
0,3580,1000,2419,0.531248
0,2290,1387,97,0.0186515
0,1516,3451,1516,0.445149
0,1387,226,3451,0.0719142
0,1645,2612,1645,0.41844
0,2354,2096,2483,0.688053
0,2548,1451,1516,0.325619
0,677,3322,1903,0.254886
0,1580,1838,2806,0.456896
0,1193,3386,2999,0.68137
0,290,677,548,0.00733219
0,1129,97,3902,0.0224141
0,871,935,1129,0.0565243
0,1451,1322,226,0.027321
0,2548,2161,3322,1.04724
0,2419,1838,484,0.14374
0,2870,1580,613,0.17901
0,548,3451,871,0.0980973
0,1258,3709,3580,0.996786
0,2096,1580,2741,0.512231
0,1967,1451,2225,0.357181
0,2612,161,548,0.0149242
0,3515,1967,935,0.366277
0,355,1838,1322,0.0505014
0,3193,1000,419,0.0912557
0,677,290,2806,0.0392077
0,2096,3838,2290,1.03336
0,2354,290,2354,0.101098
0,2999,2225,3773,1.42931
0,871,1193,1967,0.12309
0,1064,161,2741,0.0361424
0,2548,3838,484,0.277253
0,806,1129,419,0.0276529
0,1387,1645,742,0.0984509
0,161,355,806,0.00368202
0,3193,2096,677,0.271097
0,2806,2677,1193,0.500269
0,1516,2032,3322,0.582399
0,1967,1774,1000,0.207485
0,2806,290,1903,0.0965534
0,677,1774,3515,0.240177
0,3451,1000,3193,0.642064
0,806,2870,1645,0.228018
0,3322,2354,1129,0.529983
0,1580,3515,484,0.163393
0,3257,2870,3644,1.9002
0,1516,3644,3773,1.1461
0,2032,1322,2290,0.364018
0,1193,2032,3064,0.436121
0,677,2483,613,0.0670556
0,2677,2677,1774,0.72697
0,613,2290,3193,0.254114
0,2483,2999,1516,0.631608
0,1516,1774,290,0.0456391
0,1774,3386,3257,1.08572
0,355,2354,2935,0.152313
0,2548,2354,935,0.312306
0,2161,3709,3709,1.76356
0,1645,2096,1645,0.319621
0,3322,4031,806,0.601129
0,2032,1322,1516,0.238241
0,2483,2870,613,0.262389
0,2354,1838,3386,0.820404
0,548,2290,2354,0.174154
0,3064,419,2161,0.177705
0,1193,2225,1322,0.19258
0,1451,3773,2677,0.809729
0,2290,1645,2870,0.604135
0,161,3967,3451,0.147352
0,32,1838,290,0.00340982
0,290,161,1451,0.00548716
0,3644,2677,1193,0.667524
0,2225,1967,1322,0.321573
0,2741,3451,2032,1.09272
0,2612,3580,3967,2.0609
0,2548,3838,1193,0.659068
0,3322,2935,1580,0.877376
0,1258,2032,1774,0.266058
0,2032,3838,3451,1.50218
0,2677,1645,419,0.103458
0,871,2354,1129,0.138258
0,677,548,161,0.00317876
0,742,1258,3709,0.20705
0,1387,2935,1967,0.45477
0,2225,871,2161,0.236749
0,161,2999,1516,0.0428642
0,3322,935,1129,0.211721
0,1774,1322,3709,0.521165
0,1064,3193,548,0.119593
0,3257,3193,1645,0.948183
0,613,2483,226,0.0222847
0,3580,2161,1903,0.813374
0,548,1709,1129,0.0638201
0,2999,2677,355,0.196921
0,2483,1129,548,0.0905232
0,1516,484,1645,0.0753428
0,1193,3838,2290,0.601179
0,2032,3644,2612,1.07198
0,1064,1322,484,0.0409729
0,4031,2548,3386,2.01992
0,935,2225,3580,0.421339
0,3709,4031,2548,2.14819
0,355,2548,2225,0.125786
0,806,3386,226,0.0328564
0,3644,1129,2806,0.663177
0,742,3257,2999,0.432487
0,1838,2419,2612,0.678032
0,2548,3322,161,0.0853914
0,1709,1516,806,0.12372
0,3064,1903,3064,1.03741
0,161,677,3644,0.0303903
0,484,3515,3580,0.408934
0,1709,1774,97,0.0230485
0,742,3451,3451,0.506611
0,3451,3128,419,0.306996
0,2806,806,1580,0.213577
0,3128,290,3322,0.193552
0,2096,1967,3902,0.909415
0,3386,1387,1516,0.417926
0,32,3644,677,0.0129735
0,2999,3709,2483,1.52539
0,3064,2161,1709,0.640891
0,161,1903,3322,0.0769899
0,4031,935,226,0.0533945
0,484,3967,806,0.0963243
0,1709,3644,2096,0.746406
0,3386,1967,871,0.314571
0,613,3773,935,0.122268
0,3515,2999,1709,1.01579
0,2999,1129,2225,0.461954
0,1903,3515,871,0.314962
0,3451,2290,1193,0.512592
0,3128,1000,4031,0.726523
0,1129,3967,3322,0.854747
0,1580,4031,3128,1.15502
0,1000,1451,1774,0.165047
0,742,97,1580,0.00738756
0,1322,1967,3902,0.595178
0,2999,3386,2677,1.49573
0,2548,3967,3386,2.00563
0,2483,1645,2354,0.559975
0,97,1387,4031,0.0478419
0,2677,1129,3902,0.659703
0,3902,3322,677,0.51854
0,1709,2225,4031,0.889423
0,1451,2032,2161,0.367993
0,3580,935,1451,0.294958
0,2999,161,935,0.030907
0,419,3773,1322,0.136031
0,1387,1193,3709,0.353255
0,1838,806,32,0.00641404
0,2032,2870,1903,0.618682
0,1709,1709,1193,0.196256
0,2161,3644,871,0.38864
0,2999,3257,677,0.407109
0,1967,2032,2032,0.48086
0,2677,2161,806,0.266539
0,484,3451,2870,0.292066
0,1903,419,2741,0.12559
0,1258,419,1580,0.0481574
0,871,4096,355,0.0673189
0,2548,2161,2741,0.868154
0,355,4096,1838,0.161461
0,1516,935,1064,0.0946101
0,3515,3257,3644,2.29423
0,2096,1580,2161,0.407283
0,2483,1709,2548,0.610584
0,290,3902,1322,0.0876791
0,742,3709,1387,0.24127
0,2419,2806,3773,1.42014
0,161,935,3193,0.030866
0,419,1129,2419,0.0726912
0,97,1387,1774,0.0159753
0,1451,3064,419,0.112545
0,3451,355,548,0.0439052
0,355,1838,2935,0.124609
0,2999,1193,1129,0.223998
0,3644,2870,4031,2.3946
0,419,3709,2161,0.205613
0,3580,2032,742,0.306081
0,290,2032,1387,0.0574636
0,871,1193,1516,0.0940792
0,935,1838,3322,0.343984
0,1774,4096,2483,1.01361
0,2999,3193,3644,1.95105
0,419,1838,2741,0.134756
0,1516,2032,3773,0.658638
0,3902,1193,1516,0.385932
0,3709,1709,419,0.169502
0,2290,419,1193,0.0697345
0,1903,4031,1258,0.518174
0,3322,1258,2806,0.650738
0,806,2870,1064,0.149861
0,4031,2419,290,0.151541
0,3451,548,1838,0.217206
0,1709,2032,3064,0.614418
0,226,2935,935,0.0383333
0,3967,3644,1838,1.45613
0,32,3386,1903,0.0291461
0,1193,2032,3644,0.512576
0,4096,1322,1000,0.305971
0,1387,2806,3128,0.686071
0,419,2677,161,0.0126461
0,1838,1580,1322,0.217213
0,548,2096,3128,0.216957
0,2032,1322,2096,0.31831
0,2935,484,2096,0.184132
0,3193,3838,226,0.144022
0,161,1387,2483,0.0348943
0,1000,3967,1000,0.232711
0,2548,1967,1451,0.395271
0,3709,2741,2290,1.3054
0,1774,4031,226,0.0797455
0,935,3773,484,0.113308
0,2999,3193,1387,0.758988
0,2225,419,2806,0.159921
0,3902,2612,32,0.0373745
0,1064,2354,1258,0.178533
0,3515,1129,2161,0.493668
0,1193,97,3773,0.0375225
0,806,290,1516,0.0238709
0,161,1580,2677,0.0500563
0,3902,161,2354,0.118439
0,2677,1645,1129,0.276921
0,419,1645,2032,0.0951077
0,871,2354,935,0.10822
0,226,1903,1838,0.0442894
0,1967,3902,3386,1.48072
0,3386,742,4031,0.597244
0,3193,1516,484,0.139298
0,3644,2354,2096,0.999597
0,2483,1322,871,0.162534
0,3322,935,2483,0.438963
0,2935,2419,1129,0.464542
0,2161,548,2483,0.177694
0,3580,484,2806,0.301466
0,1322,1645,1838,0.231192
0,32,2612,1967,0.0228993
0,3193,3386,1451,0.86726
0,2483,2612,161,0.0543453
0,677,3838,3193,0.496292
0,1000,2419,2483,0.384949
0,3128,3580,1967,1.20216
0,1064,3064,2999,0.550849
0,613,4031,3709,0.568921
0,871,2612,2612,0.325313
0,2032,1645,419,0.14547
0,3644,1129,1322,0.309478
0,484,1000,2354,0.0774254
0,613,1451,2935,0.156036
0,3064,1129,1838,0.375649
0,742,3193,161,0.0209519
0,2548,1258,806,0.148919
0,1838,2225,935,0.220035
0,2999,2741,1709,0.786336
0,1258,32,355,0.00227581
0,1387,2741,1645,0.353922
0,2677,3580,3709,2.00141
0,2161,1580,226,0.045799
0,97,3838,1645,0.0503052
0,548,3644,2741,0.352476
0,484,1258,2032,0.0778469
0,3838,2612,2677,1.557
0,742,3386,1258,0.195202
0,3193,1709,3902,1.20033
0,2161,548,3838,0.262703
0,3580,2677,2677,1.39764
0,1967,677,419,0.0364636
0,2870,3902,3967,2.47388
0,2806,3773,3064,1.81409
0,2999,1451,1322,0.315402
0,1903,3515,419,0.164542
0,3128,1000,2548,0.439887
0,2354,3580,3386,1.61952
0,3064,3322,1580,0.873361
0,2806,1645,1193,0.309464
0,3838,1387,1193,0.372463
0,871,226,613,0.00911602
0,871,1903,3515,0.354353
0,2548,226,3322,0.135833
0,2870,2032,2999,0.984131
0,1129,806,1838,0.100129
0,3515,1645,3386,1.12794
0,2935,3128,3322,1.68529
0,2032,3322,2741,1.10602
0,3451,32,2096,0.0258295
0,871,2870,1064,0.161982
0,1064,1129,1193,0.0845233
0,2612,1193,4096,0.743598
0,4096,3064,2870,2.04884
0,1774,3580,3515,1.23459
0,548,2612,871,0.0683173
0,2483,290,3838,0.188206
0,4031,2612,3386,2.03329
0,3644,935,4096,0.798165
0,3515,548,3064,0.352233
0,1000,355,2870,0.0864038
0,2677,2354,355,0.118988
0,2483,226,4031,0.133728
0,1903,419,2290,0.115172
0,1387,4096,1387,0.452704
0,2032,2548,3515,1.34237
0,613,3515,2548,0.338048
0,3709,677,3257,0.496966
0,2612,4096,1129,0.665604
0,355,4096,2290,0.21797
0,1774,32,1258,0.0087612
0,2354,2032,1903,0.506252
0,3773,2741,355,0.253128
0,2870,97,1064,0.0157908
0,742,3709,806,0.130721
0,97,1387,1193,0.0145015
0,2483,1193,2548,0.42804
0,484,4031,3515,0.429101
0,2870,1129,484,0.0968943
0,2354,2612,3709,1.23661
0,3064,1387,2870,0.682196
0,2806,1322,1000,0.209491
0,97,2290,226,0.00480628
0,3515,1580,677,0.225569
0,935,1838,2741,0.280154
0,2032,2096,2612,0.911788
0,3257,2161,2225,0.850664
0,871,2161,3257,0.343679
0,2225,97,806,0.0117318
0,3128,3064,3967,2.09894
0,97,2161,1000,0.0151048
0,1645,3451,3709,1.20523
0,1451,3257,3515,0.927661
0,677,3064,2096,0.24543
